date,BUYHOLD_rare_earth
2019-04-18,0.8284526681971512
2019-04-19,0.8370592140484294
2019-04-22,0.8261499898088008
2019-04-23,0.8429475575284051
2019-04-24,0.8370036019416391
2019-04-25,0.8260875148315883
2019-04-26,0.7809651414486698
2019-04-29,0.7331563509960638
2019-04-30,0.7456107827438289
2019-05-06,0.6797535510043627
2019-05-07,0.6923104125580708
2019-05-08,0.694359624265166
2019-05-09,0.7100845022762787
2019-05-10,0.7462117303849045
2019-05-13,0.7357739526598783
2019-05-14,0.7453698970879077
2019-05-15,0.7573323290085568
2019-05-16,0.83814336481056
2019-05-17,0.826406520174068
2019-05-20,0.884705120606668
2019-05-21,0.9781632652586125
2019-05-22,0.9600091805798753
2019-05-23,0.9778906943768332
2019-05-24,0.907196498223139
2019-05-27,0.941556626310355
2019-05-28,0.9416997557169127
2019-05-29,1.0195196554333703
2019-05-30,0.9755922483101523
2019-05-31,0.9989763409361634
2019-06-03,0.9554827948792559
2019-06-04,0.9183821273613764
2019-06-05,0.9262829492064794
2019-06-06,0.9516771208743456
2019-06-10,0.9457865638827868
2019-06-11,1.025501093416322
2019-06-12,1.0589158974704584
2019-06-13,1.0794471006942532
2019-06-14,1.0561622338887189
2019-06-17,1.071425908818209
2019-06-18,1.0273911181564415
2019-06-19,1.0138367320188693
2019-06-20,0.9850625852764517
2019-06-21,0.9879561237822996
2019-06-24,1.0017157129478593
2019-06-25,0.9474972550858795
2019-06-26,0.925566794094954
2019-06-27,0.9293182736617497
2019-06-28,0.9526052688274375
2019-07-01,0.9310796565835064
2019-07-02,0.923674068759248
2019-07-03,0.8952483731328865
2019-07-04,0.901810420369358
2019-07-05,0.8967381503642492
2019-07-08,0.8521841694185195
2019-07-09,0.859636199719479
2019-07-10,0.8356866857912222
2019-07-11,0.8317398454413327
2019-07-12,0.825461652447543
2019-07-15,0.8481805824739146
2019-07-16,0.8535427819281717
2019-07-17,0.8555151465043935
2019-07-18,0.8703161244143779
2019-07-19,0.8643291017581852
2019-07-22,0.7938788952052931
2019-07-23,0.8007818622249179
2019-07-24,0.8094876116611931
2019-07-25,0.8102272808177157
2019-07-26,0.8051223743243963
2019-07-29,0.8026169361973197
2019-07-30,0.8036401294433018
2019-07-31,0.8051316534441021
2019-08-01,0.7941808311801525
2019-08-02,0.863057847510419
2019-08-05,0.8807091833605246
2019-08-06,0.862879472125702
2019-08-07,0.9053242661057974
2019-08-08,0.8827655554774871
2019-08-09,0.8679776829134597
2019-08-12,0.8373757958284679
2019-08-13,0.8378975597172011
2019-08-14,0.8168241741081139
2019-08-15,0.8033415067544829
2019-08-16,0.8318087474932169
2019-08-19,0.8390819484580823
2019-08-20,0.850110529248711
2019-08-21,0.8295586750930707
2019-08-22,0.8285646537262497
2019-08-23,0.8428773671563723
2019-08-26,0.847867645406168
2019-08-27,0.8473739399067761
2019-08-28,0.829423340031996
2019-08-29,0.8284370661362029
2019-08-30,0.8470262297874922
2019-09-02,0.8477862472506111
2019-09-03,0.8460491581917436
2019-09-04,0.8531574904802945
2019-09-05,0.8610213378058926
2019-09-06,0.8478223448124849
2019-09-09,0.8642436953496218
2019-09-10,0.8684726046441964
2019-09-11,0.8731157310831354
2019-09-12,0.8619019346083184
2019-09-16,0.8523885341268284
2019-09-17,0.8362542918628895
2019-09-18,0.8288460849769423
2019-09-19,0.8380470975731021
2019-09-20,0.84189421222599
2019-09-23,0.8168144786312019
2019-09-24,0.8082028235039675
2019-09-25,0.7972142093000287
2019-09-26,0.7638956277664428
2019-09-27,0.7676922479707338
2019-09-30,0.7783846315416607
2019-10-08,0.7863718306207585
2019-10-09,0.7989012146200134
2019-10-10,0.7915590988256712
2019-10-11,0.7839129783402827
2019-10-14,0.7830990241157099
2019-10-15,0.7692468605907927
2019-10-16,0.7526189471889544
2019-10-17,0.7505433044515225
2019-10-18,0.7302508951591261
2019-10-21,0.729500359131069
2019-10-22,0.7333267839258912
2019-10-23,0.7222764424390578
2019-10-24,0.7197052669448815
2019-10-25,0.7240608113756338
2019-10-28,0.7362006298773833
2019-10-29,0.7183974071486819
2019-10-30,0.693834943908848
2019-10-31,0.6931355750025388
2019-11-01,0.7121057647910572
2019-11-04,0.7035713244576187
2019-11-05,0.7087676135238734
2019-11-06,0.7110866642337337
2019-11-07,0.7032720498365959
2019-11-08,0.6974128111355222
2019-11-11,0.686444198066386
2019-11-12,0.6733238689859788
2019-11-13,0.6640020233003022
2019-11-14,0.6651879002138653
2019-11-15,0.6869118525134763
2019-11-18,0.6814308275039697
2019-11-19,0.6909592508588139
2019-11-20,0.7211731037355882
2019-11-21,0.7047477782416695
2019-11-22,0.7004372636715466
2019-11-25,0.7051245279018648
2019-11-26,0.7040113526141182
2019-11-27,0.7132390622066657
2019-11-28,0.7094409523003044
2019-11-29,0.6944548722076826
2019-12-02,0.6793693453225119
2019-12-03,0.6893397585596557
2019-12-04,0.7209272339583587
2019-12-05,0.7216033924725289
2019-12-06,0.7266431088397348
2019-12-09,0.7269219066076059
2019-12-10,0.7279713664691125
2019-12-11,0.7138634643201139
2019-12-12,0.7252784889974211
2019-12-13,0.723716646668206
2019-12-16,0.727099753914283
2019-12-17,0.7623423579283053
2019-12-18,0.7643719470115935
2019-12-19,0.7617414292547641
2019-12-20,0.7428691356942879
2019-12-23,0.7261447928915835
2019-12-24,0.7536119716009043
2019-12-25,0.7484814226276676
2019-12-26,0.7510306647006864
2019-12-27,0.776363658518786
2019-12-30,0.782411460647572
2019-12-31,0.7760961209963374
2020-01-02,0.7886388358631284
2020-01-03,0.7873495071613237
2020-01-06,0.8067715797556089
2020-01-07,0.8000424507574827
2020-01-08,0.77670552766658
2020-01-09,0.7798795720762592
2020-01-10,0.7759053213972934
2020-01-13,0.7812080595410634
2020-01-14,0.7836176018222649
2020-01-15,0.7609738567191822
2020-01-16,0.7523807598224268
2020-01-17,0.74644158315361
2020-01-20,0.7554956667947474
2020-01-21,0.7335226120950951
2020-01-22,0.7346259647444212
2020-01-23,0.6970779142927759
2020-02-03,0.6227525474764275
2020-02-04,0.5925646333570159
2020-02-05,0.6159343370504495
2020-02-06,0.6203975923227514
2020-02-07,0.6263351240203663
2020-02-10,0.640662206582517
2020-02-11,0.6397186389202241
2020-02-12,0.6619178320046295
2020-02-13,0.6612498797946106
2020-02-14,0.6645871316040317
2020-02-17,0.6921964831447917
2020-02-18,0.7114345675892921
2020-02-19,0.6857364606159516
2020-02-20,0.6943262855406095
2020-02-21,0.7097154090362215
2020-02-24,0.6973660658480423
2020-02-25,0.6810435581616924
2020-02-26,0.6714716745284783
2020-02-27,0.6649345515167278
2020-02-28,0.6152266536912455
2020-03-02,0.6444641054449932
2020-03-03,0.6486068810317569
2020-03-04,0.6579014663053264
2020-03-05,0.6735973030286413
2020-03-06,0.661586158606896
2020-03-09,0.6301820518652201
2020-03-10,0.6385934035923435
2020-03-11,0.633228956487273
2020-03-12,0.6188920506175346
2020-03-13,0.6052962302412755
2020-03-16,0.5865712200227504
2020-03-17,0.5796279460036122
2020-03-18,0.5671577869105142
2020-03-19,0.5638456522072536
2020-03-20,0.5754636983593905
2020-03-23,0.5465894125920147
2020-03-24,0.562235844734748
2020-03-25,0.5747154767096374
2020-03-26,0.5802903985671466
2020-03-27,0.5686301001469015
2020-03-30,0.5539909546022007
2020-03-31,0.6014999258395102
2020-04-01,0.6110960615183858
2020-04-02,0.611826181583251
2020-04-03,0.6116744652886157
2020-04-07,0.6198760130481309
2020-04-08,0.626759091378414
2020-04-09,0.6200962425189906
2020-04-10,0.6177759793186955
2020-04-13,0.6263874261596177
2020-04-14,0.6418155897972321
2020-04-15,0.6240579841860799
2020-04-16,0.6149491398999207
2020-04-17,0.6170175316154017
2020-04-20,0.6156529416011319
2020-04-21,0.5991804381686395
2020-04-22,0.6164674221099808
2020-04-23,0.6129825477331549
2020-04-24,0.6026935641959269
2020-04-27,0.5927225608749662
2020-04-28,0.5751127151923637
2020-04-29,0.5780809236481864
2020-04-30,0.6013516014477168
2020-05-06,0.6443247876106346
2020-05-07,0.6326005794779628
2020-05-08,0.6355967039997804
2020-05-11,0.6270432292984347
2020-05-12,0.6184274020235989
2020-05-13,0.6198673452828931
2020-05-14,0.6278479675702543
2020-05-15,0.6270779228803848
2020-05-18,0.6743679265615634
2020-05-19,0.6798383226916342
2020-05-20,0.6735899235735514
2020-05-21,0.6921139130848873
2020-05-22,0.7199204849839839
2020-05-25,0.6954776067067756
2020-05-26,0.7048531145307431
2020-05-27,0.7143440049230629
2020-05-28,0.7082465027089573
2020-05-29,0.7159691018652077
2020-06-01,0.7101407564640078
2020-06-02,0.7031627076445571
2020-06-03,0.684476935727666
2020-06-04,0.6831800064916074
2020-06-05,0.6824414610778721
2020-06-08,0.6854217776634105
2020-06-09,0.672347304515705
2020-06-10,0.6728622792471134
2020-06-11,0.693014364112129
2020-06-12,0.67765679653104
2020-06-15,0.6503864832910559
2020-06-16,0.6584029619453938
2020-06-17,0.6594319195329973
2020-06-18,0.6585922315781544
2020-06-19,0.6628826185669769
2020-06-22,0.6653500316435167
2020-06-23,0.6645274461012818
2020-06-24,0.6454946150295288
2020-06-29,0.6341598330139129
2020-06-30,0.6438215551916472
2020-07-01,0.6536898687150067
2020-07-02,0.6662975172500794
2020-07-03,0.6805290931477384
2020-07-06,0.7296562722258167
2020-07-07,0.7213322741963607
2020-07-08,0.7987373011089562
2020-07-09,0.8326921690479067
2020-07-10,0.8299725648224255
2020-07-13,0.8529022297855776
2020-07-14,0.8551429427960902
2020-07-15,0.8112350791843773
2020-07-16,0.8015002279953047
2020-07-17,0.7703820023241664
2020-07-20,0.8439149661208387
2020-07-21,0.8251649404780685
2020-07-22,0.8447994855173093
2020-07-23,0.8758213997458866
2020-07-24,0.8588890250045179
2020-07-27,0.8426695530587403
2020-07-28,0.8616760725908219
2020-07-29,0.8756411580622775
2020-07-30,0.8507185517312542
2020-07-31,0.8394720660530207
2020-08-03,0.8848153141805369
2020-08-04,0.8734325354227856
2020-08-05,0.9308051763448946
2020-08-06,0.9319340931097825
2020-08-07,0.966122184790273
2020-08-10,0.9160775676164535
2020-08-11,0.9268560370896639
2020-08-12,0.8918502407273423
2020-08-13,0.8957594263918357
2020-08-14,0.8918245727703558
2020-08-17,0.9200172661010111
2020-08-18,0.9092298096108882
2020-08-19,0.8720227096041834
2020-08-20,0.8365317710668281
2020-08-21,0.8227019375283382
2020-08-24,0.8262135886885306
2020-08-25,0.8063860643987699
2020-08-26,0.7808351178982971
2020-08-27,0.7932041037088396
2020-08-28,0.807633847547454
2020-08-31,0.7977865483907653
2020-09-01,0.8025032867430505
2020-09-02,0.784530450944676
2020-09-03,0.7666156807062054
2020-09-04,0.7638364454760513
2020-09-07,0.750758401726392
2020-09-08,0.7637369866400224
2020-09-09,0.7397928144724921
2020-09-10,0.7428312542427503
2020-09-11,0.7551681127638505
2020-09-14,0.7688895550685296
2020-09-15,0.7553911831516781
2020-09-16,0.7407985229345071
2020-09-17,0.7410010255975845
2020-09-18,0.7584868739627256
2020-09-21,0.7526816340722893
2020-09-22,0.7310453322527706
2020-09-23,0.7379912635487411
2020-09-24,0.7135195694698141
2020-09-25,0.7057741749989881
2020-09-28,0.6986623589864458
2020-09-29,0.7019716362026271
2020-09-30,0.6975283581714398
2020-10-09,0.7187966617330713
2020-10-12,0.7440211650702514
2020-10-13,0.7416548795536949
2020-10-14,0.7261984257952744
2020-10-15,0.7259504028739736
2020-10-16,0.7180674967604668
2020-10-19,0.7185668190588365
2020-10-20,0.7156160582221852
2020-10-21,0.7081599964468738
2020-10-22,0.6974679947740549
2020-10-23,0.6918706111350922
2020-10-26,0.684007435622641
2020-10-27,0.6864043858113406
2020-10-28,0.6881033713000247
2020-10-29,0.6852699793207813
2020-10-30,0.6581274017282692
2020-11-02,0.6574457344480259
2020-11-03,0.7095054500640328
2020-11-04,0.7092937166625134
2020-11-05,0.7159756615647584
2020-11-06,0.7144464969629952
2020-11-09,0.7328984977470318
2020-11-10,0.7342112561723921
2020-11-11,0.744347563096626
2020-11-12,0.7383772577913071
2020-11-13,0.761171115798583
2020-11-16,0.7965408714702736
2020-11-17,0.7838240709063735
2020-11-18,0.8087203822983634
2020-11-19,0.792793938413107
2020-11-20,0.8090911822267141
2020-11-23,0.837397018062821
2020-11-24,0.8948170703802054
2020-11-25,0.9057875983660592
2020-11-26,0.9124975346094132
2020-11-27,0.8838312830917928
2020-11-30,0.8777054279454941
2020-12-01,0.9008172975771543
2020-12-02,0.8800556401709637
2020-12-03,0.8551114497335118
2020-12-04,0.8856719811472447
2020-12-07,0.8908698047124131
2020-12-08,0.8705309691973752
2020-12-09,0.8338147926025932
2020-12-10,0.8240544180220275
2020-12-11,0.7858606744564232
2020-12-14,0.7898911882210958
2020-12-15,0.7797364354677688
2020-12-16,0.7651371212445031
2020-12-17,0.8107585780077406
2020-12-18,0.8177741171832474
2020-12-21,0.8301942518009887
2020-12-22,0.7842981222864548
2020-12-23,0.825578243878505
2020-12-24,0.8239240517442071
2020-12-25,0.8591687002851889
2020-12-28,0.8407895288067381
2020-12-29,0.7860826504943481
2020-12-30,0.8095202589060867
2020-12-31,0.8509630579773463
2021-01-04,0.8805880095402611
2021-01-05,0.8860180976619387
2021-01-06,0.8862904275170312
2021-01-07,0.925617859225113
2021-01-08,0.9197866878063756
2021-01-11,0.9554954843202067
2021-01-12,0.9716701531551379
2021-01-13,1.0307647035685263
2021-01-14,1.026350891406592
2021-01-15,0.9544818011655113
2021-01-18,1.0454380991494021
2021-01-19,0.985112781090503
2021-01-20,1.0884994718550502
2021-01-21,1.20188599390024
2021-01-22,1.2607178501972864
2021-01-25,1.2657104600386022
2021-01-26,1.3306328886852796
2021-01-27,1.2762255465094599
2021-01-28,1.2709926386897656
2021-01-29,1.3124623329277942
2021-02-01,1.2706215634106344
2021-02-02,1.3643041112849388
2021-02-03,1.4656964918121635
2021-02-04,1.3859972028740921
2021-02-05,1.2454927350192515
2021-02-08,1.2642359989689331
2021-02-09,1.3769894889443055
2021-02-10,1.460290132515806
2021-02-18,1.5708972508471686
2021-02-19,1.5938326107812204
2021-02-22,1.6769529161729648
2021-02-23,1.6829661597010173
2021-02-24,1.559515990639197
2021-02-25,1.5254978833854462
2021-02-26,1.5393812699404208
2021-03-01,1.6853630309173635
2021-03-02,1.6273890628950276
2021-03-03,1.7415607058454214
2021-03-04,1.7779915179752164
2021-03-05,1.632211064402545
2021-03-08,1.5974807038067433
2021-03-09,1.4357320970939902
2021-03-10,1.4631081947955515
2021-03-11,1.5628294135862602
2021-03-12,1.5601284086866616
2021-03-15,1.5450859603652352
2021-03-16,1.4750264256905923
2021-03-17,1.4921521494571632
2021-03-18,1.4389827259282792
2021-03-19,1.4116881114656226
2021-03-22,1.3892528436247062
2021-03-23,1.298950159141279
2021-03-24,1.2327615199671313
2021-03-25,1.2506321179886974
2021-03-26,1.3032776350203181
2021-03-29,1.291154609149964
2021-03-30,1.4014390799938243
2021-03-31,1.379674384241266
2021-04-01,1.3744612153431361
2021-04-02,1.3487845202005204
2021-04-06,1.3537858606194317
2021-04-07,1.3877902014269408
2021-04-08,1.3752748526389236
2021-04-09,1.3864506913658925
2021-04-12,1.3091119751382623
2021-04-13,1.274797507243898
2021-04-14,1.2950883079736393
2021-04-15,1.3126715590348235
2021-04-16,1.302672031620469
2021-04-19,1.3492221014275072
2021-04-20,1.4019405318436131
2021-04-21,1.402278825397349
2021-04-22,1.4063156090286726
2021-04-23,1.3952971233096347
2021-04-26,1.3753797957555653
2021-04-27,1.372622272115682
2021-04-28,1.4136961184138184
2021-04-29,1.3646861110228865
2021-04-30,1.3629953437786502
2021-05-06,1.3869258160291904
2021-05-07,1.4524017891668763
2021-05-10,1.5082104831349352
2021-05-11,1.4267756035357995
2021-05-12,1.4405633176485912
2021-05-13,1.3539592311951791
2021-05-14,1.3584869881770187
2021-05-17,1.3852739255933628
2021-05-18,1.3793801465336946
2021-05-19,1.4068924961233635
2021-05-20,1.3502009166046083
2021-05-21,1.334558052323339
2021-05-24,1.2930954926084308
2021-05-25,1.3158560205392738
2021-05-26,1.3990492114175346
2021-05-27,1.4001433227223994
2021-05-28,1.3979678866866563
2021-05-31,1.4637789733938391
2021-06-01,1.4450844262152016
2021-06-02,1.4440905952171643
2021-06-03,1.5308629768261899
2021-06-04,1.532829360069448
2021-06-07,1.5165266151133663
2021-06-08,1.4631573971261327
2021-06-09,1.4382664563582301
2021-06-10,1.427276612941605
2021-06-11,1.3806893470390773
2021-06-15,1.3410006935551169
2021-06-16,1.3179491662890592
2021-06-17,1.3317155181997626
2021-06-18,1.3456908965236964
2021-06-21,1.3458855648746844
2021-06-22,1.4361119411417906
2021-06-23,1.4147819036468272
2021-06-24,1.4633581862061422
2021-06-25,1.4553547785350605
2021-06-28,1.4219004794127084
2021-06-29,1.4362213542677316
2021-06-30,1.4594050624663475
2021-07-01,1.4033840737106016
2021-07-02,1.465930163162254
2021-07-05,1.5866315934201463
2021-07-06,1.671688718967811
2021-07-07,1.80632227582647
2021-07-08,1.857674970602719
2021-07-09,2.046588155752778
2021-07-12,2.166396426346065
2021-07-13,2.111118626019969
2021-07-14,2.077730862382699
2021-07-15,2.289868516291186
2021-07-16,2.310876260613576
2021-07-19,2.290889827573332
2021-07-20,2.32237090146005
2021-07-21,2.5180818539664167
2021-07-22,2.499047865010117
2021-07-23,2.4645832329433106
2021-07-26,2.5103077183496505
2021-07-27,2.3556679283428834
2021-07-28,2.3247439252585322
2021-07-29,2.5430340939496525
2021-07-30,2.7671777610994557
2021-08-02,2.7510916721033634
2021-08-03,2.6118733880870098
2021-08-04,2.8503587434009385
2021-08-05,2.8788500600883564
2021-08-06,2.9903630082255983
2021-08-09,2.996949273458114
2021-08-10,2.950082886747191
2021-08-11,3.086911877693289
2021-08-12,3.015339310652544
2021-08-13,2.9771763506883637
