date,BUYHOLD_combined
2021-08-18,2.0242737662915458
2021-08-19,2.073926049797452
2021-08-20,2.1318295316593407
2021-08-23,2.2218989121805546
2021-08-24,2.2132050020776615
2021-08-25,2.2446651529724444
2021-08-26,2.242798568302235
2021-08-27,2.2164929908319477
2021-08-30,2.3243638244345495
2021-08-31,2.4375569061881124
2021-09-01,2.3181770876892807
2021-09-02,2.3398711148247573
2021-09-03,2.2028196762383776
2021-09-06,2.234872007226462
2021-09-07,2.3037684332565864
2021-09-08,2.279172029367943
2021-09-09,2.337207057278614
2021-09-10,2.4021901218198973
2021-09-13,2.388762850506096
2021-09-14,2.3558433798726264
2021-09-15,2.320305749069396
2021-09-16,2.228173624530385
2021-09-17,2.1790380349854006
2021-09-22,2.1817413806082553
2021-09-23,2.235338429687847
2021-09-24,2.234687958590443
2021-09-27,2.0926576917488218
2021-09-28,2.0578308679102166
2021-09-29,1.9256772359458705
2021-09-30,1.984309875914557
2021-10-08,1.9530173315504826
2021-10-11,1.9609806338934839
2021-10-12,1.881581473142601
2021-10-13,1.9225073841851477
2021-10-14,1.9094122106205602
2021-10-15,1.9287379122741262
2021-10-18,1.9621633114796748
2021-10-19,1.9541716977562156
2021-10-20,1.9912352947186824
2021-10-21,2.0698988969455003
2021-10-22,2.0210346094275615
2021-10-25,2.095641975628146
2021-10-26,2.119628553233438
2021-10-27,2.104895664472226
2021-10-28,1.9740908779990938
2021-10-29,2.0028039526444075
2021-11-01,1.9432675214663362
2021-11-02,1.9382856466915022
2021-11-03,1.9725302287481399
2021-11-04,2.0163416468398645
2021-11-05,2.025102250785306
2021-11-08,2.0966683565590722
2021-11-09,2.076684252095397
2021-11-10,2.062962211711889
2021-11-11,2.045331600756166
2021-11-12,2.0762695197092476
2021-11-15,2.0164588355331814
2021-11-16,1.9779542039546065
2021-11-17,2.0288219633497677
2021-11-18,2.052111005982225
2021-11-19,2.0608891325790224
2021-11-22,2.1487621157006123
2021-11-23,2.14269690162981
2021-11-24,2.2146667010717285
2021-11-25,2.1966359311881476
2021-11-26,2.2507212616345313
2021-11-29,2.2343088020192274
2021-11-30,2.215771769662946
2021-12-01,2.194226780380338
2021-12-02,2.2646774960619593
2021-12-03,2.267296224846344
2021-12-06,2.2530182826459577
2021-12-07,2.2139703486280133
2021-12-08,2.245238307326096
2021-12-09,2.2382168998875107
2021-12-10,2.237078099366133
2021-12-13,2.2288486461459764
2021-12-14,2.170123312972904
2021-12-15,2.136544502613254
2021-12-16,2.160964509842803
2021-12-17,2.1150191992350593
2021-12-20,2.1189210081119705
2021-12-21,2.0925314088954563
2021-12-22,2.0918550906072406
2021-12-23,2.0909767053630146
2021-12-24,1.9929471445821212
2021-12-27,1.9737899174967537
2021-12-28,2.023752058254216
2021-12-29,2.053280856932011
2021-12-30,2.053240573204458
2021-12-31,2.057540539017219
2022-01-04,2.0266445112383678
2022-01-05,1.965960845187254
2022-01-06,1.9795527684596739
2022-01-07,1.9243742302640834
2022-01-10,1.9241281361618583
2022-01-11,1.9175208553427747
2022-01-12,1.9473736287801722
2022-01-13,1.900370020722266
2022-01-14,1.9404918495708596
2022-01-17,1.9303695122679072
2022-01-18,1.9277548228054335
2022-01-19,1.8739723919926095
2022-01-20,1.81774945268024
2022-01-21,1.810548755448434
2022-01-24,1.8363677433349566
2022-01-25,1.7937310295745927
2022-01-26,1.8078566265930291
2022-01-27,1.7488285953892182
2022-01-28,1.7233487341409601
2022-02-07,1.8211241474555242
2022-02-08,1.8312625302652799
2022-02-09,1.8694747355373622
2022-02-10,1.8713625284956923
2022-02-11,1.8584673351240573
2022-02-14,1.8816437566865645
2022-02-15,1.8940747674938554
2022-02-16,1.9372074938374915
2022-02-17,1.9745986991763051
2022-02-18,1.9608480119659448
2022-02-21,1.960230844762149
2022-02-22,1.9671480042078502
2022-02-23,1.9831173026036584
2022-02-24,1.9797970750097094
2022-02-25,1.9947230024889453
2022-02-28,2.0169928097959726
2022-03-01,1.9870532020425755
2022-03-02,1.9775218334186158
2022-03-03,1.9432933502215834
2022-03-04,1.915626302851869
2022-03-07,1.8604926628595535
2022-03-08,1.7791514831273534
2022-03-09,1.7339103023898206
2022-03-10,1.7524855018836745
2022-03-11,1.7559799436762447
2022-03-14,1.7086596495845954
2022-03-15,1.6217252713201498
2022-03-16,1.6664180302678422
2022-03-17,1.7114834021286505
2022-03-18,1.7172668039129904
2022-03-21,1.7499708576216877
2022-03-22,1.7354016896269795
2022-03-23,1.742733499882562
2022-03-24,1.7298740069392067
2022-03-25,1.6951350343252884
2022-03-28,1.677606886969859
2022-03-29,1.6533491715844024
2022-03-30,1.7122550171691262
2022-03-31,1.67740546476497
2022-04-01,1.6775114104575695
2022-04-06,1.671241346600377
2022-04-07,1.6509465681704731
2022-04-08,1.6379356370580953
2022-04-11,1.539650489293563
2022-04-12,1.585552670545361
2022-04-13,1.5804208908598956
2022-04-14,1.582144949119092
2022-04-15,1.5610782747655643
2022-04-18,1.564472876502792
2022-04-19,1.5869553059719854
2022-04-20,1.5416120192476097
2022-04-21,1.4729750350385307
2022-04-22,1.4410117122674664
2022-04-25,1.309018395652291
2022-04-26,1.254439785920259
2022-04-27,1.3521910828858124
2022-04-28,1.3424484655281703
2022-04-29,1.4273841858031262
2022-05-05,1.4650593640115472
2022-05-06,1.4251246080995927
2022-05-09,1.510361359498851
2022-05-10,1.52029379089743
2022-05-11,1.5338137892105042
2022-05-12,1.5359967325624009
2022-05-13,1.5444943811266612
2022-05-16,1.5344568124551397
2022-05-17,1.559367638354243
2022-05-18,1.5581164283828874
2022-05-19,1.5633405081148706
2022-05-20,1.5882372427490103
2022-05-23,1.6179015668065486
2022-05-24,1.5486755200964
2022-05-25,1.5564815657011257
2022-05-26,1.5768853817451418
2022-05-27,1.5745273281449943
2022-05-30,1.6002226952548875
2022-05-31,1.6112952317028086
2022-06-01,1.597205880535766
2022-06-02,1.6666414306737751
2022-06-06,1.7140316596912526
2022-06-07,1.6957333085238306
2022-06-08,1.729265093198881
2022-06-09,1.6926411870876954
2022-06-10,1.74434529213583
2022-06-13,1.791220512527947
2022-06-14,1.7976316103977021
2022-06-15,1.7791940388508432
2022-06-16,1.7751290086597928
2022-06-17,1.7937938616781932
2022-06-20,1.8013506615890358
2022-06-21,1.7174186800091427
2022-06-22,1.6880181917614925
2022-06-23,1.7265120156902376
2022-06-24,1.7304310231509263
2022-06-27,1.7603968012067623
2022-06-28,1.7777621109564568
2022-06-29,1.70859665667459
2022-06-30,1.7516370029292212
2022-07-01,1.7380023449187316
2022-07-04,1.7732949823190236
2022-07-05,1.7303236487928224
2022-07-06,1.7011340501174441
2022-07-07,1.7243126483450577
2022-07-08,1.7378627545799255
2022-07-11,1.693418401609384
2022-07-12,1.6355404564629354
2022-07-13,1.648412516256313
2022-07-14,1.6556165741863744
2022-07-15,1.6260653543048857
2022-07-18,1.6651869446760452
2022-07-19,1.6930594749599692
2022-07-20,1.7343488816473587
2022-07-21,1.711208036304848
2022-07-22,1.6956787223209002
2022-07-25,1.653018103606229
2022-07-26,1.6807113717818971
2022-07-27,1.682143247454692
2022-07-28,1.725209029471136
2022-07-29,1.6985804589517204
2022-08-01,1.694496012340555
2022-08-02,1.6308144786526246
2022-08-03,1.6921789491833517
2022-08-04,1.6704155496089872
2022-08-05,1.710014504375992
2022-08-08,1.7215926092644245
2022-08-09,1.7215587393297043
2022-08-10,1.7125774255690578
2022-08-11,1.7310936337987919
2022-08-12,1.710907321963376
2022-08-15,1.7340581243014443
2022-08-16,1.7050451547219285
2022-08-17,1.6936602149903808
2022-08-18,1.6865049106793513
2022-08-19,1.642257194472456
2022-08-22,1.6603230261996587
2022-08-23,1.6409332500888583
2022-08-24,1.589370911155069
2022-08-25,1.590439969632948
2022-08-26,1.5945865541214497
2022-08-29,1.5956865551517263
2022-08-30,1.5954726574131535
2022-08-31,1.5668253719764051
2022-09-01,1.551032399905361
2022-09-02,1.5940708564558561
2022-09-05,1.5801857071094905
2022-09-06,1.6079167068592126
2022-09-07,1.5985551033299648
2022-09-08,1.585516532428284
2022-09-09,1.5978049386705495
2022-09-13,1.6219331681055202
2022-09-14,1.6079874312962694
2022-09-15,1.5636113162652647
2022-09-16,1.5208463742367948
2022-09-19,1.5107318568463795
2022-09-20,1.5403313043457205
2022-09-21,1.5819531290266635
2022-09-22,1.5808281947502563
2022-09-23,1.5585890552920043
2022-09-26,1.5298395997690541
2022-09-27,1.5442871142680903
2022-09-28,1.478240830100825
2022-09-29,1.469884112583375
2022-09-30,1.4503070277248078
2022-10-10,1.4146208464170547
2022-10-11,1.4361817547753515
2022-10-12,1.4615807809307153
2022-10-13,1.5113711713532985
2022-10-14,1.532628385205544
2022-10-17,1.5519315743161166
2022-10-18,1.5586290127588338
2022-10-19,1.5369898935028212
2022-10-20,1.5430284175431082
2022-10-21,1.5265486621474085
2022-10-24,1.5227036174625306
2022-10-25,1.5311375339963738
2022-10-26,1.564612634358877
2022-10-27,1.5803654400261473
2022-10-28,1.5243229962443483
2022-10-31,1.4991555298097745
2022-11-01,1.588510690645137
2022-11-02,1.6520431399072926
2022-11-03,1.6428954664035196
2022-11-04,1.6690296586905828
2022-11-07,1.6964026273093957
2022-11-08,1.7105338443494402
2022-11-09,1.677437387748276
2022-11-10,1.636387123009683
2022-11-11,1.6466992947637797
2022-11-14,1.6114608850937953
2022-11-15,1.6481364740638955
2022-11-16,1.6499348465258463
2022-11-17,1.6662851494919129
2022-11-18,1.6273344933383094
2022-11-21,1.6282311535027696
2022-11-22,1.630127952519305
2022-11-23,1.6282761196783921
2022-11-24,1.5913989680336653
2022-11-25,1.57961246830932
2022-11-28,1.5790771707682247
2022-11-29,1.6081576558341044
2022-11-30,1.6200933193277485
2022-12-01,1.636659749244042
2022-12-02,1.6175570975255664
2022-12-05,1.6786079690952622
2022-12-06,1.671624752031604
2022-12-07,1.6559320247815057
2022-12-08,1.632696008081809
2022-12-09,1.6401571176863223
2022-12-12,1.6172356240426953
2022-12-13,1.6372159546997933
2022-12-14,1.6245632714359188
2022-12-15,1.6285776972514
2022-12-16,1.5927943438873386
2022-12-19,1.5567296305461462
2022-12-20,1.568645189175867
2022-12-21,1.5391356425392329
2022-12-22,1.5170635488558968
2022-12-23,1.5271436903086428
2022-12-26,1.5570752374588348
2022-12-27,1.576651509386215
2022-12-28,1.5661718277882246
2022-12-29,1.5735968607281396
2022-12-30,1.5622277491972019
2023-01-03,1.6181979344317494
2023-01-04,1.6015512083428247
2023-01-05,1.616774253544114
2023-01-06,1.6268827568256445
2023-01-09,1.6319729915950716
2023-01-10,1.6195615598921496
2023-01-11,1.6170792159057732
2023-01-12,1.6158706072054527
2023-01-13,1.6243986063261266
2023-01-16,1.6474207511961463
2023-01-17,1.6495240356127587
2023-01-18,1.6561605044502345
2023-01-19,1.6640781339127644
2023-01-20,1.7305928206356458
2023-01-30,1.792343415867937
2023-01-31,1.8024351443585025
2023-02-01,1.87322157762977
2023-02-02,1.8575644890766891
2023-02-03,1.8325322052367345
2023-02-06,1.8324127482774746
2023-02-07,1.8256660891330685
2023-02-08,1.7897948633441794
2023-02-09,1.8151371660442746
2023-02-10,1.802306921719296
2023-02-13,1.8260267401078925
2023-02-14,1.8225869111470383
2023-02-15,1.814113903657774
2023-02-16,1.76179017168107
2023-02-17,1.7606212763660571
2023-02-20,1.7852202494989247
2023-02-21,1.8471133687778147
2023-02-22,1.8811953359158378
2023-02-23,1.8743845179689846
2023-02-24,1.8940568685189605
2023-02-27,1.879893339288283
2023-02-28,1.8887904952281647
2023-03-01,1.9121129087763962
2023-03-02,1.8378853674338098
2023-03-03,1.8547687337534307
2023-03-06,1.8410062560648743
2023-03-07,1.8012995687740176
2023-03-08,1.810460654061682
2023-03-09,1.813044464340093
2023-03-10,1.7895264395013966
2023-03-13,1.8016908241468337
2023-03-14,1.807878193011038
2023-03-15,1.8032652924351478
2023-03-16,1.7448612176613205
2023-03-17,1.7789523079673346
2023-03-20,1.7554644953214193
2023-03-21,1.7857271105005121
2023-03-22,1.7814220784927288
2023-03-23,1.8059693928942215
2023-03-24,1.7729922614137164
2023-03-27,1.7729108642980094
2023-03-28,1.7460836955655106
2023-03-29,1.7306089527198405
2023-03-30,1.7306106417186968
2023-03-31,1.7343805516696342
2023-04-03,1.7908560898823576
2023-04-04,1.7855000521828037
2023-04-06,1.814132958431343
2023-04-07,1.8041860735302326
2023-04-10,1.7720887757258748
2023-04-11,1.7956363730533111
2023-04-12,1.8113821620846382
2023-04-13,1.8011062928178385
2023-04-14,1.8057395315763283
2023-04-17,1.8294071588728864
2023-04-18,1.8047264409986503
2023-04-19,1.778025226405787
2023-04-20,1.7594158223149357
2023-04-21,1.7318950714721761
2023-04-24,1.6909438020295962
2023-04-25,1.6769992140902503
2023-04-26,1.6759593336807976
2023-04-27,1.6710844173033992
2023-04-28,1.6891972013816328
2023-05-04,1.6565036806852997
2023-05-05,1.6255700890748936
2023-05-08,1.6737606148074022
2023-05-09,1.688974720313432
2023-05-10,1.6787770661082655
2023-05-11,1.6585917001044121
2023-05-12,1.619944985286302
2023-05-15,1.6704011360489925
2023-05-16,1.663976836699419
2023-05-17,1.6825854455024003
2023-05-18,1.680813788618548
2023-05-19,1.6730034960360871
2023-05-22,1.6592504547180307
2023-05-23,1.6421945202099224
2023-05-24,1.6443013323783147
2023-05-25,1.6365017650694664
2023-05-26,1.6347596315825288
2023-05-29,1.625507658183979
2023-05-30,1.6376119384454375
2023-05-31,1.645169692851776
2023-06-01,1.6646967845127634
2023-06-02,1.6696596598162785
2023-06-05,1.6601124776632399
2023-06-06,1.6249210513930024
2023-06-07,1.6193119283860062
2023-06-08,1.6075957243107095
2023-06-09,1.6315543926744058
2023-06-12,1.6404370380750173
2023-06-13,1.6401146085382845
2023-06-14,1.6445263424610352
2023-06-15,1.6651835275907316
2023-06-16,1.6795468106434555
2023-06-19,1.674915351237711
2023-06-20,1.6724296960784488
2023-06-21,1.646714711518865
2023-06-26,1.6277176364426642
2023-06-27,1.653053697452633
2023-06-28,1.6413786839287463
2023-06-29,1.661023080788591
2023-06-30,1.6691685689864149
2023-07-03,1.6773443445561977
2023-07-04,1.7217441934288424
2023-07-05,1.7971277943626982
2023-07-06,1.7619636964081102
2023-07-07,1.7413460142797899
2023-07-10,1.7492202716978342
2023-07-11,1.756164340353877
2023-07-12,1.7282627635895105
2023-07-13,1.7337955238836504
2023-07-14,1.7175951635577076
2023-07-17,1.6877660974311208
2023-07-18,1.6810691908115867
2023-07-19,1.663866715421385
2023-07-20,1.6388253702823123
2023-07-21,1.6306077511079364
2023-07-24,1.6354029424209973
2023-07-25,1.661327131868557
2023-07-26,1.6448214914543255
2023-07-27,1.6404830321148791
2023-07-28,1.6469363214119728
2023-07-31,1.6694426000015312
2023-08-01,1.6656218209594367
2023-08-02,1.651780760625315
2023-08-03,1.6530699105639017
2023-08-04,1.6593378794780878
2023-08-07,1.6770776715069382
2023-08-08,1.6738766446897804
2023-08-09,1.6626224260151103
2023-08-10,1.6606830967676363
2023-08-11,1.6199589390031905
2023-08-14,1.615422590632641
2023-08-15,1.602788845484819
2023-08-16,1.5689796393571176
2023-08-17,1.6003860578251
2023-08-18,1.5715365318656056
2023-08-21,1.553059229437065
2023-08-22,1.560088161583284
2023-08-23,1.513799957680916
2023-08-24,1.5201509971432712
2023-08-25,1.4736423246801902
2023-08-28,1.501708412235719
2023-08-29,1.5357574547705342
2023-08-30,1.541459631798459
2023-08-31,1.5243328065159578
2023-09-01,1.5358399987024198
2023-09-04,1.585699332661998
2023-09-05,1.5861021057506344
2023-09-06,1.5950485616419272
2023-09-07,1.561846590317581
2023-09-08,1.5841352208263606
2023-09-11,1.5887458673731591
2023-09-12,1.5871484687913333
2023-09-13,1.5671750299128167
2023-09-14,1.5630154353842396
2023-09-15,1.5581072052442437
2023-09-18,1.5728514874082737
2023-09-19,1.5458168564153798
2023-09-20,1.5228775958187775
2023-09-21,1.5156068597017955
2023-09-22,1.537755564359175
2023-09-25,1.5186238485762924
2023-09-26,1.4992978119581812
2023-09-27,1.5033820283001895
2023-09-28,1.5132098047492446
2023-10-09,1.5113370133700508
2023-10-10,1.5160723744158853
2023-10-11,1.5230408244832059
