date,BUYHOLD_aerospace
2018-08-28,0.7987104773333212
2018-08-29,0.7929090346680684
2018-08-30,0.7651216868290506
2018-08-31,0.770946200077323
2018-09-03,0.7782192774365431
2018-09-04,0.8004614667245773
2018-09-05,0.7966766381057171
2018-09-06,0.8207487421312415
2018-09-07,0.80998140138528
2018-09-10,0.7868759197992958
2018-09-11,0.7973975353838089
2018-09-12,0.8136218508680578
2018-09-13,0.8256448851135577
2018-09-14,0.8108894395958172
2018-09-17,0.8021547292392497
2018-09-18,0.8078569315262932
2018-09-19,0.814375928840617
2018-09-20,0.8038927292872233
2018-09-21,0.8138251105262704
2018-09-25,0.8227770382110029
2018-09-26,0.8155849278540831
2018-09-27,0.796143486882659
2018-09-28,0.7954009598416303
2018-10-08,0.7721951216403214
2018-10-09,0.7592369728699087
2018-10-10,0.7632404553693007
2018-10-11,0.6893906558312946
2018-10-12,0.6821036802413716
2018-10-15,0.6730176870582756
2018-10-16,0.660054522523378
2018-10-17,0.6650173384822005
2018-10-18,0.6433813037435848
2018-10-19,0.6549234022487044
2018-10-22,0.6905933375497498
2018-10-23,0.6746202496354827
2018-10-24,0.6792002763885442
2018-10-25,0.6759623634132637
2018-10-26,0.6830097443104889
2018-10-29,0.6768265906749756
2018-10-30,0.6781198898928258
2018-10-31,0.6864939038538467
2018-11-01,0.6921251977306941
2018-11-02,0.7072697767579454
2018-11-05,0.7152398683602811
2018-11-06,0.7095077550337975
2018-11-07,0.704420187833256
2018-11-08,0.6934944549909179
2018-11-09,0.6919736338176922
2018-11-12,0.7068599850318285
2018-11-13,0.7178313890345799
2018-11-14,0.7084292900976275
2018-11-15,0.7262231484745115
2018-11-16,0.7260072676337045
2018-11-19,0.7367372886515962
2018-11-20,0.7450267310092819
2018-11-21,0.7431773587211913
2018-11-22,0.7387611944503523
2018-11-23,0.7047013271348139
2018-11-26,0.7049366719081243
2018-11-27,0.7122964117807515
2018-11-28,0.7181871739055988
2018-11-29,0.7053601595813035
2018-11-30,0.7087250261744165
2018-12-03,0.7312710142327057
2018-12-04,0.7325525895509784
2018-12-05,0.7289833846273212
2018-12-06,0.7231098127138749
2018-12-07,0.7193237129613363
2018-12-10,0.7037527279368782
2018-12-11,0.7056616413037955
2018-12-12,0.7067145229111407
2018-12-13,0.7155554688355467
2018-12-14,0.6959964110804652
2018-12-17,0.7046138908921606
2018-12-18,0.7039791036030687
2018-12-19,0.6997404780668539
2018-12-20,0.6966106819048641
2018-12-21,0.6885943590525841
2018-12-24,0.6953200819374495
2018-12-25,0.6862407896443877
2018-12-26,0.6805035092104541
2018-12-27,0.6744871679989889
2018-12-28,0.6823603783363458
2019-01-02,0.7051549155241561
2019-01-03,0.7246747591389129
2019-01-04,0.7390452213499761
2019-01-07,0.7624314861427507
2019-01-08,0.7435968794486769
2019-01-09,0.7378661838577234
2019-01-10,0.7357282585706811
2019-01-11,0.759596323680626
2019-01-14,0.7464114464104149
2019-01-15,0.7532992898452989
2019-01-16,0.7387446843677046
2019-01-17,0.7311159983199514
2019-01-18,0.7351101444637393
2019-01-21,0.7356128024235999
2019-01-22,0.7237201369436846
2019-01-23,0.720827460339989
2019-01-24,0.7300308784266654
2019-01-25,0.7212340620591644
2019-01-28,0.7203748339765471
2019-01-29,0.705510277464117
2019-01-30,0.7076932773067356
2019-01-31,0.7087151107293961
2019-02-01,0.7243335595551235
2019-02-11,0.7392082259431156
2019-02-12,0.7411274476179337
2019-02-13,0.7550298204227827
2019-02-14,0.7543755484813418
2019-02-15,0.7527254083599871
2019-02-18,0.7744332205559065
2019-02-19,0.822864481606801
2019-02-20,0.8079267216166363
2019-02-21,0.8018463464362503
2019-02-22,0.8157370937967
2019-02-25,0.8624364425045703
2019-02-26,0.8448386157435155
2019-02-27,0.8696373326452952
2019-02-28,0.8620297752730604
2019-03-01,0.8621042322727059
2019-03-04,0.8725494701622344
2019-03-05,0.9000301511495732
2019-03-06,0.8967895904479376
2019-03-07,0.9022556031342657
2019-03-08,0.8804741184865553
2019-03-11,0.9113887245948262
2019-03-12,0.974912551839665
2019-03-13,0.9705752871255809
2019-03-14,0.9492720943673655
2019-03-15,0.9323665766604369
2019-03-18,0.9458490496021618
2019-03-19,0.9653867295224893
2019-03-20,0.9522513136040277
2019-03-21,0.9558647653727738
2019-03-22,0.9739164274254257
2019-03-25,1.0043233652070251
2019-03-26,0.9431132881317205
2019-03-27,0.9291715297711528
2019-03-28,0.9215865146803462
2019-03-29,0.956389702540297
2019-04-01,0.9921009774256655
2019-04-02,1.002932267546403
2019-04-03,1.0071368618189676
2019-04-04,0.992007699424294
2019-04-08,0.980034439079388
2019-04-09,0.983076804225434
2019-04-10,0.9653201597234061
2019-04-11,0.9566184484841801
2019-04-12,0.9509909856094491
2019-04-15,0.9485337171108484
2019-04-16,0.9617887418943606
2019-04-17,0.9672983236146332
2019-04-18,0.9652106293910045
2019-04-19,0.9597957006709524
2019-04-22,0.9453069586156067
2019-04-23,0.9170545902471771
2019-04-24,0.925406591144663
2019-04-25,0.8861606629365611
2019-04-26,0.8764772300868511
2019-04-29,0.8489129488464577
2019-04-30,0.860616451680497
2019-05-06,0.7823348920475309
2019-05-07,0.7933194214341728
2019-05-08,0.7966332017908843
2019-05-09,0.7986754985340587
2019-05-10,0.8453660373563434
2019-05-13,0.8386190378926515
2019-05-14,0.8616202271033316
2019-05-15,0.8664527136831487
2019-05-16,0.8883309504448649
2019-05-17,0.8522440403510587
2019-05-20,0.8689151289217473
2019-05-21,0.8746367036537329
2019-05-22,0.8618205162973938
2019-05-23,0.8689030428403218
2019-05-24,0.8233038493233472
2019-05-27,0.8610112796816093
2019-05-28,0.8623390852956141
2019-05-29,0.8662013744012055
2019-05-30,0.8614761129869557
2019-05-31,0.8618611260811028
2019-06-03,0.8470970054943029
2019-06-04,0.82708150387853
2019-06-05,0.8295118970861296
2019-06-06,0.8086542895156041
2019-06-10,0.8138885612351415
2019-06-11,0.8407203773532089
2019-06-12,0.8301007146885021
2019-06-13,0.8285183083509788
2019-06-14,0.8208692845775045
2019-06-17,0.8146371116040104
2019-06-18,0.8146850594455352
2019-06-19,0.8253672313198377
2019-06-20,0.840245780049565
2019-06-21,0.853466313534855
2019-06-24,0.8535239943691123
2019-06-25,0.8474790541350421
2019-06-26,0.8581053756531213
2019-06-27,0.8528678279355936
2019-06-28,0.8382770768970991
2019-07-01,0.8579167451936404
2019-07-02,0.8564122879464792
2019-07-03,0.8595280333679605
2019-07-04,0.8769466418682504
2019-07-05,0.8780743057883554
2019-07-08,0.8465158365714739
2019-07-09,0.8486942286700903
2019-07-10,0.8549572708106632
2019-07-11,0.8492592706738891
2019-07-12,0.8511644213468315
2019-07-15,0.8731983182787856
2019-07-16,0.8750920789101003
2019-07-17,0.86718736685725
2019-07-18,0.8457742626111456
2019-07-19,0.8485151528994819
2019-07-22,0.8249886682203895
2019-07-23,0.8368126840101952
2019-07-24,0.8476231935101557
2019-07-25,0.8487112014087328
2019-07-26,0.8599368059594988
2019-07-29,0.8633909561087271
2019-07-30,0.8604636186912136
2019-07-31,0.8624532295474121
2019-08-01,0.849878107441536
2019-08-02,0.8376929942470264
2019-08-05,0.8331644508076267
2019-08-06,0.8124911378589618
2019-08-07,0.8038433320665851
2019-08-08,0.8088794870517099
2019-08-09,0.7895839061791077
2019-08-12,0.801055423592459
2019-08-13,0.8015714017515301
2019-08-14,0.8033708920590809
2019-08-15,0.8021019206151779
2019-08-16,0.808606532215493
2019-08-19,0.8333166027705189
2019-08-20,0.8370796936425547
2019-08-21,0.8370796936425547
2019-08-22,0.8468233758869658
2019-08-23,0.8396299522384532
2019-08-26,0.8368912424158279
2019-08-27,0.8457452794182531
2019-08-28,0.8476031662328812
2019-08-29,0.8542504396151105
2019-08-30,0.8825246642075996
2019-09-02,0.9122911428026341
2019-09-03,0.9088539229983174
2019-09-04,0.9056653185026738
2019-09-05,0.9032057882655999
2019-09-06,0.9137707914694483
2019-09-09,0.9195203652358522
2019-09-10,0.90698115465286
2019-09-11,0.8999103204114902
2019-09-12,0.9044270743023962
2019-09-16,0.9006031569306976
2019-09-17,0.8720138548372082
2019-09-18,0.8660225214424083
2019-09-19,0.8741069567545655
2019-09-20,0.8729712953700731
2019-09-23,0.8677731275566726
2019-09-24,0.8654699093022121
2019-09-25,0.8410848478849833
2019-09-26,0.8228796349990343
2019-09-27,0.824856105425392
2019-09-30,0.8132594889772345
2019-10-08,0.8124400428013734
2019-10-09,0.8165157209090091
2019-10-10,0.8210418154437635
2019-10-11,0.8202784106874234
2019-10-14,0.8288786330220164
2019-10-15,0.8123795229112255
2019-10-16,0.8121236594989182
2019-10-17,0.8092040384675463
2019-10-18,0.793850458531083
2019-10-21,0.7979950715147429
2019-10-22,0.8055121862834163
2019-10-23,0.7981862646460234
2019-10-24,0.7997175854075289
2019-10-25,0.8004735818148023
2019-10-28,0.8130880682974565
2019-10-29,0.7999698549283796
2019-10-30,0.7913680429337607
2019-10-31,0.790047227692172
2019-11-01,0.7944435747193972
2019-11-04,0.7941272895619963
2019-11-05,0.7982703265422834
2019-11-06,0.8052745346820683
2019-11-07,0.8042472765938848
2019-11-08,0.8014533357045696
2019-11-11,0.7732583436883814
2019-11-12,0.7677223202170749
2019-11-13,0.761226791844095
2019-11-14,0.7649235709662223
2019-11-15,0.7562579395592415
2019-11-18,0.761860831639323
2019-11-19,0.7700789057354857
2019-11-20,0.7687346283439275
2019-11-21,0.7724817789020735
2019-11-22,0.7733692879587268
2019-11-25,0.7772263376170997
2019-11-26,0.7742129078692221
2019-11-27,0.7738166391282586
2019-11-28,0.77296826380277
2019-11-29,0.7748526999782069
2019-12-02,0.7665886751658639
2019-12-03,0.7731486087166315
2019-12-04,0.7773542405702466
2019-12-05,0.7815598709477077
2019-12-06,0.782447901187059
2019-12-09,0.7822550850458104
2019-12-10,0.7752332027946319
2019-12-11,0.7699133666897937
2019-12-12,0.7675138265677505
2019-12-13,0.7754738902827656
2019-12-16,0.787464621652342
2019-12-17,0.8007232862012156
2019-12-18,0.8032722241477519
2019-12-19,0.8011056958579673
2019-12-20,0.7899545098920749
2019-12-23,0.7786815324998712
2019-12-24,0.7860104934059104
2019-12-25,0.7864510065647897
2019-12-26,0.7906567471912946
2019-12-27,0.7989699305406244
2019-12-30,0.8088470544731773
2019-12-31,0.8042595560015199
2020-01-02,0.812800087649965
2020-01-03,0.829689183183203
2020-01-06,0.8390779998165555
2020-01-07,0.8419985457859187
2020-01-08,0.8654750765532868
2020-01-09,0.8455718999280674
2020-01-10,0.8325744696743852
2020-01-13,0.8374887383374408
2020-01-14,0.8371981214492138
2020-01-15,0.8240650519439215
2020-01-16,0.8574984401578072
2020-01-17,0.869174374881556
2020-01-20,0.9229628400164164
2020-01-21,0.9260173812699221
2020-01-22,0.926760728534926
2020-01-23,0.9596119145902849
2020-02-03,0.8791998409697795
2020-02-04,0.912352517833334
2020-02-05,0.9899954575636811
2020-02-06,1.091585213572211
2020-02-07,1.1693052905282548
2020-02-10,1.1527999162561826
2020-02-11,1.0968216537574913
2020-02-12,1.1424320303431084
2020-02-13,1.1187335907713134
2020-02-14,1.1484679465641168
2020-02-17,1.17973493167004
2020-02-18,1.1899647569846816
2020-02-19,1.1235810333067138
2020-02-20,1.1516722000067476
2020-02-21,1.2130378141263534
2020-02-24,1.2226103107925281
2020-02-25,1.290198556747938
2020-02-26,1.2054157735047588
2020-02-27,1.1973072043808592
2020-02-28,1.1284302084667932
2020-03-02,1.1560094429531351
2020-03-03,1.161002338219058
2020-03-04,1.1537066812531735
2020-03-05,1.1784234640948432
2020-03-06,1.1748520065668375
2020-03-09,1.0972289881096584
2020-03-10,1.1968195236769548
2020-03-11,1.2293584913148832
2020-03-12,1.1490019421431323
2020-03-13,1.1373205120417278
2020-03-16,1.0465332455612089
2020-03-17,1.0540829170393884
2020-03-18,1.0294377059292803
2020-03-19,1.0512245313765258
2020-03-20,1.045425488084947
2020-03-23,0.9683130582173114
2020-03-24,0.9934205476362087
2020-03-25,1.0148724890083929
2020-03-26,0.9911014187248475
2020-03-27,1.0030341933449765
2020-03-30,0.9935743076396003
2020-03-31,0.9809732537344622
2020-04-01,0.9906507472302494
2020-04-02,1.0229034645661432
2020-04-03,1.0004863021295745
2020-04-07,1.073743489245172
2020-04-08,1.0839950054736613
2020-04-09,1.0869093568343857
2020-04-10,1.083939491505383
2020-04-13,1.100410382372983
2020-04-14,1.1159607884448393
2020-04-15,1.0894271383844139
2020-04-16,1.0803752618649058
2020-04-17,1.0717228619317418
2020-04-20,1.1295200954200293
2020-04-21,1.1449543301863458
2020-04-22,1.1531183404756582
2020-04-23,1.1274700568463583
2020-04-24,1.081629737783183
2020-04-27,1.0352572327724237
2020-04-28,0.998880426440806
2020-04-29,1.0185571310028545
2020-04-30,1.054974320322184
2020-05-06,1.0705786424799413
2020-05-07,1.0585119898647117
2020-05-08,1.1106390981879715
2020-05-11,1.107026457331958
2020-05-12,1.112701002631741
2020-05-13,1.1119611440510457
2020-05-14,1.1180087402336274
2020-05-15,1.121818044498845
2020-05-18,1.1160159503265679
2020-05-19,1.1226102326677894
2020-05-20,1.0704951494807378
2020-05-21,1.0589316646259508
2020-05-22,1.0499661115590553
2020-05-25,1.0282536036955143
2020-05-26,1.0428422627021752
2020-05-27,1.0311006996405172
2020-05-28,1.0109259968115611
2020-05-29,1.0407305527547899
2020-06-01,1.0615106033158401
2020-06-02,1.0691167970897517
2020-06-03,1.0624452414136847
2020-06-04,1.051950157104044
2020-06-05,1.0531644464847452
2020-06-08,1.0487183304862802
2020-06-09,1.0408581308178984
2020-06-10,1.043929574932116
2020-06-11,1.057761003588093
2020-06-12,1.0675153087598004
2020-06-15,1.0572241928200479
2020-06-16,1.0569516593765163
2020-06-17,1.0789580499853682
2020-06-18,1.0492089393286947
2020-06-19,1.0497176487855961
2020-06-22,1.0585230872948388
2020-06-23,1.0464123107863517
2020-06-24,1.019712317559708
2020-06-29,1.0086147483651522
2020-06-30,1.016048450064958
2020-07-01,1.016094645824689
2020-07-02,1.0288570977435743
2020-07-03,1.0424011714253136
2020-07-06,1.1053579497360329
2020-07-07,1.1024063191743896
2020-07-08,1.194720329313711
2020-07-09,1.1990386371067248
2020-07-10,1.1613568743842437
2020-07-13,1.1667486614212728
2020-07-14,1.179022891145466
2020-07-15,1.1297899466851058
2020-07-16,1.0777440811098986
2020-07-17,1.1006016815701702
2020-07-20,1.1990631970132521
2020-07-21,1.161364265906227
2020-07-22,1.177432306330698
2020-07-23,1.2161604910111765
2020-07-24,1.1648652556074621
2020-07-27,1.1367040772335182
2020-07-28,1.1411467754193614
2020-07-29,1.1723502634661989
2020-07-30,1.1802248569080425
2020-07-31,1.1731701361055205
2020-08-03,1.2858071183610718
2020-08-04,1.2589020816605714
2020-08-05,1.306493302710445
2020-08-06,1.3293315015043738
2020-08-07,1.3001163611772184
2020-08-10,1.299004473663852
2020-08-11,1.2675574577051238
2020-08-12,1.206540590032177
2020-08-13,1.1983600632895532
2020-08-14,1.234410486113633
2020-08-17,1.315254429075975
2020-08-18,1.3446643977388717
2020-08-19,1.390248520002597
2020-08-20,1.312018493787834
2020-08-21,1.2998710264367637
2020-08-24,1.2813797886100022
2020-08-25,1.2374173788402834
2020-08-26,1.23678608456065
2020-08-27,1.2435966339112725
2020-08-28,1.263907743870437
2020-08-31,1.2799285846650474
2020-09-01,1.2880892368737984
2020-09-02,1.2501918809605719
2020-09-03,1.22773432401192
2020-09-04,1.2290494839544173
2020-09-07,1.1985704370650039
2020-09-08,1.2033402483718634
2020-09-09,1.2087719832668735
2020-09-10,1.1373842669288918
2020-09-11,1.1322452666874536
2020-09-14,1.136587621993179
2020-09-15,1.1496523860172443
2020-09-16,1.1246368687001123
2020-09-17,1.1340057847369516
2020-09-18,1.15876080232043
2020-09-21,1.178745907655997
2020-09-22,1.152572061498068
2020-09-23,1.1385918959557808
2020-09-24,1.1070851679225453
2020-09-25,1.113113996129108
2020-09-28,1.0957039528331496
2020-09-29,1.1182980052776668
2020-09-30,1.117517895432356
2020-10-09,1.1366241940794892
2020-10-12,1.169791157979051
2020-10-13,1.1614872988256264
2020-10-14,1.1507859141657482
2020-10-15,1.1578529893935674
2020-10-16,1.1395518175333903
2020-10-19,1.1523795211432484
2020-10-20,1.1415201017295578
2020-10-21,1.1214540262170614
2020-10-22,1.115298099904781
2020-10-23,1.1094809279269011
2020-10-26,1.1101310030743146
2020-10-27,1.111627626352345
2020-10-28,1.0859536650892903
2020-10-29,1.0775868070691512
2020-10-30,1.0510788062413094
2020-11-02,1.025261834899585
2020-11-03,1.0651033354931567
2020-11-04,1.065441141815863
2020-11-05,1.073626179563784
2020-11-06,1.0600370483757224
2020-11-09,1.0921789548655738
2020-11-10,1.0766642433207556
2020-11-11,1.0556579442038587
2020-11-12,1.0465805748885584
2020-11-13,1.058579471931618
2020-11-16,1.0633968621619576
2020-11-17,1.0641436072518458
2020-11-18,1.0696455839101668
2020-11-19,1.0961482282648158
2020-11-20,1.0989682964135956
2020-11-23,1.134648885080862
2020-11-24,1.1214657833592827
2020-11-25,1.0934596707117843
2020-11-26,1.1167995128480068
2020-11-27,1.1254703118820337
2020-11-30,1.1194685937716289
2020-12-01,1.1264727205119873
2020-12-02,1.133333916433548
2020-12-03,1.1103548563124486
2020-12-04,1.1085346024496414
2020-12-07,1.0953523535619418
2020-12-08,1.0780809575138264
2020-12-09,1.049233124929406
2020-12-10,1.0501904060735663
2020-12-11,1.026402919012906
2020-12-14,1.0380604386636731
2020-12-15,1.0558943363796958
2020-12-16,1.0464389042574012
2020-12-17,1.046610846239698
2020-12-18,1.0463063436964246
2020-12-21,1.062956459151204
2020-12-22,1.044632817588381
2020-12-23,1.0820311366450917
2020-12-24,1.1015366437462129
2020-12-25,1.1044296234202948
2020-12-28,1.1058957882320328
2020-12-29,1.1014653145743711
2020-12-30,1.101322913259926
2020-12-31,1.1365876939411117
2021-01-04,1.2003565676513077
2021-01-05,1.2703645595290505
2021-01-06,1.263710309573863
2021-01-07,1.2716072064999702
2021-01-08,1.2731844480736334
2021-01-11,1.2556342865087085
2021-01-12,1.338655370973083
2021-01-13,1.3612401102763667
2021-01-14,1.2290811975353881
2021-01-15,1.1981109814015178
2021-01-18,1.207034149097116
2021-01-19,1.1903033043906857
2021-01-20,1.1984107377471491
2021-01-21,1.266279174681189
2021-01-22,1.260688741180246
2021-01-25,1.2372725216081832
2021-01-26,1.144460521393639
2021-01-27,1.1332350734962957
2021-01-28,1.1199886709749558
2021-01-29,1.0785254408419236
2021-02-01,1.0671076252916807
2021-02-02,1.079803858316107
2021-02-03,1.033644627579846
2021-02-04,1.051282685506379
2021-02-05,1.035768496514313
2021-02-08,1.0320716354966395
2021-02-09,1.068405184408173
2021-02-10,1.0638138274718387
2021-02-18,1.0805432410670461
2021-02-19,1.1072842138871346
2021-02-22,1.1060342009198976
2021-02-23,1.1338425267342593
2021-02-24,1.1309965225248908
2021-02-25,1.1208499067332756
2021-02-26,1.0910344014147284
2021-03-01,1.1151522653664288
2021-03-02,1.1062401667643202
2021-03-03,1.1036614330772467
2021-03-04,1.1477655144626595
2021-03-05,1.1398773873952026
2021-03-08,1.1011894959355972
2021-03-09,1.0509744232165414
2021-03-10,1.0411990752311504
2021-03-11,1.055377989905284
2021-03-12,1.0449413864660217
2021-03-15,1.0412371278193877
2021-03-16,1.0452476671857713
2021-03-17,1.0597633127281385
2021-03-18,1.0601713046676235
2021-03-19,1.0634108878039168
2021-03-22,1.0766104131565228
2021-03-23,1.0611630155448697
2021-03-24,1.088783074229896
2021-03-25,1.082700487223025
2021-03-26,1.0773200662614995
2021-03-29,1.1035326937665868
2021-03-30,1.107382283986111
2021-03-31,1.0771973919993725
2021-04-01,1.08497368226259
2021-04-02,1.0962599811634988
2021-04-06,1.1124111198140894
2021-04-07,1.1113418292358095
2021-04-08,1.117489489337845
2021-04-09,1.1208695925252432
2021-04-12,1.1087642767381565
2021-04-13,1.0821141554748501
2021-04-14,1.0954433355719375
2021-04-15,1.0952175376424693
2021-04-16,1.116485607730177
2021-04-19,1.1244833990660688
2021-04-20,1.1033171142523353
2021-04-21,1.1031299602000597
2021-04-22,1.0967868519245147
2021-04-23,1.0950588146114242
2021-04-26,1.0712417469976696
2021-04-27,1.0501696857644007
2021-04-28,1.0650493983290144
2021-04-29,1.0617739359557012
2021-04-30,1.040888973347644
2021-05-06,1.0424565772231678
2021-05-07,1.0381265395192292
2021-05-10,1.0315120593824405
2021-05-11,1.0516087079263714
2021-05-12,1.0538929573453157
2021-05-13,1.05075858505394
2021-05-14,1.0732952280947952
2021-05-17,1.067145156590406
2021-05-18,1.0765303941982884
2021-05-19,1.0712119305812953
2021-05-20,1.063976100169988
2021-05-21,1.0496371917607905
2021-05-24,1.057482129669512
2021-05-25,1.0785917486603516
2021-05-26,1.0823374899688856
2021-05-27,1.083801097122326
2021-05-28,1.0852351032662237
2021-05-31,1.10524921139963
2021-06-01,1.0979958651719117
2021-06-02,1.0770398950939866
2021-06-03,1.0750077205883928
2021-06-04,1.0872022108814454
2021-06-07,1.0914664278083457
2021-06-08,1.0950543234190462
2021-06-09,1.0961410662629991
2021-06-10,1.1195184554866364
2021-06-11,1.0826087597933498
2021-06-15,1.0786994117880675
2021-06-16,1.1108308724791576
2021-06-17,1.0929535930139533
2021-06-18,1.1219531708865125
2021-06-21,1.1438643023626711
2021-06-22,1.1250947172683015
2021-06-23,1.1281382693276587
2021-06-24,1.1102641895810694
2021-06-25,1.1119287757362746
2021-06-28,1.105253171722164
2021-06-29,1.085969988367653
2021-06-30,1.0949833764570134
2021-07-01,1.059151154176124
2021-07-02,1.0199301505363214
2021-07-05,1.025758963475977
2021-07-06,1.0238268824805727
2021-07-07,1.0297640628082705
2021-07-08,1.0433447223254686
2021-07-09,1.0306960676868908
2021-07-12,1.0406549348686256
2021-07-13,1.0342489494963063
2021-07-14,1.009575233755831
2021-07-15,1.014910249749024
2021-07-16,1.0406009603316435
2021-07-19,1.033017061903773
2021-07-20,1.0347146698816425
2021-07-21,1.0363454752318317
2021-07-22,1.0282402768507495
2021-07-23,1.043525700465691
2021-07-26,1.042342927685378
2021-07-27,1.0508667029229544
2021-07-28,0.9784485354977223
2021-07-29,0.9899022958101494
2021-07-30,0.9806572560177592
2021-08-02,1.016015521034999
2021-08-03,1.0046068060445752
2021-08-04,1.0158235095443846
2021-08-05,1.048762371524743
2021-08-06,1.0522334424471915
2021-08-09,1.0588489913853267
2021-08-10,1.084404526958917
2021-08-11,1.087949459158076
2021-08-12,1.066879252782587
2021-08-13,1.0637063776813749
2021-08-16,1.0447248009234513
2021-08-17,1.0240702056500832
