date,close,pe_ttm,pb,pe_anchor,pb_anchor,price_to_neutral,neutral_value,ret,code
2018-01-02,7.64,42.21622448,1.8836052,,,,,0.0,600879
2018-01-03,7.69,42.48375442,1.89554186,,,,,0.00654450261780104,600879
2018-01-04,7.78,42.96530831,1.91702785,,,,,0.011703511053315907,600879
2018-01-05,7.7,42.53726041,1.89792919,,,,,-0.010282776349614386,600879
2018-01-08,7.8,43.07232029,1.92180252,,,,,0.01298701298701288,600879
2018-01-09,7.81,43.12582628,1.92418985,,,,,0.0012820512820512775,600879
2018-01-10,7.64,42.21622448,1.8836052,,,,,-0.0217669654289373,600879
2018-01-11,7.69,42.48375442,1.89554186,,,,,0.00654450261780104,600879
2018-01-12,7.6,42.00220053,1.87405587,,,,,-0.011703511053316129,600879
2018-01-15,7.33,40.55753885,1.8095979,,,,,-0.03552631578947363,600879
2018-01-16,7.11,39.38040712,1.75707659,,,,,-0.0300136425648021,600879
2018-01-17,7.12,39.43391311,1.75946392,,,,,0.0014064697609001975,600879
2018-01-18,7.14,39.54092508,1.76423858,,,,,0.002808988764044784,600879
2018-01-19,7.41,40.98558676,1.82869656,,,,,0.037815126050420256,600879
2018-01-22,7.44,41.14610472,1.83585855,,,,,0.004048582995951344,600879
2018-01-23,7.39,40.87857478,1.82392189,,,,,-0.006720430107526987,600879
2018-01-24,7.41,40.98558676,1.82869656,,,,,0.0027063599458727605,600879
2018-01-25,7.7,42.53726041,1.89792919,,,,,0.03913630229419707,600879
2018-01-26,7.8,43.07232029,1.92180252,,,,,0.01298701298701288,600879
2018-01-29,7.69,42.48375442,1.89554186,,,,,-0.014102564102564052,600879
2018-01-30,7.68,42.43024843,1.89315453,,,,,-0.0013003901170351995,600879
2018-01-31,7.32,40.50403287,1.80721056,,,,,-0.04687499999999989,600879
2018-02-01,7.08,39.21988916,1.74991459,,,,,-0.032786885245901676,600879
2018-02-02,7.13,39.4874191,1.76185125,,,,,0.007062146892655274,600879
2018-02-05,7.15,39.59443107,1.76662591,,,,,0.0028050490883591017,600879
2018-02-06,6.61,36.70510772,1.63770997,,,,,-0.0755244755244755,600879
2018-02-07,6.67,37.02614365,1.65203396,,,,,0.009077155824508187,600879
2018-02-08,6.85,37.98925143,1.69500595,,,,,0.026986506746626615,600879
2018-02-09,6.41,35.63498796,1.58996332,,,,,-0.06423357664233564,600879
2018-02-12,6.6,36.65160174,1.63532264,,,,,0.029641185647425905,600879
2018-02-13,6.66,36.97263766,1.64964663,,,,,0.00909090909090926,600879
2018-02-14,6.66,36.97263766,1.64964663,,,,,0.0,600879
2018-02-22,6.8,37.72172149,1.68306928,,,,,0.02102102102102088,600879
2018-02-23,6.79,37.66821551,1.68068195,,,,,-0.0014705882352941124,600879
2018-02-26,6.91,38.31028736,1.70932994,,,,,0.01767304860088359,600879
2018-02-27,7.13,39.4874191,1.76185125,,,,,0.0318379160636757,600879
2018-02-28,7.06,39.11287718,1.74513992,,,,,-0.009817671809256745,600879
2018-03-01,7.15,39.59443107,1.76662591,,,,,0.012747875354107707,600879
2018-03-02,7.24,40.07598496,1.78811191,,,,,0.012587412587412583,600879
2018-03-05,7.38,40.82506879,1.82153456,,,,,0.01933701657458564,600879
2018-03-06,7.38,40.82506879,1.82153456,,,,,0.0,600879
2018-03-07,7.19,39.80845502,1.77617524,,,,,-0.0257452574525745,600879
2018-03-08,7.19,39.80845502,1.77617524,,,,,0.0,600879
2018-03-09,7.33,40.55753885,1.8095979,,,,,0.01947148817802491,600879
2018-03-12,7.54,41.6811646,1.85973188,,,,,0.028649386084584005,600879
2018-03-13,7.37,40.77156281,1.81914723,,,,,-0.022546419098143256,600879
2018-03-14,7.2,39.86196101,1.77856258,,,,,-0.023066485753052923,600879
2018-03-15,7.26,40.18299694,1.79288657,,,,,0.008333333333333304,600879
2018-03-16,7.19,38.54262879,1.77617524,,,,,-0.009641873278236845,600879
2018-03-19,7.28,39.00887027,1.79766124,,,,,0.012517385257301727,600879
2018-03-20,7.29,39.06067488,1.80004857,,,,,0.0013736263736263687,600879
2018-03-21,7.35,39.37150253,1.81437256,,,,,0.008230452674897082,600879
2018-03-22,7.35,39.37150253,1.81437256,,,,,0.0,600879
2018-03-23,6.89,36.98849053,1.70455527,,,,,-0.06258503401360549,600879
2018-03-26,7.34,39.31969792,1.81198523,,,,,0.06531204644412192,600879
2018-03-27,7.5,40.14857166,1.85018255,,,,,0.021798365122615904,600879
2018-03-28,7.44,39.83774401,1.83585855,,,,,-0.007999999999999896,600879
2018-03-29,7.46,39.94135322,1.84063322,,,,,0.0026881720430107503,600879
2018-03-30,7.69,41.13285922,1.89554186,,,,,0.030831099195710587,600879
2018-04-02,7.73,41.34007765,1.88574435,,,,,0.005201560468140354,600879
2018-04-03,7.79,41.65090531,1.89992288,,,,,0.0077619663648123005,600879
2018-04-04,7.64,40.87383618,1.86447656,,,,,-0.019255455712451908,600879
2018-04-09,8.01,42.79060669,1.95191082,,,,,0.048429319371727786,600879
2018-04-10,7.81,41.75451452,1.90464906,,,,,-0.024968789013732895,600879
2018-04-11,7.78,41.5991007,1.8975598,,,,,-0.003841229193341733,600879
2018-04-12,7.68,41.08105461,1.87392891,,,,,-0.01285347043701801,600879
2018-04-13,7.66,40.97744539,1.86920274,,,,,-0.0026041666666666297,600879
2018-04-16,7.74,41.39188226,1.88810744,,,,,0.010443864229765065,600879
2018-04-17,7.63,40.82203157,1.86211347,,,,,-0.014211886304909549,600879
2018-04-18,7.87,42.06534217,1.91882759,,,,,0.03145478374836186,600879
2018-04-19,8.24,43.98211269,2.00626185,,,,,0.04701397712833555,600879
2018-04-20,8.24,43.98211269,2.00626185,,,,,0.0,600879
2018-04-23,7.85,41.96173296,1.91410141,,,,,-0.047330097087378675,600879
2018-04-24,8.03,42.89421591,1.956637,,,,,0.02292993630573248,600879
2018-04-25,8.09,43.20504356,1.97081553,,,,,0.007471980074719831,600879
2018-04-26,7.95,42.47977904,1.93773229,,,,,-0.017305315203955507,600879
2018-04-27,7.82,41.08459381,1.90701215,,,,,-0.01635220125786163,600879
2018-05-02,7.79,40.93186298,1.89992288,,,,,-0.0038363171355498826,600879
2018-05-03,7.69,40.42276021,1.876292,,,,,-0.012836970474967901,600879
2018-05-04,7.68,40.37184993,1.87392891,,,,,-0.0013003901170351995,600879
2018-05-07,7.77,40.83004243,1.89519671,,,,,0.01171875,600879
2018-05-08,8.06,42.30644047,1.96372626,,,,,0.037323037323037545,600879
2018-05-09,8.02,42.10279936,1.95427391,,,,,-0.004962779156327701,600879
2018-05-10,7.92,41.59369659,1.93064303,,,,,-0.012468827930174564,600879
2018-05-11,7.93,41.64460686,1.93300612,,,,,0.0012626262626262985,600879
2018-05-14,7.76,40.77913215,1.89283362,,,,,-0.021437578814627933,600879
2018-05-15,7.86,41.28823492,1.9164645,,,,,0.012886597938144506,600879
2018-05-16,7.8,40.98277326,1.90228597,,,,,-0.007633587786259555,600879
2018-05-17,7.69,40.42276021,1.876292,,,,,-0.014102564102564052,600879
2018-05-18,7.73,40.62640132,1.88574435,,,,,0.005201560468140354,600879
2018-05-21,7.79,40.93186298,1.89992288,,,,,0.0077619663648123005,600879
2018-05-22,7.75,40.72822187,1.89047053,,,,,-0.005134788189987138,600879
2018-05-23,7.82,41.08459381,1.90701215,,,,,0.00903225806451613,600879
2018-05-24,7.71,40.52458076,1.88101818,,,,,-0.01406649616368294,600879
2018-05-25,7.71,40.52458076,1.88101818,,,,,0.0,600879
2018-05-28,7.5,39.45546494,1.83139333,,,,,-0.027237354085603127,600879
2018-05-29,7.49,39.40455466,1.82903024,,,,,-0.0013333333333332975,600879
2018-05-30,7.37,38.79363133,1.80067318,,,,,-0.01602136181575431,600879
2018-05-31,7.32,38.53907995,1.78885774,,,,,-0.006784260515603768,600879
2018-06-01,7.23,38.08088745,1.76758995,,,,,-0.012295081967213073,600879
2018-06-04,7.22,38.02997717,1.76522686,,,,,-0.0013831258644537714,600879
2018-06-05,7.39,38.89545189,1.80539936,,,,,0.023545706371191022,600879
2018-06-06,7.4,38.94636216,1.80776244,,,,,0.0013531799729364913,600879
2018-06-07,7.32,38.53907995,1.78885774,,,,,-0.010810810810810811,600879
2018-06-08,7.15,37.67360523,1.74868524,,,,,-0.023224043715846965,600879
2018-06-11,7.08,37.31723329,1.73214362,,,,,-0.009790209790209836,600879
2018-06-12,7.13,37.57178468,1.74395906,,,,,0.007062146892655274,600879
2018-06-13,6.9,36.4008483,1.68960804,,,,,-0.032258064516129004,600879
2018-06-14,6.82,35.99356608,1.67070333,,,,,-0.011594202898550732,600879
2018-06-15,6.64,35.07718109,1.62816774,,,,,-0.026392961876832932,600879
2018-06-19,6.11,32.37893639,1.50292407,,,,,-0.07981927710843362,600879
2018-06-20,6.35,33.60078304,1.55963819,,,,,0.03927986906710301,600879
2018-06-21,6.31,33.39714193,1.55018584,,,,,-0.006299212598425252,600879
2018-06-22,6.49,34.31352693,1.59272142,,,,,0.028526148969889142,600879
2018-06-25,6.48,34.26261665,1.59035833,,,,,-0.0015408320493065508,600879
2018-06-26,6.64,35.07718109,1.62816774,,,,,0.024691358024691246,600879
2018-06-27,6.62,34.97536053,1.62344157,,,,,-0.0030120481927710108,600879
2018-06-28,6.63,35.02627081,1.62580466,,,,,0.0015105740181269312,600879
2018-06-29,6.78,35.78992497,1.66125098,,,,,0.022624434389140413,600879
2018-07-02,6.68,35.2808222,1.61925016,,,,,-0.014749262536873253,600879
2018-07-03,6.91,36.45175858,1.67299151,,,,,0.034431137724550975,600879
2018-07-04,6.89,36.34993802,1.66831835,,,,,-0.0028943560057888007,600879
2018-07-05,6.7,35.38264275,1.62392332,,,,,-0.027576197387518042,600879
2018-07-06,6.68,35.2808222,1.61925016,,,,,-0.0029850746268657025,600879
2018-07-09,6.83,36.04447636,1.65429887,,,,,0.022455089820359264,600879
2018-07-10,6.82,35.99356608,1.65196229,,,,,-0.0014641288433381305,600879
2018-07-11,6.56,34.66989887,1.5912112,,,,,-0.0381231671554253,600879
2018-07-12,6.81,35.9426558,1.64962571,,,,,0.038109756097560954,600879
2018-07-13,6.77,35.73901469,1.64027939,,,,,-0.005873715124816492,600879
2018-07-16,6.83,36.04447636,1.65429887,,,,,0.00886262924667669,600879
2018-07-17,6.76,35.68810442,1.63794281,,,,,-0.01024890190336758,600879
2018-07-18,6.67,35.22991192,1.61691358,,,,,-0.013313609467455634,600879
2018-07-19,6.46,34.16079609,1.5678454,,,,,-0.03148425787106446,600879
2018-07-20,6.53,34.51716804,1.58420146,,,,,0.010835913312693624,600879
2018-07-23,6.88,36.29902774,1.66598177,,,,,0.05359877488514542,600879
2018-07-24,6.92,36.50266885,1.67532809,,,,,0.005813953488372103,600879
2018-07-25,6.95,36.65539968,1.68233783,,,,,0.004335260115607031,600879
2018-07-26,6.85,36.14629691,1.65897203,,,,,-0.014388489208633115,600879
2018-07-27,6.89,36.34993802,1.66831835,,,,,0.005839416058394109,600879
2018-07-30,6.87,36.24811747,1.66364519,,,,,-0.002902757619738683,600879
2018-07-31,6.84,36.09538663,1.65663545,,,,,-0.004366812227074246,600879
2018-08-01,6.55,34.61898859,1.58887462,,,,,-0.042397660818713434,600879
2018-08-02,6.27,33.19350083,1.52345037,,,,,-0.042748091603053484,600879
2018-08-03,6.25,33.09168027,1.51877721,,,,,-0.0031897926634768536,600879
2018-08-06,6.06,32.124385,1.47438218,,,,,-0.030400000000000094,600879
2018-08-07,6.26,33.14259055,1.52111379,,,,,0.03300330033003296,600879
2018-08-08,6.11,32.37893639,1.48606509,,,,,-0.023961661341852958,600879
2018-08-09,6.27,33.19350083,1.52345037,,,,,0.026186579378068675,600879
2018-08-10,6.36,33.65169332,1.54447959,,,,,0.014354066985646119,600879
2018-08-13,6.58,34.77171942,1.59588436,,,,,0.03459119496855334,600879
2018-08-14,6.63,35.02627081,1.60756726,,,,,0.0075987841945288626,600879
2018-08-15,6.53,34.51716804,1.58420146,,,,,-0.015082956259426794,600879
2018-08-16,6.51,34.41534748,1.5795283,,,,,-0.003062787136294043,600879
2018-08-17,6.48,34.26261665,1.57251856,,,,,-0.004608294930875445,600879
2018-08-20,6.55,34.61898859,1.58887462,,,,,0.010802469135802406,600879
2018-08-21,6.59,34.8226297,1.59822094,,,,,0.006106870229007688,600879
2018-08-22,6.56,34.66989887,1.5912112,,,,,-0.004552352048558417,600879
2018-08-23,6.55,34.61898859,1.58887462,,,,,-0.0015243902439023849,600879
2018-08-24,6.53,34.51716804,1.58420146,,,,,-0.003053435114503733,600879
2018-08-27,6.66,35.17900164,1.614577,,,,,0.019908116385911168,600879
2018-08-28,6.71,35.43355303,1.62625991,,,,,0.007507507507507505,600879
2018-08-29,6.62,34.60819766,1.60523068,,,,,-0.01341281669150518,600879
2018-08-30,6.3,32.99617098,1.53046011,,,,,-0.048338368580060465,600879
2018-08-31,6.36,33.29842598,1.54447959,,,,,0.009523809523809712,600879
2018-09-03,6.48,33.90293599,1.57251856,,,,,0.018867924528301883,600879
2018-09-04,6.63,34.65857349,1.60756726,,,,,0.02314814814814814,600879
2018-09-05,6.64,34.70894932,1.60990384,,,,,0.0015082956259426794,600879
2018-09-06,6.71,35.06158016,1.62625991,,,,,0.010542168674698926,600879
2018-09-07,6.58,34.40669432,1.59588436,,,,,-0.019374068554396384,600879
2018-09-10,6.39,33.44955349,1.55148933,,,,,-0.028875379939209744,600879
2018-09-11,6.47,33.85256015,1.57018198,,,,,0.012519561815336422,600879
2018-09-12,6.66,34.80970099,1.614577,,,,,0.029366306027820865,600879
2018-09-13,6.8,35.51496266,1.64728913,,,,,0.02102102102102088,600879
2018-09-14,6.69,34.96082849,1.62158674,,,,,-0.016176470588235237,600879
2018-09-17,6.6,34.50744599,1.60055752,,,,,-0.013452914798206428,600879
2018-09-18,6.64,34.70894932,1.60990384,,,,,0.0060606060606061,600879
2018-09-19,6.74,35.21270766,1.63326965,,,,,0.015060240963855609,600879
2018-09-20,6.65,34.75932516,1.61224042,,,,,-0.013353115727002929,600879
2018-09-21,6.72,35.11195599,1.62859649,,,,,0.010526315789473495,600879
2018-09-25,6.81,35.5653385,1.64962571,,,,,0.013392857142857206,600879
2018-09-26,6.72,35.11195599,1.62859649,,,,,-0.013215859030836996,600879
2018-09-27,6.54,34.20519099,1.58653804,,,,,-0.02678571428571419,600879
2018-09-28,6.56,34.30594266,1.5912112,,,,,0.003058103975535076,600879
2018-10-08,6.39,33.44955349,1.53524893,,,,,-0.02591463414634143,600879
2018-10-09,6.23,32.64354015,1.49825498,,,,,-0.025039123630672844,600879
