date,close,pe_ttm,pb,pe_anchor,pb_anchor,price_to_neutral,neutral_value,ret,code
2018-01-02,13.81,132.65288332,6.08275888,,,,,0.0,600111
2018-01-03,13.77,132.2946041,6.06633009,,,,,-0.002896451846488124,600111
2018-01-04,13.95,133.90686061,6.14025964,,,,,0.013071895424836555,600111
2018-01-05,13.63,131.04062681,6.00882933,,,,,-0.022939068100358284,600111
2018-01-08,14.09,135.1608379,6.19776039,,,,,0.03374908290535572,600111
2018-01-09,14.3,137.04180384,6.28401153,,,,,0.014904187366926891,600111
2018-01-10,14.2,136.14610577,6.24293956,,,,,-0.006993006993007089,600111
2018-01-11,14.1,135.25040771,6.20186759,,,,,-0.007042253521126751,600111
2018-01-12,13.83,132.83202293,6.09097327,,,,,-0.019148936170212738,600111
2018-01-15,13.01,125.48729881,5.75418311,,,,,-0.05929139551699203,600111
2018-01-16,13.13,126.56213648,5.80346947,,,,,0.009223674096848544,600111
2018-01-17,12.89,124.41246113,5.70489674,,,,,-0.018278750952018252,600111
2018-01-18,13.18,127.00998552,5.82400546,,,,,0.022498060512024853,600111
2018-01-19,13.23,127.45783455,5.84454145,,,,,0.003793626707132125,600111
2018-01-22,13.45,129.42837029,5.93489978,,,,,0.016628873771730834,600111
2018-01-23,13.69,131.57804564,6.03347251,,,,,0.01784386617100364,600111
2018-01-24,13.5,129.87621932,5.95543577,,,,,-0.013878743608473298,600111
2018-01-25,13.52,130.05535894,5.96365016,,,,,0.001481481481481417,600111
2018-01-26,13.22,127.36826474,5.84043425,,,,,-0.022189349112425982,600111
2018-01-29,13.22,127.36826474,5.84043425,,,,,0.0,600111
2018-01-30,13.14,126.65170629,5.80757667,,,,,-0.00605143721633894,600111
2018-01-31,12.44,120.38181984,5.52007288,,,,,-0.05327245053272456,600111
2018-02-01,11.92,115.72418991,5.30649863,,,,,-0.041800643086816636,600111
2018-02-02,12.27,118.85913313,5.45025053,,,,,0.02936241610738244,600111
2018-02-05,12.17,117.96343507,5.40917855,,,,,-0.008149959250203676,600111
2018-02-06,11.14,108.73774501,4.98613726,,,,,-0.0846343467543138,600111
2018-02-07,11.18,109.09602423,5.00256604,,,,,0.0035906642728904536,600111
2018-02-08,11.52,112.14139765,5.14221074,,,,,0.030411449016100267,600111
2018-02-09,10.81,105.78194139,4.85059975,,,,,-0.06163194444444442,600111
2018-02-12,11.14,108.73774501,4.98613726,,,,,0.030527289546715908,600111
2018-02-13,11.14,108.73774501,4.98613726,,,,,0.0,600111
2018-02-14,11.17,109.00645442,4.99845885,,,,,0.002692998204667729,600111
2018-02-22,11.84,115.00763146,5.27364105,,,,,0.05998209489704576,600111
2018-02-23,11.83,114.91806165,5.26953385,,,,,-0.0008445945945946276,600111
2018-02-26,12.0,116.44074836,5.3393562,,,,,0.014370245139475823,600111
2018-02-27,11.75,114.2015032,5.23667628,,,,,-0.02083333333333337,600111
2018-02-28,12.09,117.24687662,5.37632098,,,,,0.028936170212765955,600111
2018-03-01,12.06,116.9781672,5.36399939,,,,,-0.002481389578163684,600111
2018-03-02,12.31,119.21741236,5.46667931,,,,,0.02072968490878946,600111
2018-03-05,12.33,119.39655197,5.47489371,,,,,0.0016246953696181787,600111
2018-03-06,12.65,122.26278578,5.60632401,,,,,0.025952960259529645,600111
2018-03-07,12.37,119.7548312,5.4913225,,,,,-0.02213438735177875,600111
2018-03-08,12.52,121.09837829,5.55293045,,,,,0.012126111560226471,600111
2018-03-09,12.5,120.91923868,5.54471606,,,,,-0.0015974440894568342,600111
2018-03-12,12.71,122.80020461,5.6309672,,,,,0.016800000000000148,600111
2018-03-13,12.38,119.844401,5.49542969,,,,,-0.02596380802517706,600111
2018-03-14,12.8,123.60633287,5.66793197,,,,,0.03392568659127626,600111
2018-03-15,12.88,124.32289132,5.70078955,,,,,0.006250000000000089,600111
2018-03-16,12.51,121.00880849,5.54882326,,,,,-0.028726708074534257,600111
2018-03-19,12.32,119.30698216,5.47078651,,,,,-0.0151878497202238,600111
2018-03-20,12.19,118.14257468,5.41739295,,,,,-0.010551948051948146,600111
2018-03-21,11.9,115.54505029,5.29828423,,,,,-0.0237899917965545,600111
2018-03-22,11.95,115.99289933,5.31882022,,,,,0.004201680672268893,600111
2018-03-23,11.07,108.11075636,4.95738688,,,,,-0.07364016736401668,600111
2018-03-26,11.79,114.55978242,5.25310507,,,,,0.06504065040650397,600111
2018-03-27,11.96,116.08246913,5.32292742,,,,,0.014418999151823764,600111
2018-03-28,11.72,113.93279378,5.22435469,,,,,-0.02006688963210701,600111
2018-03-29,11.96,116.08246913,5.32292742,,,,,0.020477815699658786,600111
2018-03-30,12.01,116.53031816,5.3434634,,,,,0.004180602006688794,600111
2018-04-02,12.07,117.067737,5.3163112,,,,,0.004995836802664577,600111
2018-04-03,11.73,114.02236358,5.17801389,,,,,-0.028169014084507005,600111
2018-04-04,11.74,114.11193339,5.18208146,,,,,0.0008525149190110604,600111
2018-04-09,12.48,120.74009907,5.48308148,,,,,0.0630323679727427,600111
2018-04-10,12.46,120.56095945,5.47494634,,,,,-0.0016025641025640969,600111
2018-04-11,12.63,122.08364616,5.544095,,,,,0.013643659711075395,600111
2018-04-12,12.27,118.85913313,5.39766255,,,,,-0.028503562945368266,600111
2018-04-13,12.07,117.067737,5.3163112,,,,,-0.016299918500407462,600111
2018-04-16,11.94,115.90332952,5.26343281,,,,,-0.010770505385252704,600111
2018-04-17,11.88,115.36591068,5.23902741,,,,,-0.005025125628140614,600111
2018-04-18,12.04,116.79902758,5.30410849,,,,,0.013468013468013407,600111
2018-04-19,12.45,120.47138965,5.47087877,,,,,0.03405315614617943,600111
2018-04-20,11.94,117.13850069,5.26343281,,,,,-0.04096385542168668,600111
2018-04-23,11.75,115.41853816,5.18614902,,,,,-0.015912897822445538,600111
2018-04-24,11.93,117.04797635,5.25936525,,,,,0.015319148936170146,600111
2018-04-25,11.88,116.59535463,5.23902741,,,,,-0.004191114836546439,600111
2018-04-26,11.45,112.70280785,5.06412199,,,,,-0.036195286195286336,600111
2018-04-27,11.55,113.60805129,5.10479767,,,,,0.008733624454148492,600111
2018-05-02,11.57,104.76811457,5.1129328,,,,,0.0017316017316015841,600111
2018-05-03,11.56,104.68476683,5.10886523,,,,,-0.0008643042350907626,600111
2018-05-04,11.66,105.51824427,5.14954091,,,,,0.00865051903114189,600111
2018-05-07,11.87,107.2685469,5.23495984,,,,,0.01801029159519718,600111
2018-05-08,11.94,107.85198111,5.26343281,,,,,0.005897219882055715,600111
2018-05-09,11.85,107.10185141,5.2268247,,,,,-0.007537688442211032,600111
2018-05-10,11.8,106.68511269,5.20648686,,,,,-0.00421940928270037,600111
2018-05-11,11.95,107.93532886,5.26750038,,,,,0.012711864406779627,600111
2018-05-14,12.02,108.51876307,5.29597336,,,,,0.0058577405857740406,600111
2018-05-15,11.99,108.26871983,5.28377065,,,,,-0.0024958402662229595,600111
2018-05-16,11.69,105.7682875,5.16174362,,,,,-0.025020850708924125,600111
2018-05-17,11.66,105.51824427,5.14954091,,,,,-0.0025662959794695572,600111
2018-05-18,11.73,106.10167848,5.17801389,,,,,0.006003430531732468,600111
2018-05-21,11.8,106.68511269,5.20648686,,,,,0.0059676044330776445,600111
2018-05-22,11.74,106.18502622,5.18208146,,,,,-0.005084745762711895,600111
2018-05-23,11.42,103.51789841,5.05191928,,,,,-0.027257240204429323,600111
2018-05-24,11.39,103.26785517,5.03971658,,,,,-0.0026269702276706663,600111
2018-05-25,11.15,101.26750931,4.94209495,,,,,-0.021071115013169495,600111
2018-05-28,11.05,100.43403187,4.90141927,,,,,-0.008968609865470767,600111
2018-05-29,10.98,99.85059766,4.8729463,,,,,-0.0063348416289592535,600111
2018-05-30,10.87,98.93377247,4.82820305,,,,,-0.010018214936247882,600111
2018-05-31,11.09,100.76742285,4.91768954,,,,,0.02023919043238287,600111
2018-06-01,11.07,100.60072736,4.90955441,,,,,-0.0018034265103696878,600111
2018-06-04,10.95,99.60055443,4.86074359,,,,,-0.01084010840108407,600111
2018-06-05,11.02,100.18398864,4.88921657,,,,,0.006392694063926951,600111
2018-06-06,11.01,100.10064089,4.885149,,,,,-0.0009074410163338875,600111
2018-06-07,10.95,99.60055443,4.86074359,,,,,-0.005449591280654031,600111
2018-06-08,10.71,97.60020856,4.76312197,,,,,-0.021917808219177992,600111
2018-06-11,10.75,97.93359954,4.77939224,,,,,0.0037348272642390157,600111
2018-06-12,10.91,99.26716345,4.84447332,,,,,0.014883720930232602,600111
2018-06-13,10.9,99.1838157,4.84040576,,,,,-0.0009165902841429263,600111
2018-06-14,11.26,102.1843345,4.9868382,,,,,0.03302752293577971,600111
2018-06-15,11.18,101.51755254,4.95429766,,,,,-0.007104795737122527,600111
2018-06-19,10.47,95.5998627,4.66550034,,,,,-0.0635062611806797,600111
2018-06-20,10.37,94.76638526,4.62482466,,,,,-0.009551098376313405,600111
2018-06-21,10.37,94.76638526,4.62482466,,,,,0.0,600111
2018-06-22,10.43,95.26647172,4.64923007,,,,,0.005785920925747368,600111
2018-06-25,10.24,93.68286458,4.57194628,,,,,-0.01821668264621279,600111
2018-06-26,10.34,94.51634202,4.61262196,,,,,0.009765625,600111
2018-06-27,10.44,95.09977623,4.64109493,,,,,0.009671179883945724,600111
2018-06-28,10.24,93.43282135,4.55974357,,,,,-0.019157088122605304,600111
2018-06-29,10.41,94.849733,4.62889223,,,,,0.0166015625,600111
2018-07-02,10.2,93.09943037,4.55421724,,,,,-0.02017291066282434,600111
2018-07-03,10.2,93.09943037,4.55421724,,,,,0.0,600111
2018-07-04,10.2,93.09943037,4.55421724,,,,,0.0,600111
2018-07-05,9.79,89.68217286,4.3870526,,,,,-0.04019607843137252,600111
2018-07-06,9.71,89.0153909,4.35443511,,,,,-0.008171603677221473,600111
2018-07-09,9.83,90.01556383,4.40336135,,,,,0.012358393408856694,600111
2018-07-10,9.98,91.26578,4.46451914,,,,,0.015259409969481164,600111
2018-07-11,9.68,88.76534767,4.34220355,,,,,-0.030060120240480992,600111
2018-07-12,9.93,90.84904128,4.44413321,,,,,0.025826446280991844,600111
2018-07-13,10.0,91.43247549,4.47267352,,,,,0.007049345417925457,600111
2018-07-16,9.91,90.68234579,4.43597884,,,,,-0.009000000000000008,600111
2018-07-17,9.91,90.68234579,4.43597884,,,,,0.0,600111
2018-07-18,9.83,90.01556383,4.40336135,,,,,-0.008072653884964698,600111
2018-07-19,9.77,89.51547737,4.37889823,,,,,-0.006103763987792554,600111
2018-07-20,9.85,90.18225932,4.41151572,,,,,0.008188331627430934,600111
2018-07-23,10.05,91.84921421,4.49305945,,,,,0.020304568527918843,600111
2018-07-24,10.42,94.93308075,4.64391535,,,,,0.03681592039800985,600111
2018-07-25,10.28,93.76621233,4.58683474,,,,,-0.013435700575815779,600111
2018-07-26,10.3,93.93290781,4.59498911,,,,,0.001945525291829009,600111
2018-07-27,10.19,93.01608263,4.55014006,,,,,-0.010679611650485588,600111
2018-07-30,10.21,93.18277812,4.55829443,,,,,0.001962708537782243,600111
2018-07-31,10.14,92.59934391,4.52975413,,,,,-0.006856023506366382,600111
2018-08-01,9.86,90.26560707,4.41559291,,,,,-0.027613412228796985,600111
2018-08-02,9.61,88.18191346,4.31366324,,,,,-0.02535496957403649,600111
2018-08-03,9.54,87.59847925,4.28512294,,,,,-0.007284079084287187,600111
2018-08-06,9.32,85.76482887,4.19542484,,,,,-0.023060796645702153,600111
2018-08-07,9.63,88.34860895,4.32181762,,,,,0.03326180257510725,600111
2018-08-08,9.47,87.01504504,4.25658263,,,,,-0.01661474558670817,600111
2018-08-09,9.64,88.43195669,4.3258948,,,,,0.017951425554382228,600111
2018-08-10,9.61,88.18191346,4.31366324,,,,,-0.003112033195020847,600111
2018-08-13,9.53,87.5151315,4.28104575,,,,,-0.008324661810613976,600111
2018-08-14,9.66,88.59865218,4.33404918,,,,,0.01364113326337879,600111
2018-08-15,9.46,86.93169729,4.25250545,,,,,-0.020703933747411973,600111
2018-08-16,9.34,85.93152436,4.20357921,,,,,-0.01268498942917562,600111
2018-08-17,9.21,84.84800369,4.15057579,,,,,-0.013918629550321082,600111
2018-08-20,9.25,85.18139466,4.16688453,,,,,0.004343105320304019,600111
2018-08-21,9.29,85.51478564,4.18319328,,,,,0.00432432432432428,600111
2018-08-22,9.13,84.18122173,4.1179583,,,,,-0.017222820236813652,600111
2018-08-23,9.13,84.18122173,4.1179583,,,,,0.0,600111
2018-08-24,9.19,72.78849961,4.14242141,,,,,0.006571741511500306,600111
2018-08-27,9.34,73.86313297,4.20357921,,,,,0.016322089227421177,600111
2018-08-28,9.43,74.50791298,4.24027389,,,,,0.009635974304068595,600111
2018-08-29,9.29,73.50492185,4.18319328,,,,,-0.014846235418875975,600111
2018-08-30,9.19,72.78849961,4.14242141,,,,,-0.01076426264800856,600111
2018-08-31,9.27,73.3616374,4.17503891,,,,,0.008705114254624613,600111
2018-09-03,9.19,72.78849961,4.14242141,,,,,-0.008629989212513456,600111
2018-09-04,9.25,73.21835295,4.16688453,,,,,0.006528835690968515,600111
2018-09-05,9.11,72.21536181,4.10980392,,,,,-0.015135135135135203,600111
2018-09-06,9.08,72.00043514,4.09757236,,,,,-0.003293084522502654,600111
2018-09-07,9.01,71.49893957,4.06903206,,,,,-0.00770925110132159,600111
2018-09-10,8.44,67.41533281,3.83663243,,,,,-0.06326304106548286,600111
2018-09-11,8.36,66.84219501,3.80401494,,,,,-0.009478672985781977,600111
2018-09-12,8.38,66.98547946,3.81216931,,,,,0.0023923444976077235,600111
2018-09-13,8.45,67.48697503,3.84070962,,,,,0.008353221957040358,600111
2018-09-14,8.65,68.91981951,3.92225335,,,,,0.02366863905325456,600111
2018-09-17,8.41,67.20040613,3.82440087,,,,,-0.02774566473988438,600111
2018-09-18,8.53,68.06011282,3.87332711,,,,,0.014268727705112783,600111
