date,close,pe_ttm,pb,pe_anchor,pb_anchor,price_to_neutral,neutral_value,ret,code
2018-01-02,24.81,71.56884894,5.80006607,,,,,0.0,600118
2018-01-03,24.97,72.01914449,5.83655881,,,,,0.006449012494961659,600118
2018-01-04,24.89,71.79399671,5.81831244,,,,,-0.0032038446135361776,600118
2018-01-05,24.94,71.93471407,5.82971642,,,,,0.002008838891121023,600118
2018-01-08,25.0,72.1035749,5.8434012,,,,,0.002405773857257376,600118
2018-01-09,24.96,71.99100101,5.83427802,,,,,-0.0015999999999999348,600118
2018-01-10,24.6,70.97783603,5.75216933,,,,,-0.014423076923076872,600118
2018-01-11,24.72,71.31555769,5.7795389,,,,,0.004878048780487809,600118
2018-01-12,24.3,70.13353187,5.68374543,,,,,-0.016990291262135804,600118
2018-01-15,23.58,68.1072019,5.51952807,,,,,-0.029629629629629783,600118
2018-01-16,23.45,67.74133676,5.48987771,,,,,-0.005513146734520746,600118
2018-01-17,23.58,68.1072019,5.51952807,,,,,0.005543710021321813,600118
2018-01-18,23.53,67.96648454,5.50812409,,,,,-0.0021204410517385863,600118
2018-01-19,23.72,68.5012105,5.55145922,,,,,0.008074798130046634,600118
2018-01-22,23.8,68.72635828,5.5697056,,,,,0.00337268128161905,600118
2018-01-23,23.74,68.55749745,5.55602082,,,,,-0.0025210084033614466,600118
2018-01-24,23.93,69.09222341,5.59935595,,,,,0.008003369839932661,600118
2018-01-25,24.21,69.88024062,5.66321826,,,,,0.011700793982448943,600118
2018-01-26,23.94,69.12036688,5.60163675,,,,,-0.01115241635687736,600118
2018-01-29,23.52,67.93834107,5.50584329,,,,,-0.01754385964912286,600118
2018-01-30,23.59,68.13534537,5.52180887,,,,,0.0029761904761904656,600118
2018-01-31,23.01,66.503024,5.38952266,,,,,-0.024586689275116536,600118
2018-02-01,21.92,63.43538557,5.14091581,,,,,-0.047370708387657556,600118
2018-02-02,21.56,62.42222058,5.05880713,,,,,-0.01642335766423375,600118
2018-02-05,21.47,62.16892934,5.03827996,,,,,-0.004174397031539878,600118
2018-02-06,19.37,56.25880025,4.55931265,,,,,-0.09781089892873773,600118
2018-02-07,19.03,55.3019222,4.48176556,,,,,-0.01755291688177596,600118
2018-02-08,19.24,55.89293511,4.52966229,,,,,0.011035207566999272,600118
2018-02-09,18.18,52.90972709,4.28789784,,,,,-0.05509355509355507,600118
2018-02-12,18.51,53.83846167,4.36316413,,,,,0.018151815181518316,600118
2018-02-13,18.63,54.17618333,4.39053369,,,,,0.006482982171798879,600118
2018-02-14,18.6,54.09175291,4.3836913,,,,,-0.0016103059581319412,600118
2018-02-22,19.05,55.35820915,4.48632715,,,,,0.024193548387096753,600118
2018-02-23,19.31,56.08993941,4.54562787,,,,,0.01364829396325451,600118
2018-02-26,19.77,57.38453912,4.65054452,,,,,0.023821853961677908,600118
2018-02-27,20.5,59.43901257,4.81704268,,,,,0.03692463328275175,600118
2018-02-28,20.32,58.93243007,4.77598834,,,,,-0.008780487804878057,600118
2018-03-01,20.52,59.49529951,4.82160427,,,,,0.009842519685039353,600118
2018-03-02,20.45,59.29829521,4.80563869,,,,,-0.003411306042884976,600118
2018-03-05,21.1,61.12762088,4.95389048,,,,,0.03178484107579482,600118
2018-03-06,21.14,61.24019476,4.96301367,,,,,0.0018957345971564177,600118
2018-03-07,20.71,60.03002547,4.86493941,,,,,-0.020340586565752106,600118
2018-03-08,20.54,59.55158645,4.82616587,,,,,-0.008208594881699782,600118
2018-03-09,20.97,60.76175574,4.92424012,,,,,0.020934761441090632,600118
2018-03-12,21.66,62.7036553,5.0816151,,,,,0.03290414878397718,600118
2018-03-13,21.23,61.49348601,4.98354084,,,,,-0.019852262234533735,600118
2018-03-14,20.86,60.45217755,4.89915136,,,,,-0.017428167687235097,600118
2018-03-15,21.06,62.58869882,4.94476729,,,,,0.009587727708533,600118
2018-03-16,20.72,61.60714173,4.86722021,,,,,-0.01614434947768284,600118
2018-03-19,20.82,61.89583499,4.89002817,,,,,0.004826254826254983,600118
2018-03-20,21.0,62.41548286,4.93108251,,,,,0.008645533141210304,600118
2018-03-21,21.25,63.13721601,4.98810243,,,,,0.011904761904761862,600118
2018-03-22,21.18,62.93513073,4.97213686,,,,,-0.0032941176470588918,600118
2018-03-23,19.98,59.47081161,4.69844125,,,,,-0.056657223796033995,600118
2018-03-26,21.24,63.10834668,4.98582164,,,,,0.06306306306306286,600118
2018-03-27,21.77,64.63842096,5.10670386,,,,,0.024952919020715614,600118
2018-03-28,21.46,63.74347186,5.03599916,,,,,-0.0142397795130913,600118
2018-03-29,21.52,63.91668781,5.04968394,,,,,0.002795899347623365,600118
