label_old,start_old,end_old,final_multiple_old,final_capital_rmb_old,total_return_old,cagr_old,max_drawdown_old,sharpe_old,worst_calendar_year_old,best_calendar_year_old,trades_old,avg_cash_weight_old,total_turnover_old,low_invalid_decisions_old,mechanical_low_invalid_actions_old,variant,label_fixed,start_fixed,end_fixed,final_multiple_fixed,final_capital_rmb_fixed,total_return_fixed,cagr_fixed,max_drawdown_fixed,sharpe_fixed,worst_calendar_year_fixed,best_calendar_year_fixed,trades_fixed,avg_cash_weight_fixed,total_turnover_fixed,low_invalid_decisions_fixed,mechanical_low_invalid_actions_fixed,blocked_nontradable_rebalance_decisions,cagr_delta,max_drawdown_delta,sharpe_delta,avg_cash_weight_delta,total_turnover_delta
current_v31_baseline,2018-01-01,2026-08-24,17.487802617797048,17487802.617797047,16.487802617797048,0.3924467706327463,-0.9153048706290404,0.8404184332181567,-0.8630056491720408,6.715274555955227,101.0,0.3844294268973567,3.734502030165833,175.0,138.0,current_v31_baseline,current_v31_baseline,2018-01-01,2026-08-24,17.89672375505313,17896723.75505313,16.89672375505313,0.3961754116217353,-0.9139823268841977,0.8445535806685256,-0.8595882861336923,6.701685830022495,100.0,0.38492474334370713,3.7231014260518003,175.0,136.0,2.0,0.003728640988989007,0.0013225437448427524,0.0041351474503689145,0.0004953164463504245,-0.011400604114032653
true_buyhold,2018-01-01,2026-08-24,6.57663712878243,6576637.12878243,5.57663712878243,0.2434810985840183,-0.9311158036653744,0.6712986201216896,-0.8669738026267266,8.771556657182282,,,,,,true_buyhold,true_buyhold,2018-01-01,2026-08-24,6.57663712878243,6576637.12878243,5.57663712878243,0.24348109858401834,-0.9311158036653744,0.6712986201216896,-0.8669738026267266,8.771556657182282,,,,,,,2.7755575615628914e-17,0.0,0.0,,
v31_1_confidence_gate_only,2018-01-01,2026-08-24,15.99309608962248,15993096.08962248,14.99309608962248,0.3781272286582227,-0.2688841695346108,1.2430576497776014,-0.1364526252214405,3.3664637418629093,108.0,0.3996332924183365,3.740501965556584,175.0,0.0,v31_1_confidence_gate_only,v31_1_confidence_gate_only,2018-01-01,2026-08-24,15.981237179976421,15981237.179976422,14.981237179976421,0.37800896274241813,-0.2688830618481628,1.2427493776065919,-0.13645262522144108,3.3646047115331283,108.0,0.3996478769733104,3.7380707833286975,175.0,0.0,2.0,-0.00011826591580454959,1.107686448009737e-06,-0.0003082721710094827,1.4584554973884334e-05,-0.00243118222788663
v32_candidate,2018-01-01,2026-08-24,16.320989324865426,16320989.324865429,15.320989324865426,0.3813668959502574,-0.2750807062586278,1.2393749015140128,-0.1364526252214405,3.3664637418629093,96.0,0.3810695476047929,3.598077265452396,175.0,0.0,v32_candidate,v32_candidate,2018-01-01,2026-08-24,16.310294513579493,16310294.513579493,15.310294513579493,0.3812621403632208,-0.27508070625342207,1.2391173216605194,-0.13645262522144108,3.3646047115331283,96.0,0.3810661173898948,3.5973314370480516,175.0,0.0,2.0,-0.00010475558703659793,5.2057247401648965e-12,-0.00025757985349339485,-3.430214898070272e-06,-0.0007458284043444507
