strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2022-10-31,600580,卧龙电驱,CORE_ONLY,LOW,True,0,2.118032042053086,4.659986158865022,9.87,0.03551000328796726,0.03125,-0.0042600032879672595,4.2600032879672596e-06
current_v31_baseline,2022-11-30,002415,海康威视,BUY_A_LEVEL,MEDIUM,True,0,0.7379648665534129,37.80667788468577,27.9,0.017402975744941655,0.018833124002459182,0.0014301482575175273,1.4301482575175273e-06
current_v31_baseline,2022-11-30,600580,卧龙电驱,CORE_ONLY,LOW,True,0,2.2553715057728403,4.659986158865022,10.51,0.03268014825751821,0.03125,-0.0014301482575182073,1.4301482575182072e-06
current_v31_baseline,2022-12-30,002415,海康威视,BUY_STAGED,MEDIUM,True,0,0.8122903602815523,37.80667788468577,30.71,0.02559767899873872,0.03062263211015143,0.005024953111412711,5.024953111412711e-06
current_v31_baseline,2022-12-30,600580,卧龙电驱,CORE_ONLY,LOW,True,0,2.120177971173707,4.659986158865022,9.88,0.03627495311141262,0.03125,-0.005024953111412621,5.024953111412621e-06
current_v31_baseline,2023-01-31,002415,海康威视,BUY_STAGED,MEDIUM,True,0,0.8397987280670559,37.80667788468577,31.75,0.030425962127262954,0.03200474055950836,0.0015787784322454056,1.5787784322454057e-06
current_v31_baseline,2023-01-31,600580,卧龙电驱,CORE_ONLY,LOW,True,0,2.317603450270854,4.659986158865022,10.8,0.03282877843224638,0.03125,-0.0015787784322463805,1.5787784322463804e-06
current_v31_baseline,2023-06-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,1.835130697709336,6.359220089646387,11.67,0.03905727569454058,0.03125,-0.00780727569454058,7.80727569454058e-06
current_v31_baseline,2023-06-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.6315168002918228,266.15285598471894,168.08,0.00508688417962264,0.012894159874161624,0.007807275694538983,7.807275694538984e-06
current_v31_baseline,2023-08-31,002444,巨星科技,BUY_FULL_MARGIN,HIGH,True,0,0.5386939142167655,33.562658724829724,18.08,0.10594249497045942,0.10766473607841678,0.0017222411079573646,1.7222411079573646e-06
current_v31_baseline,2023-08-31,002415,海康威视,CORE_ONLY,MEDIUM,True,0,1.935765294314817,16.463772800142436,31.87,0.0370640924185425,0.03125,-0.005814092418542499,5.814092418542499e-06
current_v31_baseline,2023-08-31,600809,山西汾酒,BUY_STAGED,MEDIUM,True,0,0.7627030792726429,295.0820655065796,225.06,0.017221509914447684,0.021313361225031233,0.004091851310583549,4.091851310583549e-06
current_v31_baseline,2025-01-27,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,4.847640246891873,3.496546595194994,16.95,0.037638027812247246,0.03125,-0.006388027812247246,6.3880278122472465e-06
current_v31_baseline,2025-01-27,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4682759538552829,345.60817968034166,161.84,0.012741530297979848,0.0191295581102172,0.006388027812237353,6.388027812237353e-06
current_v31_baseline,2025-02-28,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,6.028805687579981,3.496546595194994,21.08,0.03904258757838161,0.03125,-0.00779258757838161,7.79258757838161e-06
current_v31_baseline,2025-02-28,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5599404510014481,345.60817968034166,193.52,0.022979077564574988,0.030771665142956293,0.007792587578381305,7.792587578381305e-06
current_v31_baseline,2025-03-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,6.231863184647429,3.496546595194994,21.79,0.032299343777965235,0.03125,-0.001049343777965235,1.049343777965235e-06
current_v31_baseline,2025-03-31,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5906110213849503,345.60817968034166,204.12,0.03245396441499937,0.03350330819296399,0.0010493437779646175,1.0493437779646176e-06
current_v31_baseline,2025-04-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,5.480254866624224,3.857484827712402,21.14,0.033823902460468624,0.03125,-0.0025739024604686245,2.5739024604686244e-06
current_v31_baseline,2025-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.6228724671543769,311.36389907555923,193.94,0.03551366247677842,0.03808756493724671,0.0025739024604682914,2.5739024604682916e-06
current_v31_baseline,2025-08-29,601766,中国中车,BUY_STAGED,HIGH,True,0,0.8301610130884017,8.92597927772227,7.41,0.0,0.004615239642644513,0.004615239642644513,4.615239642644513e-06
current_v31_baseline,2025-08-29,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,5.348921382573823,6.191902559626542,33.12,0.04262772150000775,0.03125,-0.01137772150000775,1.137772150000775e-05
current_v31_baseline,2025-08-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.6251780561710393,312.6469300555954,195.46,0.033421848308854224,0.04018433016621564,0.006762481857361419,6.7624818573614186e-06
current_v31_baseline,2025-09-30,601766,中国中车,BUY_STAGED,HIGH,True,0,0.8077545080117917,8.92597927772227,7.21,0.004310265032131351,0.009260657892749536,0.004950392860618185,4.950392860618185e-06
current_v31_baseline,2025-09-30,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,7.790820274618395,6.191902559626542,48.24,0.04368774762990315,0.03125,-0.01243774762990315,1.2437747629903149e-05
current_v31_baseline,2025-09-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5995581020631398,312.6469300555954,187.45,0.036989370964660616,0.04447672573394489,0.007487354769284277,7.487354769284277e-06
current_v31_baseline,2025-12-31,601766,中国中车,BUY_A_LEVEL,MEDIUM,True,0,0.6781217764813737,9.850738070470271,6.68,0.008538822241822588,0.008682514861952234,0.00014369262012964637,1.4369262012964637e-07
current_v31_baseline,2025-12-31,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,6.108796572015487,8.00812392805867,48.92,0.03153872301618268,0.03125,-0.00028872301618267787,2.887230161826779e-07
current_v31_baseline,2025-12-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.5789549057986602,285.23810463647715,165.14,0.03899550758320934,0.039140537979260905,0.00014503039605156393,1.4503039605156393e-07
