strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2019-04-30,002444,巨星科技,BUY_A_LEVEL,MEDIUM,True,0,0.700288410220128,14.037073663563913,9.83,0.07184118384052818,0.09375,0.021908816159471822,2.190881615947182e-05
v31_1_confidence_gate_only,2019-05-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.5471225829593676,14.037073663563913,7.68,0.07812735399990718,0.125,0.04687264600009282,4.687264600009282e-05
v31_1_confidence_gate_only,2019-06-28,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.5841673411805747,14.037073663563913,8.2,0.10098755192482817,0.125,0.024012448075171833,2.4012448075171835e-05
v31_1_confidence_gate_only,2019-06-28,000895,双汇发展,BUY_A_LEVEL,MEDIUM,True,0,0.6583490030030407,21.81213905466137,14.36,0.08637206775057112,0.09375,0.007377932249428884,7.377932249428884e-06
v31_1_confidence_gate_only,2019-07-31,000895,双汇发展,BUY_FULL_MARGIN,MEDIUM,True,0,0.618004495855222,21.81213905466137,13.48,0.08945989916352118,0.125,0.03554010083647882,3.5540100836478824e-05
v31_1_confidence_gate_only,2019-08-30,002444,巨星科技,BUY_FULL_MARGIN,HIGH,True,0,0.5876848492567575,15.1101394075932,8.88,0.11768966312656802,0.11993612686104997,0.0022464637344819516,2.2464637344819515e-06
v31_1_confidence_gate_only,2019-08-30,000895,双汇发展,BUY_FULL_MARGIN,HIGH,True,0,0.5466562672279132,21.640655580498105,11.83,0.09382366273457596,0.10340413929172172,0.009580476557145765,9.580476557145765e-06
v31_1_confidence_gate_only,2019-08-30,600580,卧龙电驱,BUY_FULL_MARGIN,MEDIUM,True,0,0.6370131333950315,10.09398340930682,6.43,0.0,0.03841245234960195,0.03841245234960195,3.841245234960195e-05
v31_1_confidence_gate_only,2020-03-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.4398011999654113,17.64433566941221,7.76,0.07693097986549477,0.11737222356903476,0.04044124370353999,4.0441243703539995e-05
v31_1_confidence_gate_only,2020-03-31,000895,双汇发展,REDUCE_25,HIGH,True,0,1.215773784550486,23.66394173455325,28.77,0.1845846277061104,0.09375,-0.0908346277061104,9.08346277061104e-05
v31_1_confidence_gate_only,2020-03-31,600580,卧龙电驱,BUY_A_LEVEL,MEDIUM,True,0,0.69126159862876,11.167986208569936,7.72,0.033851728620843964,0.08424511262341047,0.05039338400256651,5.039338400256651e-05
v31_1_confidence_gate_only,2020-06-30,002444,巨星科技,BUY_FULL_MARGIN,HIGH,True,0,0.6015377531764501,17.106158251353538,10.29,0.08899738798413163,0.09045887896420848,0.0014614909800768489,1.461490980076849e-06
v31_1_confidence_gate_only,2020-06-30,002415,海康威视,BUY_STAGED,MEDIUM,True,0,0.8402527769246091,30.70504580113382,25.8,0.0,0.0025371266455484695,0.0025371266455484695,2.5371266455484697e-06
v31_1_confidence_gate_only,2020-06-30,000895,双汇发展,REDUCE_50,HIGH,True,0,1.4182749689802885,25.77779401006133,36.56,0.06812333117339257,0.0625,-0.005623331173392573,5.623331173392574e-06
v31_1_confidence_gate_only,2020-06-30,600580,卧龙电驱,BUY_A_LEVEL,MEDIUM,True,0,0.7113266495547856,12.104143722703116,8.61,0.053726536089151775,0.055351249636917545,0.00162471354776577,1.62471354776577e-06
v31_1_confidence_gate_only,2020-07-31,000895,双汇发展,CORE_ONLY,HIGH,True,0,1.7495678638132113,25.77779401006133,45.1,0.05830484954835043,0.03125,-0.027054849548350433,2.7054849548350436e-05
v31_1_confidence_gate_only,2020-07-31,600580,卧龙电驱,BUY_STAGED,MEDIUM,True,0,0.7691580844779391,12.104143722703116,9.31,0.04526142953354186,0.0625,0.017238570466458138,1.723857046645814e-05
v31_1_confidence_gate_only,2020-08-31,002444,巨星科技,REDUCE_25,MEDIUM,True,0,1.264978433700289,15.913314775743755,20.13,0.11943108505590803,0.09375,-0.025681085055908034,2.5681085055908036e-05
v31_1_confidence_gate_only,2020-08-31,000895,双汇发展,CORE_ONLY,MEDIUM,True,0,1.8223430612441989,29.61571898715501,53.97,0.03337408498571393,0.03125,-0.0021240849857139324,2.1240849857139325e-06
v31_1_confidence_gate_only,2020-08-31,600809,山西汾酒,REDUCE_25,MEDIUM,True,0,1.2897291192146492,91.97280129042208,118.62,0.7768897608423116,0.09375,-0.6831397608423116,0.0006831397608423117
v31_1_confidence_gate_only,2020-09-30,600580,卧龙电驱,BUY_STAGED,HIGH,True,0,0.8373397529150162,11.19020083231494,9.37,0.05715877857821884,0.0625,0.005341221421781159,5.341221421781159e-06
v31_1_confidence_gate_only,2020-09-30,600809,山西汾酒,REDUCE_25,MEDIUM,True,0,1.2972313371564643,91.97280129042208,119.31,0.09601072414810011,0.09375,-0.0022607241481001072,2.260724148100107e-06
v31_1_confidence_gate_only,2020-10-30,600580,卧龙电驱,BUY_STAGED,HIGH,True,0,0.8427015869785062,11.19020083231494,9.43,0.060295316411931005,0.0625,0.0022046835880689952,2.204683588068995e-06
v31_1_confidence_gate_only,2020-10-30,600809,山西汾酒,REDUCE_50,MEDIUM,True,0,1.470956179673815,94.19043334841118,138.55,0.10435960344720796,0.0625,-0.04185960344720796,4.185960344720796e-05
v31_1_confidence_gate_only,2020-11-30,002444,巨星科技,REDUCE_25,MEDIUM,True,0,1.234953895309404,21.369218802608238,26.39,0.11782357400634068,0.09375,-0.02407357400634068,2.407357400634068e-05
v31_1_confidence_gate_only,2020-11-30,600809,山西汾酒,REDUCE_50,MEDIUM,True,0,1.5889087105736783,94.19043334841118,149.66,0.06631068685407965,0.0625,-0.003810686854079648,3.810686854079648e-06
v31_1_confidence_gate_only,2020-12-31,002444,巨星科技,REDUCE_25,MEDIUM,True,0,1.3814262595503453,21.369218802608238,29.52,0.09847794734257274,0.09375,-0.004727947342572744,4.727947342572744e-06
v31_1_confidence_gate_only,2020-12-31,600809,山西汾酒,CORE_ONLY,MEDIUM,True,0,2.609713017146304,94.19043334841118,245.81,0.09639723378944876,0.03125,-0.06514723378944876,6.514723378944876e-05
v31_1_confidence_gate_only,2021-01-29,002444,巨星科技,REDUCE_50,MEDIUM,True,0,1.516199553165013,21.369218802608238,32.4,0.1036197556098271,0.0625,-0.0411197556098271,4.11197556098271e-05
v31_1_confidence_gate_only,2021-01-29,600809,山西汾酒,CORE_ONLY,MEDIUM,True,0,2.603130607681145,94.19043334841118,245.19,0.03139032836252371,0.03125,-0.00014032836252370756,1.4032836252370755e-07
v31_1_confidence_gate_only,2021-03-31,002444,巨星科技,REDUCE_50,MEDIUM,True,0,1.5681434267456662,21.369218802608238,33.51,0.06545409475633612,0.0625,-0.002954094756336123,2.9540947563361233e-06
v31_1_confidence_gate_only,2021-03-31,600580,卧龙电驱,BUY_STAGED,MEDIUM,True,0,0.8266289749448263,10.064975039805883,8.32,0.0518628899924118,0.0625,0.0106371100075882,1.06371100075882e-05
v31_1_confidence_gate_only,2021-04-30,000895,双汇发展,BUY_STAGED,HIGH,True,0,0.7603270038494467,36.49745419997579,27.75,0.01460622764540716,0.0625,0.04789377235459284,4.789377235459284e-05
v31_1_confidence_gate_only,2021-04-30,600580,卧龙电驱,BUY_STAGED,MEDIUM,True,0,0.788122035007431,10.30297293987401,8.12,0.06040378169408847,0.0625,0.002096218305911529,2.096218305911529e-06
v31_1_confidence_gate_only,2021-04-30,600809,山西汾酒,CORE_ONLY,MEDIUM,True,0,2.731097646305743,99.14694934700496,270.78,0.0346053022522661,0.03125,-0.0033553022522661013,3.3553022522661013e-06
v31_1_confidence_gate_only,2021-05-31,600809,山西汾酒,CORE_ONLY,MEDIUM,True,0,3.110231853132809,99.14694934700496,308.37,0.03549381762290582,0.03125,-0.004243817622905821,4.243817622905821e-06
v31_1_confidence_gate_only,2021-06-30,000895,双汇发展,BUY_A_LEVEL,HIGH,True,0,0.6737456225101944,36.49745419997579,24.59,0.05509072128275208,0.09375,0.03865927871724792,3.865927871724792e-05
v31_1_confidence_gate_only,2021-07-30,000895,双汇发展,BUY_FULL_MARGIN,HIGH,True,0,0.5060626940936678,36.49745419997579,18.47,0.07319463700436755,0.125,0.051805362995632445,5.180536299563244e-05
v31_1_confidence_gate_only,2021-08-31,002444,巨星科技,BUY_A_LEVEL,MEDIUM,True,0,0.7011318022339986,45.440814264144464,31.86,0.06015467556592346,0.09375,0.03359532443407654,3.359532443407654e-05
v31_1_confidence_gate_only,2021-08-31,000895,双汇发展,BUY_FULL_MARGIN,HIGH,True,0,0.4989173682475098,33.85330131786668,16.89,0.11301520260238208,0.125,0.011984797397617916,1.1984797397617917e-05
v31_1_confidence_gate_only,2021-09-30,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.5697521142447654,45.440814264144464,25.89,0.07642235196538137,0.125,0.04857764803461863,4.857764803461863e-05
v31_1_confidence_gate_only,2021-11-30,600188,兖矿能源,BUY_FULL_MARGIN,HIGH,True,0,0.2535955358849796,23.65972247524637,6.0,0.0,0.125,0.125,0.000125
v31_1_confidence_gate_only,2021-11-30,600580,卧龙电驱,REDUCE_25,HIGH,True,0,1.2686956363012225,12.508910368973662,15.87,0.11667290247728546,0.09375,-0.022922902477285456,2.2922902477285457e-05
v31_1_confidence_gate_only,2022-01-28,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.5615006456794667,42.04803713347428,23.61,0.11117622823812295,0.125,0.013823771761877046,1.3823771761877046e-05
v31_1_confidence_gate_only,2022-02-28,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.4378325661566701,42.04803713347428,18.41,0.0914831486912985,0.125,0.033516851308701495,3.351685130870149e-05
v31_1_confidence_gate_only,2022-03-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.3536431427892278,42.04803713347428,14.87,0.09775119312258897,0.125,0.027248806877411033,2.7248806877411034e-05
v31_1_confidence_gate_only,2022-03-31,600580,卧龙电驱,BUY_STAGED,HIGH,True,0,0.8234130468747695,12.508910368973662,10.3,0.05789727183166699,0.0625,0.004602728168333008,4.602728168333008e-06
v31_1_confidence_gate_only,2022-04-29,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,True,0,0.5852483063685101,23.71642916171082,13.88,0.12171924681267755,0.125,0.0032807531873224466,3.2807531873224465e-06
v31_1_confidence_gate_only,2022-04-29,000895,双汇发展,REDUCE_50,MEDIUM,True,0,1.4427939844246058,16.523495563025598,23.84,0.16363882560353532,0.0625,-0.10113882560353532,0.00010113882560353532
v31_1_confidence_gate_only,2022-04-29,600580,卧龙电驱,BUY_A_LEVEL,HIGH,True,0,0.6763179006369466,12.508910368973662,8.46,0.05355301192217692,0.09375,0.04019698807782308,4.019698807782308e-05
v31_1_confidence_gate_only,2022-05-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,True,0,0.7490057563891501,39.492353360007485,29.58,0.0015908650695864123,0.09375,0.09215913493041358,9.215913493041359e-05
v31_1_confidence_gate_only,2022-07-29,002415,海康威视,BUY_A_LEVEL,MEDIUM,True,0,0.7160879915715066,39.492353360007485,28.28,0.0865618246988214,0.09375,0.007188175301178601,7.188175301178601e-06
v31_1_confidence_gate_only,2022-08-31,002415,海康威视,BUY_A_LEVEL,MEDIUM,True,0,0.6839644667154998,38.671599603729234,26.45,0.07816679752418502,0.09375,0.015583202475814975,1.5583202475814977e-05
v31_1_confidence_gate_only,2023-04-28,002415,海康威视,REDUCE_50,MEDIUM,True,0,1.5823754158709349,21.1264657329122,33.43,0.13661230244784126,0.0625,-0.07411230244784126,7.411230244784125e-05
v31_1_confidence_gate_only,2023-05-31,002415,海康威视,REDUCE_50,MEDIUM,True,0,1.490547467716893,21.1264657329122,31.49,0.06510357688124031,0.0625,-0.002603576881240313,2.6035768812403132e-06
v31_1_confidence_gate_only,2023-05-31,600580,卧龙电驱,REDUCE_50,MEDIUM,True,0,1.498611443802054,6.359220089646387,9.53,0.10899334635648678,0.0625,-0.046493346356486775,4.6493346356486775e-05
v31_1_confidence_gate_only,2023-05-31,600809,山西汾酒,BUY_A_LEVEL,MEDIUM,True,0,0.7120720132752633,266.15285598471894,189.52,0.01884335910655705,0.09375,0.07490664089344296,7.490664089344296e-05
v31_1_confidence_gate_only,2023-06-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,1.835130697709336,6.359220089646387,11.67,0.07120743472396762,0.03125,-0.03995743472396762,3.995743472396762e-05
v31_1_confidence_gate_only,2023-06-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.6315168002918228,266.15285598471894,168.08,0.07735700299735361,0.125,0.04764299700264639,4.764299700264639e-05
v31_1_confidence_gate_only,2023-08-31,002415,海康威视,CORE_ONLY,MEDIUM,True,0,1.935765294314817,16.463772800142436,31.87,0.05720789514670261,0.03125,-0.02595789514670261,2.595789514670261e-05
v31_1_confidence_gate_only,2023-10-31,600580,卧龙电驱,BUY_STAGED,HIGH,True,0,0.7633050792238637,11.764627597042791,8.98,0.022487403369842535,0.0625,0.040012596630157465,4.0012596630157465e-05
v31_1_confidence_gate_only,2024-01-31,600580,卧龙电驱,BUY_FULL_MARGIN,HIGH,True,0,0.6417542703942283,11.764627597042791,7.55,0.05264564867324788,0.125,0.07235435132675212,7.235435132675212e-05
v31_1_confidence_gate_only,2024-04-30,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,1.731245556234981,6.486659249206909,11.23,0.16009155314759105,0.03125,-0.12884155314759105,0.00012884155314759105
v31_1_confidence_gate_only,2024-06-28,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.5450960194340452,355.6988000046477,193.89,0.12255406766937298,0.125,0.0024459323306270236,2.4459323306270237e-06
v31_1_confidence_gate_only,2024-07-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.4827398911600387,355.6988000046477,171.71,0.11556309686287539,0.125,0.009436903137124614,9.436903137124615e-06
v31_1_confidence_gate_only,2024-08-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4662913421210998,352.16180350471376,164.21,0.1202545329323795,0.125,0.004745467067620496,4.7454670676204955e-06
v31_1_confidence_gate_only,2024-10-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,3.489156991863177,3.496546595194994,12.2,0.03494868973919191,0.03125,-0.003698689739191907,3.698689739191907e-06
v31_1_confidence_gate_only,2024-12-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,4.012530540642653,3.496546595194994,14.03,0.03567616371094618,0.03125,-0.004426163710946181,4.426163710946181e-06
v31_1_confidence_gate_only,2024-12-31,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4964870917080326,345.60817968034166,171.59,0.12064795763637566,0.125,0.004352042363624339,4.352042363624339e-06
v31_1_confidence_gate_only,2025-01-27,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,4.847640246891873,3.496546595194994,16.95,0.0382877799301126,0.03125,-0.007037779930112599,7.037779930112599e-06
v31_1_confidence_gate_only,2025-01-27,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4682759538552829,345.60817968034166,161.84,0.11956444173083741,0.125,0.005435558269162588,5.435558269162588e-06
v31_1_confidence_gate_only,2025-02-28,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,6.028805687579981,3.496546595194994,21.08,0.038052779198056004,0.03125,-0.006802779198056004,6.802779198056004e-06
v31_1_confidence_gate_only,2025-03-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,6.231863184647429,3.496546595194994,21.79,0.03224713004277252,0.03125,-0.0009971300427725205,9.971300427725206e-07
v31_1_confidence_gate_only,2025-04-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,5.480254866624224,3.857484827712402,21.14,0.03281085202685071,0.03125,-0.0015608520268507106,1.5608520268507105e-06
v31_1_confidence_gate_only,2025-07-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,True,0,5.871701642811669,3.857484827712402,22.65,0.031550470601880556,0.03125,-0.0003004706018805564,3.004706018805564e-07
v31_1_confidence_gate_only,2025-08-29,601766,中国中车,BUY_STAGED,HIGH,True,0,0.8301610130884017,8.92597927772227,7.41,0.0,0.0625,0.0625,6.25e-05
v31_1_confidence_gate_only,2025-08-29,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,5.348921382573823,6.191902559626542,33.12,0.04392016815852372,0.03125,-0.012670168158523717,1.2670168158523717e-05
v31_1_confidence_gate_only,2025-09-30,601766,中国中车,BUY_STAGED,HIGH,True,0,0.8077545080117917,8.92597927772227,7.21,0.05995741307593873,0.0625,0.0025425869240612714,2.5425869240612714e-06
v31_1_confidence_gate_only,2025-09-30,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,7.790820274618395,6.191902559626542,48.24,0.04487586213262269,0.03125,-0.013625862132622693,1.3625862132622693e-05
v31_1_confidence_gate_only,2025-11-28,601766,中国中车,BUY_A_LEVEL,MEDIUM,True,0,0.7238036326814663,9.850738070470271,7.13,0.06093943209174836,0.09375,0.03281056790825164,3.281056790825164e-05
v31_1_confidence_gate_only,2025-12-31,601766,中国中车,BUY_A_LEVEL,MEDIUM,True,0,0.6781217764813737,9.850738070470271,6.68,0.08896800739457295,0.09375,0.0047819926054270545,4.781992605427055e-06
v31_1_confidence_gate_only,2025-12-31,600580,卧龙电驱,CORE_ONLY,HIGH,True,0,6.108796572015487,8.00812392805867,48.92,0.03164965248983388,0.03125,-0.00039965248983388213,3.9965248983388216e-07
v31_1_confidence_gate_only,2025-12-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.5789549057986602,285.23810463647715,165.14,0.12032505558129897,0.125,0.0046749444187010325,4.674944418701032e-06
v31_1_confidence_gate_only,2026-01-30,601766,中国中车,BUY_FULL_MARGIN,MEDIUM,True,0,0.6273641584812709,9.850738070470271,6.18,0.08545006575035234,0.125,0.03954993424964766,3.954993424964766e-05
v31_1_confidence_gate_only,2026-01-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.5765358741588329,285.23810463647715,164.45,0.1226367754240123,0.125,0.002363224575987699,2.3632245759876993e-06
v31_1_confidence_gate_only,2026-02-27,601766,中国中车,BUY_FULL_MARGIN,MEDIUM,True,0,0.6253338537612668,9.850738070470271,6.16,0.11866932953940998,0.125,0.006330670460590021,6.330670460590021e-06
v31_1_confidence_gate_only,2026-02-27,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.5419682626099969,285.23810463647715,154.59,0.11191641009051612,0.125,0.013083589909483884,1.3083589909483885e-05
v31_1_confidence_gate_only,2026-03-31,600188,兖矿能源,REDUCE_50,MEDIUM,True,0,1.6260952859405364,11.702881229984635,19.03,0.2880473185391709,0.0625,-0.22554731853917093,0.00022554731853917094
v31_1_confidence_gate_only,2026-03-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,True,0,0.478547563531047,285.23810463647715,136.5,0.11367403232236363,0.125,0.01132596767763637,1.132596767763637e-05
v31_1_confidence_gate_only,2026-04-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,True,0,0.6458558503322387,9.057748717443165,5.85,0.11773209944105546,0.125,0.007267900558944537,7.2679005589445375e-06
v31_1_confidence_gate_only,2026-04-30,600188,兖矿能源,CORE_ONLY,MEDIUM,True,0,2.378531776618768,9.47222997879297,22.53,0.07125447487209476,0.03125,-0.040004474872094756,4.000447487209476e-05
v31_1_confidence_gate_only,2026-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5937718490333012,230.37468048157373,136.79,0.1206261409538479,0.125,0.004373859046152104,4.373859046152104e-06
v31_1_confidence_gate_only,2026-05-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.5284434892997594,230.37468048157373,121.74,0.11567340793856914,0.125,0.009326592061430855,9.326592061430856e-06
v31_1_confidence_gate_only,2026-06-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,True,0,0.563053818238362,9.057748717443165,5.1,0.11925281383808155,0.125,0.005747186161918452,5.747186161918452e-06
v31_1_confidence_gate_only,2026-06-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,True,0,0.4462730009438825,230.37468048157373,102.81,0.11109942647772061,0.125,0.013900573522279386,1.3900573522279387e-05
v31_1_confidence_gate_only,2026-08-24,600188,兖矿能源,CORE_ONLY,MEDIUM,True,0,2.304631543878726,9.47222997879297,21.83,0.032023983246148774,0.03125,-0.0007739832461487739,7.73983246148774e-07
