code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,quality_factor,quality_adjusted_eps,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental
600584,长电科技,2022-09-30,2022-10-28,2022-10-28,2022-10-28,2452412080.56,2184883813.64,1.38,24778029320.42,980101910.08,4380188462.68,3295541085.7499995,2998144508.42,1.8699999999999997,33363331980.2,1305904630.0099998,7015584844.999999,2.1288112217248814,0.9097578911651414,0.039141912767735834,1.8399999999999999,2938534437.75,7330281172.855,0.9097578911651414,1.7012472564788141,1.6748717300934386,0.6683678091830141,0.15,32.50775807037532
600584,长电科技,2022-12-31,2023-03-31,2023-03-31,2023-03-31,3230988205.53,2829869778.93,1.82,33762028449.0,1313062796.31,6012468403.84,3230988205.53,2829869778.93,1.82,33762028449.0,1313062796.31,6012468403.84,1.8608759987267536,0.8758527109713784,0.038891703390792315,1.8449999999999998,2938534437.75,7123737910.794998,0.8758527109713784,1.5940519339679087,1.6748717300934386,0.6356143765322806,0.15,32.50775807037532
600584,长电科技,2023-03-31,2023-04-26,2023-04-26,2023-04-26,109928612.98,56290404.61,0.06,5860195186.42,308746841.24,1233739882.22,2479489408.3100004,2104814284.8600001,1.4000000000000001,31483881414.25,1299746998.69,5606610325.47,2.261195513350234,0.8488902101399273,0.041282934006406154,1.815,2893542627.4449997,6514026624.42,0.8488902101399273,1.1884462941958982,1.63860715914464,0.6012919898952813,0.15,31.803895274348704
600584,长电科技,2023-06-30,2023-08-26,2023-08-26,2023-08-26,495590128.94,378883480.27,0.28,12172851498.23,669175789.54,2420856683.09,2183102937.4800005,1799524500.36,1.23,30341083501.129997,1344772992.1999998,5748812514.68,2.633321780655918,0.8242966785786231,0.044321851332366435,1.61,2467342031.895,5880640459.26,0.8242966785786231,1.0138849146517064,1.3912491140819034,0.5382787461314711,0.15,27.002897477811864
600584,长电科技,2023-09-30,2023-10-28,2023-10-28,2023-10-28,973663350.81,746750728.85,0.54,20429842531.27,1081868650.27,3033147142.65,1752239475.7800002,1391736694.1399999,0.9800000000000004,29413841659.850006,1414829536.5,4665427083.809999,2.662551065820047,0.7942616938934535,0.048100807533456164,1.315,1952169392.6100001,5677711420.075001,0.7942616938934535,0.7783764600155847,1.1011656044238023,0.46733509195484,0.15,21.372636734414606
600584,长电科技,2023-12-31,2024-04-19,2024-04-19,2024-04-19,1470705571.95,1322571351.51,0.82,29660960881.35,1439915230.18,4436698567.22,1470705571.95,1322571351.51,0.82,29660960881.35,1439915230.18,4436698567.22,3.0167143253135347,0.8992767666994083,0.04854580524009185,1.1050000000000002,1595630597.25,5136018704.639999,0.8992767666994083,0.7374069486935148,0.8961306873336455,0.34869671295278826,0.15,17.39309289175005
600584,长电科技,2024-03-31,2024-04-25,2024-04-25,2024-04-25,135226452.63,107701759.54,0.08,6842026206.64,380993841.09,1372653089.02,1496003411.6,1373982706.44,0.8399999999999999,30642791901.57,1512162230.03,4575611774.0199995,3.0585570450847492,0.9184355435195855,0.04934805662902157,0.9100000000000001,1382859700.29,4620519428.914999,0.9184355435195855,0.7714858565564516,0.7749311582860181,0.09443692924967872,0.04721846462483936,12.022048051322285
600584,长电科技,2024-06-30,2024-08-24,2024-08-24,2024-08-24,619282750.24,581451339.16,0.35,15486543440.75,818937030.44,3027067727.33,1594398193.25,1525139210.4,0.8899999999999999,32974652823.87,1589676471.08,5042909611.46,3.162892201464805,0.9565610503428736,0.048209043460474284,0.8649999999999999,1382859700.29,4620519428.914999,0.9565610503428736,0.8513393348051574,0.7749311582860181,0.05104540656302059,0.025522703281510295,11.342033261293945
600584,长电科技,2024-09-30,2024-10-26,2024-10-26,2024-10-26,1076362902.49,1021058787.04,0.6,24977909038.59,1231709470.82,3933902411.51,1573405123.63,1596879409.7000003,0.8799999999999999,34209027388.670002,1589756050.73,5337453836.08,3.392294683626026,1.0149194163139896,0.046471828405636746,0.8599999999999999,1449560958.42,4809260692.74,1.0,0.8799999999999999,0.8114125956808045,-0.016017122273069395,0.0,10.633242869092983
600584,长电科技,2024-12-31,2025-04-21,2025-04-21,2025-04-21,1609575410.92,1547625265.49,0.9,35961679888.59,1718310061.41,5834047323.92,1609575410.92,1547625265.49,0.9,35961679888.59,1718310061.41,5834047323.92,3.624587754223568,0.9615114986165261,0.047781696148048676,0.8849999999999999,1536382237.9450002,5190181723.77,0.9615114986165261,0.8653603487548734,0.8583498417800155,-0.06915677847514035,0.0,11.24833701482847
600584,长电科技,2025-03-31,2025-04-29,2025-04-29,2025-04-29,203363562.72,193070976.37,0.11,9335146486.99,459145497.07,1144458791.99,1677712521.0100002,1632994482.3200002,0.93,38454800168.939995,1796461717.39,5605853026.889999,3.341366865114184,0.973345827649257,0.04671618912327635,0.895,1572252337.5950003,5471653431.485,0.973345827649257,0.905211619713809,0.8726801743774366,-0.12598607210310941,0.0,11.436130386184024
600584,长电科技,2025-06-30,2025-08-21,2025-08-21,2025-08-21,470785267.86,437566350.45,0.26,18605224056.33,986738200.97,2338856227.94,1461077928.5400002,1403740276.7800002,0.8100000000000002,39080360504.17,1886111231.94,5145835824.530001,3.521944808017215,0.9607566094593631,0.04826238058215317,0.8899999999999999,1572252337.5950003,5471653431.485,0.9607566094593631,0.7782128536620843,0.8726801743774366,-0.17530027840286877,0.0,11.436130386184024
600584,长电科技,2025-09-30,2025-10-24,2025-10-24,2025-10-24,953748492.9,783677611.39,0.53,28668972678.71,1536492910.68,3692679424.03,1486961001.3300002,1310244089.8400002,0.8300000000000002,39652743528.70999,2023093501.2700002,5592824336.440001,3.7612448016037705,0.8811556514717352,0.05102026546549569,0.8650000000000001,1475682771.1350002,5599338681.665,0.8811556514717352,0.7313591907215404,0.8217866012084789,-0.2112318857507688,0.0,10.76919013055806
600584,长电科技,2025-12-31,2026-04-10,2026-04-10,2026-04-10,1565238036.45,1369472054.89,0.87,38871348331.23,2085525811.35,4652212168.2,1565238036.45,1369472054.89,0.87,38871348331.23,2085525811.35,4652212168.2,2.9722074597364987,0.8749289392404479,0.05365200593452138,0.8500000000000001,1386606165.835,5369330080.485001,0.8749289392404479,0.7611881771391896,0.7697005154006369,-0.2282575039644219,0.0,10.086622465915752
600584,长电科技,2026-03-31,2026-04-29,2026-04-29,2026-04-29,290272770.67,264565692.29,0.16,9171039551.16,501555259.53,1778902234.03,1652147244.4,1440966770.81,0.92,38707241395.4,2127935573.8100002,5286655610.24,3.199869520201222,0.8721781764271905,0.054975128608955474,0.8500000000000001,1386606165.835,5216245717.385,0.8721781764271905,0.8024039223130153,0.7697005154006369,-0.22260705689856897,0.0,10.086622465915752
600584,长电科技,2026-06-30,2026-08-21,2026-08-21,2026-08-21,844644275.04,808334196.16,0.47,19527223323.13,1034336923.55,2964426853.22,1939097043.6299996,1740239900.6000001,1.0799999999999998,39793347598.03,2133124533.9299996,5277782793.48,2.7217734206844866,0.8974485863493774,0.053605053675745584,0.895,1405219412.85,5282219201.86,0.8974485863493774,0.9692444732573274,0.7817960497261025,-0.17475692402920784,0.0,10.245129685052785
