date,TRUE_BUYHOLD_growth6
2021-03-05,2.3715920999784403
2021-03-08,2.263092427241225
2021-03-09,2.1598632078949085
2021-03-10,2.114584278935116
2021-03-11,2.1276052042341487
2021-03-12,2.0707912915925384
2021-03-15,1.9654238454285646
2021-03-16,1.9295034124843284
2021-03-17,1.960078264470483
2021-03-18,1.952227671596692
2021-03-19,1.8882934736906338
2021-03-22,1.8860866661605946
2021-03-23,1.8670854569643256
2021-03-24,1.7963841471296371
2021-03-25,1.8226708400809375
2021-03-26,1.877789137082587
2021-03-29,1.857790370348419
2021-03-30,1.873935560476962
2021-03-31,1.861971651004773
2021-04-01,1.9366572156634594
2021-04-02,2.0335328860300264
2021-04-06,2.0078687027914457
2021-04-07,2.0086790258000278
2021-04-08,1.989438886484555
2021-04-09,1.9612720396673322
2021-04-12,1.9393562886148206
2021-04-13,1.9356057652365914
2021-04-14,1.9351056476573487
2021-04-15,1.9125709994879518
2021-04-16,1.903121568020594
2021-04-19,2.0084047861713605
2021-04-20,1.9688359317981723
2021-04-21,1.9891445477507481
2021-04-22,2.0111317339186074
2021-04-23,2.0440539236752975
2021-04-26,2.0268985468536838
2021-04-27,2.03985114245698
2021-04-28,2.0295637757927087
2021-04-29,2.0456954070111077
2021-04-30,2.0355373873685103
2021-05-06,2.011835181254589
2021-05-07,1.9411048872141579
2021-05-10,1.8778226371727116
2021-05-11,1.8869361568381073
2021-05-12,1.9219853351830145
2021-05-13,1.8906213267501033
2021-05-14,1.9265005625813278
2021-05-17,1.9801189858179988
2021-05-18,1.9879974788734749
2021-05-19,2.006218249610159
2021-05-20,1.9853205774899998
2021-05-21,1.9304760697537073
2021-05-24,1.9888515847752317
2021-05-25,2.0801938219148473
2021-05-26,2.056135867640743
2021-05-27,2.165235328186261
2021-05-28,2.149573522065021
2021-05-31,2.1523476176147343
2021-06-01,2.222289287742945
2021-06-02,2.2092581482611515
2021-06-03,2.202524353415306
2021-06-04,2.238956055857559
2021-06-07,2.3053885811243515
2021-06-08,2.3199380064564186
2021-06-09,2.3217184176507395
2021-06-10,2.357351956805036
2021-06-11,2.264721159692106
2021-06-15,2.35477112542013
2021-06-16,2.2764914340794298
2021-06-17,2.4356986922459596
2021-06-18,2.4796089331322797
2021-06-21,2.482884122597531
2021-06-22,2.4734795257460283
2021-06-23,2.6273309621933696
2021-06-24,2.6125606764858134
2021-06-25,2.6688005269417503
2021-06-28,2.6913603538625166
2021-06-29,2.6888405342672526
2021-06-30,2.7002289539484416
2021-07-01,2.6443286995242934
2021-07-02,2.6060529299140307
2021-07-05,2.741750848111392
2021-07-06,2.736442029375539
2021-07-07,2.8248441949665297
2021-07-08,2.967277660379258
2021-07-09,2.9529875279560645
2021-07-12,2.9757178023320763
2021-07-13,2.865884117418823
2021-07-14,2.8267408364163304
2021-07-15,2.872893151943148
2021-07-16,2.8085940655881325
2021-07-19,2.8366114662202344
2021-07-20,2.8415746528047947
2021-07-21,2.9605933871872305
2021-07-22,3.0844333611838013
2021-07-23,3.0463987051996204
2021-07-26,3.0302390347246013
2021-07-27,3.0254379706524657
