code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,quality_factor,quality_adjusted_eps,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental
002475,立讯精密,2011-09-30,2011-10-14,2011-10-14,2011-10-14,190332518.14,184348144.73,0.52,1805745307.42,,161616755.5,233082968.72000003,220071268.11,0.7000000000000001,2191403262.6100006,,164053649.64,0.7038422864652792,0.9441756697992344,,0.555,153098520.82000002,107102830.875,0.7038422864652792,0.4926896005256955,0.47578678056293894,,0.0,6.2349985920353665
002475,立讯精密,2011-12-31,2012-03-29,2012-03-29,2012-03-29,257181697.39,248695146.0,0.7,2555567715.02,,308745273.63,257181697.39,248695146.0,0.7,2555567715.02,,308745273.63,1.200494734902566,0.9670017288316958,,0.63,220071268.11,151935589.79999998,0.9670017288316958,0.676901210182187,0.4926896005256955,,0.0,6.45650339833646
002475,立讯精密,2012-03-31,2012-04-17,2012-04-17,2012-04-17,33005462.5,32032078.63,0.09,592599447.08,,89545930.33,263120706.52999997,255481588.34,0.69,2810333219.73,,381350256.5,1.4493357878564375,0.9709672481092666,,0.695,234383207.055,236399461.635,0.9709672481092666,0.6699674011953939,0.5813285008605447,,0.0,7.618081318037067
002475,立讯精密,2012-06-30,2012-08-08,2012-08-08,2012-08-08,103642002.68,97738815.25,0.19,1263318582.66,,254005906.17,261411436.66,251480886.48000002,0.6199999999999999,2833518685.42,,474652522.68999994,1.8157297505975152,0.9620117990747438,,0.695,250088016.24,345047765.065,0.9620117990747438,0.596447315426341,0.6332073583108675,,0.0,8.297933336574554
002475,立讯精密,2012-09-30,2012-10-25,2012-10-25,2012-10-25,186226363.44,179485026.6,0.34,2161773930.28,,312748698.06,253075542.69,243832027.87000003,0.52,2911596337.88,,459877216.19000006,1.81715392685463,0.963475274134559,,0.6549999999999999,250088016.24,420613736.345,0.963475274134559,0.5010071425499707,0.6332073583108675,,0.0,8.297933336574554
002475,立讯精密,2012-12-31,2013-04-03,2013-04-03,2013-04-03,263091913.13,254859002.22,0.48,3147201586.78,,418172366.2,263091913.13,254859002.22,0.48,3147201586.78,,418172366.2,1.5894535154084004,0.9687070924679775,,0.57,253169944.35000002,439024791.19500005,0.9687070924679775,0.46497940438462915,0.5487272289881558,0.14391104801071197,0.07195552400535599,8.996665011291762
002475,立讯精密,2013-03-31,2013-04-22,2013-04-22,2013-04-22,45392392.21,39477471.15,0.08,782782409.74,,33614065.59,275478842.84,262304394.74,0.47,3337384549.4400005,,362240501.46,1.3149485373379173,0.9521761890525591,,0.5,253169944.35000002,439024791.19500005,0.9521761890525591,0.44752280885470275,0.4829932734672999,0.09628799490906448,0.04814399745453224,7.508650092673039
002475,立讯精密,2013-06-30,2013-08-02,2013-08-02,2013-08-02,119469867.53,107707588.03,0.16,1786818789.04,,139539039.23,278919777.97999996,264827775.0,0.45,3670701793.16,,303705499.26,1.0888632619009804,0.9494765015157497,,0.475,258581698.48000002,390206433.83,0.9494765015157497,0.4272644256820874,0.45625110661966595,0.06967549788549876,0.03483774894274938,6.88260634190621
002475,立讯精密,2013-09-30,2013-10-25,2013-10-25,2013-10-25,220129288.73,206848730.06,0.29,3053532997.9,,149502983.36,296994838.42,282222705.67999995,0.43,4038960654.4,,254926651.49999994,0.858353811319412,0.950261314915144,,0.45999999999999996,263566084.87,332973000.36,0.858353811319412,0.36909213886734715,0.4373936172683951,0.05175092844945439,0.025875464224727196,6.411478283674061
002475,立讯精密,2013-12-31,2014-03-04,2014-03-04,2014-03-04,339775798.82,287193175.72,0.44,4591656697.76,,294293343.75,339775798.82,287193175.72,0.44,4591656697.76,,294293343.75,0.8661398038708024,0.8452431771697307,,0.445,273525240.34,298999421.505,0.8452431771697307,0.3719069979546815,0.3995857118183844,0.023251711294749677,0.011625855647374839,5.5080565960576795
002475,立讯精密,2014-03-31,2014-04-22,2014-04-22,2014-04-22,90221470.55,85218538.65,0.11,1355791907.86,,45604339.6,384604877.16,332934243.22,0.47000000000000003,5164666195.88,,306283617.76,0.7963591622177545,0.8656526814700157,,0.445,284707940.7,298999421.505,0.7963591622177545,0.3742888062423446,0.37309790209851307,0.004432500144219809,0.0022162500721099043,4.9368122391105365
002475,立讯精密,2014-06-30,2014-07-25,2014-07-25,2014-07-25,237926018.1,223023765.79,0.19,3206000683.73,,109971094.4,458231949.39,402509353.48,0.47,6010838592.45,,264725398.92,0.5777104788795355,0.8783965282556616,,0.45499999999999996,310063709.47,279509371.335,0.5777104788795355,0.2715239250733817,0.37049956841101434,-0.03487473215568271,0.0,4.855251095163207
002475,立讯精密,2014-09-30,2014-10-21,2014-10-21,2014-10-21,430538283.8,405398656.64,0.35,5115590426.25,,185420872.03,550184793.89,485743102.3,0.5,6653714126.110001,,330211232.41999996,0.6001824043250822,0.8828726415094562,,0.47,367721798.35,300288480.755,0.6001824043250822,0.3000912021625411,0.33599910005861133,-0.10946006185089185,0.0,4.403136029361504
002475,立讯精密,2014-12-31,2015-04-15,2015-04-15,2015-04-15,630046097.62,602059040.05,0.5,7295948570.78,,320904617.51,630046097.62,602059040.05,0.5,7295948570.78,,320904617.51,0.5093351402734143,0.9555793493909077,,0.485,444126227.89,313594117.635,0.5093351402734143,0.25466757013670716,0.2858075636179614,-0.16596407801318613,0.0,3.745395688889504
002475,立讯精密,2015-03-31,2015-04-23,2015-04-23,2015-04-23,152573062.33,141217362.93,0.12,1810949862.54,,-45304341.92,692397689.4000001,658057864.33,0.51,7751106525.46,,229995935.98999998,0.3321731708684699,0.9504044776640469,,0.5,543901071.175,292815008.215,0.3321731708684699,0.16940831714291965,0.2630957476050444,-0.23236966526487135,0.0,3.447766274521251
002475,立讯精密,2015-06-30,2015-08-15,2015-08-15,2015-08-15,381474801.55,352503754.54,0.2,4424230925.12,,52682540.1,773594881.07,731539028.8,0.51,8514178812.17,,263616063.21,0.34076758993722744,0.9456358188257006,,0.505,630058452.19,292260340.36,0.34076758993722744,0.173791470867986,0.21422952050234656,-0.3033676106304506,0.0,2.807393591566692
002475,立讯精密,2015-09-30,2015-10-16,2015-10-16,2015-10-16,652593925.2,621919118.96,0.35,6985206456.31,,154762612.09,852101739.0200002,818579502.37,0.5,9165564600.84,,290246357.57000005,0.34062406433275394,0.9606593495648137,,0.505,694798446.565,276931210.39000005,0.34062406433275394,0.17031203216637697,0.1720517515171815,-0.3524969022734805,0.0,2.2546705211052807
002475,立讯精密,2015-12-31,2016-04-22,2016-04-22,2016-04-22,1078508532.08,1010169272.46,0.58,10139492446.88,,487403773.18,1078508532.08,1010169272.46,0.58,10139492446.88,,487403773.18,0.4519238918212342,0.9366354019581082,,0.51,775059265.585,276931210.39000005,0.4519238918212342,0.2621158572563158,0.1720517515171815,-0.3208184764179284,0.0,2.2546705211052807
002475,立讯精密,2016-03-31,2016-04-29,2016-04-29,2016-04-29,199261575.49,173729232.17,0.09,2096583676.58,,452495744.0,1125197045.24,1042681141.7,0.5499999999999999,10425126260.919998,,985203859.1,0.8755834040515632,0.9266653748433905,,0.53,914374387.415,388825065.375,0.8755834040515632,0.4815708722283597,0.2179536640621509,-0.2329318103085667,0.0,2.856197027896815
002475,立讯精密,2016-06-30,2016-08-10,2016-08-10,2016-08-10,400952689.72,370022894.97,0.19,4752474264.64,,473235530.66,1097986420.25,1027688412.8900001,0.5700000000000001,10467735786.400002,,907956763.74,0.8269289555814978,0.9359755220433476,,0.56,1018928842.6750001,697680268.46,0.8269289555814978,0.4713495046814538,0.3667326809688848,-0.07020093241370151,0.0,4.805887517070001
002475,立讯精密,2016-09-30,2016-10-20,2016-10-20,2016-10-20,680683881.68,626464699.94,0.22,8416370696.69,,249733215.96,1106598488.5599997,1014714853.44,0.44999999999999996,11570656687.259998,,582374377.05,0.5262743290096439,0.9169675035074678,,0.56,1021201633.1650001,745165570.395,0.5262743290096439,0.23682344805433972,0.3667326809688848,-0.05702927719817419,0.0,4.805887517070001
002475,立讯精密,2016-12-31,2017-04-20,2017-04-20,2017-04-20,1156533484.71,1072253929.06,0.4,13762595894.39,,1309992558.56,1156533484.71,1072253929.06,0.4,13762595894.39,,1309992558.56,1.1326888290558053,0.9271274400921188,,0.49999999999999994,1035184777.2950001,946580311.4200001,0.9271274400921188,0.3708509760368475,0.42110024035915067,0.017630498927946103,0.008815249463973052,5.734281482061186
002475,立讯精密,2017-03-31,2017-04-26,2017-04-26,2017-04-26,301217842.15,258370769.12,0.1,3932532111.48,,275969748.43,1258489751.3700001,1156895466.0099998,0.41000000000000003,15598544329.289999,,1133466562.99,0.9006561728103871,0.9192728544277741,,0.43,1049971170.975,1020711663.365,0.9006561728103871,0.36926903085225876,0.37006000344455314,-0.002720901107893803,0.0,4.849490769195867
002475,立讯精密,2017-06-30,2017-08-25,2017-08-25,2017-08-25,681898443.47,587886483.72,0.22,8286859132.21,,367977498.45,1437479238.46,1290117517.81,0.43,17296980761.96,,1204734526.35,0.8380882965938735,0.8974860180882531,,0.42000000000000004,1114574697.5349998,1169100544.67,0.8380882965938735,0.3603779675353656,0.3648234991938122,-0.005131815510189153,0.0,4.780868440950583
002475,立讯精密,2017-09-30,2017-10-21,2017-10-21,2017-10-21,1082163727.29,968635923.04,0.26,13898499285.59,1065369882.01,101053176.37,1558013330.3200002,1414425152.1599998,0.44000000000000006,19244724483.29,,1161312518.9699998,0.7453803484027174,0.9078389283546703,,0.42000000000000004,1223506491.9099998,1183023522.6599998,0.7453803484027174,0.3279673532971957,0.3648234991938122,0.027808438440606098,0.013904219220303049,5.078745205849997
002475,立讯精密,2017-12-31,2018-04-20,2018-04-20,2018-04-20,1690568104.26,1437482101.17,0.41,22826099790.37,1541960796.41,168837371.44,1690568104.26,1437482101.17,0.41,22826099790.37,1541960796.41,168837371.44,0.09987019807989572,0.8502952927762816,0.06755253024261863,0.42000000000000004,1352271334.985,1147389540.98,0.09987019807989572,0.040946781212757244,0.34417266041628064,0.06388515151839402,0.03194257575919701,5.157813439253574
002475,立讯精密,2018-03-31,2018-04-25,2018-04-25,2018-04-25,332884235.84,250513589.35,0.08,5403603788.89,407267147.44,1861607193.88,1722234497.9499998,1429624921.4,0.39,24297171467.78,,1754474816.89,1.018720051757398,0.8300988762573871,,0.42,1422025036.78,1183023522.6599998,0.8300988762573871,0.32373856174038096,0.3258529575187883,0.07389597669849168,0.03694798834924584,4.939142429318623
002475,立讯精密,2018-06-30,2018-08-24,2018-08-24,2018-08-24,825827923.49,761714876.0,0.2,12025732572.26,932724139.13,2142338228.12,1834497584.28,1611310493.45,0.39,26564973230.42,,1943198101.11,1.0592535622622052,0.8783388472448733,,0.4,1433553511.285,1457893667.9299998,0.8783388472448733,0.34255215042550063,0.3258529575187883,0.15000642862541858,0.07500321431270929,5.378705385032486
002475,立讯精密,2018-09-30,2018-10-20,2018-10-20,2018-10-20,1657040100.59,1573421023.64,0.31,22131220384.38,1733408949.02,2074378854.51,2265444477.56,2042267201.7700005,0.45999999999999996,31058820889.16,2209999863.42,2142163049.58,0.945581792358566,0.9014863184683418,0.0711553046816186,0.4,1524396297.31,1848836459.0,0.9014863184683418,0.41468370649543723,0.3331453560829408,0.2463396227036736,0.1231698113518368,6.107373634052503
002475,立讯精密,2018-12-31,2019-04-16,2019-04-16,2019-04-16,2722631125.23,2553973258.82,0.51,35849964160.13,2514756246.8,3142307168.34,2722631125.23,2553973258.82,0.51,35849964160.13,2514756246.8,3142307168.34,1.1541435559231503,0.9380533540342333,0.07014668788976779,0.425,1826788847.6100001,2042680575.3449998,0.9380533540342333,0.478407210557459,0.37861792846046893,0.30063263631624815,0.15,7.348634404864512
002475,立讯精密,2019-03-31,2019-04-23,2019-04-23,2019-04-23,615974847.29,521150517.69,0.12,9018704605.92,687930028.45,1300528133.46,3005721736.68,2824610187.1600003,0.55,39465064977.159996,2795419127.81,2581228107.92,0.8587714812120704,0.9397444057080121,0.07083275117950066,0.485,2298120230.295,2361695578.75,0.8587714812120704,0.4723243146666387,0.44350401058103794,0.26740349507618366,0.13370174753809183,8.315660290454558
002475,立讯精密,2019-06-30,2019-08-21,2019-08-21,2019-08-21,1501538958.84,1424437647.93,0.22,21440739019.87,1578293697.97,4188400473.33,3398342160.58,3216696030.75,0.53,45264970607.74,3160325805.6400003,5188369413.55,1.5267354399253588,0.9465486048058803,0.0698183554127749,0.52,2689291722.9900002,2861767638.13,0.9465486048058803,0.5016707605471166,0.4753657626120489,0.09039827118899368,0.04519913559449684,7.341178405679198
002475,立讯精密,2019-09-30,2019-10-22,2019-10-22,2019-10-22,2887521926.7,2738287145.71,0.41,37836138416.35,2884731309.01,6110977718.55,3953112951.34,3718839380.8900003,0.6099999999999999,51554882192.09999,3666078606.7900004,7178906032.379999,1.816013385083404,0.9407369398917409,0.07111021208679576,0.54,3020653108.955,4165338290.945,0.9407369398917409,0.5738495333339618,0.49003898555228775,0.10151161141043508,0.05075580570521754,7.663082916658748
002475,立讯精密,2019-12-31,2020-04-21,2020-04-21,2020-04-21,4713820644.9,4435974109.41,0.68,62516314588.42,4375970646.47,7465988174.33,4713820644.9,4435974109.41,0.68,62516314588.42,4375970646.47,7465988174.33,1.5838507098074763,0.9410570413215427,0.06999725872005527,0.58,3467767705.82,6183637722.965,0.9410570413215427,0.6399187880986491,0.5377601469405392,0.08498888409633776,0.04249444204816888,8.25417518457556
002475,立讯精密,2020-03-31,2020-04-28,2020-04-28,2020-04-28,981870190.71,896806034.69,0.18,16513283460.66,1028409984.43,1319173417.54,5079715988.32,4811629626.410001,0.7400000000000001,70010893443.16,4716450602.450001,7484633458.409999,1.4734354195430857,0.9472241435295948,0.06736738199576274,0.645,4077406745.15,7322447103.355,0.9472241435295948,0.7009458662119002,0.6068841607163055,0.1792201277664971,0.08961006388324855,10.344967364988875
002475,立讯精密,2020-06-30,2020-08-25,2020-08-25,2020-08-25,2537774758.46,2338313210.82,0.36,36451626148.86,2568508521.46,3181944342.45,5750056444.5199995,5349849672.299999,0.8200000000000001,77527201717.41,5366185469.96,6459532043.449999,1.1233858494739046,0.9303995054515664,0.06921680843737889,0.7100000000000001,4623801867.91,7322447103.355,0.9303995054515664,0.7629275944702845,0.6704323271552747,0.22481534993721208,0.11240767496860604,12.009261218445339
002475,立讯精密,2020-09-30,2020-10-28,2020-10-28,2020-10-28,4679614065.03,4211102480.04,0.67,59528120290.26,4466227599.35,2740062232.78,6505912783.2300005,5908789443.740001,0.9400000000000002,84208296462.32999,5957466936.809999,4095072688.5600004,0.6294386083864644,0.9082183608379784,0.07074679321502522,0.78,5080739649.355,6962760108.889999,0.6294386083864644,0.5916722918832766,0.6704323271552747,0.22481534993721208,0.11240767496860604,12.009261218445339
002475,立讯精密,2020-12-31,2021-04-21,2021-04-21,2021-04-21,7225462752.58,6088901850.86,1.03,92501259211.54,5744805136.33,6873211486.05,7225462752.58,6088901850.86,1.03,92501259211.54,5744805136.33,6873211486.05,0.9512486219094796,0.8427006074712422,0.06210515603027928,0.8800000000000001,5629319558.02,6666371764.75,0.8427006074712422,0.8679816256953795,0.7319367303410924,0.2859008244611547,0.14295041223057736,13.996094147233919
002475,立讯精密,2021-03-31,2021-04-28,2021-04-28,2021-04-28,1349512048.43,1167112633.01,0.19,21019011536.13,1361943680.84,663348870.24,7593104610.3,6359208449.18,1.04,97006987287.01,6078338832.74,6217386938.75,0.8188201345621069,0.8374978056477416,0.0626587733804814,0.9850000000000001,5998845647.3,6338459491.099999,0.8188201345621069,0.8515729399445912,0.8072502672074378,0.3530033971919915,0.15,15.668003654919426
002475,立讯精密,2021-06-30,2021-08-25,2021-08-25,2021-08-25,3089230028.85,2522265674.65,0.44,48146984451.5,2628964958.47,2187902391.8,7776918022.97,6272854314.690001,1.1099999999999999,104196617514.17998,5805261573.339999,5879169535.400001,0.7559767915818597,0.8065990018362571,0.05571449162013315,1.0350000000000001,6180878082.775,6048278237.075001,0.7559767915818597,0.8391342386558642,0.8453535893002277,0.37396002928855654,0.15,16.40755496145494
002475,立讯精密,2021-09-30,2021-10-28,2021-10-28,2021-10-28,4689661383.84,3994257049.15,0.67,81012583278.32,4801281394.05,7607608312.95,7235510071.39,5872056419.97,1.0300000000000002,113985722199.59998,6079858931.030001,11740757566.22,1.6226578983898097,0.8115608107835762,0.053338776240620576,1.0350000000000001,6180878082.775,6545299212.4,0.8115608107835762,0.8359076351070838,0.8453535893002277,0.3638631556744518,0.15,16.40755496145494
002475,立讯精密,2021-12-31,2022-04-28,2022-04-28,2022-04-28,7070520386.57,6015597220.13,1.01,153946097790.4,6642300402.74,7284766917.0,7070520386.57,6015597220.13,1.01,153946097790.4,6642300402.74,7284766917.0,1.0303013807635641,0.8507997843491466,0.043146922839080955,1.0350000000000001,6144225767.41,6751076927.875,0.8507997843491466,0.859307782192638,0.8453535893002277,0.30693067619550596,0.15,16.40755496145494
002475,立讯精密,2022-03-31,2022-04-28,2022-04-28,2022-04-28,1803320580.17,1523761959.82,0.25,41599710846.1,1687861477.92,1278178911.17,7524328918.309999,6372246546.94,1.07,174526797100.37,6968218199.82,7899596957.93,1.0498739547000409,0.8468856978638352,0.03992635122853135,1.0500000000000003,6144225767.41,7592181937.465,0.8468856978638352,0.9061676967143036,0.8492210104242511,0.24170837026095615,0.12085418513047808,15.491119606058106
002475,立讯精密,2022-06-30,2022-08-26,2022-08-26,2022-08-26,3784030805.82,3391800569.04,0.53,81961159840.61,3638838113.09,2423147152.95,7765321163.539999,6885132114.52,1.1,187760273179.51,7652173557.360001,7520011678.150001,0.9684096149761604,0.8866513012813054,0.04075501930082977,1.0500000000000003,6193921883.535,7709804318.040001,0.8866513012813054,0.975316431409436,0.8827377394534708,0.2290819103616375,0.11454095518081875,15.885191841646666
002475,立讯精密,2022-09-30,2022-10-29,2022-10-29,2022-10-29,6400275269.95,5978593291.55,0.9,145252251919.77,6195285812.55,2961314331.24,8781134272.68,7999933462.530001,1.2400000000000002,218185766431.84998,8036304821.240001,2638472935.29,0.30047062866341284,0.9110364577181693,0.03683239723957946,1.085,6628689330.73,7402389297.575001,0.30047062866341284,0.372583579542632,0.8827377394534708,0.21669274847307518,0.10834637423653759,15.673972217197685
002475,立讯精密,2022-12-31,2023-04-28,2023-04-28,2023-04-28,9163104849.54,8442052945.85,1.29,214028394291.44,8447038946.21,12727610319.34,9163104849.54,8442052945.85,1.29,214028394291.44,8447038946.21,12727610319.34,1.3890062951728575,0.9213092160867069,0.03946690799683225,1.1700000000000002,7442532788.525001,7709804318.040001,0.9213092160867069,1.1884888887518519,0.9407420640618698,0.2048755251221417,0.10243776256107084,16.491171718420663
002475,立讯精密,2023-03-31,2023-04-28,2023-04-28,2023-04-28,2017931635.56,1771547570.19,0.25,49942325179.17,1946428222.24,3612281990.23,9377715904.93,8689838556.220001,1.29,222371008624.50998,8705605690.53,15061713398.4,1.6061174758431145,0.9266476660539085,0.039149013823245565,1.2650000000000001,8220993204.190001,10123810998.745,0.9266476660539085,1.195375489209542,1.0819026600806438,0.21269462687981822,0.10634731343990911,19.127342125969573
002475,立讯精密,2023-06-30,2023-08-29,2023-08-29,2023-08-29,4355725931.55,4154373409.12,0.61,97971180910.27,3726214796.32,8814029152.12,9734799975.27,9204625785.93,1.3699999999999999,230038415361.10004,8534415629.440001,19118492318.51,1.9639327327811618,0.9455382554662819,0.03709995835279601,1.29,8565945751.035001,13894661858.869999,0.9455382554662819,1.295387409988806,1.1919321889806969,0.21159067214995253,0.10579533607497627,21.0473877015861
002475,立讯精密,2023-09-30,2023-10-21,2023-10-21,2023-10-21,7374174504.76,7032647741.21,1.03,155874816160.33,6144046306.78,7222033824.24,10137004084.350002,9496107395.510002,1.4200000000000004,224650958532.00003,8395799440.44,16988329812.340002,1.6758728388565423,0.9367765186334049,0.03737264018503653,1.33,8947232171.075,16025021605.37,0.9367765186334049,1.3302226564594353,1.245381449599174,0.229449096065804,0.114724548032902,22.4199742292749
002475,立讯精密,2023-12-31,2024-04-25,2024-04-25,2024-04-25,10952656702.16,10185553553.99,1.54,231905459829.83,8188767532.85,27605060411.16,10952656702.16,10185553553.99,1.54,231905459829.83,8188767532.85,27605060411.16,2.520398581078136,0.9299619107007419,0.035310800956815935,1.395,9350366590.720001,18053411065.425,0.9299619107007419,1.4321413424791425,1.3128050332241208,0.2151600757658252,0.1075800378829126,23.27163192983035
002475,立讯精密,2024-03-31,2024-04-25,2024-04-25,2024-04-25,2471024666.99,2183139364.86,0.35,52406775584.57,1908067139.65,-844429966.03,11405749733.59,10597145348.66,1.6400000000000001,234369910235.22998,8150406450.26,23148348454.9,2.029533261345195,0.9291055473057895,0.034775822724340696,1.4800000000000002,9840830474.75,21133420386.705,0.9291055473057895,1.5237330975814949,1.3811819994692889,0.19599630071135965,0.09799815035567983,23.979244468423378
002475,立讯精密,2024-06-30,2024-08-24,2024-08-24,2024-08-24,5396162858.61,4959558446.73,0.75,103597974358.37,4219509106.1,2400779434.55,11993093629.220001,10990738591.599998,1.6800000000000002,237532253277.92993,8682061842.630001,21191810693.589996,1.7670011882470607,0.9164223119898053,0.03655108610648913,1.59,10391349451.325,22170079574.245,0.9164223119898053,1.539589484142873,1.4779372200303187,0.20463112805634087,0.10231556402817044,25.901301865994512
002475,立讯精密,2024-09-30,2024-10-26,2024-10-26,2024-10-26,9074954475.62,8117436227.02,1.26,177176884792.12,6997130848.29,6675013255.67,12653436673.019999,11270342039.800003,1.7699999999999998,253207528461.61996,9041852074.36,27058039842.590004,2.138394535951161,0.8906941514024354,0.035709254496872206,1.6600000000000001,10793941970.13,25103194148.745003,0.8906941514024354,1.5765286479823104,1.5316612908621838,0.21905084264844277,0.10952542132422138,27.265808031230126
002475,立讯精密,2024-12-31,2025-04-26,2025-04-26,2025-04-26,13365651026.16,11694305563.27,1.86,268794737612.58,8555957431.46,27116908208.53,13365651026.16,11694305563.27,1.86,268794737612.58,8555957431.46,27116908208.53,2.028850533015958,0.8749521845498772,0.031830821940390434,1.725,11130540315.7,25103194148.745003,0.8749521845498772,1.6274110632627716,1.5580590660625917,0.2260127361065607,0.11300636805328035,27.945164003822256
002475,立讯精密,2025-03-31,2025-04-26,2025-04-26,2025-04-26,3043574684.79,2409413794.47,0.42,61787689862.63,2144284004.92,-6691655420.46,13938201043.960001,11920579992.88,1.9300000000000002,278175651890.63995,8792174296.730001,21269682754.1,1.5259991362599143,0.8552452325291777,0.03160655591879945,1.815,11482323801.535002,24163861298.345,0.8552452325291777,1.6506232987813132,1.601969855622541,0.23554029066659443,0.11777014533329722,29.02929874533378
002475,立讯精密,2025-06-30,2025-08-26,2025-08-26,2025-08-26,6644272049.46,5599433499.57,0.9175,124503174115.6,4593537528.74,-1657810282.39,14613760217.009998,12334180616.11,2.0275,289699937369.81,8929985854.1,23058318491.59,1.5778497901416761,0.8440114271037079,0.030824949204944514,1.895,11807442778.075,25058179167.090004,0.8440114271037079,1.7112331684527677,1.6390171810220424,0.2290328838898963,0.11451644194494814,29.493160628406187
002475,立讯精密,2025-09-30,2025-10-31,2025-10-31,2025-10-31,11518291164.73,9542027519.35,1.59,220914627539.37,8170442258.71,3478039289.23,15808987715.269999,13118896855.600002,2.1900000000000004,312532480359.82996,9729268841.880001,23919934242.089996,1.5130591960031434,0.8298378803171805,0.031130424686350494,1.97875,12127380304.494999,23489126366.839996,0.8298378803171805,1.8173449578946257,1.6809282336170406,0.23941826268613053,0.11970913134306527,30.587406400315828
002475,立讯精密,2025-12-31,2026-04-15,2026-04-15,2026-04-15,16599769785.64,14168855968.15,2.29,332344443143.39,11428041090.59,17325329533.97,16599769785.64,14168855968.15,2.29,332344443143.39,11428041090.59,17325329533.97,1.0437090247454917,0.8535573776696038,0.03438613560828929,2.10875,12726538735.855001,22164000622.845,0.8535573776696038,1.9546463948633928,1.7642890631736967,0.23313974236632817,0.11656987118316409,31.888171365820504
