strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
NORMALIZED_EARNINGS_single_600703,2019-01-31,600703,三安光电,BUY_STAGED,0.8342476104977458,10.979953535059902,9.16,0.0,0.5,0.5,0.0005
NORMALIZED_EARNINGS_single_600703,2019-09-30,600703,三安光电,REDUCE_50,1.677637568988627,8.124520010729684,13.63,0.5980693286529175,0.5,-0.09806932865291751,9.806932865291752e-05
NORMALIZED_EARNINGS_single_600703,2019-10-31,600703,三安光电,CORE_ONLY,2.6227517997386127,5.6238642182878325,14.75,0.5197322057787176,0.25,-0.2697322057787176,0.0002697322057787176
NORMALIZED_EARNINGS_single_600703,2019-11-29,600703,三安光电,CORE_ONLY,2.8770253640522547,5.6238642182878325,16.18,0.2677478073804403,0.25,-0.017747807380440295,1.7747807380440293e-05
NORMALIZED_EARNINGS_single_600703,2019-12-31,600703,三安光电,CORE_ONLY,3.18464303276736,5.6238642182878325,17.91,0.2695259593679456,0.25,-0.0195259593679456,1.95259593679456e-05
NORMALIZED_EARNINGS_single_600703,2020-01-23,600703,三安光电,CORE_ONLY,3.931460494387846,5.6238642182878325,22.11,0.2915348101265823,0.25,-0.04153481012658228,4.153481012658228e-05
NORMALIZED_EARNINGS_single_600703,2020-02-28,600703,三安光电,CORE_ONLY,4.303091088384707,5.6238642182878325,24.2,0.26731470230862703,0.25,-0.017314702308627028,1.731470230862703e-05
NORMALIZED_EARNINGS_single_600703,2020-06-30,600703,三安光电,CORE_ONLY,10.193190064136761,2.418281209797843,24.65,0.2534704370179946,0.25,-0.0034704370179945987,3.470437017994599e-06
NORMALIZED_EARNINGS_single_600703,2020-07-31,600703,三安光电,CORE_ONLY,10.995412730442048,2.418281209797843,26.59,0.2644718519992044,0.25,-0.014471851999204421,1.4471851999204422e-05
NORMALIZED_EARNINGS_single_600703,2020-08-31,600703,三安光电,CORE_ONLY,13.4779665364835,1.9876885676694747,26.79,0.2514076576576575,0.25,-0.0014076576576574906,1.4076576576574906e-06
NORMALIZED_EARNINGS_single_600703,2021-01-29,600703,三安光电,CORE_ONLY,17.18407641560478,1.7004114328463678,29.22,0.2666301669860391,0.25,-0.016630166986039085,1.6630166986039086e-05
NORMALIZED_EARNINGS_single_600703,2021-02-26,600703,三安光电,CORE_ONLY,17.401670812380065,1.7004114328463678,29.59,0.25236673773987195,0.25,-0.002366737739871949,2.366737739871949e-06
NORMALIZED_EARNINGS_single_600703,2021-06-30,600703,三安光电,CORE_ONLY,24.867682512254802,1.2747468520389156,31.7,0.2631360504689964,0.25,-0.013136050468996407,1.3136050468996408e-05
NORMALIZED_EARNINGS_single_600703,2021-07-30,600703,三安光电,CORE_ONLY,47.679406391051316,0.8888533479719259,42.38,0.30826302007564743,0.25,-0.05826302007564743,5.826302007564743e-05
