label,start,end,final_multiple,final_capital_rmb,total_return,cagr,max_drawdown,sharpe,worst_calendar_year,best_calendar_year,trades,avg_cash_weight,total_turnover,group,variant
TRUE_BUYHOLD_single_002384,2018-01-02,2026-08-24,10.944036178631995,10944036.178631995,9.944036178631995,0.31906449152101723,-0.6702467343976779,0.8041342116956696,-0.2618949110467521,1.905938894610368,,,,single_002384,true_buyhold
NORMALIZED_EARNINGS_single_600584,2018-01-02,2026-08-24,1.5711263606078605,1571126.3606078604,0.5711263606078605,0.053677952589829436,-0.28866648625875013,0.46065804061488674,-0.02161523187864478,0.249864484531084,14.0,0.805996392633761,1.5870608819089183,single_600584,normalized_earnings
UNIVERSAL_GEOMEAN_single_600584,2018-01-02,2026-08-24,5.175756494079164,5175756.494079164,4.175756494079164,0.20956601639024108,-0.49873802419036917,0.7528858666354169,-0.2566897918731412,1.5758576033996774,19.0,0.38732058218380777,3.739501420003535,single_600584,universal_geomean
TRUE_BUYHOLD_single_600584,2018-01-02,2026-08-24,3.4860651865847894,3486065.1865847893,2.4860651865847894,0.1554882658978607,-0.6837826272999572,0.5487038131254658,-0.2753172133109888,1.8467741935483866,,,,single_600584,true_buyhold
NORMALIZED_EARNINGS_single_603228,2018-01-02,2026-08-24,1.75145296355991,1751452.9635599102,0.7514529635599101,0.06701119961440649,-0.22400558269364956,0.5057704985423241,-0.09974404715737017,0.31179471317525653,16.0,0.7014681637290998,1.5301697386340867,single_603228,normalized_earnings
UNIVERSAL_GEOMEAN_single_603228,2018-01-02,2026-08-24,2.376274742553978,2376274.7425539778,1.3762747425539779,0.10535873725290923,-0.4875459358523728,0.49676975503812654,-0.35284696196068444,0.8392808944490862,16.0,0.4106645969420235,1.9920776866549224,single_603228,universal_geomean
TRUE_BUYHOLD_single_603228,2018-01-02,2026-08-24,3.8183333333333334,3818333.3333333335,2.8183333333333334,0.16772717665503523,-0.580475663716814,0.5758737995155698,-0.40567823343848575,1.6902818991097925,,,,single_603228,true_buyhold
NORMALIZED_EARNINGS_single_600703,2018-01-02,2026-08-24,1.414975600555379,1414975.6005553792,0.4149756005553791,0.040989786288658125,-0.2914471017430077,0.3858791310852123,-0.12340425531914889,0.36072170776428525,14.0,0.8321210403820667,1.0736707355606416,single_600703,normalized_earnings
UNIVERSAL_GEOMEAN_single_600703,2018-01-02,2026-08-24,1.4078144571887055,1407814.4571887054,0.40781445718870546,0.04037869384723214,-0.610091536082335,0.2858420983648264,-0.22956538274525196,0.7416537118621358,24.0,0.43486796827823077,3.710118748995866,single_600703,universal_geomean
TRUE_BUYHOLD_single_600703,2018-01-02,2026-08-24,0.5274365274365275,527436.5274365274,-0.47256347256347253,-0.07136249651078452,-0.7871198568872988,0.09362898065197219,-0.5433618843683083,0.680112570356473,,,,single_600703,true_buyhold
CSI300,2018-01-02,2026-08-24,1.1163883846972686,1116388.3846972687,0.11638838469726864,0.012823474284703762,-0.45602619548225387,0.1653438258133533,-0.21632759307849825,0.360695051639943,,,,benchmark,csi300
