strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_GEOMEAN_single_002384,2019-05-31,002384,东山精密,BUY_STAGED,0.7908033146596606,16.12284592596484,12.75,0.0,0.5,0.5,0.0005
UNIVERSAL_GEOMEAN_single_002384,2020-01-23,002384,东山精密,REDUCE_50,1.52822304778021,18.079821554931662,27.63,0.6842496285289741,0.5,-0.18424962852897409,0.00018424962852897408
UNIVERSAL_GEOMEAN_single_002384,2020-02-28,002384,东山精密,CORE_ONLY,1.783939512268461,15.269576021308907,27.24,0.4964461454346637,0.25,-0.2464461454346637,0.0002464461454346637
UNIVERSAL_GEOMEAN_single_002384,2020-06-30,002384,东山精密,CORE_ONLY,1.770664923340886,16.282019042656376,28.83,0.26078697421981023,0.25,-0.01078697421981023,1.0786974219810231e-05
UNIVERSAL_GEOMEAN_single_002384,2021-03-31,002384,东山精密,BUY_STAGED,0.836634147244698,21.120342814350725,17.67,0.16964285714285723,0.5,0.3303571428571428,0.0003303571428571428
UNIVERSAL_GEOMEAN_single_002384,2021-04-30,002384,东山精密,BUY_FULL_MARGIN,0.5609505310153627,29.98481874962224,16.82,0.4876775877065817,1.0,0.5123224122934182,0.0005123224122934182
UNIVERSAL_GEOMEAN_single_002384,2024-10-31,002384,东山精密,REDUCE_50,1.4104142929304393,22.262962136295243,31.4,1.0,0.5,-0.5,0.0005
UNIVERSAL_GEOMEAN_single_002384,2025-01-27,002384,东山精密,REDUCE_50,1.5064094389510136,22.185203528246596,33.42,0.515581610614008,0.5,-0.015581610614007979,1.558161061400798e-05
UNIVERSAL_GEOMEAN_single_002384,2025-06-30,002384,东山精密,CORE_ONLY,1.9414510235864806,19.454521149973043,37.77,0.5305520438263801,0.25,-0.2805520438263801,0.0002805520438263801
UNIVERSAL_GEOMEAN_single_002384,2025-07-31,002384,东山精密,CORE_ONLY,2.9465720733724003,19.850184737907068,58.49,0.3404540162980212,0.25,-0.09045401629802119,9.045401629802119e-05
UNIVERSAL_GEOMEAN_single_002384,2025-08-29,002384,东山精密,CORE_ONLY,3.242905355638645,20.358287634021398,66.02,0.27338606153463896,0.25,-0.023386061534638958,2.338606153463896e-05
UNIVERSAL_GEOMEAN_single_002384,2025-09-30,002384,东山精密,CORE_ONLY,3.4705730637878505,20.60178497494691,71.5,0.2652470692981157,0.25,-0.0152470692981157,1.52470692981157e-05
UNIVERSAL_GEOMEAN_single_002384,2025-11-28,002384,东山精密,CORE_ONLY,3.6790202127134566,20.40217113801601,75.06,0.2592208868628264,0.25,-0.009220886862826405,9.220886862826405e-06
UNIVERSAL_GEOMEAN_single_002384,2025-12-31,002384,东山精密,CORE_ONLY,4.094396511505729,20.674597529116607,84.65,0.27321434334957884,0.25,-0.023214343349578836,2.3214343349578835e-05
UNIVERSAL_GEOMEAN_single_002384,2026-02-27,002384,东山精密,CORE_ONLY,4.051581345567646,21.115212235239973,85.55,0.2519882179675994,0.25,-0.001988217967599404,1.988217967599404e-06
UNIVERSAL_GEOMEAN_single_002384,2026-03-31,002384,东山精密,CORE_ONLY,4.689906595540511,22.02602501683612,103.3,0.28698430337546876,0.25,-0.03698430337546876,3.6984303375468766e-05
UNIVERSAL_GEOMEAN_single_002384,2026-04-30,002384,东山精密,CORE_ONLY,6.464809833899562,28.884066940506553,186.73,0.3759942009141615,0.25,-0.12599420091416152,0.00012599420091416152
UNIVERSAL_GEOMEAN_single_002384,2026-05-29,002384,东山精密,CORE_ONLY,7.1478817949416,29.80603290764697,213.05,0.2755289431483109,0.25,-0.02552894314831089,2.552894314831089e-05
UNIVERSAL_GEOMEAN_single_002384,2026-06-30,002384,东山精密,CORE_ONLY,8.046156793456149,32.605628591946704,262.35,0.291014975041597,0.25,-0.04101497504159701,4.101497504159701e-05
