date,TRUE_BUYHOLD_single_002384
2018-01-02,0.999
2018-01-03,1.074673261729791
2018-01-04,1.1266280384397964
2018-01-05,1.1334047484454495
2018-01-08,1.0870972300734878
2018-01-09,1.100085924250989
2018-01-10,1.0820146975692482
2018-01-11,1.0989564725833803
2018-01-12,1.1221102317693612
2018-01-15,1.0509547767100054
2018-01-16,0.9459157716223854
2018-01-17,0.9459157716223854
2018-01-18,0.954951384963256
2018-01-19,0.9775404183154324
2018-01-22,0.9374448841153193
2018-05-14,0.8939609949123799
2018-05-15,0.9046907857546636
2018-05-16,0.9052555115884681
2018-05-17,0.9007377049180326
2018-05-18,0.8629010740531372
2018-05-21,0.9052555115884681
2018-05-22,0.9408332391181458
2018-05-23,0.9560808366308647
2018-05-24,0.9543866591294515
2018-05-25,0.8984788015828151
2018-05-28,0.9142911249293386
2018-05-29,0.9001729790842283
2018-05-30,0.8623363482193328
2018-05-31,0.8629010740531372
2018-06-01,0.815464104013567
2018-06-04,0.8549949123798757
2018-06-05,0.9120322215941208
2018-06-06,0.9233267382702092
2018-06-07,0.9306681741096664
2018-06-08,0.9323623516110797
2018-06-11,0.9442215941209722
2018-06-12,0.9555161107970604
2018-06-13,0.9306681741096664
2018-06-14,0.9182442057659694
2018-06-15,0.8713719615602035
2018-06-19,0.8188524590163934
2018-06-20,0.8233702656868287
2018-06-21,0.7793216506500847
2018-06-22,0.8188524590163934
2018-06-25,0.8041695873374787
2018-06-26,0.8002165065008479
2018-06-27,0.7832747314867156
2018-06-28,0.811511023176936
2018-06-29,0.8657247032221593
2018-07-02,0.8572538157150932
2018-07-03,0.8781486715658564
2018-07-04,0.8510418315432448
2018-07-05,0.840312040700961
2018-07-06,0.8533007348784623
2018-07-09,0.8894431882419446
2018-07-10,0.8617716223855285
2018-07-11,0.8188524590163934
2018-07-12,0.865159977388355
2018-07-13,0.9052555115884681
2018-07-16,0.8973493499152063
2018-07-17,0.9159853024307517
2018-07-18,0.887184284906727
2018-07-19,0.8781486715658564
2018-07-20,0.9159853024307517
2018-07-23,0.9509983041266251
2018-07-24,0.9447863199547767
2018-07-25,0.9504335782928206
2018-07-26,0.9261503674392311
2018-07-27,0.9380096099491237
2018-07-30,0.9323623516110797
2018-07-31,0.9086438665912945
2018-08-01,0.9120322215941208
2018-08-02,0.9024318824194459
2018-08-03,0.8719366873940078
2018-08-06,0.8612068965517241
2018-08-07,0.8662894290559637
2018-08-08,0.8442651215375917
2018-08-09,0.8979140757490106
2018-08-10,0.9024318824194459
2018-08-13,0.8911373657433577
2018-08-14,0.8645952515545506
2018-08-15,0.8420062182023742
2018-08-16,0.830711701526286
2018-08-17,0.815464104013567
2018-08-20,0.8081226681741096
2018-08-21,0.8374884115319389
2018-08-22,0.80304013566987
2018-08-23,0.8098168456755228
2018-08-24,0.8341000565291123
2018-08-27,0.9171147540983604
2018-08-28,0.9255856416054268
2018-08-29,0.9182442057659694
2018-08-30,0.8877490107405314
2018-08-31,0.8781486715658564
2018-09-03,0.8674188807235725
2018-09-04,0.8775839457320519
2018-09-05,0.840312040700961
2018-09-06,0.8222408140192199
2018-09-07,0.8397473148671565
2018-09-10,0.7556031656302996
2018-09-11,0.728496325607688
2018-09-12,0.7081661955907291
2018-09-13,0.718895986433013
2018-09-14,0.6816240814019219
2018-09-17,0.6466110797060485
2018-09-18,0.6324929338609383
2018-09-19,0.6285398530243075
2018-09-20,0.6675059355568117
2018-09-21,0.6652470322215941
2018-09-25,0.6714590163934426
2018-09-26,0.694048049745619
2018-09-27,0.6742826455624646
2018-09-28,0.6641175805539853
2018-10-08,0.6313634821933295
2018-10-09,0.6262809496890899
2018-10-10,0.6189395138496325
2018-10-11,0.5635963821368004
2018-10-12,0.5652905596382136
2018-10-15,0.575455624646693
2018-10-16,0.5178535895986432
2018-10-17,0.5438309779536461
2018-10-18,0.5472193329564725
2018-10-19,0.5833617863199547
2018-10-22,0.6336223855285471
2018-10-23,0.649999434708875
2018-10-24,0.6313634821933295
2018-10-25,0.6483052572074618
2018-10-26,0.6211984171848501
2018-10-29,0.6211984171848501
2018-10-30,0.6076449971735443
2018-10-31,0.6353165630299604
2018-11-01,0.6319282080271339
2018-11-02,0.6759768230638779
2018-11-05,0.6353165630299604
2018-11-06,0.6330576596947428
2018-11-07,0.6415285472018089
2018-11-08,0.6291045788581119
2018-11-09,0.6398343697003956
2018-11-12,0.6562114188807234
2018-11-13,0.6449169022046354
2018-11-14,0.6302340305257207
2018-11-15,0.6358812888637648
2018-11-16,0.6658117580553984
2018-11-19,0.7013894855850762
2018-11-20,0.6697648388920293
2018-11-21,0.6765415488976823
2018-11-22,0.6494347088750706
2018-11-23,0.6200689655172414
2018-11-26,0.60708027133974
2018-11-27,0.6087744488411531
2018-11-28,0.6324929338609383
2018-11-29,0.6053860938383268
2018-11-30,0.6211984171848501
2018-12-03,0.6838829847371396
2018-12-04,0.6991305822498587
2018-12-05,0.7251079706048614
2018-12-06,0.6579055963821367
2018-12-07,0.6731531938948558
2018-12-10,0.6788004522328999
2018-12-11,0.6985658564160542
2018-12-12,0.6776710005652911
2018-12-13,0.6867066139061616
2018-12-14,0.6387049180327868
2018-12-17,0.6291045788581119
2018-12-18,0.6291045788581119
2018-12-19,0.612727529677784
2018-12-20,0.6166806105144149
2018-12-21,0.5991741096664781
2018-12-24,0.6211984171848501
2018-12-25,0.6460463538722442
2018-12-26,0.6324929338609383
2018-12-27,0.6262809496890899
2018-12-28,0.6121628038439796
2019-01-02,0.6036919163369134
2019-01-03,0.5438309779536461
2019-01-04,0.5223713962690786
2019-01-07,0.5483487846240814
2019-01-08,0.5432662521198416
2019-01-09,0.5489135104578858
2019-01-10,0.553431317128321
2019-01-11,0.5698083663086488
2019-01-14,0.5743261729790842
2019-01-15,0.5624669304691916
