code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,quality_factor,quality_adjusted_eps,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental
603228,景旺电子,2017-06-30,2017-08-15,2017-08-15,2017-08-15,315876819.33,316978826.99,0.77,1969983181.19,,289611884.67,608799640.8299999,600375810.84,1.5799999999999996,3755292991.73,,631432417.51,1.0371760677275432,0.9861632145864683,,1.5299999999999998,544469593.185,586242069.645,0.9861632145864683,1.5581378790466196,1.4838122226027766,,0.0,19.44477546817707
603228,景旺电子,2017-09-30,2017-10-27,2017-10-27,2017-10-27,516529497.04,488840017.56,1.27,3083783138.27,138414073.23,468859811.87,644332334.13,610313030.99,1.6199999999999999,3967073466.55,,681660982.8,1.0579338435970351,0.9472022412379257,,1.5749999999999997,584129040.62,641907804.42,0.9472022412379257,1.5344676308054397,1.5287818393732033,,0.0,20.034084605594117
603228,景旺电子,2017-12-31,2018-03-31,2018-03-31,2018-03-31,659735093.35,630444352.9,1.62,4192017811.27,198843333.17,728556733.64,659735093.35,630444352.9,1.62,4192017811.27,198843333.17,728556733.64,1.104317082695325,0.9556022701456313,0.04743379969317427,1.5999999999999996,605344420.915,667022087.0649999,0.9556022701456313,1.5480756776359228,1.5412716542206812,0.26551831791713876,0.13275915895856938,28.840703505897146
603228,景旺电子,2018-03-31,2018-04-28,2018-04-28,2018-04-28,156256964.47,151930323.7,0.38,985420742.14,49115743.65,205962313.42,664850456.9300001,633965049.9699999,1.63,4272804230.0499997,,734419180.5,1.1046381526023747,0.9535453324306702,,1.62,620378691.9449999,705108858.22,0.9535453324306702,1.5542788918619923,1.5511772847489576,0.245559860693648,0.122779930346824,28.413120421116034
603228,景旺电子,2018-06-30,2018-08-31,2018-08-31,2018-08-31,391124544.15,366500269.75,0.96,2274790076.21,108089429.12,297553300.62,734982818.1700001,679965795.66,1.81,4496824706.289999,,736498149.5899999,1.0020617235975295,0.9251451582950136,,1.625,632204701.435,731487957.0699999,0.9251451582950136,1.6745127365139747,1.5511772847489576,0.22622128199447156,0.11311064099723578,27.827996324989677
603228,景旺电子,2018-09-30,2018-10-31,2018-10-31,2018-10-31,628689342.87,599450918.98,1.54,3641513075.35,169924740.83,565367582.39,771894939.1800001,741055254.3200002,1.8900000000000001,4749747748.35,230354000.77,825064504.16,1.0688818675718783,0.9600467844849955,0.0484981546335849,1.72,656965422.8149999,735458665.045,0.9600467844849955,1.8144884226766416,1.6143958141879835,0.28521913329335336,0.14260956664667668,30.848190460008002
603228,景旺电子,2018-12-31,2019-03-30,2019-03-30,2019-03-30,802658748.18,750523257.2,1.41,4985559104.51,231140471.64,803839605.06,802658748.18,750523257.2,1.41,4985559104.51,231140471.64,803839605.06,1.0014711817228399,0.9350465050082426,0.04636199607600828,1.72,710510524.99,770168877.3249999,0.9350465050082426,1.318415572061622,1.6143958141879835,0.16906025015793014,0.08453012507896507,27.213906145649986
603228,景旺电子,2019-03-31,2019-04-27,2019-04-27,2019-04-27,183875350.84,168425951.16,0.32,1316225801.31,59883555.67,280625910.55,830277134.55,767018884.6600001,1.35,5316364163.679999,241908283.66,878503202.1899999,1.0580843017748982,0.9238106804852755,0.04550257962248969,1.6099999999999999,745789255.7600001,814452054.6099999,0.9238106804852755,1.247144418655122,1.4964641542877983,0.14001374963948776,0.07000687481974388,24.42947945067224
603228,景旺电子,2019-06-30,2019-08-20,2019-08-20,2019-08-20,426478428.76,374431441.89,0.52,2851841936.69,134563304.18,530530843.43,838012632.7900001,758454429.3400002,0.97,5562610964.990001,257614346.7,1036817147.87,1.2372333152283383,0.9050632408903833,0.046311767679130346,1.38,754488843.2700001,851783853.175,0.9050632408903833,0.8779113436636717,1.2827799953583718,0.07630672172568742,0.03815336086284371,19.4970692835146
603228,景旺电子,2019-09-30,2019-10-26,2019-10-26,2019-10-26,630894939.97,571378496.62,0.77,4534589541.1,213813784.25,755229255.83,804864345.2800001,722450834.8400002,0.6399999999999997,5878635570.26,275029515.05999994,993701278.4999999,1.2346195782275662,0.8976057134058665,0.04678458322053053,1.1600000000000001,754488843.2700001,936102240.3449999,0.8976057134058665,0.5744676565797543,1.0625278811593968,-0.05099624992754381,0.0,13.92400990037763
603228,景旺电子,2019-12-31,2020-03-17,2020-03-17,2020-03-17,837086594.52,770137046.93,1.02,6332122845.94,297183502.0,873593060.9,837086594.52,770137046.93,1.02,6332122845.94,297183502.0,873593060.9,1.0436113379654985,0.9200207624536264,0.04693268106612093,0.995,762736657.0000001,936102240.3449999,0.9200207624536264,0.938421177702699,0.9081662606831853,-0.13355517285480456,0.0,11.901161587537295
603228,景旺电子,2020-03-31,2020-04-23,2020-04-23,2020-04-23,221583967.12,199531135.68,0.26,1438602551.78,72055046.57,468748646.53,874795210.8,801242231.4499999,0.96,6454499596.41,309354992.9,1061715796.8799999,1.2136735361286,0.9159197736316642,0.04792857885870248,0.965,764295738.135,1015259213.185,0.9159197736316642,0.8792829826863976,0.8785971631750347,-0.1526991226095078,0.0,11.513670196723657
603228,景旺电子,2020-06-30,2020-08-29,2020-08-29,2020-08-29,477922656.14,428140769.68,0.57,3139085787.17,165983070.9,785165284.76,888530821.8999999,823846374.7199999,1.0699999999999998,6619366696.42,328603268.71999997,1128227502.2299998,1.2697674345358576,0.9272006715066099,0.049642705078979964,0.99,785689639.1899999,1027708537.6899998,0.9272006715066099,0.9921047185120725,0.9088520801945483,-0.15071339640511294,0.0,11.910148982442802
603228,景旺电子,2020-09-30,2020-10-31,2020-10-31,2020-10-31,684592523.11,620320760.14,0.82,4926916532.98,259229561.58,1131859416.17,890784177.6600001,819079310.4499999,1.0699999999999998,6724449837.819998,342599279.33000004,1250223221.2400002,1.403508563122675,0.9195036586770529,0.050948298759422,1.045,810160770.9499999,1094971649.5549998,0.9195036586770529,0.9838689147844464,0.9611450462435727,-0.14329796708233988,0.0,12.595427731262284
603228,景旺电子,2020-12-31,2021-03-31,2021-03-31,2021-03-31,920988701.28,818713859.85,1.1,7063588891.52,355608921.22,1526815234.44,920988701.28,818713859.85,1.1,7063588891.52,355608921.22,1526815234.44,1.6578001796526014,0.8889510356773571,0.05034394366395199,1.0699999999999998,818896585.15,1189225361.7350001,0.8889510356773571,0.9778461392450929,0.9808575270147697,-0.1398176981684821,0.0,12.853752037180403
603228,景旺电子,2021-03-31,2021-04-28,2021-04-28,2021-04-28,254392860.44,229170748.42,0.3,2071372134.76,84525078.49,484798294.07,953797594.6,848353472.5899999,1.1400000000000001,7696358474.500001,368078953.14000005,1542864881.98,1.617601984650675,0.8894481149805994,0.04782507914093912,1.085,821462842.5849999,1388519227.8400002,0.8894481149805994,1.0139708510778833,0.9879868166482595,-0.13957807795752164,0.0,12.947178573273792
603228,景旺电子,2021-06-30,2021-08-13,2021-08-13,2021-08-13,462470203.59,413216783.25,0.55,4337002370.25,202091957.38,532573508.72,905536248.7299999,803789873.4199998,1.08,8261505474.6,391717807.70000005,1274223458.4,1.4071479305075618,0.8876396439648907,0.047414821536381775,1.09,818896585.15,1400519346.42,0.8876396439648907,0.958650815482082,0.9808575270147697,-0.1416521981958544,0.0,12.853752037180403
603228,景旺电子,2021-09-30,2021-10-29,2021-10-29,2021-10-29,709086842.98,635748697.62,0.84,6759656883.93,336940776.94,672874920.99,945483021.15,834141797.33,1.12,8896329242.470001,433320136.58000004,1067830739.2600002,1.1294023429010789,0.8822387908303477,0.04870774504515661,1.11,826427828.59,1400519346.42,0.8822387908303477,0.9881074457299895,0.9829767924875412,-0.1523937897717983,0.0,12.881524177514452
603228,景旺电子,2021-12-31,2022-04-30,2022-04-30,2022-04-30,935254514.42,838096506.09,1.11,9532422463.08,457720554.95,1140088344.62,935254514.42,838096506.09,1.11,9532422463.08,457720554.95,1140088344.62,1.2190139978388963,0.8961159696831267,0.04801723347058906,1.1150000000000002,836119151.71,1207155901.51,0.8961159696831267,0.9946887263482707,0.99139808603913,-0.14998070214001835,0.0,12.991881916699949
603228,景旺电子,2022-03-31,2022-04-30,2022-04-30,2022-04-30,175634866.06,152473141.17,0.21,2367788373.2,112241072.17,60194216.39,856496520.04,761398898.84,1.02,9828838701.519999,485436548.63,715484266.94,0.8353615574603684,0.8889690512746523,0.04938900345927223,1.0950000000000002,818965835.375,1103959541.94,0.8353615574603684,0.8520687886095758,0.9733791306060358,-0.13353151209475977,0.0,12.755750594130703
603228,景旺电子,2022-06-30,2022-08-06,2022-08-06,2022-08-06,465434641.63,425471076.91,0.55,5127046163.9,244448628.5,445888597.52,938218952.46,850350799.75,1.11,10322466256.73,500077226.07000005,1053403433.4199998,1.1227692967169203,0.9063457922272721,0.04844551811869201,1.11,836119151.71,1060617086.34,0.9063457922272721,1.006043829372272,0.99139808603913,-0.08228645645069355,0.0,12.991881916699949
603228,景旺电子,2022-09-30,2022-10-29,2022-10-29,2022-10-29,746883978.32,706480768.85,0.89,7716029972.13,388696156.2,922438283.66,973051649.76,908828577.32,1.1600000000000001,10488795551.279999,509475934.21,1389651707.2899997,1.428137661174258,0.9339982903725199,0.048573349696746274,1.11,844223652.9200001,1096745889.02,0.9339982903725199,1.0834380168321232,1.0003662778602713,-0.019889834867691025,0.0,13.109406542566518
603228,景旺电子,2022-12-31,2023-04-20,2023-04-20,2023-04-20,1065836627.0,957459286.31,1.27,10513990309.76,545929062.31,1555062569.54,1065836627.0,957459286.31,1.27,10513990309.76,545929062.31,1555062569.54,1.4590065026354175,0.8983171173287141,0.051924059869374345,1.1350000000000002,879589688.5350001,1221527570.3549998,0.8983171173287141,1.140862739007467,1.0447409231021976,0.0477953214145137,0.02389766070725685,15.184606995122298
603228,景旺电子,2023-03-31,2023-04-29,2023-04-29,2023-04-29,211499259.97,189708237.79,0.25,2340932582.78,138251246.06,505310161.7,1101701020.91,994694382.93,1.31,10487134519.34,571939236.1999999,2000178514.85,1.8155365901339198,0.9028714361255532,0.054537227032346154,1.215,933143931.815,1472357138.415,0.9028714361255532,1.1827615813244747,1.1121503779197952,0.08180241185314241,0.040901205926571205,17.009190659082265
603228,景旺电子,2023-06-30,2023-08-25,2023-08-25,2023-08-25,403879124.91,402845688.43,0.48,4961188742.84,296302121.11,942148765.19,1004281110.2800001,934833897.8299999,1.2,10348132888.7,597782554.92,2051322737.21,2.0425782345324386,0.9308488313290709,0.05776718963212863,1.2349999999999999,946146592.0699999,1777620542.195,0.9308488313290709,1.117018597594885,1.128940668301176,0.07501404745200935,0.037507023726004673,17.133723830291913
603228,景旺电子,2023-09-30,2023-10-31,2023-10-31,2023-10-31,700321336.42,688419108.73,0.83,7751889159.81,451498871.74,1576780932.44,1019273985.1,939397626.1899999,1.21,10549849497.439999,608731777.8499999,2209405218.32,2.1676264190174908,0.921634064954416,0.05770051771806918,1.24,948428456.25,2025750626.03,0.921634064954416,1.1151772185948434,1.128940668301176,0.055139828930044654,0.027569914465022327,16.669213300757747
603228,景旺电子,2023-12-31,2024-04-27,2024-04-27,2024-04-27,936251590.98,892675349.76,1.11,10757301743.72,600695551.66,2115490647.45,936251590.98,892675349.76,1.11,10757301743.72,600695551.66,2115490647.45,2.2595322323945624,0.9534566972811361,0.055840727161035504,1.205,937115762.01,2083406692.33,0.9534566972811361,1.0583369339820612,1.116097908094864,0.04402667651504277,0.022013338257521387,16.090757708546853
603228,景旺电子,2024-03-31,2024-04-27,2024-04-27,2024-04-27,317892747.81,281267294.77,0.38,2742603633.02,149522778.88,394619107.62,1042645078.8199999,984234406.74,1.2400000000000002,11158972793.96,611967084.48,2004799593.3700001,1.9228015689086704,0.9439783745528196,0.05484080800082589,1.205,937115762.01,2083406692.33,0.9439783745528196,1.1705331844454965,1.116097908094864,0.04146901922749646,0.02073450961374823,16.002381710391184
603228,景旺电子,2024-06-30,2024-08-31,2024-08-31,2024-08-31,656532509.8,590670835.34,0.78,5867141061.12,330056031.6,1148535005.76,1188904975.87,1080500496.6699998,1.4100000000000001,11663254062.0,634449462.15,2321876888.02,1.9529541343881835,0.908819896122755,0.054397294166565156,1.225,961816016.4649999,2162447932.885,0.908819896122755,1.2814360535330847,1.1428552015201698,0.05226076917568423,0.026130384587842115,16.770743111490784
603228,景旺电子,2024-09-30,2024-10-26,2024-10-26,2024-10-26,904418805.69,828200502.46,1.05,9077985779.63,529017349.77,1877473030.62,1140349060.25,1032456743.49,1.33,12083398363.539997,678214029.6899998,2416182745.6299996,2.118809783646682,0.9053865868610909,0.05612775556058947,1.2850000000000001,1008345575.115,2218683767.735,0.9053865868610909,1.2041641605252509,1.1873486724853737,0.06497341040258364,0.03248670520129182,17.81580414472441
603228,景旺电子,2024-12-31,2025-04-29,2025-04-29,2025-04-29,1169026275.73,1054376730.54,1.34,12659373155.8,757587224.68,2289629828.31,1169026275.73,1054376730.54,1.34,12659373155.8,757587224.68,2289629828.31,1.9585785844550307,0.9019273154331736,0.0598439761081618,1.335,1043416737.015,2305753358.165,0.9019273154331736,1.2085826026804527,1.2063733816028517,0.06759060345126766,0.03379530172563383,18.155227824596906
603228,景旺电子,2025-03-31,2025-04-29,2025-04-29,2025-04-29,324822996.34,231883239.92,0.39,3343333808.89,201902394.08,499646055.15,1175956524.26,1004992675.69,1.35,13260103331.669998,809966839.88,2394656775.84,2.036348050661905,0.8546172030657484,0.0610829960838617,1.3450000000000002,1043416737.015,2358266831.9300003,0.8546172030657484,1.1537332241387603,1.2063733816028517,0.07413652702095641,0.037068263510478205,18.290692205576192
603228,景旺电子,2025-06-30,2025-08-30,2025-08-30,2025-08-30,649550970.36,537390109.68,0.71,7095186521.63,425735875.18,912720475.61,1162044736.2900002,1001096004.8799998,1.2699999999999998,13887418616.310001,853267068.2599999,2053815298.16,1.7674150004905227,0.86149523647097,0.06144173311358852,1.335,1018724709.59,2342143302.075,0.86149523647097,1.0940989503181318,1.1789486923320056,0.059440460931486916,0.029720230465743458,17.56878869994069
603228,景旺电子,2025-09-30,2025-10-31,2025-10-31,2025-10-31,948116588.53,775507574.23,1.03,11082595189.96,662390550.1,1527401208.71,1212724058.57,1001683802.31,1.32,14663982566.13,890960425.01,1939558006.4,1.599339926254169,0.8259783379667993,0.060758420912739475,1.33,1003338239.0,2171722563.235,0.8259783379667993,1.0902914061161753,1.1239160872284462,0.039571670552717375,0.019785835276358688,16.04872646901733
603228,景旺电子,2025-12-31,2026-03-28,2026-03-28,2026-03-28,1230969813.3,1021130865.84,1.3,15308052020.33,929932405.04,1931224678.59,1230969813.3,1021130865.84,1.3,15308052020.33,929932405.04,1931224678.59,1.5688643683412087,0.8295336366555887,0.06074792558876823,1.31,1003338239.0,1996686652.2800002,0.8295336366555887,1.0783937276522653,1.0921951782171535,0.014913624417409066,0.007456812208704533,14.785334528694133
603228,景旺电子,2026-03-31,2026-04-23,2026-04-23,2026-04-23,232685696.17,189470873.32,0.24,3891971753.56,208722605.83,239995549.99,1138832513.13,978718499.2400001,1.15,15856689965.0,936752616.7899998,1671574173.4299998,1.4677963213710832,0.8594051258249222,0.059076176607959545,1.285,1001389903.5949998,1935391342.495,0.8594051258249222,0.9883158946986605,1.0843425668842204,-0.008403084552231932,0.0,14.209882775237752
603228,景旺电子,2026-06-30,2026-08-22,2026-08-22,2026-08-22,601616904.24,465732229.51,0.61,8611479209.56,433834375.99,604246698.11,1183035747.1799998,949472985.67,1.2000000000000002,16824344708.259998,938030905.8499999,1622750901.0899997,1.3716837424043593,0.8025733693451419,0.0557543798653548,1.25,990201150.7750001,1801399426.0099998,0.8025733693451419,0.9630880432141704,1.033354811175463,-0.029052598183630596,0.0,13.541708294477683
