strategy,date,code,name,valuation_type,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_growth_tech,2025-09-30,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.2407966159891517,23.750482136687435,53.22,0.06315992016595515,0.0625,-0.0006599201659551468,6.599201659551468e-07
UNIVERSAL_growth_tech,2025-09-30,002463,沪电股份,GROWTH_TECH_CONSENSUS,CORE_ONLY,1.7420669045969635,41.887025008882766,72.97,0.06600467083210199,0.0625,-0.003504670832101986,3.504670832101986e-06
UNIVERSAL_growth_tech,2025-09-30,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.423712310506532,88.84305248051413,215.33,0.06758414361889617,0.0625,-0.00508414361889617,5.08414361889617e-06
UNIVERSAL_growth_tech,2025-10-31,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.343544126424622,27.095713404328947,63.5,0.07390161680561647,0.0625,-0.011401616805616466,1.1401616805616466e-05
UNIVERSAL_growth_tech,2025-12-31,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.434125276955041,29.008367263795595,70.61,0.06870338355665255,0.0625,-0.00620338355665255,6.203383556652551e-06
UNIVERSAL_growth_tech,2025-12-31,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.2316194988298417,103.4629783980056,230.89,0.06565401509631587,0.0625,-0.003154015096315868,3.1540150963158682e-06
UNIVERSAL_growth_tech,2026-01-30,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.2099608990003454,105.06520730978947,232.19,0.06306046483897523,0.0625,-0.0005604648389752331,5.604648389752332e-07
UNIVERSAL_growth_tech,2026-02-27,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.725703415925267,104.0978994054207,283.74,0.07459681725987731,0.0625,-0.01209681725987731,1.209681725987731e-05
UNIVERSAL_growth_tech,2026-03-31,603160,汇顶科技,GROWTH_TECH_CONSENSUS,BUY_STAGED,0.7590442365958101,86.3059052971691,65.51,0.04883983419611758,0.125,0.07616016580388242,7.616016580388243e-05
UNIVERSAL_growth_tech,2026-04-30,600183,生益科技,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.011271804214514,37.642848590306734,75.71,0.06455321116759576,0.0625,-0.002053211167595756,2.053211167595756e-06
UNIVERSAL_growth_tech,2026-04-30,002916,深南电路,GROWTH_TECH_CONSENSUS,CORE_ONLY,2.4171953067516294,128.50430378231604,310.62,0.0672570286159446,0.0625,-0.004757028615944597,4.757028615944597e-06
