date,TRUE_BUYHOLD_resource_asset
2018-09-10,0.6102274558071503
2018-09-11,0.6143219740642365
2018-09-12,0.6114498324582224
2018-09-13,0.6212780361229833
2018-09-14,0.6193689858246393
2018-09-17,0.597644975806562
2018-09-18,0.605309677917409
2018-09-19,0.6122198848847629
2018-09-20,0.6091743825059953
2018-09-21,0.6250484660222727
2018-09-25,0.6255877971974579
2018-09-26,0.6262593507643454
2018-09-27,0.6156407193807054
2018-09-28,0.6190047814458062
2018-10-08,0.611680695847192
2018-10-09,0.6288508913782694
2018-10-10,0.6409319603695054
2018-10-11,0.6115514864465776
2018-10-12,0.615149668240241
2018-10-15,0.609169556229516
2018-10-16,0.5878302649795987
2018-10-17,0.5814450455441239
2018-10-18,0.5446953060693175
2018-10-19,0.561679008513822
2018-10-22,0.5844326816540122
2018-10-23,0.5889863512269488
2018-10-24,0.5905560099347148
2018-10-25,0.5961475179512624
2018-10-26,0.5943866113222072
2018-10-29,0.5838876224003079
2018-10-30,0.5842000136508744
2018-10-31,0.5910958114900926
2018-11-01,0.6067140739150818
2018-11-02,0.6156849087011013
2018-11-05,0.6093063007211309
2018-11-06,0.6101066890803917
2018-11-07,0.6132260964970745
2018-11-08,0.5971944310579389
2018-11-09,0.5810792254066358
2018-11-12,0.5891020098262123
2018-11-13,0.6031121545859134
2018-11-14,0.6009605933116171
2018-11-15,0.6100962474720156
2018-11-16,0.6108463513712965
2018-11-19,0.6120417852159753
2018-11-20,0.6234645232612557
2018-11-21,0.6133603776671696
2018-11-22,0.6171468053828717
2018-11-23,0.587605200504858
2018-11-26,0.5802638592807229
2018-11-27,0.5858449253988176
2018-11-28,0.5874934599051063
2018-11-29,0.6022013514434703
2018-11-30,0.600791784521863
2018-12-03,0.6176473302387898
2018-12-04,0.62304071658699
2018-12-05,0.6204370774151342
2018-12-06,0.6147611679692265
2018-12-07,0.6131472645778424
2018-12-10,0.617525965456623
2018-12-11,0.6265805538943289
2018-12-12,0.6242486294408164
2018-12-13,0.6267115129499247
2018-12-14,0.6073494323249529
2018-12-17,0.6091832351101181
2018-12-18,0.6152682849853642
2018-12-19,0.6096827894986824
2018-12-20,0.6075347526104492
2018-12-21,0.6089951836223902
2018-12-24,0.6082901718556335
2018-12-25,0.6005355587631293
2018-12-26,0.6073563168877305
2018-12-27,0.5961356923866453
2018-12-28,0.6011249991971089
2019-01-02,0.5958414505761684
2019-01-03,0.6093944288961765
2019-01-04,0.6157595656179886
2019-01-07,0.6247270128046791
2019-01-08,0.6040238838243251
2019-01-09,0.607598177221501
2019-01-10,0.613814393950905
2019-01-11,0.6168627044126064
2019-01-14,0.6157598663239938
2019-01-15,0.6171593168132774
2019-01-16,0.6125690940198188
2019-01-17,0.6126813951307576
2019-01-18,0.6184730261743862
2019-01-21,0.6186927234105625
2019-01-22,0.6106450798370681
2019-01-23,0.6107235647985907
2019-01-24,0.6061596857719281
2019-01-25,0.6043542527584573
2019-01-28,0.6135295197862052
2019-01-29,0.6028145795810408
2019-01-30,0.6054142378688862
2019-01-31,0.5880911897954311
2019-02-01,0.5971520066888939
2019-02-11,0.6055849814343965
2019-02-12,0.6150020296567578
2019-02-13,0.6247641452515194
2019-02-14,0.6212269902322175
2019-02-15,0.6210908717366191
2019-02-18,0.6397294081549971
2019-02-19,0.6469362331639791
2019-02-20,0.6579124653082004
2019-02-21,0.6699965694762167
2019-02-22,0.6650707529377525
2019-02-25,0.7109635692592118
2019-02-26,0.7081990915969874
2019-02-27,0.6977066622379312
2019-02-28,0.6920835063905983
2019-03-01,0.6911407272006915
2019-03-04,0.7067438123017551
2019-03-05,0.716267176641762
2019-03-06,0.7352991290186166
2019-03-07,0.7533156994362014
2019-03-08,0.7000989555043654
2019-03-11,0.7131827833397312
2019-03-12,0.7158293384882276
2019-03-13,0.6994634847778074
2019-03-14,0.6800370360308493
2019-03-15,0.6840778054618829
2019-03-18,0.69865562640834
2019-03-19,0.6984444299597912
2019-03-20,0.6967474814965557
2019-03-21,0.7217254996365062
2019-03-22,0.7122020836939148
2019-03-25,0.7032449936255633
2019-03-26,0.6971528869648205
2019-03-27,0.6910979268092813
2019-03-28,0.6789430757985779
2019-03-29,0.6871886658392342
2019-04-01,0.7229466076005914
2019-04-02,0.7309037909631557
2019-04-03,0.7337713993013018
2019-04-04,0.740271539251254
2019-04-08,0.7557757181368288
2019-04-09,0.7367318249623624
2019-04-10,0.7399856750959982
2019-04-11,0.7189613343662369
2019-04-12,0.70824783489466
2019-04-15,0.7076948300136351
2019-04-23,0.7040166190296159
2019-04-24,0.7032274161184331
2019-04-25,0.681848985245867
2019-04-26,0.6718268157078778
2019-04-29,0.6496047688015671
2019-04-30,0.6698016009681933
2019-05-06,0.6372834582758418
2019-05-07,0.633724877953655
2019-05-08,0.657957930028788
2019-05-09,0.6595822561994584
2019-05-10,0.6759030368965212
2019-05-13,0.6736216565942115
2019-05-14,0.6866354267574819
2019-05-15,0.6923014084504611
2019-05-16,0.7207867081059741
2019-05-17,0.681476447479599
2019-05-20,0.6696774200379227
2019-05-21,0.6834822462885023
2019-05-22,0.680714854157691
2019-05-23,0.6633093656929389
2019-05-24,0.6658571566496023
2019-05-27,0.68304864882416
2019-05-28,0.6821818525697279
2019-05-29,0.7002357687597133
2019-05-30,0.6928581560158537
2019-05-31,0.7038509656068411
2019-06-03,0.716240644811984
2019-06-04,0.7191999933299612
2019-06-05,0.7348782736475067
2019-06-06,0.7198470729389735
2019-06-10,0.7168052779847068
2019-06-11,0.7310379028993588
2019-06-12,0.755029324334899
2019-06-13,0.751708172605482
2019-06-14,0.7659171221591298
2019-06-17,0.7568752176646253
2019-06-18,0.7649186506599316
2019-06-19,0.7589286000183991
2019-06-20,0.7845199530338093
2019-06-21,0.8040538880369994
2019-06-24,0.8198192329527756
2019-06-25,0.880420190294156
2019-06-26,0.829445150798823
2019-06-27,0.8320299762340799
2019-06-28,0.8319394198471627
2019-07-01,0.819969552663989
2019-07-02,0.8278900132458029
2019-07-03,0.8384323143322233
2019-07-04,0.8210035251147082
2019-07-05,0.8269460993791943
2019-07-08,0.7913206617103368
2019-07-09,0.7761312203094346
2019-07-10,0.7572356733658975
2019-07-11,0.791297131377355
2019-07-12,0.7809676152516423
2019-07-15,0.7927568213260431
2019-07-16,0.7951828590359533
2019-07-17,0.7807380888109381
2019-07-18,0.7829001439903069
2019-07-19,0.8187100679739644
2019-07-22,0.7982749464014113
2019-07-23,0.7919852922378358
2019-07-24,0.8022001557815821
2019-07-25,0.7955870888386335
2019-07-26,0.786029577532201
2019-07-29,0.7847688048081053
2019-07-30,0.8045163996435233
2019-07-31,0.8067577079802052
2019-08-01,0.7749109545573338
2019-08-02,0.7846202239361538
2019-08-05,0.8357116797267974
2019-08-06,0.8258149054891917
2019-08-07,0.8559193716992546
2019-08-08,0.8461110701960906
2019-08-09,0.8382055057553992
2019-08-12,0.8377162894799656
2019-08-13,0.878833008458293
2019-08-14,0.8599312468272855
2019-08-15,0.8724748742569027
2019-08-16,0.8793528344678329
2019-08-19,0.8810768324131913
2019-08-20,0.9126629065287715
2019-08-21,0.9021441277619624
2019-08-22,0.8940643112203213
2019-08-23,0.891791849789135
2019-08-26,0.9143911293126992
2019-08-27,0.9311832173550028
2019-08-28,0.927109068863257
2019-08-29,0.9397068110818441
2019-08-30,0.9299024576891961
2019-09-02,0.9293074228088466
2019-09-03,0.925512396047193
2019-09-04,0.9398416281169611
2019-09-05,0.9498663183961296
2019-09-06,0.9176938798620147
2019-09-09,0.9230432102059917
2019-09-10,0.9110168299931224
2019-09-11,0.909921756979765
2019-09-12,0.9041718714841142
2019-09-16,0.9199952849403333
2019-09-17,0.8935656751163726
2019-09-18,0.8837637250874132
2019-09-19,0.8823784568085367
2019-09-20,0.8910143788928129
2019-09-23,0.8831254191453842
2019-09-24,0.8871585331553599
2019-09-25,0.8749316854440723
2019-09-26,0.8203993176807451
2019-09-27,0.8159778623721815
2019-09-30,0.8109967962540868
2019-10-08,0.8107647544230836
2019-10-10,0.8390913678801177
2019-10-11,0.8366485695710442
2019-10-14,0.8290610643254893
2019-10-15,0.8134990851220595
2019-10-16,0.8007724808646028
2019-10-17,0.8083718497369902
2019-10-18,0.7845608296050411
2019-10-21,0.7845205577920626
2019-10-22,0.785348255034593
2019-10-23,0.787847552491117
2019-10-24,0.7697874758787357
2019-10-25,0.7859895302023783
2019-10-28,0.7961251462297686
2019-10-29,0.7763223618347107
2019-10-30,0.7705487901001773
2019-10-31,0.7643347742867806
2019-11-01,0.7741967478492535
2019-11-04,0.7794785631579304
2019-11-05,0.7770268732242296
2019-11-06,0.7617363489339609
2019-11-07,0.7608299974597563
2019-11-08,0.7536807462549363
2019-11-11,0.7318591697201849
2019-11-12,0.7219042887038031
2019-11-13,0.7527755075618178
2019-11-14,0.7511723658940588
2019-11-15,0.7400861264623495
2019-11-18,0.737801522593941
2019-11-19,0.7478670314289886
2019-11-20,0.7672261209325886
2019-11-21,0.7600771295329501
2019-11-22,0.7713581221528447
2019-11-25,0.7699988478185469
2019-11-26,0.767842706620643
2019-11-27,0.7638362890900886
2019-11-28,0.7560506349296903
2019-11-29,0.751198214924574
2019-12-02,0.7523707965010665
2019-12-03,0.7552958609758073
2019-12-04,0.7895476810451963
2019-12-05,0.7824362326287185
2019-12-06,0.7804308543896833
2019-12-09,0.7762902022308146
2019-12-10,0.787537276884349
2019-12-11,0.7900888791647945
2019-12-12,0.7879047071395351
2019-12-13,0.7837187798097041
2019-12-16,0.7895616714216234
2019-12-17,0.8074845191297337
2019-12-18,0.8146053023045357
2019-12-19,0.8093969764366502
2019-12-20,0.8057907288617263
2019-12-23,0.7951000410475887
2019-12-24,0.8272108721047402
2019-12-25,0.8291875413376655
2019-12-26,0.830465856625001
2019-12-27,0.8485928654877442
2019-12-30,0.8523084117703205
2019-12-31,0.8594995427095214
2020-01-02,0.871145100258127
2020-01-03,0.8976017101320222
2020-01-06,0.9534240079961732
2020-01-07,0.948338621944404
2020-01-08,0.9798598435616013
2020-01-09,0.9302239656898585
2020-01-10,0.9163041176258516
2020-01-13,0.9107506858571555
2020-01-14,0.9161099771315911
2020-01-15,0.89844207552929
2020-01-16,0.8858623378367291
2020-01-17,0.8926008576136795
2020-01-20,0.895713262623899
2020-01-21,0.882848185913444
2020-01-22,0.8640027618830292
2020-01-23,0.8466884148485876
2020-02-03,0.7985694349169961
2020-02-04,0.7992035574133746
2020-02-05,0.8302782405321362
2020-02-06,0.837988067549002
2020-02-07,0.8484868924376712
2020-02-10,0.8828271468892098
2020-02-11,0.8621199467177331
2020-02-12,0.8709402266335227
2020-02-13,0.9013587550761706
2020-02-14,0.897848003957614
2020-02-17,0.913633354934268
2020-02-18,0.932996346182721
2020-02-19,0.9580896542447278
2020-02-20,0.9609055974092968
2020-02-21,1.012460688553488
2020-02-24,1.044337433323784
2020-02-25,1.025243732000564
2020-02-26,0.9890020310691553
2020-02-27,1.0079270936290439
2020-02-28,0.952573651184487
2020-03-02,0.9591154979778886
2020-03-03,0.9616690280049086
2020-03-04,0.9656513954159998
2020-03-05,0.9749275646670893
2020-03-06,0.9799908012755919
2020-03-09,0.9208888842825773
2020-03-10,0.9136053271475384
2020-03-11,0.9259219352854625
2020-03-12,0.8893196694285198
2020-03-13,0.8521374615251159
2020-03-16,0.8384268276700911
2020-03-17,0.8099974829055
2020-03-18,0.7919049683709275
2020-03-19,0.7836541480545588
2020-03-20,0.8278562063943832
2020-03-23,0.8203507213742925
2020-03-24,0.8925504107055316
2020-03-25,0.9182907274786817
2020-03-26,0.9170715745076673
2020-03-27,0.9401706898926758
2020-03-30,0.912197499795565
2020-03-31,0.9092713087714518
2020-04-01,0.9320263217865745
2020-04-02,0.9150559429356154
2020-04-03,0.9216195321427846
2020-04-07,0.9793565175586919
2020-04-08,0.9670179101284861
2020-04-09,0.9726337687943842
2020-04-10,0.9591060789937044
2020-04-13,0.9626522182550005
2020-04-14,0.9841613187590709
2020-04-15,0.9633482979003415
2020-04-16,0.975103966635716
2020-04-17,0.9467471787928193
2020-04-20,0.94016142073314
2020-04-21,0.9350486983754873
2020-04-22,0.9323353444948195
2020-04-23,0.9640558225710251
2020-04-24,0.9758915399059985
2020-04-27,0.9637259735373328
2020-04-28,0.9280310490311922
2020-04-29,0.9325165992923095
2020-04-30,0.93564779903392
2020-05-06,0.9411529532283678
2020-05-07,0.9312145401185143
2020-05-08,0.9587350069128058
2020-05-11,0.9453559363985284
2020-05-12,0.9369009433555362
2020-05-13,0.9387880463682183
2020-05-14,0.9521579382061902
2020-05-15,0.9765577455296062
2020-05-18,1.0545945025083352
2020-05-19,1.024216787156727
2020-05-20,1.0235333371895128
2020-05-21,0.9901143793814542
2020-05-22,0.9838944223400963
2020-05-25,0.9750983371677567
2020-05-26,0.9895553674975617
2020-05-27,0.9695006663563996
2020-05-28,1.0069799296802127
2020-05-29,1.0084950688797636
2020-06-01,1.0259687367902839
2020-06-02,1.0137227827637214
2020-06-03,1.0036732414579645
2020-06-04,0.9846833077985204
2020-06-05,0.9802911025980104
2020-06-08,1.0028600869757192
2020-06-09,0.9914133618715918
2020-06-10,0.9985173706789441
2020-06-11,1.0151722522668463
2020-06-12,0.9978213737313804
2020-06-15,0.9768274425464983
2020-06-16,0.9926800353890199
2020-06-17,0.9963973649081432
2020-06-18,0.9820827526554801
2020-06-19,0.994800979319875
2020-06-22,1.040661101244664
2020-06-23,1.0423764208909558
2020-06-24,1.0823908760083447
2020-06-29,1.0944401546271456
2020-06-30,1.0974227024849772
2020-07-01,1.1145800855274073
2020-07-02,1.1064988633359272
2020-07-03,1.1151241360132653
2020-07-06,1.1676911751154746
2020-07-07,1.2057559752221954
2020-07-08,1.2502412350663994
2020-07-09,1.3475130431860072
2020-07-10,1.2583515054984051
2020-07-13,1.3076486669798575
2020-07-14,1.2928766211630616
2020-07-15,1.2817039920174327
2020-07-16,1.2085528564169745
2020-07-17,1.201713923916042
2020-07-20,1.279804473398096
2020-07-21,1.3347022594182747
2020-07-22,1.3619241859513613
2020-07-23,1.3671530646230254
2020-07-24,1.388021994561268
2020-07-27,1.5108730837528974
2020-07-28,1.4576966878465296
2020-07-29,1.4775702769079697
2020-07-30,1.4395031373062477
2020-07-31,1.527631774081517
2020-08-03,1.5513392289973718
2020-08-04,1.5671115785780658
2020-08-05,1.6695593994022762
2020-08-06,1.7651168060566094
2020-08-07,1.7537740618900188
2020-08-10,1.7118209070600265
2020-08-11,1.5877273833155856
2020-08-12,1.4734453216419505
2020-08-13,1.4704754384941952
2020-08-14,1.4947297352061888
2020-08-17,1.6029311573679568
2020-08-18,1.7044261346387157
2020-08-19,1.6640884881326834
2020-08-20,1.6011388838008427
2020-08-21,1.5801962543129926
2020-08-24,1.6068539307870626
2020-08-25,1.537557514198567
2020-08-26,1.4866939224860327
2020-08-27,1.5237629105898465
2020-08-28,1.546068237903143
2020-08-31,1.5694085163240008
2020-09-01,1.6442461833115247
2020-09-02,1.5818413622875067
2020-09-03,1.5416264724451938
2020-09-04,1.5391012714651626
2020-09-07,1.4712997499296565
2020-09-08,1.4232314447925904
2020-09-09,1.3842953572506
2020-09-10,1.376195078036175
2020-09-11,1.369905678036824
2020-09-14,1.3797038109870856
2020-09-15,1.4375658527072381
2020-09-16,1.404466808052614
2020-09-17,1.346982072624033
2020-09-18,1.4000486525226388
2020-09-21,1.3976553567094685
2020-09-22,1.3440833739256628
2020-09-23,1.3242147612657875
2020-09-24,1.2866308882941315
2020-09-25,1.3032102816828401
2020-09-28,1.345159108391396
2020-09-29,1.349134875691056
2020-10-09,1.382542604171746
2020-10-12,1.4228943422909959
2020-10-13,1.4111277808001783
2020-10-14,1.3922094854877356
2020-10-15,1.3863638187942946
2020-10-16,1.40141424348567
2020-10-19,1.4397558215747495
2020-10-20,1.4113491458637886
2020-10-21,1.4282391257749367
2020-10-22,1.410329536289501
2020-10-23,1.3809211326257902
2020-10-26,1.3711660410430304
2020-10-27,1.394233847313675
2020-10-28,1.4022788603156755
2020-10-29,1.3763591317114958
2020-10-30,1.3414527647112777
2020-11-02,1.388428370429547
2020-11-03,1.447432788649172
2020-11-04,1.4155701908294167
2020-11-05,1.4351584568375446
2020-11-06,1.4906940397150314
2020-11-09,1.5298019633241446
2020-11-10,1.4827426243994202
2020-11-11,1.4691157411554558
2020-11-12,1.4537328345486398
2020-11-13,1.4567034477678111
2020-11-16,1.5312357968867996
2020-11-17,1.4955838018355092
2020-11-18,1.5065114698717985
2020-11-19,1.483153230690246
2020-11-20,1.5121654918759169
2020-11-23,1.530755329191889
2020-11-24,1.500698950856231
2020-11-25,1.4863842322179146
2020-11-26,1.4909246621330892
2020-11-27,1.5039630451233055
2020-11-30,1.545617121076522
2020-12-01,1.5528899380934746
2020-12-02,1.5570591875219197
2020-12-03,1.5100567705833292
2020-12-04,1.5211949127200457
2020-12-07,1.5069970941214839
2020-12-08,1.5304419714625244
2020-12-09,1.4920476863166507
2020-12-10,1.4818660404007176
2020-12-11,1.4499489554422063
2020-12-14,1.4415590992349847
2020-12-15,1.4641259896365932
2020-12-16,1.4660468048994104
2020-12-17,1.5190068442490143
2020-12-18,1.5352016634935493
2020-12-21,1.577902009494696
2020-12-22,1.4738022782870774
2020-12-23,1.4707146091222512
2020-12-24,1.4701863378903242
2020-12-25,1.4969844031059347
2020-12-28,1.504138280082031
2020-12-29,1.4488938143754584
2020-12-30,1.474924438616856
2020-12-31,1.4799886731153262
2021-01-04,1.5508939284688656
2021-01-05,1.5821582307900461
2021-01-06,1.5594074059395016
2021-01-07,1.59263283452274
2021-01-08,1.5724734858631781
2021-01-11,1.4743139851723117
2021-01-12,1.4797092030910997
2021-01-13,1.4542875803046444
2021-01-14,1.4174470883303085
2021-01-15,1.4323218336653563
2021-01-18,1.4398803510944114
2021-01-19,1.4268673583265088
2021-01-20,1.439848044494115
2021-01-21,1.477365552895636
2021-01-22,1.445016891240759
2021-01-25,1.433025904811586
2021-01-26,1.447836901141701
2021-01-27,1.419485688739966
2021-01-28,1.3775097373209864
2021-01-29,1.382075705931158
2021-02-01,1.429114306491034
2021-02-02,1.4041279703118172
2021-02-03,1.3812114000168245
2021-02-04,1.3327297250431422
2021-02-05,1.2817429457992948
2021-02-08,1.3582656629072487
2021-02-09,1.4367106551307742
2021-02-10,1.4691052333992178
2021-02-18,1.536183616509263
2021-02-19,1.588559980933669
2021-02-22,1.6746090540209957
2021-02-23,1.728417398122278
2021-02-24,1.6458205148969616
2021-02-25,1.6587476532358132
2021-02-26,1.5900760021478804
2021-03-01,1.6022242938858173
2021-03-02,1.5327792342090845
2021-03-03,1.5594486520374509
2021-03-04,1.5207974101393984
2021-03-05,1.502290945039708
2021-03-08,1.4697928552918913
2021-03-09,1.4569140580696387
2021-03-10,1.4500197913850794
2021-03-11,1.5596927856251217
2021-03-12,1.5603530913774268
2021-03-15,1.5837696133470123
2021-03-16,1.5482454641697871
2021-03-17,1.5341282483469423
2021-03-18,1.562908477191264
2021-03-19,1.5394189724931946
2021-03-22,1.5575323274633768
2021-03-23,1.4933483868278628
2021-03-24,1.4382373323149107
2021-03-25,1.4024818369522023
2021-03-26,1.4207142024570745
2021-03-29,1.4227631038396769
2021-03-30,1.4207895564698652
2021-03-31,1.4043556272129578
2021-04-01,1.4292748009555407
2021-04-02,1.4605118115183406
2021-04-06,1.453011051045844
2021-04-07,1.469151591872215
2021-04-08,1.517166819814536
2021-04-09,1.5205935995632551
2021-04-12,1.4601540436839033
2021-04-13,1.436346726143569
2021-04-14,1.449251883501235
2021-04-15,1.4972306494521763
2021-04-16,1.5230570518869977
2021-04-19,1.5617417006102525
2021-04-20,1.5501781909376429
2021-04-21,1.547690043441413
2021-04-22,1.5495713364858692
2021-04-23,1.5493127237942237
2021-04-26,1.5738350581648806
2021-04-27,1.5800987503130413
2021-04-28,1.5382185550416516
2021-04-29,1.57183869193233
2021-04-30,1.5402712136590797
2021-05-06,1.6057957134406933
2021-05-07,1.7097441690823616
2021-05-10,1.8779635412150046
2021-05-11,1.8171602222982561
2021-05-12,1.8157573399263178
2021-05-13,1.7093449978610293
2021-05-14,1.70804410168268
2021-05-17,1.7542980195250673
2021-05-18,1.7771556487805107
2021-05-19,1.7693816916133833
2021-05-20,1.7083009454603193
2021-05-21,1.6974367765692704
2021-05-24,1.6842906827516073
2021-05-25,1.6876757157039826
2021-05-26,1.7303105649514336
2021-05-27,1.7183317002759735
2021-05-28,1.7206175052279433
2021-05-31,1.7367275780537867
2021-06-01,1.7624706897217377
2021-06-02,1.6905636756103317
2021-06-03,1.6779065796195796
2021-06-04,1.621766616375759
2021-06-07,1.625551630490411
2021-06-08,1.5922399676588583
2021-06-09,1.6105454698918968
2021-06-10,1.5968279375296897
2021-06-11,1.6535006134640096
2021-06-15,1.5628539252617908
2021-06-16,1.51544251775477
2021-06-17,1.4946238695622174
2021-06-18,1.4787604050517973
2021-06-21,1.459088858232648
2021-06-22,1.4700575412275054
2021-06-23,1.488339513417639
2021-06-24,1.4774809765793402
2021-06-25,1.5135573987739146
2021-06-28,1.4832407651817545
2021-06-29,1.4512848223013919
2021-06-30,1.4560008450005202
2021-07-01,1.4430655373851626
2021-07-02,1.4380965236872543
2021-07-05,1.4824395509791266
2021-07-06,1.5162716710013575
2021-07-07,1.5058063099535146
2021-07-08,1.4716061005025511
2021-07-09,1.5317604973618208
2021-07-12,1.5290815859166629
2021-07-13,1.5336467614569615
2021-07-14,1.5069358593879822
2021-07-15,1.531838419527802
2021-07-16,1.5466858318514094
2021-07-19,1.5221901641910458
2021-07-20,1.509897895860853
2021-07-21,1.512560210854037
2021-07-22,1.5403756267902746
2021-07-23,1.5497840317973168
2021-07-26,1.550893106178939
2021-07-27,1.5313722366165143
2021-07-28,1.477955670881597
2021-07-29,1.5355910540878517
2021-07-30,1.5789730122023555
2021-08-02,1.6137266639131245
2021-08-03,1.5043908347172987
2021-08-04,1.5186364031524162
2021-08-05,1.4761978081109055
2021-08-06,1.5047798867920177
2021-08-09,1.4916834218971078
2021-08-10,1.4879158983390757
2021-08-11,1.5375697987837635
2021-08-12,1.5989378478572929
2021-08-13,1.5965372873461057
2021-08-16,1.5591221740220926
2021-08-17,1.5558639827446457
2021-08-18,1.577960127058112
2021-08-19,1.5254681404546167
2021-08-20,1.5103304677225369
2021-08-23,1.5277455532371669
2021-08-24,1.5510002349777188
2021-08-25,1.57345664559305
2021-08-26,1.586674675977348
2021-08-27,1.6331814896785162
2021-08-30,1.6460386896911414
2021-08-31,1.6735593472471646
2021-09-01,1.5984722971372327
2021-09-02,1.6317329406045036
2021-09-03,1.645220177004151
2021-09-06,1.6700613207188157
2021-09-07,1.6815966498171204
2021-09-08,1.7406792272938618
