date,close,pe_ttm,pb,pe_anchor,pb_anchor,pe_rel,pb_rel,ratio_universal,ratio_typed,neutral_universal,neutral_typed,ret,code,valuation_type
2018-01-02,5.85,14.57215108,1.65013196,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-01-03,5.95,14.80750211,1.67678281,,,,,,,,,0.017094017094017255,600886,STABLE_CASHFLOW
2018-01-04,5.92,14.74866435,1.6701201,,,,,,,,,-0.005042016806722782,600886,STABLE_CASHFLOW
2018-01-05,5.93,14.76827693,1.672341,,,,,,,,,0.0016891891891892552,600886,STABLE_CASHFLOW
2018-01-08,5.96,14.84672728,1.68122462,,,,,,,,,0.005059021922428464,600886,STABLE_CASHFLOW
2018-01-09,5.78,14.39563781,1.63014382,,,,,,,,,-0.030201342281879096,600886,STABLE_CASHFLOW
2018-01-10,5.83,14.51331332,1.64346925,,,,,,,,,0.00865051903114189,600886,STABLE_CASHFLOW
2018-01-11,5.8,14.43486298,1.63458563,,,,,,,,,-0.005145797598627877,600886,STABLE_CASHFLOW
2018-01-12,5.75,14.31718747,1.6212602,,,,,,,,,-0.008620689655172376,600886,STABLE_CASHFLOW
2018-01-15,5.66,14.10144903,1.59683025,,,,,,,,,-0.01565217391304341,600886,STABLE_CASHFLOW
2018-01-16,5.66,14.10144903,1.59683025,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-01-17,5.66,14.10144903,1.59683025,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-01-18,5.7,14.17989937,1.60571387,,,,,,,,,0.007067137809187329,600886,STABLE_CASHFLOW
2018-01-19,5.69,14.16028678,1.60349297,,,,,,,,,-0.0017543859649122862,600886,STABLE_CASHFLOW
2018-01-22,5.74,14.2779623,1.61681839,,,,,,,,,0.008787346221441172,600886,STABLE_CASHFLOW
2018-01-23,5.7,14.19951195,1.60793478,,,,,,,,,-0.006968641114982632,600886,STABLE_CASHFLOW
2018-01-24,5.77,14.35641264,1.62570201,,,,,,,,,0.012280701754385781,600886,STABLE_CASHFLOW
2018-01-25,5.75,14.31718747,1.6212602,,,,,,,,,-0.0034662045060658286,600886,STABLE_CASHFLOW
2018-01-26,5.77,14.35641264,1.62570201,,,,,,,,,0.003478260869565153,600886,STABLE_CASHFLOW
2018-01-29,5.74,14.2779623,1.61681839,,,,,,,,,-0.005199306759098632,600886,STABLE_CASHFLOW
2018-01-30,5.74,14.2779623,1.61681839,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-01-31,5.66,14.10144903,1.59683025,,,,,,,,,-0.013937282229965153,600886,STABLE_CASHFLOW
2018-02-01,5.57,13.866098,1.5701794,,,,,,,,,-0.01590106007067138,600886,STABLE_CASHFLOW
2018-02-02,5.66,14.08183644,1.59460935,,,,,,,,,0.016157989228007263,600886,STABLE_CASHFLOW
2018-02-05,5.65,14.06222385,1.59238845,,,,,,,,,-0.0017667844522968323,600886,STABLE_CASHFLOW
2018-02-06,5.52,13.74842248,1.55685398,,,,,,,,,-0.02300884955752225,600886,STABLE_CASHFLOW
2018-02-07,5.51,13.7288099,1.55463307,,,,,,,,,-0.0018115942028985588,600886,STABLE_CASHFLOW
2018-02-08,5.47,13.61113439,1.54130765,,,,,,,,,-0.007259528130671544,600886,STABLE_CASHFLOW
2018-02-09,5.25,13.06198199,1.47912232,,,,,,,,,-0.04021937842778789,600886,STABLE_CASHFLOW
2018-02-12,5.29,13.16004492,1.49022684,,,,,,,,,0.007619047619047636,600886,STABLE_CASHFLOW
2018-02-13,5.27,13.12081975,1.48578504,,,,,,,,,-0.003780718336483968,600886,STABLE_CASHFLOW
2018-02-14,5.27,13.12081975,1.48578504,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-02-22,5.35,13.3169456,1.50799408,,,,,,,,,0.015180265654648917,600886,STABLE_CASHFLOW
2018-02-23,5.39,13.41500853,1.5190986,,,,,,,,,0.007476635514018781,600886,STABLE_CASHFLOW
2018-02-26,5.44,13.53268404,1.53242403,,,,,,,,,0.00927643784786647,600886,STABLE_CASHFLOW
2018-02-27,5.44,13.55229663,1.53464493,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-02-28,5.42,13.49345887,1.52798222,,,,,,,,,-0.003676470588235392,600886,STABLE_CASHFLOW
2018-03-01,5.43,13.51307146,1.53020312,,,,,,,,,0.0018450184501843658,600886,STABLE_CASHFLOW
2018-03-02,5.44,13.55229663,1.53464493,,,,,,,,,0.0018416206261511192,600886,STABLE_CASHFLOW
2018-03-05,5.51,13.7288099,1.55463307,,,,,,,,,0.012867647058823373,600886,STABLE_CASHFLOW
2018-03-06,5.59,13.90532317,1.57462121,,,,,,,,,0.014519056261343088,600886,STABLE_CASHFLOW
2018-03-07,5.59,13.92493576,1.57684212,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-03-08,5.72,14.23873712,1.61237659,,,,,,,,,0.023255813953488413,600886,STABLE_CASHFLOW
2018-03-09,5.73,14.25834971,1.61459749,,,,,,,,,0.0017482517482518833,600886,STABLE_CASHFLOW
2018-03-12,5.74,14.29757488,1.6190393,,,,,,,,,0.0017452006980802626,600886,STABLE_CASHFLOW
2018-03-13,5.73,14.25834971,1.61459749,,,,,,,,,-0.0017421602787456303,600886,STABLE_CASHFLOW
2018-03-14,5.71,14.21912454,1.61015568,,,,,,,,,-0.003490401396160636,600886,STABLE_CASHFLOW
2018-03-15,5.67,14.12106161,1.59905116,,,,,,,,,-0.007005253940455369,600886,STABLE_CASHFLOW
2018-03-16,5.63,14.02299868,1.58794664,,,,,,,,,-0.007054673721340388,600886,STABLE_CASHFLOW
2018-03-19,5.65,14.06222385,1.59238845,,,,,,,,,0.00355239786856143,600886,STABLE_CASHFLOW
2018-03-20,5.67,14.12106161,1.59905116,,,,,,,,,0.003539823008849474,600886,STABLE_CASHFLOW
2018-03-21,5.61,13.96416093,1.58128392,,,,,,,,,-0.01058201058201047,600886,STABLE_CASHFLOW
2018-03-22,5.6,13.94454834,1.57906302,,,,,,,,,-0.0017825311942960553,600886,STABLE_CASHFLOW
2018-03-23,5.52,13.74842248,1.55685398,,,,,,,,,-0.014285714285714346,600886,STABLE_CASHFLOW
2018-03-26,5.48,13.63074697,1.54352855,,,,,,,,,-0.007246376811594013,600886,STABLE_CASHFLOW
2018-03-27,5.55,14.78006501,1.56351669,,,,,,,,,0.012773722627737127,600886,STABLE_CASHFLOW
2018-03-28,5.48,14.61210973,1.54574945,,,,,,,,,-0.012612612612612484,600886,STABLE_CASHFLOW
2018-03-29,5.56,14.82205383,1.5679585,,,,,,,,,0.014598540145985162,600886,STABLE_CASHFLOW
2018-03-30,5.6,14.92702588,1.57906302,,,,,,,,,0.007194244604316502,600886,STABLE_CASHFLOW
2018-04-02,5.53,14.73807619,1.50908245,,,,,,,,,-0.012499999999999845,600886,STABLE_CASHFLOW
2018-04-03,5.48,14.59111531,1.49403462,,,,,,,,,-0.009041591320072317,600886,STABLE_CASHFLOW
2018-04-04,5.46,14.54912649,1.48973524,,,,,,,,,-0.0036496350364964014,600886,STABLE_CASHFLOW
2018-04-09,5.51,14.69608737,1.50478307,,,,,,,,,0.009157509157509125,600886,STABLE_CASHFLOW
2018-04-10,5.56,14.82205383,1.51768121,,,,,,,,,0.00907441016333932,600886,STABLE_CASHFLOW
2018-04-11,5.62,14.99000911,1.53487873,,,,,,,,,0.010791366906474975,600886,STABLE_CASHFLOW
2018-04-12,5.61,14.94802029,1.53057935,,,,,,,,,-0.001779359430604921,600886,STABLE_CASHFLOW
2018-04-13,5.62,14.99000911,1.53487873,,,,,,,,,0.0017825311942958333,600886,STABLE_CASHFLOW
2018-04-16,5.49,14.63310414,1.498334,,,,,,,,,-0.02313167259786475,600886,STABLE_CASHFLOW
2018-04-17,5.51,14.67509296,1.50263338,,,,,,,,,0.0036429872495444826,600886,STABLE_CASHFLOW
2018-04-18,5.43,14.46514885,1.48113648,,,,,,,,,-0.014519056261342977,600886,STABLE_CASHFLOW
2018-04-19,5.34,14.23421034,1.45748988,,,,,,,,,-0.016574585635359074,600886,STABLE_CASHFLOW
2018-04-20,5.24,13.961283,1.42954391,,,,,,,,,-0.01872659176029956,600886,STABLE_CASHFLOW
2018-04-23,5.24,13.961283,1.42954391,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-04-24,5.29,14.10824387,1.44459174,,,,,,,,,0.009541984732824416,600886,STABLE_CASHFLOW
2018-04-25,5.27,14.04526064,1.43814267,,,,,,,,,-0.003780718336483968,600886,STABLE_CASHFLOW
2018-04-26,5.22,13.91929418,1.42524453,,,,,,,,,-0.009487666034155517,600886,STABLE_CASHFLOW
2018-04-27,5.36,14.29719357,1.46393896,,,,,,,,,0.026819923371647514,600886,STABLE_CASHFLOW
2018-05-02,5.41,14.16361709,1.4768371,,,,,,,,,0.009328358208955168,600886,STABLE_CASHFLOW
2018-05-03,5.41,14.16361709,1.4768371,,,,,,,,,0.0,600886,STABLE_CASHFLOW
2018-05-04,5.47,14.30793342,1.49188493,,,,,,,,,0.01109057301293892,600886,STABLE_CASHFLOW
2018-05-07,5.48,14.34916665,1.49618431,,,,,,,,,0.001828153564899626,600886,STABLE_CASHFLOW
2018-05-08,5.5,14.39039989,1.50048369,,,,,,,,,0.0036496350364962904,600886,STABLE_CASHFLOW
2018-05-09,5.55,14.53471622,1.51553152,,,,,,,,,0.009090909090909038,600886,STABLE_CASHFLOW
2018-05-10,5.56,14.55533284,1.51768121,,,,,,,,,0.0018018018018017834,600886,STABLE_CASHFLOW
2018-05-11,5.62,14.72026579,1.53487873,,,,,,,,,0.010791366906474975,600886,STABLE_CASHFLOW
2018-05-14,5.67,14.8439655,1.54777687,,,,,,,,,0.008896797153024938,600886,STABLE_CASHFLOW
2018-05-15,5.78,15.13259817,1.57787253,,,,,,,,,0.01940035273368612,600886,STABLE_CASHFLOW
2018-05-16,5.74,15.02951507,1.56712408,,,,,,,,,-0.00692041522491349,600886,STABLE_CASHFLOW
2018-05-17,5.77,15.09136493,1.57357315,,,,,,,,,0.00522648083623678,600886,STABLE_CASHFLOW
