strategy,date,code,name,valuation_type,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_resource_asset,2019-01-31,600362,江西铜业,RESOURCE_ASSET,BUY_STAGED,0.8202144279144694,11.679872572296407,9.58,0.0,0.125,0.125,0.000125
UNIVERSAL_resource_asset,2019-01-31,000807,云铝股份,RESOURCE_ASSET,BUY_STAGED,0.8256998234607197,2.3253002428325438,1.92,0.0,0.125,0.125,0.000125
UNIVERSAL_resource_asset,2020-03-31,600362,江西铜业,RESOURCE_ASSET,BUY_STAGED,0.8276654283830126,11.043109554372194,9.14,0.11733524470250307,0.125,0.007664755297496925,7.664755297496926e-06
UNIVERSAL_resource_asset,2020-04-30,000807,云铝股份,RESOURCE_ASSET,BUY_A_LEVEL,0.7237200416336448,3.3438344398164825,2.42,0.153085951175076,0.1875,0.03441404882492399,3.4414048824923996e-05
UNIVERSAL_resource_asset,2020-07-31,000807,云铝股份,RESOURCE_ASSET,REDUCE_25,1.2242256805034994,4.223077560236837,5.17,0.31785947491376,0.1875,-0.13035947491376,0.00013035947491376
UNIVERSAL_resource_asset,2020-11-30,600362,江西铜业,RESOURCE_ASSET,REDUCE_50,1.5383465288038753,12.097404356916906,18.61,0.17207618062352678,0.125,-0.04707618062352678,4.7076180623526784e-05
UNIVERSAL_resource_asset,2020-11-30,000807,云铝股份,RESOURCE_ASSET,REDUCE_50,1.4938528067974826,5.248174361172417,7.84,0.24530434669841553,0.125,-0.12030434669841553,0.00012030434669841553
UNIVERSAL_resource_asset,2020-12-31,600547,山东黄金,RESOURCE_ASSET,BUY_STAGED,0.8232257795784623,27.68377833316852,22.79,0.0,0.125,0.125,0.000125
UNIVERSAL_resource_asset,2021-01-29,600547,山东黄金,RESOURCE_ASSET,BUY_STAGED,0.8139007561275668,26.329991511448068,21.43,0.11932178262734783,0.125,0.005678217372652172,5.678217372652172e-06
UNIVERSAL_resource_asset,2021-02-26,600362,江西铜业,RESOURCE_ASSET,CORE_ONLY,1.8126063852495005,13.521964944764479,24.51,0.15920122308693394,0.0625,-0.09670122308693394,9.670122308693394e-05
UNIVERSAL_resource_asset,2021-02-26,600547,山东黄金,RESOURCE_ASSET,BUY_STAGED,0.816301827550218,26.252544434836086,21.43,0.11378945958148988,0.125,0.01121054041851012,1.1210540418510121e-05
UNIVERSAL_resource_asset,2021-03-31,600547,山东黄金,RESOURCE_ASSET,BUY_A_LEVEL,0.7414439533426996,27.729675192990683,20.56,0.12211900609650818,0.1875,0.06538099390349182,6.538099390349182e-05
UNIVERSAL_resource_asset,2021-05-31,000807,云铝股份,RESOURCE_ASSET,REDUCE_50,1.5431981345924315,7.951020497598376,12.27,0.17881181017389056,0.125,-0.053811810173890556,5.381181017389056e-05
UNIVERSAL_resource_asset,2021-07-30,000807,云铝股份,RESOURCE_ASSET,REDUCE_50,1.508161890690199,8.354540767658374,12.6,0.1320781620324051,0.125,-0.007078162032405105,7.078162032405105e-06
UNIVERSAL_resource_asset,2021-10-29,000807,云铝股份,RESOURCE_ASSET,BUY_A_LEVEL,0.7463084477213097,13.774465546233252,10.28,0.1029551385369171,0.1875,0.0845448614630829,8.454486146308291e-05
UNIVERSAL_resource_asset,2021-11-30,000807,云铝股份,RESOURCE_ASSET,BUY_A_LEVEL,0.6645940402500299,13.66247581242825,9.08,0.1707499184647603,0.1875,0.016750081535239714,1.6750081535239715e-05
