date,TRUE_BUYHOLD_combined
2018-11-21,0.7933073799384074
2018-11-22,0.7837561359244903
2018-11-23,0.7639004313880047
2018-11-26,0.7617790376250574
2018-11-27,0.7773499593830375
2018-11-28,0.7793318093289587
2018-11-29,0.7627578524270086
2018-11-30,0.7681483374976823
2018-12-03,0.8091348067342546
2018-12-04,0.8108692423535949
2018-12-05,0.80523945763385
2018-12-06,0.7617360841657134
2018-12-07,0.7716899330230609
2018-12-10,0.7758149865526174
2018-12-11,0.7828709332365039
2018-12-12,0.7865801547734315
2018-12-13,0.7999244958369996
2018-12-14,0.7793690386459048
2018-12-17,0.772635423420902
2018-12-18,0.7714445364985473
2018-12-19,0.7750929962816646
2018-12-20,0.7767108104089118
2018-12-21,0.7778118276732865
2018-12-24,0.7956215670984529
2018-12-25,0.7981873842590277
2018-12-26,0.7988829176502611
2018-12-27,0.7947863721936889
2018-12-28,0.8021675294530515
2019-01-02,0.7874957912282644
2019-01-03,0.775138228568161
2019-01-04,0.7977466203909263
2019-01-07,0.8226917174725381
2019-01-08,0.8260100870923309
2019-01-09,0.8261447161382832
2019-01-10,0.8263202731720163
2019-01-11,0.8273955559451853
2019-01-14,0.8287889803737958
2019-01-15,0.8357402605830764
2019-01-16,0.8494486086860794
2019-01-17,0.8404201715586302
2019-01-18,0.8556195589522548
2019-01-21,0.8640012867275702
2019-01-22,0.847351249328193
2019-01-23,0.8486425180169156
2019-01-24,0.8537322291081808
2019-01-25,0.8510868192234492
2019-01-28,0.8657141912505099
2019-01-29,0.8603190401220044
2019-01-30,0.8445628197691106
2019-01-31,0.8489263145162141
2019-02-01,0.877592017215077
2019-02-11,0.9038650347667955
2019-02-12,0.9097313674988162
2019-02-13,0.923845386656261
2019-02-14,0.9261143321170172
2019-02-15,0.9109194318675065
2019-02-18,0.9605558535348379
2019-02-19,0.9622131737449227
2019-02-21,0.9820271330491221
2019-02-22,1.0051926785680374
2019-02-25,1.0805615447856889
2019-02-26,1.043467264998514
2019-02-27,1.0247529204462547
2019-02-28,1.022482921428572
2019-03-01,1.0290227272386483
2019-03-04,1.0438520102210556
2019-03-05,1.0674321474715862
2019-03-06,1.0750925151552575
2019-03-07,1.053409789051584
2019-03-08,1.0337577972273257
2019-03-11,1.0919216901907072
2019-03-12,1.0891847910041683
2019-03-13,1.042191520872954
2019-03-14,1.0410355891074157
2019-03-15,1.0414024291733543
2019-03-18,1.0647653404515096
2019-03-19,1.0733926079086344
2019-03-20,1.0642328128143435
2019-03-21,1.080942821714371
2019-03-22,1.0784959674300798
2019-03-25,1.0631101289834142
2019-03-26,1.0448811650701817
2019-03-27,1.0787690681582722
2019-03-28,1.0706009354620227
2019-03-29,1.1001974567548292
2019-04-01,1.169861754911312
2019-04-02,1.1546606794183292
2019-04-03,1.1681371816796873
2019-04-04,1.1716189759476354
2019-04-08,1.1496523872182514
2019-04-09,1.1489469070707057
2019-04-10,1.1434661521962257
2019-04-11,1.1152819596570702
2019-04-12,1.1199966969982376
2019-04-15,1.1308769250369914
2019-04-23,1.1568951841096808
2019-04-24,1.1660501559518204
2019-04-25,1.1316369297582154
2019-04-26,1.1251428588890222
2019-04-29,1.1059481673063019
2019-04-30,1.1060656253812509
2019-05-06,1.0196056017055934
2019-05-07,1.0232242700404974
2019-05-22,1.0179144472406576
2019-05-23,0.9905291611159383
2019-05-24,0.9897282229857642
2019-05-27,1.022423738322516
2019-05-28,1.017088319995306
2019-05-29,1.0255318228904113
2019-05-30,1.0230261412747728
2019-05-31,1.032278462014456
2019-06-03,1.0681955211687704
2019-06-04,1.07930463078464
2019-06-05,1.0911255551335626
2019-06-06,1.0471200996725487
2019-06-10,1.085921678349999
2019-06-11,1.1088989318345557
2019-06-12,1.1066175771477664
2019-06-13,1.1011496522096935
2019-06-14,1.089345949355072
2019-06-17,1.0846544347786335
2019-06-18,1.0852592152991605
2019-06-19,1.109578786452428
2019-06-20,1.1351947835460163
2019-06-21,1.1629428610390018
2019-06-24,1.1561924854497916
2019-06-25,1.1693647897369441
2019-06-26,1.1753120493755027
2019-06-27,1.2388777651566039
2019-06-28,1.2707157113683747
2019-07-01,1.3326159563008824
2019-07-02,1.2910626019900642
2019-07-03,1.307825630150929
2019-07-04,1.2826413230529776
2019-07-05,1.2972784107665707
2019-07-08,1.286183572706621
2019-07-09,1.2718619359545205
2019-07-10,1.2589512489457864
2019-07-11,1.2974871852961927
2019-07-12,1.2799360440028147
2019-07-15,1.3075119535111193
2019-07-16,1.3416820089741046
2019-07-17,1.3242494076910842
2019-07-18,1.2994395327649226
2019-07-19,1.3148648320250562
2019-07-22,1.306868847352992
2019-07-23,1.3362199043571006
2019-07-24,1.3639821924175444
2019-07-25,1.4066436729197176
2019-07-26,1.4206496384085199
2019-07-29,1.4623979430267506
2019-07-30,1.4519919507431063
2019-07-31,1.4639715097346346
2019-08-01,1.4521646436029658
2019-08-02,1.442525948636413
2019-08-05,1.4495004027100054
2019-08-06,1.4833098963973874
2019-08-07,1.4827297482903739
2019-08-08,1.5395277212363576
2019-08-09,1.5362541185417198
2019-08-12,1.6250854217421022
2019-08-13,1.6146181445752328
2019-08-14,1.5728767765637075
2019-08-15,1.5833942868340583
2019-08-16,1.5725878276040164
2019-08-19,1.650722504241571
2019-08-20,1.664742387954114
2019-08-21,1.7089840678700265
2019-08-22,1.679856116744887
2019-08-23,1.6916179254166404
2019-08-26,1.7161535311377538
2019-08-27,1.739348260597192
2019-08-28,1.7263710091745892
2019-08-29,1.8061741924606876
2019-08-30,1.767191772222199
2019-09-02,1.8462665872984305
2019-09-03,1.9429732208265842
2019-09-04,1.9468844492718917
2019-09-05,1.96889307488568
2019-09-06,1.9352273129886453
2019-09-09,1.991117455541194
2019-09-10,1.9215093208046459
2019-09-11,1.953277907564511
2019-09-12,1.9164915458075729
2019-09-16,1.9393517925696353
2019-09-17,1.9432205801647293
2019-09-18,1.9398210020692277
2019-09-19,1.9718959605912056
2019-09-20,2.0440317151064034
2019-09-23,2.0857605949591793
2019-09-24,2.061156922614469
2019-09-25,1.977936740095821
2019-09-26,1.8898027229398824
2019-09-27,1.9085330735545336
2019-09-30,1.825670277612662
2019-10-08,1.8000901437360575
2019-10-10,1.877328721435863
2019-10-11,1.92249758028011
2019-10-14,1.95609002458055
2019-10-15,1.874847416731004
2019-10-16,1.85523323802724
2019-10-17,1.8618297150586025
2019-10-18,1.8052946980079128
2019-10-21,1.7817049578460569
2019-10-22,1.814918531130719
2019-10-23,1.819086633157391
2019-10-24,1.7896955702011808
2019-10-25,1.8183114272252952
2019-10-28,1.8754085220292558
2019-10-29,1.7915314683261454
2019-10-30,1.7312540026733385
2019-10-31,1.6823202091367748
2019-11-01,1.7096148703074412
2019-11-04,1.7412531932027946
2019-11-05,1.7480822900733668
2019-11-06,1.7241152525673122
2019-11-07,1.7291471410815502
2019-11-08,1.7217210087799526
2019-11-11,1.6787442493208908
2019-11-12,1.7189004743284035
2019-11-13,1.737194442380429
2019-11-14,1.7694364286660857
2019-11-15,1.759813004020157
2019-11-18,1.7322193639668308
2019-11-19,1.7575173243425841
2019-11-20,1.7455738168622275
2019-11-21,1.738782803130228
2019-11-22,1.707383925545588
2019-11-25,1.6436975018235074
2019-11-26,1.666292471862613
2019-11-27,1.6654831796700682
2019-11-28,1.676260495639388
2019-11-29,1.7070737375806575
2019-12-02,1.721251152378379
2019-12-03,1.744940736636727
2019-12-04,1.7359486416240415
2019-12-05,1.7534030270927505
2019-12-06,1.7575202819271503
2019-12-09,1.7681384391438564
2019-12-10,1.7889035104980429
2019-12-11,1.810205232733582
2019-12-12,1.8017780829104975
2019-12-13,1.7978809868933787
2019-12-16,1.8348003469241185
2019-12-17,1.8485597670097893
2019-12-18,1.8160644518414748
2019-12-19,1.7780495151959836
2019-12-20,1.76087363680155
2019-12-23,1.683065155815376
2019-12-24,1.7070230982371721
2019-12-25,1.7233191282796207
2019-12-26,1.7283651621821865
2019-12-27,1.7119134888867367
2019-12-30,1.7289939296729808
2019-12-31,1.7373320774118763
2020-01-02,1.8255294258979058
2020-01-03,1.818361851772918
2020-01-06,1.8384536345046094
2020-01-07,1.8410345387021547
2020-01-08,1.8059090564947082
2020-01-09,1.8260326343692448
2020-01-10,1.8535733792428464
2020-01-13,1.940692164106033
2020-01-14,1.927493109624664
2020-01-15,1.9310637583689854
2020-01-16,1.9180147038393949
2020-01-17,1.900185669383169
2020-01-20,1.9471426167322947
2020-01-21,1.9251751108592805
2020-01-22,1.990543453632472
2020-01-23,1.94069611261887
2020-02-03,1.7639159931079453
2020-02-04,1.7788087532494412
2020-02-05,1.7755589735985546
2020-02-06,1.797316138317542
2020-02-07,1.8628764287128514
2020-02-10,1.8459848579061053
2020-02-11,1.8602479563946819
2020-02-12,1.877196025136501
2020-02-13,1.904440978624567
2020-02-14,1.9416279285895093
2020-02-17,2.0546313181516638
2020-02-18,2.069281573200212
2020-02-19,2.067082723620229
2020-02-20,2.100025768684072
2020-02-21,2.175347149504917
2020-02-24,2.3207605932454056
2020-02-25,2.404118637294444
2020-02-26,2.2443968475865272
2020-02-27,2.21023665356958
2020-02-28,2.1005158721430752
2020-03-02,2.2370975245041307
2020-03-03,2.238372841873977
2020-03-04,2.1933622060152866
2020-03-05,2.205846939841049
2020-03-06,2.1886063393238735
2020-03-09,2.10747643081825
2020-03-10,2.2609770067972836
2020-03-11,2.223526261293822
2020-03-12,2.187002420541224
2020-03-13,2.190801539415121
2020-03-16,2.024065645666743
2020-03-17,1.9825618083675736
2020-03-18,1.9330744314690433
2020-03-19,1.9931895894098812
2020-03-20,1.9909017399405176
2020-03-23,1.913723423178331
2020-03-24,1.966471935509102
2020-03-25,2.034614993362956
2020-03-26,1.9925090340200213
2020-03-27,1.9845269967471446
2020-03-30,1.917537782697412
2020-03-31,1.91366437278959
2020-04-01,1.91187238989361
2020-04-02,1.9756534821428104
2020-04-03,1.9372381050776937
2020-04-07,2.0417937620293976
2020-04-08,2.040950976895981
2020-04-09,2.0512768305646136
2020-04-10,2.0157469904056176
2020-04-13,1.977019454037509
2020-04-14,2.037334325267542
2020-04-15,2.012594828001348
2020-04-16,2.015526428012822
2020-04-17,2.0501679789923157
2020-04-20,2.0751898832365483
2020-04-21,2.0973282757984
2020-04-22,2.083501647298523
2020-04-23,2.0843424564501194
2020-04-24,2.048342792831236
2020-04-27,2.038482274935822
2020-04-28,2.0604844059023195
2020-04-29,2.0293493308539317
2020-04-30,2.101553438426628
2020-05-06,2.152095583340298
2020-05-07,2.1317607990667615
2020-05-08,2.1538628681572747
2020-05-11,2.128644961741855
2020-05-12,2.1446595967198583
2020-05-13,2.132716624991567
2020-05-14,2.1376346230881795
2020-05-15,2.140179909580072
2020-05-18,2.0581618419513092
2020-05-19,2.070772919484489
2020-05-20,2.0431119649510405
2020-05-21,1.9889581360701802
2020-05-22,1.970125756940253
2020-05-25,1.9326203972157865
2020-05-26,1.966086655576257
2020-05-27,1.9274771278263276
2020-05-28,1.9424460047673713
2020-05-29,1.9429057988340925
2020-06-01,2.0199092159951206
2020-06-02,2.021178189648502
2020-06-03,2.0093459840777683
2020-06-04,1.9887408138128477
2020-06-05,1.998066251020061
2020-06-08,2.013163064575224
2020-06-09,2.009939237124076
2020-06-10,1.982778687159983
2020-06-11,1.9720226619856676
2020-06-12,1.9488519806428075
2020-06-15,1.9240754137046652
2020-06-16,1.983666828736781
2020-06-17,1.9974549544032285
2020-06-18,2.0158786756639437
2020-06-19,2.0242950385372684
2020-06-22,2.0515429883836713
2020-06-23,2.0304876043448177
2020-06-24,2.104420508314341
2020-06-29,2.0817871476418714
2020-06-30,2.1035648550409096
2020-07-01,2.115361952743979
2020-07-02,2.129628591226141
2020-07-03,2.164805308679051
2020-07-06,2.2498840566457887
2020-07-07,2.2757345562660585
2020-07-08,2.3105459559559183
2020-07-09,2.4320925253826187
2020-07-10,2.339309550190694
2020-07-13,2.412495177204785
2020-07-14,2.3442288208656037
2020-07-15,2.2479228492922663
2020-07-16,2.1136655374970514
2020-07-17,2.113155401776617
2020-07-20,2.183768461876847
2020-07-21,2.2016280177305476
2020-07-22,2.2063851166226978
2020-07-23,2.170049952938535
2020-07-24,2.111447327313721
2020-07-27,2.15016669077359
2020-07-28,2.1365370488972495
2020-07-29,2.2064279962895834
2020-07-30,2.1712191371036536
2020-07-31,2.2112892155259085
2020-08-03,2.253040197423638
2020-08-04,2.239587292108929
2020-08-05,2.2760282966385827
2020-08-06,2.278811466758864
2020-08-07,2.24638194463595
2020-08-10,2.246329087032926
2020-08-11,2.1902290026718796
2020-08-12,2.1513533713057864
2020-08-13,2.14898841857847
2020-08-14,2.1649068996561156
2020-08-17,2.2241348840100987
2020-08-18,2.2452767267704106
2020-08-19,2.2143190099299876
2020-08-20,2.1619288176855282
2020-08-21,2.1013727417511023
2020-08-24,2.100633910702275
2020-08-25,2.089850514117254
2020-08-26,2.025168142323908
2020-08-27,2.033850097876434
2020-08-28,2.053921763080014
2020-08-31,2.064222933540883
2020-09-01,2.1037762632772337
2020-09-02,2.0824277188927596
2020-09-03,2.050501790490705
2020-09-04,2.0514659462410307
2020-09-07,1.9939785972830466
2020-09-08,1.9347598226894556
2020-09-09,1.8522796263115455
2020-09-10,1.840617429683696
2020-09-11,1.8548634856179051
2020-09-14,1.8720629320331859
2020-09-15,1.8941640898874874
2020-09-16,1.8677239723746062
2020-09-17,1.9254650214138833
2020-09-18,1.956822013563823
2020-09-21,1.9620809697145234
2020-09-22,1.935042642521969
2020-09-23,1.921580547325339
2020-09-24,1.8732634817540366
2020-09-25,1.862874744423542
2020-09-28,1.8669888912852413
2020-09-29,1.8770136752013877
2020-10-09,1.9132733457699205
2020-10-12,1.9690984722548697
2020-10-13,1.9680902019587425
2020-10-14,1.9306566161342336
2020-10-15,1.9236115636509454
2020-10-16,1.9124357229363889
2020-10-19,1.919316364423391
2020-10-20,1.9280706792682507
2020-10-21,1.915941135344285
2020-10-22,1.9238498536390283
2020-10-23,1.8787470840000333
2020-10-26,1.865479904230176
2020-10-27,1.8766825924554573
2020-10-28,1.8702537756534343
2020-10-29,1.8664068043896593
2020-10-30,1.861154618810208
2020-11-02,1.870219203883542
2020-11-03,1.922396693341886
2020-11-04,1.9082186148969933
2020-11-05,1.996930148239426
2020-11-06,2.0326938724923345
2020-11-09,2.11274436750673
2020-11-10,2.067069277114191
2020-11-11,2.0182622371770638
2020-11-12,2.0353356184441354
2020-11-13,2.0417310116599343
2020-11-16,2.037090715110999
2020-11-17,2.021028179871097
2020-11-18,2.0068492405533944
2020-11-19,2.0163636101652957
2020-11-20,2.007041333287436
2020-11-23,2.0151150363924253
2020-11-24,1.9996006171242784
2020-11-25,1.9979048593200257
2020-11-26,2.0271239680834956
2020-11-27,2.0342022697241275
2020-11-30,2.0423127212904486
2020-12-01,2.0638818166109507
2020-12-02,2.073373471182436
2020-12-03,2.0634191968267235
2020-12-04,2.065071982721169
2020-12-07,2.057016693448643
2020-12-08,2.0468132983953837
2020-12-09,1.9988005428933275
2020-12-10,1.9849827741917119
2020-12-11,1.9472153227009947
2020-12-14,1.9618488162058012
2020-12-15,1.9663387073892378
2020-12-16,1.9520175712707315
2020-12-17,1.9846670095334558
2020-12-18,1.9824942671907362
2020-12-21,2.0023395865705096
2020-12-22,1.9165949344904534
2020-12-23,1.9206162042326773
2020-12-24,1.905790733892462
2020-12-25,1.9505732761674306
2020-12-28,1.9503966515816624
2020-12-29,1.956091498946018
2020-12-30,1.970220908055757
2020-12-31,1.9834106729264145
2021-01-04,2.016292402464055
2021-01-05,2.080662130028421
2021-01-06,2.046504208224248
2021-01-07,2.0657466602066217
2021-01-08,2.083954797711783
2021-01-11,2.0544162366461642
2021-01-12,2.0500091901886006
2021-01-13,2.0811097840319164
2021-01-14,2.065396829739984
2021-01-15,2.0316469000189135
2021-01-18,2.0473855592225676
2021-01-19,1.996996534498656
2021-01-20,1.9884242461481332
2021-01-21,1.9965050936647322
2021-01-22,1.974279834596566
2021-01-25,1.9390326831796931
2021-01-26,1.9434098272223288
2021-01-27,1.9362161811615128
2021-01-28,1.8924798643257275
2021-01-29,1.8599035530777084
2021-02-01,1.8228786156357608
2021-02-02,1.8342221916031582
2021-02-03,1.8325795852411164
2021-02-04,1.795816269247694
2021-02-05,1.7678194869959407
2021-02-08,1.7815839564949993
2021-02-09,1.8343906848063207
2021-02-10,1.8772169676937704
2021-02-18,1.9008622482089501
2021-02-19,1.955139658031001
2021-02-22,1.9630236873411404
2021-02-23,1.9686572724008926
2021-02-24,1.9580260739723725
2021-02-25,1.9391367761276013
2021-02-26,1.9158215024530512
2021-03-01,1.9786254277334725
2021-03-02,1.9486095762224502
2021-03-03,1.9706897339441616
2021-03-04,1.926186039031825
2021-03-05,1.9531544499695306
2021-03-08,1.9222597424606471
2021-03-09,1.874735824730006
2021-03-10,1.8526554278386826
2021-03-11,1.9286584695990403
2021-03-12,1.926278822643285
2021-03-15,1.8791240842854608
2021-03-16,1.8540140432040293
2021-03-17,1.8470456783510059
2021-03-18,1.8530619923113258
2021-03-19,1.8293980519512505
2021-03-22,1.8637139151805981
2021-03-23,1.8156366505349193
2021-03-24,1.7889354775995159
2021-03-25,1.7824779785637095
2021-03-26,1.8033747764577723
2021-03-29,1.8051353681460494
2021-03-30,1.8020094234074369
2021-03-31,1.8047017935957534
2021-04-01,1.8287360189256965
2021-04-02,1.8546370336074522
2021-04-06,1.8387038325435976
2021-04-07,1.840592682984703
2021-04-08,1.8546540239398996
2021-04-09,1.8458605270279305
2021-04-12,1.8204530657961369
2021-04-13,1.7899255959997127
2021-04-14,1.7973323466651354
2021-04-15,1.8039618363157577
2021-04-16,1.8131255635119445
2021-04-19,1.8484751380614743
2021-04-20,1.8409449664780566
2021-04-21,1.8352219420311287
2021-04-22,1.8448576753156793
2021-04-23,1.819453390728801
2021-04-26,1.7999232723718006
2021-04-27,1.7718708304879303
2021-04-28,1.7903032262075966
2021-04-29,1.8068297155231448
2021-04-30,1.7664916451427586
2021-05-06,1.7850156001081376
2021-05-07,1.8204078391428289
2021-05-10,1.8821552075855281
2021-05-11,1.8630925149112025
2021-05-12,1.8582883078253065
2021-05-13,1.8070426826942343
2021-05-14,1.8233929176290145
2021-05-17,1.8469274598304801
2021-05-18,1.8437595321495253
2021-05-19,1.8348374430005532
2021-05-20,1.8161464017854916
2021-05-21,1.8032499727980984
2021-05-24,1.8137429897824313
2021-05-25,1.835017340783029
2021-05-26,1.847079862973559
2021-05-27,1.8741503294995796
2021-05-28,1.8548931964948152
2021-05-31,1.8688309512443435
2021-06-01,1.881671138184849
2021-06-02,1.8386795032107222
2021-06-03,1.828156150803309
2021-06-04,1.8189250979119562
2021-06-07,1.8512078957536255
2021-06-08,1.8307526224236284
2021-06-09,1.8307836667642015
2021-06-10,1.8309551983314498
2021-06-11,1.835862058661153
2021-06-15,1.7812225107443975
2021-06-16,1.7619985593653622
2021-06-17,1.782708188457473
2021-06-18,1.7593386418931916
2021-06-21,1.7464749976793215
2021-06-22,1.752440540933101
2021-06-23,1.8060461064004119
2021-06-24,1.8388733137811242
2021-06-25,1.8483641333806924
2021-06-28,1.859743780118372
2021-06-29,1.809538239707398
2021-06-30,1.8268182640748358
2021-07-01,1.7941739379526749
2021-07-02,1.7629852806093813
2021-07-05,1.7829832265961214
2021-07-06,1.815107005874763
2021-07-07,1.8071990172945283
2021-07-08,1.8207515465750428
2021-07-09,1.8475221449556205
2021-07-12,1.834245530492422
2021-07-13,1.856313527079234
2021-07-14,1.8218022745230005
2021-07-15,1.8148387995489839
2021-07-16,1.8034205505318686
2021-07-19,1.7905876152818083
2021-07-20,1.7654068182024967
2021-07-21,1.7656245510871418
2021-07-22,1.7907930209318625
2021-07-23,1.7651588942722634
2021-07-26,1.7397200999576448
2021-07-27,1.7940181059145601
2021-07-28,1.7758678892082804
2021-07-29,1.8192254240076433
2021-07-30,1.8513935384557845
2021-08-02,1.908489983840505
2021-08-03,1.854454051086686
2021-08-04,1.8723700748107475
2021-08-05,1.842605047339673
2021-08-06,1.8452451366585045
2021-08-09,1.8509426592492286
2021-08-10,1.847278598552513
2021-08-11,1.8433073727032565
2021-08-12,1.8551387288557457
2021-08-13,1.824010750728835
2021-08-16,1.81042611839532
2021-08-17,1.7815276905575388
2021-08-18,1.7800792729283479
2021-08-19,1.7663365742678854
2021-08-20,1.7580668317813821
2021-08-23,1.7696509723289358
2021-08-24,1.7875267075265884
2021-08-25,1.78569655562681
2021-08-26,1.7670973612406837
2021-08-27,1.7619741048013156
2021-08-30,1.7431460728968862
2021-08-31,1.7442919530678729
2021-09-01,1.7441926385282553
2021-09-02,1.7516161072861942
2021-09-03,1.7660779983460737
2021-09-06,1.809591836868653
2021-09-07,1.8232797339016458
2021-09-08,1.8637920636525263
2021-09-09,1.8961997841825928
2021-09-10,1.904424966677349
2021-09-13,1.9420944638055313
2021-09-14,1.898884587297786
2021-09-15,1.8891752983145877
2021-09-16,1.8681020812255875
2021-09-17,1.8509838332373512
2021-09-22,1.8761013701250393
2021-09-23,1.8878049808124509
2021-09-24,1.827569410421248
2021-09-27,1.803708104561033
2021-09-28,1.8296860771451928
2021-09-29,1.8088360135129498
2021-09-30,1.83003917281922
2021-10-08,1.8215369048540677
2021-10-11,1.8101340104227785
2021-10-12,1.761645718636109
2021-10-13,1.7541147059476445
2021-10-14,1.7689505192938864
2021-10-15,1.7566053292366397
2021-10-18,1.7607838414100325
2021-10-19,1.7784315003297066
2021-10-20,1.7567413468251785
2021-10-21,1.7759856259239788
2021-10-22,1.7447290102424429
2021-10-25,1.7386813352243342
2021-10-26,1.7552475594803845
2021-10-27,1.7298206886489533
2021-10-28,1.703817675605347
2021-10-29,1.7076278415152288
2021-11-01,1.7867563937736133
2021-11-02,1.7953683373542477
2021-11-03,1.7982291904516956
2021-11-04,1.8058252504985641
2021-11-05,1.7918485576138123
2021-11-08,1.7756448588921083
2021-11-09,1.780398800642552
2021-11-10,1.7886862876528553
2021-11-11,1.8176000137925568
2021-11-12,1.8323471697314768
2021-11-15,1.8346728846680245
2021-11-16,1.832563419347993
2021-11-17,1.864645769274649
2021-11-18,1.8464937500858392
2021-11-19,1.8689931872843493
