date,close,pe_ttm,pb,pe_anchor,pb_anchor,pe_rel,pb_rel,ratio_universal,ratio_typed,neutral_universal,neutral_typed,ret,code,valuation_type
2018-01-02,94.33,43.81384702,12.78553193,,,,,,,,,0.0,603160,GROWTH_TECH_CONSENSUS
2018-01-03,96.02,44.59011851,13.01205949,,,,,,,,,0.017915827414396235,603160,GROWTH_TECH_CONSENSUS
2018-01-04,96.17,44.66155557,13.03290589,,,,,,,,,0.001562174546969386,603160,GROWTH_TECH_CONSENSUS
2018-01-05,93.29,43.32211073,12.64203597,,,,,,,,,-0.029946968909223215,603160,GROWTH_TECH_CONSENSUS
2018-01-08,95.44,44.32222954,12.93388551,,,,,,,,,0.023046414406688642,603160,GROWTH_TECH_CONSENSUS
2018-01-09,94.84,44.04094613,12.85180283,,,,,,,,,-0.006286672254819714,603160,GROWTH_TECH_CONSENSUS
2018-01-10,95.25,44.23293322,12.90782751,,,,,,,,,0.004323070434415932,603160,GROWTH_TECH_CONSENSUS
2018-01-11,94.87,44.05434058,12.85571153,,,,,,,,,-0.003989501312335886,603160,GROWTH_TECH_CONSENSUS
2018-01-12,92.88,43.13458846,12.58731418,,,,,,,,,-0.02097607252029099,603160,GROWTH_TECH_CONSENSUS
2018-01-15,89.22,41.43349352,12.09090939,,,,,,,,,-0.039405684754521886,603160,GROWTH_TECH_CONSENSUS
2018-01-16,89.34,41.48707131,12.10654419,,,,,,,,,0.0013449899125757003,603160,GROWTH_TECH_CONSENSUS
2018-01-17,89.75,41.6790584,12.16256888,,,,,,,,,0.004589209760465618,603160,GROWTH_TECH_CONSENSUS
2018-01-18,88.36,41.03166007,11.97364842,,,,,,,,,-0.01548746518105848,603160,GROWTH_TECH_CONSENSUS
2018-01-19,88.64,41.16113974,12.01143251,,,,,,,,,0.0031688546853780863,603160,GROWTH_TECH_CONSENSUS
2018-01-22,89.43,41.53171947,12.11957318,,,,,,,,,0.008912454873646336,603160,GROWTH_TECH_CONSENSUS
2018-01-23,89.98,41.78621399,12.19383847,,,,,,,,,0.006150061500614923,603160,GROWTH_TECH_CONSENSUS
2018-01-24,91.24,42.3711049,12.36451833,,,,,,,,,0.014003111802622703,603160,GROWTH_TECH_CONSENSUS
2018-01-25,89.14,41.39331017,12.07918329,,,,,,,,,-0.02301622095572109,603160,GROWTH_TECH_CONSENSUS
2018-01-26,88.31,41.00933599,11.96713392,,,,,,,,,-0.009311195871662514,603160,GROWTH_TECH_CONSENSUS
2018-01-29,85.14,39.53594667,11.53717701,,,,,,,,,-0.035896274487600466,603160,GROWTH_TECH_CONSENSUS
2018-01-30,84.51,39.24573362,11.45248853,,,,,,,,,-0.007399577167019,603160,GROWTH_TECH_CONSENSUS
2018-01-31,81.63,37.90628879,11.06161861,,,,,,,,,-0.03407880724174661,603160,GROWTH_TECH_CONSENSUS
2018-02-01,77.01,35.76317706,10.43622675,,,,,,,,,-0.05659683939728033,603160,GROWTH_TECH_CONSENSUS
2018-02-02,76.96,35.74085298,10.42971225,,,,,,,,,-0.0006492663290482703,603160,GROWTH_TECH_CONSENSUS
2018-02-05,76.33,35.44617511,10.34372087,,,,,,,,,-0.008186070686070579,603160,GROWTH_TECH_CONSENSUS
2018-02-06,70.11,32.55743909,9.50074475,,,,,,,,,-0.08148827459714392,603160,GROWTH_TECH_CONSENSUS
2018-02-07,71.12,33.02624478,9.63754922,,,,,,,,,0.014405933533019555,603160,GROWTH_TECH_CONSENSUS
2018-02-08,73.24,34.01296914,9.92549006,,,,,,,,,0.029808773903261976,603160,GROWTH_TECH_CONSENSUS
2018-02-09,72.96,33.88348947,9.88770597,,,,,,,,,-0.0038230475150191623,603160,GROWTH_TECH_CONSENSUS
