date,TRUE_BUYHOLD_stable_cashflow
2020-01-22,1.040721087747832
2020-01-23,1.010939258489492
2020-02-03,0.9593981410715606
2020-02-04,0.9887633561338105
2020-02-05,0.9908373403016837
2020-02-06,0.9982754896149387
2020-02-07,1.0051073530371186
2020-02-10,0.9975839108204162
2020-02-11,1.0096595691431725
2020-02-12,1.0133698936186468
2020-02-13,1.000563292668092
2020-02-14,1.0033809238651497
2020-02-17,1.0178994505128633
2020-02-18,1.011943944441889
2020-02-19,1.0064515501572127
2020-02-20,1.0178443826286523
2020-02-21,1.0106621476346993
2020-02-24,1.0004002796636349
2020-02-25,0.9842608647330101
2020-02-26,0.9841279745238389
2020-02-27,0.9877603200568329
2020-02-28,0.9599742427065207
2020-03-02,0.9822777368011152
2020-03-03,0.9887841229033504
2020-03-04,0.9933963368789375
2020-03-05,1.0167608468470948
2020-03-06,1.0023898446490134
2020-03-09,0.9801291000878908
2020-03-10,1.0012292469190684
2020-03-11,0.9919311551312532
2020-03-12,0.9760380810304428
2020-03-13,0.9516030330860886
2020-03-16,0.9357281360401538
2020-03-17,0.9304503519688269
2020-03-18,0.9295739645327667
2020-03-19,0.906024999993454
2020-03-20,0.9241385060860703
2020-03-23,0.9111814900755087
2020-03-24,0.9396228156248866
2020-03-25,0.9526993466992468
2020-03-26,0.9442559386805728
2020-03-27,0.9472530611920792
2020-03-30,0.9464420680867743
2020-03-31,0.953321355922566
2020-04-01,0.9432365250466207
2020-04-02,0.9518733823521129
2020-04-03,0.9470059391081709
2020-04-07,0.9535473734411445
2020-04-08,0.9519135995785776
2020-04-09,0.9445919250962646
2020-04-10,0.9450227691220355
2020-04-13,0.9426659679595812
2020-04-14,0.9510154942408584
2020-04-15,0.9456681947472342
2020-04-16,0.9458192790802945
2020-04-17,0.9416623345688321
2020-04-20,0.9380512795091208
2020-04-21,0.9318318763815223
2020-04-22,0.9425035166599351
2020-04-23,0.9449171576370358
2020-04-24,0.9508048886603604
2020-04-27,0.9515411242343114
2020-04-28,0.9491270011832305
2020-04-29,0.9542255805288585
2020-04-30,0.9657237250605203
2020-05-06,0.9619831640209016
2020-05-07,0.9549705514803041
2020-05-08,0.9693097496317059
2020-05-11,0.9760192980587536
2020-05-12,0.9816909160335525
2020-05-13,0.9792655077322585
2020-05-14,0.9806231922956501
2020-05-15,0.971382344733261
2020-05-18,0.9725884526358233
2020-05-19,0.9795979976207618
2020-05-20,0.9783884019738667
2020-05-21,0.9747772276211923
2020-05-22,0.9557562251707586
2020-05-25,0.9612481072965998
2020-05-26,0.971159819192001
2020-05-27,0.9724708162040592
2020-05-28,0.9820262922994452
2020-05-29,0.9867342102832625
2020-06-01,1.014455685127586
2020-06-02,1.0193575118790836
2020-06-03,1.0164896392680676
2020-06-04,1.0110995010328627
2020-06-05,1.011384480061698
2020-06-08,1.0255675963054927
2020-06-09,1.0372106632327922
2020-06-10,1.0271426346523653
2020-06-11,1.0101622290626957
2020-06-12,1.0111096171905176
2020-06-15,0.9899068194763659
2020-06-16,1.0070963598638427
2020-06-17,1.0114775717621456
2020-06-18,1.017080994500621
2020-06-19,1.0362389342172622
2020-06-22,1.0342697642577368
2020-06-23,1.045625383702131
2020-06-24,1.065078898413888
2020-06-29,1.0709248210341051
2020-06-30,1.0714272430545302
2020-07-01,1.0947633392260743
2020-07-02,1.10464723120007
2020-07-03,1.1023051063323168
2020-07-06,1.1334205269873798
2020-07-07,1.1252814626849215
2020-07-08,1.1329449628259407
2020-07-09,1.1394126931634434
2020-07-10,1.1132690233259408
2020-07-13,1.1425653926634243
2020-07-14,1.1457154175458382
2020-07-15,1.1537804040235982
2020-07-16,1.111066886635518
2020-07-17,1.1267314817587184
2020-07-20,1.1626861070185766
2020-07-21,1.159925213412215
2020-07-22,1.1553495620474508
2020-07-23,1.159470390168447
2020-07-24,1.1182638166439325
2020-07-27,1.131797343250104
2020-07-28,1.1357888395744238
2020-07-29,1.164469626668097
2020-07-30,1.1549070788808986
2020-07-31,1.1592286021637566
2020-08-03,1.1632116317091425
2020-08-04,1.164864807583647
2020-08-05,1.1524939746233827
2020-08-06,1.1420782486642713
2020-08-07,1.1473280431808308
2020-08-10,1.1588864736417088
2020-08-11,1.1571487652403298
2020-08-12,1.154560626290342
2020-08-13,1.1611495413981288
2020-08-14,1.180299545955793
2020-08-17,1.1875361780899711
2020-08-18,1.1859585487373148
2020-08-19,1.2159331031840024
2020-08-20,1.197727101730475
2020-08-21,1.201181300199045
2020-08-24,1.1954443239991484
2020-08-25,1.1944078916523926
2020-08-26,1.195329822532455
2020-08-27,1.192256305630017
2020-08-28,1.2048453069714615
2020-08-31,1.2112297598962258
2020-09-01,1.224965179478333
2020-09-02,1.2230046847988132
2020-09-03,1.2291386198654977
2020-09-04,1.2168931634352214
2020-09-07,1.2063617198352106
2020-09-08,1.2255495766081186
2020-09-09,1.2105621187621578
2020-09-10,1.214683691057355
2020-09-11,1.2196891819612863
2020-09-14,1.252622530154361
2020-09-15,1.258693341963719
2020-09-16,1.2609841126861565
2020-09-17,1.2502029454980008
2020-09-18,1.2597818365243334
2020-09-21,1.251200183465029
2020-09-22,1.2354643127138185
2020-09-23,1.2428914906884123
2020-09-24,1.2150549902491738
2020-09-25,1.1954245664458965
2020-09-28,1.2056972574242597
2020-09-29,1.2272086862131868
2020-09-30,1.2234297981240463
2020-10-09,1.2265355864157057
2020-10-12,1.2320275291357339
2020-10-13,1.2477182669821183
2020-10-14,1.2362493424863912
2020-10-15,1.2393199401645325
2020-10-16,1.2304171300452835
2020-10-19,1.2232147473942594
2020-10-20,1.2365273936049066
2020-10-21,1.2438902080839158
2020-10-22,1.24700334636998
2020-10-23,1.223088088499553
2020-10-26,1.2307974202164773
2020-10-27,1.233335858949741
2020-10-28,1.243390438954581
2020-10-29,1.2594196775334756
2020-10-30,1.2492375436109773
2020-11-02,1.2854207317844828
2020-11-03,1.2825220498563006
2020-11-04,1.2957125253500061
2020-11-05,1.3166541435459829
2020-11-06,1.3434847991940544
2020-11-09,1.347574730080895
2020-11-10,1.3462648858868038
2020-11-11,1.3508483448314235
2020-11-12,1.3526834098785046
2020-11-13,1.3394632808274651
2020-11-16,1.3326197710896521
2020-11-17,1.3296037170952808
2020-11-18,1.3303672973318819
2020-11-19,1.3548415692441202
2020-11-20,1.3484804766769185
2020-11-23,1.3627692720671583
2020-11-24,1.3404436498839851
2020-11-25,1.3331649231824274
2020-11-26,1.3523633070412715
2020-11-27,1.3626207156283063
2020-11-30,1.3549767519657905
2020-12-01,1.3638121901570495
2020-12-02,1.361212674166501
2020-12-03,1.360892488321776
2020-12-04,1.3530902377965162
2020-12-07,1.3372765863501082
2020-12-08,1.3282871363153348
2020-12-09,1.3032844134283443
2020-12-10,1.2958461431065291
2020-12-11,1.2898612413454558
2020-12-14,1.2996829632340952
2020-12-15,1.3096484819509882
2020-12-16,1.321620333810751
2020-12-17,1.3327843317632655
2020-12-18,1.3250641254075242
2020-12-21,1.3152893669807015
2020-12-22,1.302633860120298
2020-12-23,1.3204762601813256
2020-12-24,1.320508485887612
2020-12-25,1.3461585430090972
2020-12-28,1.3497425525862714
2020-12-29,1.338696404224056
2020-12-30,1.3407326900321532
2020-12-31,1.3529685859887832
2021-01-04,1.355148881179378
2021-01-05,1.3566442751102705
2021-01-06,1.3763605515541761
2021-01-07,1.3916333296633259
2021-01-08,1.38139334972398
2021-01-11,1.35682026014044
2021-01-12,1.367622036983917
2021-01-13,1.3793487414151397
2021-01-14,1.3586738492455197
2021-01-15,1.3607608197460654
2021-01-18,1.3485760103104252
2021-01-19,1.3378276261205686
2021-01-20,1.334658261111524
2021-01-21,1.356341100486613
2021-01-22,1.351431400036968
2021-01-25,1.3511911121054012
2021-01-26,1.3373968608044533
2021-01-27,1.3487560511804861
2021-01-28,1.3612139405086614
2021-01-29,1.354215376619475
2021-02-01,1.3599148398708512
2021-02-02,1.3598875340759113
2021-02-03,1.3549325439241067
2021-02-04,1.3402126309351874
2021-02-05,1.343019913959224
2021-02-08,1.3406055102679764
2021-02-09,1.3531561106329861
2021-02-10,1.3996835931346805
2021-02-18,1.3574399774304953
2021-02-19,1.3782414391069
2021-02-22,1.3353974226174026
2021-02-23,1.33153110415131
2021-02-24,1.339579640616116
2021-02-25,1.3399880255727437
2021-02-26,1.328250745927482
2021-03-01,1.3254740632950621
2021-03-02,1.3360613938546329
2021-03-03,1.344750546860283
2021-03-04,1.3457552673751842
2021-03-05,1.3348625294895398
2021-03-08,1.3409496515113113
2021-03-09,1.318632209518322
2021-03-10,1.327304106271697
2021-03-11,1.381230553780894
2021-03-12,1.4691959346436454
2021-03-15,1.4358284002497768
2021-03-16,1.4417332113745136
2021-03-17,1.4129220744201703
2021-03-18,1.431575729686723
2021-03-19,1.4296066632422673
2021-03-22,1.459843338834192
2021-03-23,1.4127504743695807
2021-03-24,1.4105955975590359
2021-03-25,1.401833918433329
2021-03-26,1.4145828604938888
2021-03-29,1.430080395375782
2021-03-30,1.4390667089745521
2021-03-31,1.4524290552221097
2021-04-01,1.4575804458652946
2021-04-02,1.4478497882170072
2021-04-06,1.4395356484589565
2021-04-07,1.4422028618339546
2021-04-08,1.4344644062842422
2021-04-09,1.4258207592182242
2021-04-12,1.4747816727375516
2021-04-13,1.4521937668430385
2021-04-14,1.464378347449843
2021-04-15,1.4450327214971312
2021-04-16,1.4350871128978386
2021-04-19,1.4408135755243388
2021-04-20,1.4385331672818829
2021-04-21,1.4395625564785275
2021-04-22,1.4546992846728728
2021-04-23,1.452835947028432
2021-04-26,1.4183787351711277
2021-04-27,1.4202565981966682
2021-04-28,1.4481496669631853
2021-04-29,1.4538031827842564
2021-04-30,1.4202025416865058
2021-05-06,1.405518109086385
2021-05-07,1.3957827029479302
2021-05-10,1.4307487247576445
2021-05-11,1.4258404324109621
2021-05-12,1.4078479497414258
2021-05-13,1.3782733124259767
2021-05-14,1.385338927019678
2021-05-17,1.4015262559296309
2021-05-18,1.3918924255193839
2021-05-19,1.3844366057859832
2021-05-20,1.386778973897126
2021-05-21,1.3980796950906704
2021-05-24,1.3953054448788833
2021-05-25,1.4118087465718583
2021-05-26,1.4113417037627367
2021-05-27,1.4065935523500834
2021-05-28,1.3809708316050908
2021-05-31,1.3866266706278068
2021-06-01,1.384397603514825
2021-06-02,1.391583899006133
2021-06-03,1.3808718140357592
2021-06-04,1.3730503561171508
2021-06-07,1.3684460472156852
2021-06-08,1.3639969049433323
2021-06-09,1.3891947296470188
2021-06-10,1.383396928036269
2021-06-11,1.3969127078502142
2021-06-15,1.3890875545528425
2021-06-16,1.3963069078416273
2021-06-17,1.3862949160230555
2021-06-18,1.3676729091598976
2021-06-21,1.3743613436344686
2021-06-22,1.3700246632740483
2021-06-23,1.3882641732952787
2021-06-24,1.3985608163486507
2021-06-25,1.3950625934736258
2021-06-28,1.4341027760009533
2021-06-29,1.3932913044376687
2021-06-30,1.392313927538962
2021-07-01,1.407370346594144
2021-07-02,1.3760601133655936
2021-07-05,1.3517564342552881
2021-07-06,1.3713996631407486
2021-07-07,1.3709605123921278
2021-07-08,1.371450510651334
2021-07-09,1.365773732463664
2021-07-12,1.3634659675891725
2021-07-13,1.39587445875673
2021-07-14,1.3843508033781597
2021-07-15,1.3805621471809433
2021-07-16,1.352302314057542
2021-07-19,1.3496935643409267
2021-07-20,1.3180206621396053
2021-07-21,1.2951954534763008
2021-07-22,1.296892845189318
2021-07-23,1.2730699783703108
2021-07-26,1.2600933356443689
2021-07-27,1.2235327217059178
2021-07-28,1.2500827440125457
2021-07-29,1.2430563519157958
2021-07-30,1.2579336642362433
2021-08-02,1.2791931186191405
2021-08-03,1.3036012736453062
2021-08-04,1.3181120559618107
2021-08-05,1.3188834091435426
2021-08-06,1.3256149418054557
2021-08-09,1.3463986758338713
2021-08-10,1.356523606114251
2021-08-11,1.358057888619664
2021-08-12,1.3541396344723782
2021-08-13,1.3539780826733339
2021-08-16,1.3728258265947169
2021-08-17,1.3507939942157197
2021-08-18,1.3622003529259465
2021-08-19,1.356952074080591
2021-08-20,1.35521180199623
2021-08-23,1.3502421197718297
2021-08-24,1.3836373295568805
2021-08-25,1.3699199645501556
2021-08-26,1.3540485880954611
2021-08-27,1.3512529050998314
2021-08-30,1.3522433389271524
2021-08-31,1.345858036914405
2021-09-01,1.383144805878112
2021-09-02,1.408071455597645
2021-09-03,1.4260104540678766
2021-09-06,1.4477590385853525
2021-09-07,1.4583536021839394
2021-09-08,1.5311214182665285
2021-09-09,1.524950419975094
2021-09-10,1.498509420957565
2021-09-13,1.4937979689421885
2021-09-14,1.469876507080099
2021-09-15,1.4406027353138104
2021-09-16,1.435376915537598
2021-09-17,1.518418762795403
2021-09-22,1.6144488876869463
2021-09-23,1.631494755548854
2021-09-24,1.5730481934447993
2021-09-27,1.5735048586003362
2021-09-28,1.6698821003089208
2021-09-29,1.6691713557508125
2021-09-30,1.7097119142680368
