date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code,confidence_report_date,normalized_earnings_observation_count,realistic_growth_four_report_range,valuation_confidence
2018-01-02,29.14,64.73466511,12.58703844,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.132557368153496,2.354226388351193,0.2341515923086342,SOLVED,-0.19202415918569243,0.0,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-03,29.21,64.88549585,12.61636604,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.1376801895594926,2.3598817022559486,0.2347828600280547,SOLVED,-0.19265542690511295,0.0024021962937543773,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-04,29.98,66.52578007,12.93530367,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.1940312250254568,2.4220901552082625,0.24163858722907627,SOLVED,-0.19951115410613451,0.026360835330366372,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-05,29.87,66.29010705,12.8894793,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.1859810771017476,2.413203233357932,0.24066894462068616,SOLVED,-0.1985415114977444,-0.003669112741827907,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-08,30.29,67.1762376,13.06177893,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.216718005537728,2.4471351167864666,0.24435413601408806,SOLVED,-0.2022267028911463,0.014060930699698604,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-09,31.82,70.41909836,13.69232229,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.3286882448402277,2.5707441207047,0.25740202648436317,SOLVED,-0.2152745933614214,0.050511720039617014,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-10,31.91,70.60763677,13.72898179,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.335274729505081,2.5780152385822435,0.25815189753103673,SOLVED,-0.21602446440809497,0.0028284098051540862,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-11,31.63,70.01374076,13.61350437,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.314783443881094,2.55539398296322,0.25581269889679814,SOLVED,-0.21368526577385638,-0.008774678784080225,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-12,31.78,70.33425607,13.67582552,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.3257609183225156,2.5675125127591256,0.25706813979232257,SOLVED,-0.2149407066693808,0.004742333227948148,600276,2017-09-30,4.0,0.007813699796552331,HIGH
2018-01-15,31.73,70.22113302,13.65382982,,,,,2017-09-30,2017-10-19,0.8971879006845223,0.04212743312294176,0.21688268400778177,0.04212743312294176,13.66434518253137,0.9798927642218984,0.9799798058660689,0.8769050196965946,0.017108056266641913,12.377739092631828,0.9798927642218984,2.322101760175375,2.563473002827157,0.2566502510525932,SOLVED,-0.21452281792965144,-0.001573316551290116,600276,2017-09-30,4.0,0.007813699796552331,HIGH
