code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
601088,中国神华,2004-12-31,2007-09-19,2007-09-19,2007-09-19,7887000000,7946000000.0,0.526,39267000000,,21397000000,7887000000.0,7946000000.0,0.526,39267000000.0,,21397000000.0,2.7129453531127172,1.00748066438443,,,,,1.0,0.526,,,,,,1.0,0.526,,,0.0,
601088,中国神华,2005-12-31,2007-09-19,2007-09-19,2007-09-19,14700000000,14794000000.0,0.881,52242000000,,26806000000,14700000000.0,14794000000.0,0.881,52242000000.0,,26806000000.0,1.8235374149659864,1.0063945578231293,,0.7035,11370000000.0,24101500000.0,1.0,0.881,0.7035,,,,,1.0,0.881,0.7035,,0.0,9.219090753860575
601088,中国神华,2006-06-30,2007-09-19,2007-09-19,2007-09-19,8069000000,,0.446,29533000000,,11490000000,,,,,,,,,,0.7035,11370000000.0,24101500000.0,,,0.7035,,,,,,,0.7035,,0.0,9.219090753860575
601088,中国神华,2006-12-31,2008-03-17,2008-03-17,2008-03-17,16620000000,16568000000.0,0.919,65186000000,,24565000000,16620000000.0,16568000000.0,0.919,65186000000.0,,24565000000.0,1.4780385078219014,0.9968712394705175,,0.881,14794000000.0,24565000000.0,0.9968712394705175,0.9161246690734056,0.881,,,,,0.9968712394705175,0.9161246690734056,0.881,,0.0,11.545158428075574
601088,中国神华,2007-03-31,2008-04-25,2008-04-25,2008-04-25,4631000000,,0.256,18489000000,,7580000000,,,,,,,,,,0.9,15681000000.0,25685500000.0,,,0.8985623345367029,,,,,,,0.8985623345367029,,0.0,11.775305913425289
601088,中国神华,2007-06-30,2008-08-30,2008-08-30,2008-08-30,9854000000,9866000000.0,0.545,38857000000,,14154000000,18405000000.0,,1.018,74510000000.0,,27229000000.0,1.4794349361586525,,,0.9685,,25897000000.0,,,,,,,,,,,,0.0,
601088,中国神华,2007-09-30,2008-10-29,2008-10-29,2008-10-29,14921000000,,0.825,60083000000,,25893000000,,,,,,,,,,0.9685,,25897000000.0,,,,,,,,,,,,0.0,
601088,中国神华,2007-12-31,2009-03-28,2009-03-28,2009-03-28,20497000000,19926000000.0,1.106,82107000000,,29935000000,20497000000.0,19926000000.0,1.106,82107000000.0,,29935000000.0,1.460457627945553,0.9721422647216665,,1.062,,28582000000.0,0.9721422647216665,1.0751893447821632,,,,,,0.9721422647216665,1.0751893447821632,,,0.0,
601088,中国神华,2008-03-31,2009-04-29,2009-04-29,2009-04-29,6763000000,6759000000.0,0.34,23788000000,,9591000000,22629000000.0,,1.1900000000000002,87406000000.0,,31946000000.0,1.411728313226391,,,1.106,,29935000000.0,,,,,,,,,,,,0.0,
601088,中国神华,2008-06-30,2009-08-29,2009-08-29,2009-08-29,14146000000,14306000000.0,0.711,49282000000,,22468000000,24789000000.0,24366000000.0,1.2720000000000002,92532000000.0,,38249000000.0,1.542982774617774,0.9829359796684013,,1.1900000000000002,22146000000.0,31946000000.0,0.9829359796684013,1.2502945661382068,1.162741955460185,,,,,0.9829359796684013,1.2502945661382068,1.162741955460185,,0.0,15.237275921405484
601088,中国神华,2008-09-30,2009-10-28,2009-10-28,2009-10-28,21938000000,22102000000.0,1.103,77511000000,,32922000000,27514000000.0,,1.3840000000000001,99535000000.0,,36964000000.0,1.3434615105037435,,,1.2310000000000003,22146000000.0,34455000000.0,,,1.162741955460185,,,,,,,1.162741955460185,,0.0,15.237275921405484
601088,中国神华,2008-12-31,2010-03-13,2010-03-13,2010-03-13,25959000000,26356000000.0,1.305,107133000000,,44226000000,25959000000.0,26356000000.0,1.305,107133000000.0,,44226000000.0,1.7036865826880851,1.015293347201356,,1.2885,25361000000.0,37606500000.0,1.0,1.305,1.2776472830691032,0.22000774392437794,0.2704105995115036,0.22000774392437794,39.31909018861809,1.0,1.305,1.2776472830691032,0.22000774392437794,0.11000387196218897,22.767539528454503
601088,中国神华,2009-03-31,2010-04-30,2010-04-30,2010-04-30,7463000000,7463000011.0,0.375,27157000000,,18014000000,26659000000.0,27060000011.0,1.3399999999999999,110502000000.0,,52649000000.0,1.974905285269515,1.0150418249371695,,1.3224999999999998,26356000000.0,41237500000.0,1.0,1.3399999999999999,1.305,0.20960088610688365,0.25949799785109695,0.20960088610688365,38.59166749078068,1.0,1.3399999999999999,1.305,0.20960088610688365,0.10480044305344183,22.994280937644888
601088,中国神华,2009-06-30,2010-08-28,2010-08-28,2010-08-28,15976000000,16022000000.0,0.803,57083000000,,29154000000,27789000000.0,28072000000.0,1.3970000000000002,114934000000.0,,50912000000.0,1.832091834898701,1.010183885710173,,1.362,27060000011.0,47569000000.0,1.0,1.3970000000000002,1.3399999999999999,0.20237676463121668,0.2529741871153883,0.20237676463121668,38.54172792054592,1.0,1.3970000000000002,1.3399999999999999,0.23953545833198686,0.11976772916599343,24.386697080729665
