code,name,ready_days,median_realistic_growth,median_implied_growth,median_expectation_gap,positive_gap_fraction,min_price_to_neutral,days_buy_staged_or_better,latest_price,latest_neutral_round6,latest_ratio_round6,latest_realistic_growth,latest_implied_growth,latest_expectation_gap,latest_implied_status,latest_cash_conversion,latest_deduct_factor
600031,三一重工,2097,0.1442209773709029,0.14789537458815194,-0.012125390131113842,0.4830710538865045,0.18258143550877157,974,18.61,18.018675447833914,1.032817315228194,0.10658142477765815,0.11468459046782142,-0.00810316569016327,SOLVED,2.2689614781292584,0.9301179335959728
002008,大族激光,2097,0.0,0.29343770150789894,-0.25689735535276814,0.28946113495469716,0.41242213545526685,513,86.1,16.66095551363544,5.167770835804415,0.07837273848896276,0.521175571461576,-0.44280283297261325,SOLVED,0.7583874757665057,0.9842545601767967
002920,德赛西威,1534,0.3,0.4238373376616962,-0.12383733766169619,0.32985658409387225,0.4580023030775774,388,86.59,165.86422245697696,0.522053512911504,0.28899167385528596,0.11996330084211906,0.1690283730131669,SOLVED,0.9326836833528149,1.0
600588,用友网络,1274,0.022344492301011654,0.5991110470496803,-0.5326557618784481,0.0,1.9080360354906756,0,10.13,,,,,,INPUT_INCOMPLETE,-0.5384315206609847,
600519,贵州茅台,2097,0.17455050468753508,0.2182292891862484,-0.012316668518111917,0.474964234620887,0.5142854375952183,784,1304.66,1199.441937886434,1.0877225139375843,0.08635923132070067,0.10735226263052755,-0.02099303130982688,SOLVED,1.4624593619897535,0.9991782601844335
601088,中国神华,2087,0.08768267360955351,0.0,0.08725436220014776,0.7335888835649257,0.1447918147380512,1774,46.89,32.24635009489369,1.4541180586954296,0.0,0.09174486126981338,-0.09174486126981338,SOLVED,1.393992281885702,0.9229933872437799
601877,正泰电器,2097,0.02873538617620519,0.04086812138059684,0.0,0.4096328087744397,0.4214895589120562,705,26.22,31.66191662786852,0.8281242196475687,0.06119802175500344,0.015113940440075517,0.04608408131492792,SOLVED,5.7455356198181375,0.8257080901657953
600276,恒瑞医药,2097,0.0,0.4065433472185732,-0.38994574568551243,0.0,1.4178769353058964,0,46.76,28.752882551010057,1.626271728305633,0.1713144797109391,0.29929265681177575,-0.12797817710083664,SOLVED,1.154734776235753,0.8891795475699308
