date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code,confidence_report_date,normalized_earnings_observation_count,realistic_growth_four_report_range,valuation_confidence
2018-01-02,8.96,107.23821226,5.3545427,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.395817896441048,4.295266028105554,0.38304351857432206,SOLVED,-0.38304351857432206,0.0,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-03,9.07,108.44144606,5.41462172,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.449784410794677,4.347998088718457,0.38644767093064325,SOLVED,-0.38644767093064325,0.012276785714285587,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-04,8.96,107.23821226,5.3545427,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.395817896441048,4.295266028105554,0.38304351857432206,SOLVED,-0.38304351857432206,-0.012127894156560015,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-05,9.06,108.34117658,5.40961513,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.444878364035255,4.343204265026375,0.38613972730213464,SOLVED,-0.38613972730213464,0.01116071428571419,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-08,8.76,105.03228363,5.24439783,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.2976969612526315,4.199389554263911,0.37675757882308636,SOLVED,-0.37675757882308636,-0.03311258278145701,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-09,8.63,103.57837613,5.17180234,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.233918353380161,4.137069846266845,0.37260275570051316,SOLVED,-0.37260275570051316,-0.0148401826484017,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-10,8.9,106.53632588,5.3194966,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.366381615884523,4.266503085953061,0.3811709789484886,SOLVED,-0.3811709789484886,0.031286210892236266,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-11,9.33,111.34926107,5.55981268,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.577341626539617,4.472637504712591,0.39434988253961845,SOLVED,-0.39434988253961845,0.04831460674157295,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-12,9.69,115.30990566,5.75757279,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.753959309878766,4.645215157627546,0.40497359979306424,SOLVED,-0.40497359979306424,0.03858520900321527,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-15,9.32,111.24899159,5.5548061,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.572435579780197,4.467843681020509,0.3940496004750048,SOLVED,-0.3940496004750048,-0.03818369453044368,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-16,9.31,111.04845262,5.54479293,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.567529533020776,4.463049857328427,0.3937490312599494,SOLVED,-0.3937490312599494,-0.0010729613733905241,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-17,8.8,105.48349631,5.26692746,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.317321148290315,4.218564849032241,0.37802492870526383,SOLVED,-0.37802492870526383,-0.05477980665950588,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-18,8.69,104.28026251,5.20684844,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.263354633936685,4.165832788419337,0.37452725061499315,SOLVED,-0.37452725061499315,-0.012500000000000178,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-19,8.75,104.93201415,5.23939124,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.29279091449321,4.194595730571829,0.37643993539888576,SOLVED,-0.37643993539888576,0.0069044879171462625,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-22,9.06,108.29104184,5.40711184,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.444878364035255,4.343204265026375,0.38613972730213464,SOLVED,-0.38613972730213464,0.03542857142857159,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-23,9.36,111.70020426,5.57733573,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.592059766817879,4.487018975788837,0.3952490116727566,SOLVED,-0.3952490116727566,0.0331125827814569,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-24,9.82,116.76381317,5.83016827,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.817737917751238,4.707534865624614,0.40872369094993966,SOLVED,-0.40872369094993966,0.04914529914529919,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-25,9.68,115.20963618,5.75256621,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.749053263119346,4.640421333935464,0.40468327914021784,SOLVED,-0.40468327914021784,-0.014256619144602856,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-26,9.79,116.36273523,5.81014193,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.803019777472975,4.693153394548367,0.4078622257800356,SOLVED,-0.4078622257800356,0.011363636363636243,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-29,9.54,113.60532444,5.67246085,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.680368608487454,4.5733078022463145,0.4005904944778933,SOLVED,-0.4005904944778933,-0.025536261491317713,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-30,9.97,118.31799015,5.90777034,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.891328619142549,4.779442221005845,0.41299618720534426,SOLVED,-0.41299618720534426,0.04507337526205468,600588,2017-09-30,4.0,0.0,MEDIUM
2018-01-31,9.7,115.3600404,5.76007608,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.7588653566381875,4.650008981319628,0.4052636537871446,SOLVED,-0.4052636537871446,-0.027081243731193694,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-01,9.97,118.41825964,5.91277693,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.891328619142549,4.779442221005845,0.41299618720534426,SOLVED,-0.41299618720534426,0.027835051546391876,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-02,10.22,121.12553568,6.04795472,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.01397978812807,4.899287813307898,0.41999148871001923,SOLVED,-0.41999148871001923,0.02507522567703102,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-05,10.36,122.67971267,6.12555679,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.0826644427599605,4.966401344997046,0.42384260572723953,SOLVED,-0.42384260572723953,0.013698630136986134,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-06,10.03,119.01987654,5.94281644,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,4.920764899699074,4.808205163158337,0.41468917950280904,SOLVED,-0.41468917950280904,-0.031853281853281845,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-07,10.86,128.19453425,6.40091897,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.327966780731002,5.20609252960115,0.43722881753276444,SOLVED,-0.43722881753276444,0.0827517447657029,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-08,10.96,129.29749856,6.4559914,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.37702724832521,5.254030766521972,0.4398400866722124,SOLVED,-0.4398400866722124,0.009208103130755152,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-09,10.28,121.82742207,6.08300082,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.043416068684595,4.928050755460389,0.4216476802099053,SOLVED,-0.4216476802099053,-0.06204379562043805,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-12,11.39,134.01016427,6.6913009,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.587987258980305,5.460165185281502,0.4508325403077146,SOLVED,-0.4508325403077146,0.10797665369649811,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-13,11.98,140.47754594,7.01422564,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.877444017786133,5.743000783114345,0.46532968710524314,SOLVED,-0.46532968710524314,0.05179982440737496,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-14,11.61,136.46676661,6.81396223,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,5.695920287687562,5.565629306507307,0.4563146364080881,SOLVED,-0.4563146364080881,-0.03088480801335569,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-22,12.85,150.10341632,7.4948578,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,6.304270085855743,6.160063444325487,0.4855896669766957,SOLVED,-0.4855896669766957,0.10680447889750222,600588,2017-09-30,4.0,0.0,MEDIUM
2018-02-23,12.77,149.25112572,7.45230183,,,,,2017-09-30,2017-10-28,0.1591819989368073,-0.25565343910743976,0.09374594244659873,0.0,2.038300996784743,0.6720363910110152,3.425484667917993,0.1591819989368073,0.0,2.0860174763032893,0.6720363910110152,6.265021711780377,6.12171285478883,0.48377840649656956,SOLVED,-0.48377840649656956,-0.006225680933852118,600588,2017-09-30,4.0,0.0,MEDIUM
