,true_buyhold
2022-07-26,2.160762358220849
2022-07-27,2.175982194676285
2022-07-28,2.1723500366663746
2022-07-29,2.1759338291093306
2022-08-01,2.179775381916392
2022-08-02,2.1442572874338754
2022-08-03,2.125060424726954
2022-08-04,2.13575625840422
2022-08-05,2.161571022431689
2022-08-08,2.171664053075168
2022-08-09,2.1571198240799787
2022-08-10,2.0834499500720156
2022-08-11,2.102457029857671
2022-08-12,2.1076205936738597
2022-08-15,2.0875135741349555
2022-08-16,2.098796225600607
2022-08-17,2.110413339623392
2022-08-18,2.1083404565333583
2022-08-19,2.0609907100020233
2022-08-22,2.087031580608879
2022-08-23,2.0969720374408065
2022-08-24,2.0348882357344764
2022-08-25,2.040300674412957
2022-08-26,2.0358107335527182
2022-08-29,2.0299573624093
2022-08-30,2.017580734422319
2022-08-31,1.9992642842996462
2022-09-01,1.9780162054215686
2022-09-02,1.9493673186615434
2022-09-05,1.9522188687367232
2022-09-06,1.9940590017910267
2022-09-07,2.001277955040856
2022-09-08,1.9891925797606202
2022-09-09,2.0098990834320367
2022-09-13,2.0131309876685908
2022-09-14,1.9911459616207492
2022-09-15,1.937514596406722
2022-09-16,1.8972067404268496
2022-09-19,1.8828424788741644
2022-09-20,1.895581551046033
2022-09-21,1.8928642011993193
2022-09-22,1.8820477250764338
2022-09-23,1.856210393043724
2022-09-26,1.8625462344528194
2022-09-27,1.8865896921117185
2022-09-28,1.8581849437083826
2022-09-29,1.8742517298506174
2022-09-30,1.8468635080201492
2022-10-10,1.7758641419897139
2022-10-11,1.7865848903601975
2022-10-12,1.8288826534258724
2022-10-13,1.8298247302062705
2022-10-14,1.867002800264166
2022-10-17,1.8658934944506973
2022-10-18,1.8642980669927505
2022-10-19,1.8458722343805332
2022-10-20,1.822541859375499
2022-10-21,1.819883127505679
2022-10-24,1.7897993548429205
2022-10-25,1.7911342505921592
2022-10-26,1.7929556333303862
2022-10-27,1.790613821562087
2022-10-28,1.7324265145287043
2022-10-31,1.7190835083817753
2022-11-01,1.8233967161078808
2022-11-02,1.8960603457076062
2022-11-03,1.856858029082264
2022-11-04,1.9036808223900927
2022-11-07,1.8982124256630497
2022-11-08,1.8888524606303418
2022-11-09,1.859372610510462
2022-11-10,1.8389174522183511
2022-11-11,1.8743963705580737
2022-11-14,1.8642753812588282
2022-11-15,1.897927572282999
2022-11-16,1.879644645935019
2022-11-17,1.8876123573847006
2022-11-18,1.8710645064748943
2022-11-21,1.8431268038853197
2022-11-22,1.8286839780514266
2022-11-23,1.8325175159418607
2022-11-24,1.8185944909679403
2022-11-25,1.8197854876093518
2022-11-28,1.7956714712747974
2022-11-29,1.845079388032728
2022-11-30,1.85086084658712
2022-12-01,1.8752135747905314
2022-12-02,1.859111751308803
2022-12-05,1.8865948351574338
2022-12-06,1.893303388482455
2022-12-07,1.88560914974294
2022-12-08,1.8825086187601898
2022-12-09,1.8988804028453796
2022-12-12,1.902973517172632
2022-12-13,1.870984706743487
2022-12-14,1.8864619657607768
2022-12-15,1.909145080207186
2022-12-16,1.8996599131385705
2022-12-19,1.8597862343393783
2022-12-20,1.8278562716311275
2022-12-21,1.817460233032219
2022-12-22,1.8185370495030069
2022-12-23,1.8231528629746718
2022-12-26,1.8492227614066152
2022-12-27,1.8585278012624595
2022-12-28,1.8392514251887815
2022-12-29,1.8393791633391674
2022-12-30,1.844788191950628
2023-01-03,1.8774849957289736
2023-01-04,1.8670759449103531
2023-01-05,1.9248720266412305
2023-01-06,1.94803318263534
2023-01-09,1.9736142206829441
2023-01-10,1.9634505920021372
2023-01-11,1.947203122588512
2023-01-12,1.953766988793598
2023-01-13,1.970973574103254
2023-01-16,2.012173230010813
2023-01-17,2.010388188895427
2023-01-18,2.011803964298893
2023-01-19,2.0322880480514547
2023-01-20,2.046688462745002
2023-01-30,2.0529296810764133
2023-01-31,2.0363009101023746
2023-02-01,2.044703408675319
2023-02-02,2.0671796260362405
2023-02-03,2.0541450220030533
2023-02-06,2.011302085754638
2023-02-07,2.0087238211056273
2023-02-08,1.9984112590441023
2023-02-09,2.0299930354452957
2023-02-10,1.994703835842938
2023-02-13,2.045777484907055
2023-02-14,2.044446232912237
2023-02-15,2.0416391697671483
2023-02-16,2.0079454010592483
2023-02-17,1.9708379478443006
2023-02-20,2.030374022023213
2023-02-21,2.0249825764276284
2023-02-22,2.0257809008629786
2023-02-23,2.009580604035953
