code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
601877,正泰电器,2006-12-31,2009-12-31,2009-12-31,2009-12-31,196065882.27,194638850.26,0.22,3377159073.38,,254693635.24,196065882.27,194638850.26,0.22,3377159073.38,,254693635.24,1.299020677596852,0.9927216709328609,,,,,0.9927216709328609,0.2183987676052294,,,,,,0.9927216709328609,0.2183987676052294,,,0.0,
601877,正泰电器,2007-12-31,2009-12-31,2009-12-31,2009-12-31,366000822.83,366333517.61,0.41,4184807996.51,,546468577.73,366000822.83,366333517.61,0.41,4184807996.51,,546468577.73,1.4930801890131915,1.0009090000875613,,0.315,280486183.935,400581106.485,1.0,0.41,0.3141993838026147,,,,,1.0,0.41,0.3141993838026147,,0.0,4.1174593235016
601877,正泰电器,2008-12-31,2010-04-10,2010-04-10,2010-04-10,388461491.14,398211833.03,0.43,4442093335.08,,367828258.46,388461491.14,398211833.03,0.43,4442093335.08,,367828258.46,0.9468847410860505,1.0250998930714756,,0.41,366333517.61,367828258.46,1.0,0.43,0.41,,,,,0.9468847410860505,0.4071604386670017,0.4071604386670017,,0.0,5.335677378042319
601877,正泰电器,2009-03-31,2010-04-21,2010-04-21,2010-04-21,119091958.43,,0.13,873850113.41,,174717030.16,,,,,,,,,,0.41,366333517.61,367828258.46,,,0.41,,,,,,,0.4071604386670017,,0.0,5.335677378042319
601877,正泰电器,2009-06-30,2010-08-19,2010-08-19,2010-08-19,350814597.08,301021322.57,0.39,2099639179.31,,678938700.12,,,,,,,,,,0.42,382272675.32,457148418.095,,,0.42,,,,,,,0.40858021933350086,,0.0,5.354283045156793
601877,正泰电器,2009-09-30,2010-10-26,2010-10-26,2010-10-26,481037368.32,,0.53,3528348961.3,,1032315001.29,,,,,,,,,,,,,,,,,,,,,,,,0.0,
601877,正泰电器,2009-12-31,2011-04-20,2011-04-20,2011-04-20,522343677.92,531674984.78,0.58,4801517368.37,,1103801231.95,522343677.92,531674984.78,0.58,4801517368.37,,1103801231.95,2.113170463449265,1.0178643051585456,,,,,1.0,0.58,,,,,,1.0,0.58,,,0.0,
601877,正泰电器,2010-03-31,2010-04-21,2010-04-21,2010-04-21,153974162.7,154044088.54,0.15,1169899767.45,,-120582796.98,557225882.19,,0.6,5097567022.41,,808501404.8100001,1.4509401494999496,,,0.59,,956151318.3800001,,,,,,,,,,,,0.0,
601877,正泰电器,2010-06-30,2010-08-19,2010-08-19,2010-08-19,369548413.8,363783610.08,0.37,2841252861.13,,379748165.04,541077494.6400001,594437272.29,0.5599999999999999,5543131050.190001,,804610696.87,1.487052603075533,1.0986176253468132,,0.58,563056128.535,808501404.8100001,1.0,0.5599999999999999,0.57,,,,,1.0,0.5599999999999999,0.57,,0.0,7.469625770718589
601877,正泰电器,2010-09-30,2010-10-26,2010-10-26,2010-10-26,560698127.04,553005443.98,0.56,4659762055.43,,726274095.45,602004436.6400001,,0.6100000000000001,5932930462.499999,,797760326.1100001,1.3251734996548912,,,0.59,563056128.535,806556050.84,,,0.57,,,,,,,0.57,,0.0,7.469625770718589
