strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2020-02-28,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1568577992995554,62.15820981512158,9.75,0.11590381677098181,0.125,0.009096183229018187,9.096183229018188e-06
v31_1_confidence_gate_only,2020-04-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2342906278039917,41.44425276850348,9.71,0.12031752614059067,0.125,0.004682473859409328,4.682473859409328e-06
v31_1_confidence_gate_only,2020-06-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2287410042823729,41.44425276850348,9.48,0.11626668278910578,0.125,0.008733317210894223,8.733317210894224e-06
v31_1_confidence_gate_only,2020-07-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2441834349512251,41.44425276850348,10.12,0.11937690198079427,0.125,0.005623098019205727,5.6230980192057275e-06
v31_1_confidence_gate_only,2020-10-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,5.818532960943834,6.6442864996211854,38.66,0.06850077207532333,0.03125,-0.03725077207532333,3.7250772075323336e-05
v31_1_confidence_gate_only,2020-10-30,600519,贵州茅台,REDUCE_25,HIGH,True,0,1.2708099163861046,1125.2508983141547,1429.98,0.2481577358684391,0.09375,-0.1544077358684391,0.0001544077358684391
v31_1_confidence_gate_only,2020-12-31,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.520389810453066,1125.2508983141547,1710.82,0.09599807274571541,0.0625,-0.03349807274571541,3.3498072745715413e-05
v31_1_confidence_gate_only,2020-12-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.4095888836792165,29.02910814667533,11.89,0.12015029842768561,0.125,0.004849701572314388,4.849701572314389e-06
v31_1_confidence_gate_only,2021-01-29,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6103164216218306,1125.2508983141547,1812.01,0.06393796857126949,0.0625,-0.0014379685712694878,1.4379685712694878e-06
v31_1_confidence_gate_only,2021-01-29,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.3958096108893354,29.02910814667533,11.49,0.116673098623699,0.125,0.008326901376301002,8.326901376301001e-06
v31_1_confidence_gate_only,2021-02-26,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6153375240341592,1125.2508983141547,1817.66,0.06291404996039465,0.0625,-0.00041404996039465236,4.140499603946524e-07
v31_1_confidence_gate_only,2021-04-30,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6337051227044233,1051.8054795319931,1718.34,0.06427738823723385,0.0625,-0.0017773882372338484,1.7773882372338486e-06
v31_1_confidence_gate_only,2021-05-31,600519,贵州茅台,CORE_ONLY,HIGH,True,0,1.8056570696371157,1051.8054795319931,1899.2,0.06904977936921178,0.03125,-0.03779977936921178,3.779977936921178e-05
v31_1_confidence_gate_only,2021-08-31,601877,正泰电器,REDUCE_50,MEDIUM,True,0,1.5868709940689103,38.06862701869808,60.41,0.24726908219289784,0.0625,-0.18476908219289784,0.00018476908219289785
v31_1_confidence_gate_only,2021-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,4.679004211885053,11.254531437744657,52.66,0.034251227639015495,0.03125,-0.0030012276390154954,3.0012276390154954e-06
v31_1_confidence_gate_only,2022-03-31,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.2168527399320938,73.04496131780581,15.84,0.1246508422121929,0.125,0.00034915778780710005,3.4915778780710006e-07
v31_1_confidence_gate_only,2022-04-29,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.3879405563837199,38.20172899206041,14.82,0.1183924334204346,0.125,0.006607566579565405,6.607566579565405e-06
v31_1_confidence_gate_only,2022-05-31,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.3997201279338329,38.20172899206041,15.27,0.12455456688414071,0.125,0.00044543311585928946,4.4543311585928947e-07
v31_1_confidence_gate_only,2022-10-31,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.7730926206439915,31.522743005488294,24.37,0.015459050447209332,0.0625,0.047040949552790666,4.704094955279067e-05
v31_1_confidence_gate_only,2022-11-30,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.8124292989205014,31.522743005488294,25.61,0.062315883901685735,0.0625,0.0001841160983142645,1.8411609831426451e-07
v31_1_confidence_gate_only,2022-12-30,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.7838784840423894,31.522743005488294,24.71,0.06198278926021161,0.0625,0.0005172107397883874,5.172107397883874e-07
v31_1_confidence_gate_only,2023-04-28,600031,三一重工,CORE_ONLY,MEDIUM,True,0,3.2221186308775,4.736014327270175,15.26,0.12883229409142097,0.03125,-0.09758229409142097,9.758229409142096e-05
v31_1_confidence_gate_only,2023-06-30,600031,三一重工,CORE_ONLY,MEDIUM,True,0,3.285463033843637,4.736014327270175,15.56,0.0313430961981836,0.03125,-9.309619818360232e-05,9.309619818360232e-08
v31_1_confidence_gate_only,2023-07-31,600031,三一重工,CORE_ONLY,MEDIUM,True,0,3.521948804917215,4.736014327270175,16.68,0.033395561606582996,0.03125,-0.0021455616065829963,2.1455616065829964e-06
v31_1_confidence_gate_only,2024-01-31,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7884333717060056,21.43491207561638,16.9,0.016985913756979765,0.0625,0.04551408624302024,4.551408624302024e-05
v31_1_confidence_gate_only,2024-06-28,002920,德赛西威,BUY_STAGED,MEDIUM,True,0,0.8291874263391976,102.53411629184626,85.02,0.0,0.0625,0.0625,6.25e-05
v31_1_confidence_gate_only,2024-06-28,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.8268229006721162,21.61285081179253,17.87,0.061025105128550486,0.0625,0.0014748948714495141,1.4748948714495142e-06
v31_1_confidence_gate_only,2024-08-30,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7569570595968562,21.61285081179253,16.36,0.05840241104707871,0.0625,0.00409758895292129,4.09758895292129e-06
v31_1_confidence_gate_only,2024-11-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8490208939499029,1666.872994627981,1415.21,0.0178874260884778,0.0625,0.0446125739115222,4.46125739115222e-05
v31_1_confidence_gate_only,2025-01-27,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8110095996256217,1666.872994627981,1351.85,0.06090346335552512,0.0625,0.0015965366444748788,1.5965366444748789e-06
v31_1_confidence_gate_only,2025-04-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,3.827144704684976,5.894733996439516,22.56,0.04866432858245574,0.03125,-0.017414328582455743,1.7414328582455742e-05
v31_1_confidence_gate_only,2025-04-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.693683888583316,148.51144980517537,103.02,0.07539009007483718,0.09375,0.018359909925162815,1.8359909925162814e-05
v31_1_confidence_gate_only,2025-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,4.100269836535278,5.894733996439516,24.17,0.03291220076321067,0.03125,-0.0016622007632106708,1.662200763210671e-06
v31_1_confidence_gate_only,2025-06-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6795435647042152,148.51144980517537,100.92,0.09028099138465642,0.09375,0.0034690086153435773,3.4690086153435775e-06
v31_1_confidence_gate_only,2025-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7611573975849459,1778.7122667344315,1353.88,0.062267844851206795,0.0625,0.0002321551487932047,2.321551487932047e-07
v31_1_confidence_gate_only,2025-07-31,600031,三一重工,CORE_ONLY,MEDIUM,True,0,2.5400524000298543,7.657322344913592,19.45,0.03155179215744462,0.03125,-0.00030179215744462196,3.01792157444622e-07
v31_1_confidence_gate_only,2025-07-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,4.54134147803266,5.894733996439516,26.77,0.03441708559477642,0.03125,-0.0031670855947764226,3.1670855947764228e-06
v31_1_confidence_gate_only,2025-07-31,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6759748162966326,148.51144980517537,100.39,0.09273353987896706,0.09375,0.0010164601210329444,1.0164601210329443e-06
v31_1_confidence_gate_only,2025-08-29,600031,三一重工,CORE_ONLY,MEDIUM,True,0,2.315300095851165,8.871420182984512,20.54,0.03139902242408661,0.03125,-0.0001490224240866117,1.490224240866117e-07
v31_1_confidence_gate_only,2025-08-29,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.318758104438435,5.896728341891701,37.26,0.04138374341762427,0.03125,-0.010133743417624269,1.0133743417624269e-05
v31_1_confidence_gate_only,2025-08-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.7899553155195379,1799.570142856821,1421.58,0.062088157280903826,0.0625,0.00041184271909617404,4.1184271909617406e-07
v31_1_confidence_gate_only,2025-09-30,600031,三一重工,CORE_ONLY,MEDIUM,True,0,2.5644146631262905,8.871420182984512,22.75,0.033095401147021725,0.03125,-0.0018454011470217246,1.8454011470217247e-06
v31_1_confidence_gate_only,2025-09-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.869911186548604,5.896728341891701,40.51,0.032486736089809724,0.03125,-0.0012367360898097243,1.2367360898097244e-06
v31_1_confidence_gate_only,2025-09-30,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.770734058633664,1799.570142856821,1386.99,0.05830673306386584,0.0625,0.004193266936134157,4.193266936134158e-06
v31_1_confidence_gate_only,2025-10-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.554281312866501,6.252401757543343,40.98,0.031724924455427884,0.03125,-0.0004749244554278845,4.749244554278845e-07
v31_1_confidence_gate_only,2025-10-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7763864583065878,1769.1704759971403,1373.56,0.0621148136416648,0.0625,0.0003851863583351975,3.851863583351975e-07
v31_1_confidence_gate_only,2025-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.555880698252755,6.252401757543343,40.99,0.0316516190782808,0.03125,-0.0004016190782807974,4.016190782807974e-07
v31_1_confidence_gate_only,2025-12-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7604354799340289,1769.1704759971403,1345.34,0.06198753716940288,0.0625,0.0005124628305971171,5.124628305971172e-07
v31_1_confidence_gate_only,2026-01-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,7.685046780947666,6.252401757543343,48.05,0.035717579289872736,0.03125,-0.004467579289872736,4.467579289872736e-06
v31_1_confidence_gate_only,2026-01-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7735885368698704,1769.1704759971403,1368.61,0.061993219822609885,0.0625,0.0005067801773901148,5.067801773901148e-07
v31_1_confidence_gate_only,2026-01-30,601088,中国神华,REDUCE_25,MEDIUM,True,0,1.2016942098841183,34.03528090889617,40.9,0.33926343597616176,0.09375,-0.24551343597616176,0.0002455134359761618
v31_1_confidence_gate_only,2026-02-27,002008,大族激光,CORE_ONLY,MEDIUM,True,0,11.531568634887131,6.252401757543343,72.1,0.045331186545742023,0.03125,-0.014081186545742023,1.4081186545742023e-05
v31_1_confidence_gate_only,2026-03-31,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.6023424125653857,170.41801782280623,102.65,0.08505722472345391,0.125,0.03994277527654609,3.994277527654609e-05
v31_1_confidence_gate_only,2026-03-31,601088,中国神华,REDUCE_25,MEDIUM,True,0,1.361817110895507,33.48467252699905,45.6,0.10288805917717886,0.09375,-0.009138059177178859,9.13805917717886e-06
v31_1_confidence_gate_only,2026-04-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,11.185548360482686,8.9865956286172,100.52,0.04352087545764316,0.03125,-0.01227087545764316,1.227087545764316e-05
v31_1_confidence_gate_only,2026-04-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.600589025168014,171.614857549497,103.07,0.12313081383686467,0.125,0.0018691861631353335,1.8691861631353336e-06
v31_1_confidence_gate_only,2026-04-30,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.451947270380039,32.24635009489369,46.82,0.09443245007375246,0.0625,-0.031932450073752464,3.193245007375246e-05
v31_1_confidence_gate_only,2026-05-29,002008,大族激光,CORE_ONLY,MEDIUM,True,0,14.67185188350221,8.9865956286172,131.85,0.04141792019876939,0.03125,-0.010167920198769387,1.0167920198769387e-05
v31_1_confidence_gate_only,2026-05-29,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.5929556534500544,171.614857549497,101.76,0.1246997108300631,0.125,0.00030028916993689314,3.0028916993689314e-07
v31_1_confidence_gate_only,2026-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,16.70376705523335,8.9865956286172,150.11,0.037365840497140215,0.03125,-0.006115840497140215,6.115840497140215e-06
v31_1_confidence_gate_only,2026-06-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.4749006068806941,171.614857549497,81.5,0.10514430787133383,0.125,0.01985569212866617,1.985569212866617e-05
v31_1_confidence_gate_only,2026-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.8188657470729146,1447.7220524092088,1185.49,0.055480406712873416,0.0625,0.007019593287126584,7.019593287126584e-06
v31_1_confidence_gate_only,2026-06-30,601877,正泰电器,BUY_A_LEVEL,HIGH,True,0,0.7471552823851998,33.55393529437035,25.07,0.0843480869282037,0.09375,0.009401913071796303,9.401913071796303e-06
v31_1_confidence_gate_only,2026-07-31,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.4169045447172997,32.24635009489369,45.69,0.06296282322814696,0.0625,-0.00046282322814696075,4.6282322814696077e-07
v31_1_confidence_gate_only,2026-08-24,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.4541180586954296,32.24635009489369,46.89,0.06466724244736116,0.0625,-0.002167242447361162,2.167242447361162e-06
