strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v32_candidate,2018-10-31,600519,贵州茅台,BUY_FULL_MARGIN,MEDIUM,True,0,0.5387270286504152,849.7810127456414,457.8,0.0,0.125,0.125,0.000125
v32_candidate,2018-12-28,002008,大族激光,BUY_FULL_MARGIN,MEDIUM,True,0,0.4609137667966451,61.66012396965112,28.42,0.1218937731962442,0.125,0.0031062268037558016,3.1062268037558015e-06
v32_candidate,2019-04-30,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.3079646639658444,30.165798505475063,9.29,0.0,0.125,0.125,0.000125
v32_candidate,2019-04-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.1895433475465942,60.56662050446242,11.48,0.12181801627082302,0.125,0.003181983729176982,3.181983729176982e-06
v32_candidate,2019-04-30,601877,正泰电器,BUY_FULL_MARGIN,MEDIUM,True,0,0.5936187255184667,35.73000494799955,21.21,0.0,0.125,0.125,0.000125
v32_candidate,2019-05-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.1771602891267383,60.56662050446242,10.73,0.12428674306736065,0.125,0.0007132569326393501,7.132569326393501e-07
v32_candidate,2019-05-31,601877,正泰电器,BUY_FULL_MARGIN,MEDIUM,True,0,0.5454799132652011,35.73000494799955,19.49,0.12219069758174352,0.125,0.0028093024182564846,2.8093024182564846e-06
v32_candidate,2019-06-28,601877,正泰电器,BUY_FULL_MARGIN,MEDIUM,True,0,0.5303665652321992,35.73000494799955,18.95,0.1154238721849822,0.125,0.009576127815017793,9.576127815017794e-06
v32_candidate,2019-07-31,002008,大族激光,BUY_FULL_MARGIN,MEDIUM,True,0,0.5086896560143982,54.08012463933677,27.51,0.1070058699603926,0.125,0.017994130039607398,1.79941300396074e-05
v32_candidate,2019-08-30,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1766103158218776,64.49226902174567,11.39,0.12313754147771461,0.125,0.0018624585222853929,1.862458522285393e-06
v32_candidate,2019-08-30,601877,正泰电器,BUY_FULL_MARGIN,MEDIUM,True,0,0.4423646678398097,42.6345080679672,18.86,0.12156560024954317,0.125,0.0034343997504568263,3.4343997504568263e-06
v32_candidate,2019-09-30,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1773856025462932,64.49226902174567,11.44,0.1219610771512713,0.125,0.003038922848728698,3.038922848728698e-06
v32_candidate,2019-09-30,601877,正泰电器,BUY_FULL_MARGIN,MEDIUM,True,0,0.4289952160546192,42.6345080679672,18.29,0.11775814833393279,0.125,0.007241851666067209,7.241851666067209e-06
v32_candidate,2019-10-31,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1806680088342572,62.15820981512158,11.23,0.12142880195673245,0.125,0.003571198043267554,3.571198043267554e-06
v32_candidate,2019-11-29,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1687629040669063,62.15820981512158,10.49,0.11805880455163575,0.125,0.006941195448364246,6.9411954483642455e-06
v32_candidate,2019-12-31,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1788983310985699,62.15820981512158,11.12,0.12123669343812953,0.125,0.0037633065618704747,3.763306561870475e-06
v32_candidate,2020-01-23,002008,大族激光,REDUCE_25,MEDIUM,True,2,1.346116624975786,30.99285695305224,41.72,0.17023729288064013,0.09375,-0.07648729288064013,7.648729288064012e-05
v32_candidate,2020-01-23,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1694064232435199,62.15820981512158,10.53,0.12193677300102472,0.125,0.0030632269989752797,3.0632269989752797e-06
v32_candidate,2020-02-28,601088,中国神华,BUY_FULL_MARGIN,HIGH,True,0,0.1568577992995554,62.15820981512158,9.75,0.11591626724953938,0.125,0.009083732750460621,9.083732750460622e-06
v32_candidate,2020-04-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2342906278039917,41.44425276850348,9.71,0.12035009683037487,0.125,0.00464990316962513,4.649903169625131e-06
v32_candidate,2020-06-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2287410042823729,41.44425276850348,9.48,0.11628854138697946,0.125,0.008711458613020542,8.711458613020542e-06
v32_candidate,2020-07-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2441834349512251,41.44425276850348,10.12,0.11942821354183905,0.125,0.005571786458160949,5.571786458160949e-06
v32_candidate,2020-11-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,5.719199496013081,6.6442864996211854,38.0,0.061726158580068906,0.03125,-0.030476158580068906,3.0476158580068908e-05
v32_candidate,2020-11-30,600519,贵州茅台,REDUCE_25,HIGH,True,2,1.3042069126082825,1125.2508983141547,1467.56,0.23222069728069716,0.09375,-0.13847069728069716,0.00013847069728069718
v32_candidate,2020-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,2,6.202321348176291,6.6442864996211854,41.21,0.031564629556022496,0.03125,-0.0003146295560224957,3.146295560224957e-07
v32_candidate,2020-12-31,600519,贵州茅台,REDUCE_50,HIGH,True,2,1.520389810453066,1125.2508983141547,1710.82,0.10179147000233059,0.0625,-0.03929147000233059,3.929147000233059e-05
v32_candidate,2020-12-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.4095888836792165,29.02910814667533,11.89,0.1197454973108084,0.125,0.005254502689191601,5.254502689191601e-06
v32_candidate,2021-01-29,600519,贵州茅台,REDUCE_50,HIGH,True,2,1.6103164216218306,1125.2508983141547,1812.01,0.06395463173094673,0.0625,-0.0014546317309467316,1.4546317309467316e-06
v32_candidate,2021-01-29,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.3958096108893354,29.02910814667533,11.49,0.11670350532125041,0.125,0.008296494678749586,8.296494678749586e-06
v32_candidate,2021-02-26,600519,贵州茅台,REDUCE_50,HIGH,True,2,1.6153375240341592,1125.2508983141547,1817.66,0.06291003239246937,0.0625,-0.0004100323924693672,4.100323924693672e-07
v32_candidate,2021-04-30,600519,贵州茅台,REDUCE_50,HIGH,True,2,1.6337051227044233,1051.8054795319931,1718.34,0.06424531438930985,0.0625,-0.001745314389309846,1.7453143893098462e-06
v32_candidate,2021-05-31,600519,贵州茅台,CORE_ONLY,HIGH,True,2,1.8056570696371157,1051.8054795319931,1899.2,0.06905619621451282,0.03125,-0.037806196214512824,3.780619621451283e-05
v32_candidate,2021-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,4.513430423647432,8.651955682179892,39.05,0.031300654261836855,0.03125,-5.065426183685495e-05,5.065426183685495e-08
v32_candidate,2021-09-30,601877,正泰电器,REDUCE_50,MEDIUM,True,2,1.4200669746625607,38.06862701869808,54.06,0.22250099679826169,0.0625,-0.16000099679826169,0.00016000099679826168
v32_candidate,2021-10-29,601877,正泰电器,REDUCE_50,MEDIUM,True,2,1.5156837668891927,38.06862701869808,57.7,0.06898258537673366,0.0625,-0.006482585376733657,6.4825853767336575e-06
v32_candidate,2021-11-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,3.8926542826183854,11.254531437744657,43.81,0.03310505034116155,0.03125,-0.0018550503411615474,1.8550503411615474e-06
v32_candidate,2021-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,2,4.679004211885053,11.254531437744657,52.66,0.036053604508033535,0.03125,-0.004803604508033535,4.803604508033535e-06
v32_candidate,2022-04-29,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.3879405563837199,38.20172899206041,14.82,0.11934716446289224,0.125,0.005652835537107756,5.652835537107756e-06
v32_candidate,2022-05-31,600031,三一重工,BUY_FULL_MARGIN,MEDIUM,True,0,0.3997201279338329,38.20172899206041,15.27,0.12449025005185232,0.125,0.0005097499481476753,5.097499481476753e-07
v32_candidate,2022-10-31,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.7730926206439915,31.522743005488294,24.37,0.015460804958149579,0.0625,0.04703919504185042,4.703919504185042e-05
v32_candidate,2022-11-30,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.8124292989205014,31.522743005488294,25.61,0.062281925317049285,0.0625,0.00021807468295071547,2.1807468295071548e-07
v32_candidate,2022-12-30,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.7838784840423894,31.522743005488294,24.71,0.0620106692190101,0.0625,0.0004893307809899008,4.893307809899009e-07
v32_candidate,2023-05-31,600031,三一重工,CORE_ONLY,MEDIUM,True,2,2.873724414563747,4.736014327270175,13.61,0.11820066114566824,0.03125,-0.08695066114566824,8.695066114566824e-05
v32_candidate,2023-06-30,600031,三一重工,CORE_ONLY,MEDIUM,True,2,3.285463033843637,4.736014327270175,15.56,0.03451744085932623,0.03125,-0.0032674408593262316,3.2674408593262317e-06
v32_candidate,2023-07-31,600031,三一重工,CORE_ONLY,MEDIUM,True,2,3.521948804917215,4.736014327270175,16.68,0.033392110770753734,0.03125,-0.0021421107707537343,2.1421107707537345e-06
v32_candidate,2024-01-31,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7884333717060056,21.43491207561638,16.9,0.017429408742897695,0.0625,0.045070591257102305,4.5070591257102306e-05
v32_candidate,2024-06-28,002920,德赛西威,BUY_STAGED,MEDIUM,True,0,0.8291874263391976,102.53411629184626,85.02,0.0,0.0625,0.0625,6.25e-05
v32_candidate,2024-06-28,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.8268229006721162,21.61285081179253,17.87,0.06092730808641833,0.0625,0.0015726919135816697,1.5726919135816698e-06
v32_candidate,2024-08-30,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7569570595968562,21.61285081179253,16.36,0.05842441687902244,0.0625,0.004075583120977562,4.075583120977562e-06
v32_candidate,2024-11-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8490208939499029,1666.872994627981,1415.21,0.018352617038461333,0.0625,0.04414738296153867,4.414738296153867e-05
v32_candidate,2025-01-27,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8110095996256217,1666.872994627981,1351.85,0.06090336502222554,0.0625,0.0015966349777744582,1.5966349777744581e-06
v32_candidate,2025-04-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.693683888583316,148.51144980517537,103.02,0.07544987030222426,0.09375,0.01830012969777574,1.8300129697775737e-05
v32_candidate,2025-05-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,3.86616258066359,5.894733996439516,22.79,0.04879339771814749,0.03125,-0.017543397718147488,1.754339771814749e-05
v32_candidate,2025-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,4.100269836535278,5.894733996439516,24.17,0.03303464750223569,0.03125,-0.0017846475022356909,1.784647502235691e-06
v32_candidate,2025-06-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6795435647042152,148.51144980517537,100.92,0.09022025145369715,0.09375,0.0035297485463028494,3.5297485463028494e-06
v32_candidate,2025-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7611573975849459,1778.7122667344315,1353.88,0.062252115638045585,0.0625,0.00024788436195441466,2.4788436195441466e-07
v32_candidate,2025-07-31,600031,三一重工,CORE_ONLY,MEDIUM,True,2,2.5400524000298543,7.657322344913592,19.45,0.031454854972505795,0.03125,-0.00020485497250579549,2.048549725057955e-07
v32_candidate,2025-07-31,002008,大族激光,CORE_ONLY,MEDIUM,True,2,4.54134147803266,5.894733996439516,26.77,0.03441855450682891,0.03125,-0.003168554506828909,3.1685545068289094e-06
v32_candidate,2025-07-31,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6759748162966326,148.51144980517537,100.39,0.09273749772176644,0.09375,0.0010125022782335596,1.0125022782335596e-06
v32_candidate,2025-08-29,600031,三一重工,CORE_ONLY,MEDIUM,True,2,2.315300095851165,8.871420182984512,20.54,0.03140372042212202,0.03125,-0.00015372042212202092,1.5372042212202092e-07
v32_candidate,2025-08-29,002008,大族激光,CORE_ONLY,MEDIUM,True,2,6.318758104438435,5.896728341891701,37.26,0.04138993535387787,0.03125,-0.010139935353877867,1.0139935353877868e-05
v32_candidate,2025-08-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.7899553155195379,1799.570142856821,1421.58,0.06210009736438424,0.0625,0.000399902635615762,3.99902635615762e-07
v32_candidate,2025-09-30,600031,三一重工,CORE_ONLY,MEDIUM,True,2,2.5644146631262905,8.871420182984512,22.75,0.03308834208301084,0.03125,-0.001838342083010841,1.838342083010841e-06
v32_candidate,2025-09-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,6.869911186548604,5.896728341891701,40.51,0.032479806850652174,0.03125,-0.0012298068506521737,1.2298068506521736e-06
v32_candidate,2025-09-30,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.770734058633664,1799.570142856821,1386.99,0.05829429656372692,0.0625,0.004205703436273078,4.205703436273079e-06
v32_candidate,2025-10-31,002008,大族激光,CORE_ONLY,MEDIUM,True,2,6.554281312866501,6.252401757543343,40.98,0.03169912953942622,0.03125,-0.00044912953942621847,4.491295394262185e-07
v32_candidate,2025-10-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7763864583065878,1769.1704759971403,1373.56,0.06206430930074518,0.0625,0.0004356906992548232,4.356906992548232e-07
v32_candidate,2025-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,2,6.555880698252755,6.252401757543343,40.99,0.03165830406392458,0.03125,-0.00040830406392457913,4.083040639245791e-07
v32_candidate,2025-12-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7604354799340289,1769.1704759971403,1345.34,0.06200062925783747,0.0625,0.0004993707421625318,4.993707421625319e-07
v32_candidate,2026-01-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,7.685046780947666,6.252401757543343,48.05,0.035707641973188944,0.03125,-0.004457641973188944,4.457641973188944e-06
v32_candidate,2026-01-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7735885368698704,1769.1704759971403,1368.61,0.0619759721179817,0.0625,0.000524027882018302,5.24027882018302e-07
v32_candidate,2026-02-27,002008,大族激光,CORE_ONLY,MEDIUM,True,2,11.531568634887131,6.252401757543343,72.1,0.045245099157114145,0.03125,-0.013995099157114145,1.3995099157114146e-05
v32_candidate,2026-02-27,601088,中国神华,REDUCE_25,MEDIUM,True,2,1.2110962183722092,34.03528090889617,41.22,0.33794455483129837,0.09375,-0.24419455483129837,0.00024419455483129835
v32_candidate,2026-03-31,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.6023424125653857,170.41801782280623,102.65,0.08478788816880402,0.125,0.04021211183119598,4.021211183119598e-05
v32_candidate,2026-03-31,601088,中国神华,REDUCE_25,MEDIUM,True,2,1.361817110895507,33.48467252699905,45.6,0.10556824775811026,0.09375,-0.011818247758110259,1.181824775811026e-05
v32_candidate,2026-04-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,11.185548360482686,8.9865956286172,100.52,0.04350687728219103,0.03125,-0.012256877282191027,1.2256877282191027e-05
v32_candidate,2026-04-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.600589025168014,171.614857549497,103.07,0.1231314035069876,0.125,0.001868596493012395,1.868596493012395e-06
v32_candidate,2026-04-30,601088,中国神华,REDUCE_50,MEDIUM,True,2,1.451947270380039,32.24635009489369,46.82,0.09443290230819085,0.0625,-0.03193290230819085,3.193290230819085e-05
v32_candidate,2026-05-29,002008,大族激光,CORE_ONLY,MEDIUM,True,2,14.67185188350221,8.9865956286172,131.85,0.04141566645012114,0.03125,-0.010165666450121139,1.0165666450121138e-05
v32_candidate,2026-05-29,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.5929556534500544,171.614857549497,101.76,0.12469292531781699,0.125,0.00030707468218300893,3.0707468218300893e-07
v32_candidate,2026-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,2,16.70376705523335,8.9865956286172,150.11,0.03736377263046796,0.03125,-0.006113772630467959,6.113772630467959e-06
v32_candidate,2026-06-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.4749006068806941,171.614857549497,81.5,0.10513848906979917,0.125,0.019861510930200832,1.9861510930200832e-05
v32_candidate,2026-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.8188657470729146,1447.7220524092088,1185.49,0.05535115857833495,0.0625,0.007148841421665053,7.148841421665053e-06
v32_candidate,2026-06-30,601877,正泰电器,BUY_A_LEVEL,HIGH,True,0,0.7471552823851998,33.55393529437035,25.07,0.08405414473300624,0.09375,0.009695855266993764,9.695855266993764e-06
v32_candidate,2026-08-24,601088,中国神华,REDUCE_50,MEDIUM,True,2,1.4541180586954296,32.24635009489369,46.89,0.06513868530586639,0.0625,-0.0026386853058663895,2.6386853058663895e-06
