strategy,date,code,name,action,valuation_confidence,tradable_today,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2020-04-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2342906278039917,41.44425276850348,9.71,0.11933193967786952,0.125,0.005668060322130478,5.668060322130478e-06
current_v31_baseline,2020-05-29,002008,大族激光,CORE_ONLY,LOW,True,0,4.53960014114133,6.317737049146663,28.68,0.031386151828426766,0.03125,-0.0001361518284267657,1.3615182842676572e-07
current_v31_baseline,2020-06-30,002008,大族激光,CORE_ONLY,LOW,True,0,5.414913557477158,6.317737049146663,34.21,0.03606777726238305,0.03125,-0.004817777262383048,4.817777262383048e-06
current_v31_baseline,2020-06-30,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2287410042823729,41.44425276850348,9.48,0.11810319764436568,0.125,0.006896802355634321,6.896802355634321e-06
current_v31_baseline,2020-07-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.2441834349512251,41.44425276850348,10.12,0.11879123935377663,0.125,0.006208760646223374,6.208760646223374e-06
current_v31_baseline,2020-10-30,600519,贵州茅台,REDUCE_25,HIGH,True,0,1.2708099163861046,1125.2508983141547,1429.98,0.21371169302590748,0.09375,-0.11996169302590748,0.00011996169302590748
current_v31_baseline,2020-12-31,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.520389810453066,1125.2508983141547,1710.82,0.09310046517657236,0.0625,-0.03060046517657236,3.060046517657236e-05
current_v31_baseline,2020-12-31,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.4095888836792165,29.02910814667533,11.89,0.11397222665426449,0.125,0.011027773345735514,1.1027773345735514e-05
current_v31_baseline,2021-01-29,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6103164216218306,1125.2508983141547,1812.01,0.06279886636935995,0.0625,-0.00029886636935995414,2.9886636935995415e-07
current_v31_baseline,2021-01-29,601088,中国神华,BUY_FULL_MARGIN,MEDIUM,True,0,0.3958096108893354,29.02910814667533,11.49,0.11459448107428896,0.125,0.010405518925711038,1.0405518925711039e-05
current_v31_baseline,2021-02-26,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6153375240341592,1125.2508983141547,1817.66,0.06273060585770622,0.0625,-0.00023060585770622033,2.3060585770622034e-07
current_v31_baseline,2021-03-31,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.583621066574587,1086.2699646455976,1720.24,0.06262289863127853,0.0625,-0.00012289863127852574,1.2289863127852575e-07
current_v31_baseline,2021-04-30,600519,贵州茅台,REDUCE_50,HIGH,True,0,1.6337051227044233,1051.8054795319931,1718.34,0.06630808459875812,0.0625,-0.0038080845987581158,3.808084598758116e-06
current_v31_baseline,2021-05-31,600519,贵州茅台,CORE_ONLY,HIGH,True,0,1.8056570696371157,1051.8054795319931,1899.2,0.06915562785144957,0.03125,-0.037905627851449575,3.790562785144957e-05
current_v31_baseline,2021-08-31,601877,正泰电器,REDUCE_50,MEDIUM,True,0,1.5868709940689103,38.06862701869808,60.41,0.23781475818085895,0.0625,-0.17531475818085895,0.00017531475818085895
current_v31_baseline,2021-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,4.679004211885053,11.254531437744657,52.66,0.032627422304248956,0.03125,-0.0013774223042489556,1.3774223042489556e-06
current_v31_baseline,2022-10-31,600031,三一重工,CORE_ONLY,LOW,True,0,1.7471934752393503,7.022691060770541,12.27,0.15342047138558532,0.03125,-0.12217047138558532,0.00012217047138558533
current_v31_baseline,2022-10-31,002008,大族激光,BUY_STAGED,MEDIUM,True,0,0.7730926206439915,31.522743005488294,24.37,0.015923903992663135,0.0625,0.046576096007336865,4.657609600733686e-05
current_v31_baseline,2022-11-30,600031,三一重工,CORE_ONLY,LOW,True,0,2.090366765812034,7.022691060770541,14.68,0.03590252874769796,0.03125,-0.004652528747697962,4.652528747697962e-06
current_v31_baseline,2022-12-30,600031,三一重工,CORE_ONLY,LOW,True,0,2.07470325462407,7.022691060770541,14.57,0.031943244814898485,0.03125,-0.0006932448148984846,6.932448148984846e-07
current_v31_baseline,2023-01-31,600031,三一重工,CORE_ONLY,LOW,True,0,2.319623611381337,7.022691060770541,16.29,0.03412606191837017,0.03125,-0.0028760619183701708,2.8760619183701708e-06
current_v31_baseline,2023-02-28,600031,三一重工,CORE_ONLY,LOW,True,0,2.491922234448951,7.022691060770541,17.5,0.033597467474134994,0.03125,-0.002347467474134994,2.347467474134994e-06
current_v31_baseline,2023-05-31,002008,大族激光,BUY_A_LEVEL,LOW,True,0,0.7387357280156581,31.70281213135477,23.42,0.059498917989259645,0.09375,0.034251082010740355,3.4251082010740356e-05
current_v31_baseline,2023-07-31,002008,大族激光,BUY_A_LEVEL,LOW,True,0,0.7494603286785668,31.70281213135477,23.76,0.09146012668737473,0.09375,0.0022898733126252707,2.289873312625271e-06
current_v31_baseline,2023-10-31,002008,大族激光,CORE_ONLY,LOW,True,0,2.637954708109704,7.85457003348153,20.72,0.0823072876463732,0.03125,-0.0510572876463732,5.10572876463732e-05
current_v31_baseline,2023-11-30,002008,大族激光,CORE_ONLY,LOW,True,0,2.69142676300382,7.85457003348153,21.14,0.03152669426755952,0.03125,-0.00027669426755951715,2.7669426755951713e-07
current_v31_baseline,2024-01-31,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7884333717060056,21.43491207561638,16.9,0.01780218996609907,0.0625,0.04469781003390093,4.4697810033900927e-05
current_v31_baseline,2024-06-28,002920,德赛西威,BUY_STAGED,MEDIUM,True,0,0.8291874263391976,102.53411629184626,85.02,0.0,0.0625,0.0625,6.25e-05
current_v31_baseline,2024-06-28,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.8268229006721162,21.61285081179253,17.87,0.06092587245506021,0.0625,0.0015741275449397893,1.5741275449397893e-06
current_v31_baseline,2024-08-30,601877,正泰电器,BUY_STAGED,MEDIUM,True,0,0.7569570595968562,21.61285081179253,16.36,0.0584023677586348,0.0625,0.0040976322413652025,4.097632241365202e-06
current_v31_baseline,2024-10-31,002008,大族激光,CORE_ONLY,LOW,True,0,4.285180640086104,5.894733996439516,25.26,0.0320332588639941,0.03125,-0.0007832588639941004,7.832588639941005e-07
current_v31_baseline,2024-11-29,002008,大族激光,CORE_ONLY,LOW,True,0,4.3767878271663285,5.894733996439516,25.8,0.031958748857552656,0.03125,-0.000708748857552656,7.08748857552656e-07
current_v31_baseline,2024-11-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8490208939499029,1666.872994627981,1415.21,0.019189329507580094,0.0625,0.043310670492419906,4.331067049241991e-05
current_v31_baseline,2025-01-27,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.8110095996256217,1666.872994627981,1351.85,0.06085899146918825,0.0625,0.001641008530811748,1.6410085308117482e-06
current_v31_baseline,2025-02-28,002008,大族激光,CORE_ONLY,LOW,True,0,4.52268075473854,5.894733996439516,26.66,0.03354723587867717,0.03125,-0.0022972358786771674,2.2972358786771674e-06
current_v31_baseline,2025-03-31,002008,大族激光,CORE_ONLY,LOW,True,0,4.655002247187754,5.894733996439516,27.44,0.03137365332622657,0.03125,-0.00012365332622656794,1.2365332622656794e-07
current_v31_baseline,2025-04-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.693683888583316,148.51144980517537,103.02,0.07576363758325962,0.09375,0.017986362416740384,1.7986362416740383e-05
current_v31_baseline,2025-06-30,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6795435647042152,148.51144980517537,100.92,0.09012785382208481,0.09375,0.0036221461779151892,3.622146177915189e-06
current_v31_baseline,2025-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7611573975849459,1778.7122667344315,1353.88,0.06211150020672787,0.0625,0.000388499793272129,3.8849979327212904e-07
current_v31_baseline,2025-07-31,002920,德赛西威,BUY_A_LEVEL,MEDIUM,True,0,0.6759748162966326,148.51144980517537,100.39,0.09280340715558094,0.09375,0.0009465928444190586,9.465928444190586e-07
current_v31_baseline,2025-08-29,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.318758104438435,5.896728341891701,37.26,0.0401444171452251,0.03125,-0.008894417145225098,8.894417145225097e-06
current_v31_baseline,2025-08-29,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.7899553155195379,1799.570142856821,1421.58,0.0621967197739925,0.0625,0.00030328022600750043,3.0328022600750045e-07
current_v31_baseline,2025-09-30,600031,三一重工,CORE_ONLY,MEDIUM,True,0,2.5644146631262905,8.871420182984512,22.75,0.0313524943968451,0.03125,-0.00010249439684510003,1.0249439684510003e-07
current_v31_baseline,2025-09-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.869911186548604,5.896728341891701,40.51,0.03246129912423276,0.03125,-0.001211299124232762,1.211299124232762e-06
current_v31_baseline,2025-09-30,600519,贵州茅台,BUY_STAGED,MEDIUM,True,0,0.770734058633664,1799.570142856821,1386.99,0.05826107915890753,0.0625,0.004238920841092467,4.238920841092467e-06
current_v31_baseline,2025-10-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.554281312866501,6.252401757543343,40.98,0.0316196634348549,0.03125,-0.00036966343485490133,3.6966343485490136e-07
current_v31_baseline,2025-10-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7763864583065878,1769.1704759971403,1373.56,0.06190872115164774,0.0625,0.0005912788483522571,5.912788483522572e-07
current_v31_baseline,2025-12-31,002008,大族激光,CORE_ONLY,MEDIUM,True,0,6.555880698252755,6.252401757543343,40.99,0.03167977159252756,0.03125,-0.0004297715925275572,4.2977159252755723e-07
current_v31_baseline,2025-12-31,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7604354799340289,1769.1704759971403,1345.34,0.06204267194841583,0.0625,0.0004573280515841674,4.573280515841674e-07
current_v31_baseline,2026-01-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,7.685046780947666,6.252401757543343,48.05,0.03567552646262949,0.03125,-0.004425526462629489,4.425526462629489e-06
current_v31_baseline,2026-01-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.7735885368698704,1769.1704759971403,1368.61,0.0619202308290867,0.0625,0.0005797691709132982,5.797691709132983e-07
current_v31_baseline,2026-01-30,601088,中国神华,REDUCE_25,MEDIUM,True,0,1.2016942098841183,34.03528090889617,40.9,0.37346343648010555,0.09375,-0.27971343648010555,0.00027971343648010554
current_v31_baseline,2026-02-27,002008,大族激光,CORE_ONLY,MEDIUM,True,0,11.531568634887131,6.252401757543343,72.1,0.04533133925738316,0.03125,-0.014081339257383162,1.4081339257383162e-05
current_v31_baseline,2026-03-31,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.6023424125653857,170.41801782280623,102.65,0.08476235274174815,0.125,0.04023764725825185,4.023764725825185e-05
current_v31_baseline,2026-03-31,601088,中国神华,REDUCE_25,MEDIUM,True,0,1.361817110895507,33.48467252699905,45.6,0.10288076743169405,0.09375,-0.009130767431694053,9.130767431694054e-06
current_v31_baseline,2026-04-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,11.185548360482686,8.9865956286172,100.52,0.04351792281959535,0.03125,-0.01226792281959535,1.2267922819595351e-05
current_v31_baseline,2026-04-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.600589025168014,171.614857549497,103.07,0.12313160132155841,0.125,0.001868398678441588,1.868398678441588e-06
current_v31_baseline,2026-04-30,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.451947270380039,32.24635009489369,46.82,0.09443305401769395,0.0625,-0.031933054017693946,3.1933054017693944e-05
current_v31_baseline,2026-05-29,002008,大族激光,CORE_ONLY,MEDIUM,True,0,14.67185188350221,8.9865956286172,131.85,0.041417680533997595,0.03125,-0.010167680533997595,1.0167680533997594e-05
current_v31_baseline,2026-05-29,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.5929556534500544,171.614857549497,101.76,0.12469898925525692,0.125,0.0003010107447430771,3.010107447430771e-07
current_v31_baseline,2026-06-30,002008,大族激光,CORE_ONLY,MEDIUM,True,0,16.70376705523335,8.9865956286172,150.11,0.037365928678693094,0.03125,-0.006115928678693094,6.115928678693094e-06
current_v31_baseline,2026-06-30,002920,德赛西威,BUY_FULL_MARGIN,MEDIUM,True,0,0.4749006068806941,171.614857549497,81.5,0.10514455600674888,0.125,0.01985544399325112,1.9855443993251123e-05
current_v31_baseline,2026-06-30,600519,贵州茅台,BUY_STAGED,HIGH,True,0,0.8188657470729146,1447.7220524092088,1185.49,0.05547663948509066,0.0625,0.007023360514909337,7.0233605149093365e-06
current_v31_baseline,2026-06-30,601877,正泰电器,BUY_A_LEVEL,HIGH,True,0,0.7471552823851998,33.55393529437035,25.07,0.08439272134179786,0.09375,0.009357278658202142,9.357278658202143e-06
current_v31_baseline,2026-07-31,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.4169045447172997,32.24635009489369,45.69,0.06296369246551844,0.0625,-0.0004636924655184449,4.636924655184449e-07
current_v31_baseline,2026-08-24,601088,中国神华,REDUCE_50,MEDIUM,True,0,1.4541180586954296,32.24635009489369,46.89,0.06466662298822155,0.0625,-0.002166622988221553,2.1666229882215534e-06
