date,TRUE_BUYHOLD_single_002815
2018-01-02,0.999
2018-01-03,0.9930843819393043
2018-01-04,0.9849504071058475
2018-01-05,0.9827320503330865
2018-01-08,0.9745980754996298
2018-01-09,0.9782953367875648
2018-01-10,0.9524145077720207
2018-01-11,0.9856898593634345
2018-01-12,0.9642457438934122
2018-01-15,0.9376254626202812
2018-01-16,0.9339282013323466
2018-01-17,0.919139156180607
2018-01-18,0.9161813471502591
2018-01-19,0.9235758697261289
2018-01-22,0.9346676535899334
2018-01-23,0.9183997039230201
2018-01-24,0.919139156180607
2018-01-25,0.9124840858623242
2018-01-26,0.9050895632864545
2018-01-29,0.8939977794226499
2018-01-30,0.8969555884529978
2018-01-31,0.8488911917098446
2018-02-01,0.8126580310880829
2018-02-02,0.8170947446336048
2018-02-05,0.8274470762398223
2018-02-06,0.7601569207994078
2018-02-07,0.7852982975573649
2018-02-08,0.8052635085122133
2018-02-09,0.7830799407846041
2018-02-12,0.8777298297557364
2018-02-13,0.8799481865284974
2018-02-14,0.8585040710584751
2018-02-22,0.8622013323464102
2018-02-23,0.8577646188008883
2018-02-26,0.9235758697261289
2018-02-27,0.9124840858623242
2018-02-28,0.9161813471502591
2018-03-01,0.9302309400444115
2018-03-02,0.9095262768319764
2018-03-05,0.9605484826054775
2018-03-06,0.9516750555144338
2018-03-07,0.973858623242043
2018-03-08,0.9768164322723909
2018-03-09,1.02340192450037
2018-03-12,1.0307964470762399
2018-03-13,1.0182257586972612
2018-03-14,1.0071339748334567
2018-03-15,0.9672035529237603
2018-03-16,0.9709008142116952
2018-03-19,0.9893871206513694
2018-03-20,0.9893871206513694
2018-03-21,0.998260547742413
2018-03-22,1.0137890451517395
2018-03-23,0.9287520355292377
2018-03-26,0.970161361954108
2018-03-27,1.024141376757957
2018-03-28,1.02340192450037
2018-03-29,1.024141376757957
2018-03-30,1.0832975573649148
2018-04-02,1.207525536639526
2018-04-03,1.2178778682457436
2018-04-04,1.1461509992598076
2018-04-09,1.1409748334566987
2018-04-10,1.1528060695780902
2018-04-11,1.163897853441895
2018-04-12,1.1801658031088083
2018-04-13,1.163158401184308
2018-04-16,1.1919970392302
2018-04-17,1.1439326424870466
2018-04-18,1.1971732050333088
2018-04-19,1.163897853441895
2018-04-20,1.2304485566247225
2018-04-23,1.156503330866025
2018-04-24,1.2038282753515916
2018-04-25,1.2156595114729831
2018-04-26,1.2001310140636565
2018-04-27,1.163158401184308
2018-05-02,1.1742501850481124
2018-05-03,1.1446720947446336
2018-05-04,1.189778682457439
2018-05-07,1.1949548482605479
2018-05-08,1.2178778682457436
2018-05-09,1.2001310140636565
2018-05-10,1.2341458179126574
2018-05-11,1.1653767579570686
2018-05-14,1.106960029607698
2018-05-15,1.1210096225018507
2018-05-16,1.1276646928201333
2018-05-17,1.0995655070318282
2018-05-18,1.0884737231680237
2018-05-21,1.1786868985936343
2018-05-22,1.1772079940784606
2018-05-23,1.2038282753515916
2018-05-24,1.2119622501850482
2018-05-25,1.2001310140636565
2018-05-28,1.1357986676535898
2018-05-29,1.0773819393042192
2018-05-30,1.054458919319023
2018-05-31,1.0892131754256107
2018-06-01,1.054458919319023
2018-06-04,1.0840370096225018
2018-06-05,1.0980866025166545
2018-06-06,1.0862553663952628
2018-06-07,1.054458919319023
2018-06-08,1.0707268689859364
2018-06-11,1.057416728349371
2018-06-12,1.0418882309400446
2018-06-13,1.0478038490007402
2018-06-14,1.0374515173945227
2018-06-15,0.9879082161361954
2018-06-19,0.9028712065136937
2018-06-20,0.921357512953368
2018-06-21,0.862940784603997
2018-06-22,0.9420621761658031
2018-06-25,0.9509356032568468
2018-06-26,0.9819925980754997
2018-06-27,0.9487172464840858
2018-06-28,1.024141376757957
2018-06-29,1.0470643967431534
2018-07-02,1.0603745373797187
2018-07-03,1.0655507031828275
2018-07-04,1.0367120651369357
2018-07-05,1.0174863064396742
2018-07-06,1.0337542561065878
2018-07-09,1.07960029607698
2018-07-10,1.1136150999259808
2018-07-11,1.0973471502590673
2018-07-12,1.130622501850481
2018-07-13,1.1276646928201333
2018-07-16,1.104741672834937
2018-07-17,1.1224885270170244
2018-07-18,1.1239674315321984
2018-07-19,1.1276646928201333
2018-07-20,1.109178386380459
2018-07-23,1.1705529237601777
2018-07-24,1.1668556624722428
2018-07-25,1.161679496669134
2018-07-26,1.1180518134715025
2018-07-27,1.1032627683197633
2018-07-30,1.110657290895633
2018-07-31,1.0618534418948926
2018-08-01,1.051501110288675
2018-08-02,1.0108312361213916
2018-08-03,0.9797742413027387
2018-08-06,0.9309703923019985
2018-08-07,1.027099185788305
2018-08-08,1.0145284974093265
2018-08-09,1.1003049592894152
2018-08-10,1.1247068837897856
2018-08-13,1.1698134715025905
2018-08-14,1.1491088082901553
2018-08-15,1.1173123612139155
2018-08-16,1.1254463360473725
2018-08-17,1.0988260547742414
2018-08-20,1.1683345669874168
2018-08-21,1.157982235381199
2018-08-22,1.1121361954108069
2018-08-23,1.1483693560325683
2018-08-24,1.1247068837897856
2018-08-27,1.2311880088823093
2018-08-28,1.2518926720947448
2018-08-29,1.241540340488527
2018-08-30,1.213441154700222
2018-08-31,1.189778682457439
2018-09-03,1.2023493708364177
2018-09-04,1.24080088823094
2018-09-05,1.1690740192450038
2018-09-06,1.163897853441895
2018-09-07,1.1424537379718727
2018-09-10,1.1550244263508511
2018-09-11,1.1468904515173945
2018-09-12,1.1424537379718727
2018-09-13,1.1727712805329387
2018-09-14,1.059635085122132
2018-09-17,1.025620281273131
2018-09-18,1.0500222057735011
2018-09-19,1.0655507031828275
2018-09-20,1.0773819393042192
2018-09-21,1.0862553663952628
2018-09-25,1.073684678016284
2018-09-26,1.11139674315322
2018-09-27,1.0929104367135456
2018-09-28,1.11139674315322
2018-10-08,1.075163582531458
2018-10-09,1.0566772760917837
2018-10-10,1.05519837157661
2018-10-11,0.9827320503330865
2018-10-12,1.024141376757957
2018-10-15,0.9879082161361954
2018-10-16,0.9612879348630644
2018-10-17,0.9287520355292377
2018-10-18,0.9280125832716506
2018-10-19,0.9827320503330865
2018-10-22,1.0441065877128053
2018-10-23,1.0049156180606957
2018-10-24,0.973119170984456
2018-10-25,0.9376254626202812
2018-10-26,0.919139156180607
2018-10-29,0.888821613619541
2018-10-30,0.9183997039230201
2018-10-31,0.9302309400444115
2018-11-01,0.9531539600296077
2018-11-02,0.9930843819393043
2018-11-05,0.9879082161361954
2018-11-06,0.9953027387120652
2018-11-07,0.9686824574389341
2018-11-08,0.9679430051813471
2018-11-09,0.9657246484085863
2018-11-12,1.0041761658031088
2018-11-13,1.0086128793486306
2018-11-14,1.0100917838638046
2018-11-15,1.0418882309400446
2018-11-16,1.0189652109548482
2018-11-19,1.0174863064396742
2018-11-20,0.970161361954108
2018-11-21,0.9457594374537379
2018-11-22,0.9405832716506293
2018-11-23,0.9036106587712807
2018-11-26,0.888821613619541
2018-11-27,0.9050895632864545
2018-11-28,0.9391043671354551
2018-11-29,0.921357512953368
2018-11-30,0.9309703923019985
2018-12-03,0.9612879348630644
2018-12-04,0.9635062916358252
2018-12-05,0.9605484826054775
2018-12-06,0.9228364174685418
2018-12-07,0.9487172464840858
2018-12-10,0.9405832716506293
2018-12-11,0.9575906735751295
2018-12-12,0.9420621761658031
2018-12-13,0.9649851961509994
2018-12-14,0.9405832716506293
2018-12-17,0.9265336787564766
2018-12-18,0.9272731310140636
2018-12-19,0.9257942264988896
2018-12-20,0.9265336787564766
