code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
002815,崇达技术,2009-12-31,2012-08-23,2012-08-23,2012-08-23,40950660.36,38295600.0,,436048151.46,,112552985.15,40950660.36,38295600.0,,436048151.46,,112552985.15,2.7485023235410413,0.9351644067114135,,,,,,,,,,,,,,,,0.0,
002815,崇达技术,2010-12-31,2012-08-23,2012-08-23,2012-08-23,96116316.26,118558800.0,0.85,782863008.26,,142860709.11,96116316.26,118558800.0,0.85,782863008.26,,142860709.11,1.486331506125909,1.2334929657446694,,,78427200.0,127706847.13000001,1.0,0.85,,,,,,1.0,0.85,,,0.0,
002815,崇达技术,2011-12-31,2012-08-23,2012-08-23,2012-08-23,131532948.54,128120400.0,1.17,964892622.9,,178684298.04,131532948.54,128120400.0,1.17,964892622.9,,178684298.04,1.3584755760695273,0.9740555611511877,,1.01,118558800.0,142860709.11,0.9740555611511877,1.1396450065468895,0.9948225032734448,,,,,0.9740555611511877,1.1396450065468895,0.9948225032734448,,0.0,13.036757557442284
002815,崇达技术,2012-06-30,2012-08-23,2012-08-23,2012-08-23,65892120.38,64309100.0,0.59,531515279.53,,101686630.88,,,,,,,,,,1.01,118558800.0,142860709.11,,,0.9948225032734448,,,,,,,0.9948225032734448,,0.0,13.036757557442284
002815,崇达技术,2012-12-31,2015-07-01,2015-07-01,2015-07-01,136640893.62,129551952.04,1.21,1105311870.1,,231398459.57,136640893.62,129551952.04,1.21,1105311870.1,,231398459.57,1.693478822039337,0.9481199120395507,,1.17,128120400.0,178684298.04,0.9481199120395507,1.1472250935678563,1.1396450065468895,,,,,0.9481199120395507,1.1472250935678563,1.1396450065468895,,0.0,14.934599491883162
002815,崇达技术,2013-12-31,2014-05-19,2015-07-01,2015-07-01,119708822.73,114412910.25,0.33,1245767937.7,,268243875.72,119708822.73,114412910.25,0.33,1245767937.7,,268243875.72,2.240802888230024,0.9557600487647866,,1.17,128120400.0,231398459.57,0.9557600487647866,0.3154008160923796,1.1396450065468895,,,,,0.9557600487647866,0.3154008160923796,1.1396450065468895,,0.0,14.934599491883162
002815,崇达技术,2014-12-31,2015-07-01,2015-07-01,2015-07-01,273538913.11,264845365.98,0.76,1590860248.88,,404812255.36,273538913.11,264845365.98,0.76,1590860248.88,,404812255.36,1.4799073768243358,0.9682182434990373,,0.76,129551952.04,268243875.72,0.9682182434990373,0.7358458650592683,0.7358458650592683,-0.09560731347600426,0.1813207624499702,0.0,9.422393048510871,0.9682182434990373,0.7358458650592683,0.7358458650592683,-0.09560731347600426,0.0,9.642970591093727
002815,崇达技术,2015-06-30,2016-09-12,2016-09-12,2016-09-12,152715593.26,150624846.19,1.36,856562167.71,,233294337.83,,,,,,,,,,0.76,129551952.04,268243875.72,,,0.7358458650592683,,,,,,,0.7358458650592683,-0.09569030865466066,0.0,9.642970591093727
002815,崇达技术,2015-09-30,2016-10-25,2016-10-25,2016-10-25,244459801.34,,0.6791,1309818536.56,,332466337.88,,,,,,,,,,0.545,189629138.115,336528065.54,,,0.5256233405758239,,,,,,,0.5256233405758239,-0.17824395315951913,0.0,6.888087106063805
002815,崇达技术,2015-12-31,2016-09-12,2016-09-12,2016-09-12,300882339.66,290983866.79,0.84,1756941800.28,,454630607.13,300882339.66,290983866.79,0.84,1756941800.28,,454630607.13,1.5109913318400043,0.9671018482467753,,0.8,277914616.385,429721431.245,0.9671018482467753,0.8123655525272911,0.7741057087932797,-0.12103440306990676,0.1671772120104007,0.0,9.912304458976468,0.9671018482467753,0.8123655525272911,0.7741057087932797,-0.12103440306990676,0.0,10.144350792390636
002815,崇达技术,2016-03-31,2016-09-12,2016-09-12,2016-09-12,85105824.3,82525072.16,0.24,480211491.44,,120515451.23,,,,,,,,,,,,,,,,,,,,,,,,0.0,
002815,崇达技术,2016-06-30,2016-09-12,2016-09-12,2016-09-12,183493911.33,181534075.93,0.51,1037318851.31,,221621194.4,331660657.73,321893096.53000003,-0.010000000000000009,1937698483.88,,442957463.6999999,1.3355743389395465,0.9705495331678694,,0.415,306438481.66,448794035.41499996,,,,,,,,,,,,0.0,
002815,崇达技术,2016-09-30,2016-10-25,2016-10-25,2016-10-25,287414694.6,284043702.42,0.7984,1640732636.1,,339733908.54,343837232.91999996,,0.9592999999999998,2087855899.8200002,,461898177.7900001,1.3433628867571452,,,0.84,306438481.66,454630607.13,,,,,,,,,,,,0.0,
002815,崇达技术,2016-12-31,2017-03-10,2017-03-10,2017-03-10,375753398.13,373356978.22,1.01,2246611858.85,,453593261.81,375753398.13,373356978.22,1.01,2246611858.85,,453593261.81,1.2071567790667581,0.9936223599788421,,0.9592999999999998,347625037.375,453593261.81,0.9936223599788421,1.0035585835786305,,,,,,0.9936223599788421,1.0035585835786305,,,0.0,
002815,崇达技术,2017-03-31,2017-04-21,2017-04-21,2017-04-21,95566421.68,93477970.65,0.2331,685881035.92,,143977382.52,386213995.51,384309876.71000004,1.0031,2452281403.33,,477055193.1,1.235209491748333,0.9950697830163158,,0.9812,373356978.22,457745719.8000001,0.9950697830163158,0.9981544993436664,1.0008565414611486,-0.039203755289094366,0.23192306847809507,0.0,12.815813972210865,0.9950697830163158,0.9981544993436664,1.0008565414611486,-0.039203755289094366,0.0,13.115831254193814
002815,崇达技术,2017-06-30,2017-08-24,2017-08-24,2017-08-24,203021351.45,202701235.43,0.25,1480338028.11,,307590755.71,395280838.2499999,394524137.7200001,0.75,2689631035.65,,539562823.12,1.3650113309533798,0.9980856635162233,,0.9812,384309876.71000004,469476685.44500005,0.9980856635162233,0.7485642476371674,0.9981544993436664,-0.03720639665112957,0.24624784017453805,0.0,12.781214738766103,0.9980856635162233,0.7485642476371674,0.9981544993436664,-0.03720639665112957,0.0,13.08042205518625
002815,崇达技术,2017-09-30,2017-10-24,2017-10-24,2017-10-24,325087848.0,323951508.07,0.3965,2295069009.5,92351607.88,457803332.56,413426551.53,413264783.86999995,0.6081000000000001,2900948232.2500005,,571662685.8299999,1.3827430379456838,0.9996087148747429,,0.87655,389417007.21500003,508309008.11,0.9996087148747429,0.6078620595153312,0.8733593734904169,-0.0685402480410986,0.25297743397690575,0.0,11.183232359354363,0.9996087148747429,0.6078620595153312,0.8733593734904169,-0.0685402480410986,0.0,11.445031023373089
002815,崇达技术,2017-12-31,2018-03-30,2018-03-30,2018-03-30,443903084.29,434562126.65,1.0827,3102644639.42,,717718817.19,443903084.29,434562126.65,1.0827,3102644639.42,,717718817.19,1.6168367434030202,0.9789572139266831,,0.87655,403894460.795,555612754.4749999,0.9789572139266831,1.05991697551842,0.8733593734904169,0.0587572240178762,0.24933223205520227,0.0587572240178762,14.233895554073932,0.9789572139266831,1.05991697551842,0.8733593734904169,0.0587572240178762,0.0293786120089381,12.99583931152021
002815,崇达技术,2018-03-31,2018-04-20,2018-04-20,2018-04-20,128003587.06,119020537.76,0.1561,876442215.54,37380278.48,138816727.89,476340249.67,460104693.76,1.0056999999999998,3293205819.04,,712558162.5600001,1.4959016439480972,0.9659160528188669,,0.8778499999999999,423913455.26,642110424.1949999,0.9659160528188669,0.9714217743199343,0.8599930109785509,0.04918461979183908,0.2511628007330948,0.04918461979183908,13.48060051714413,0.9659160528188669,0.9714217743199343,0.8599930109785509,0.04918461979183908,0.02459230989591954,12.536800010608298
