code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
603019,中科曙光,2011-12-31,2014-08-27,2014-06-17,2014-08-27,123572630.05,116715630.05,0.55,1422962874.68,,178023245.2,123572630.05,116715630.05,0.55,1422962874.68,,178023245.2,1.4406365319566976,0.9445103661124189,,,,,0.9445103661124189,0.5194807013618304,,,,,,0.9445103661124189,0.5194807013618304,,,0.0,
603019,中科曙光,2012-12-31,2014-08-27,2014-06-17,2014-08-27,151414859.47,126396501.41,0.67,1659788381.39,,110797277.68,151414859.47,126396501.41,0.67,1659788381.39,,110797277.68,0.7317463957489087,0.8347694661701488,,0.6100000000000001,121556065.72999999,144410261.44,0.8347694661701488,0.5592955423339997,0.5393881218479151,,,,,0.7317463957489087,0.49027008515176884,0.5048753932567996,,0.0,6.616193418373111
603019,中科曙光,2013-09-30,2014-11-05,2014-11-05,2014-11-05,19175378.98,1172154.19,0.09,1137689197.86,,-262174933.47,,,,,,,,,,0.6100000000000001,121556065.72999999,144410261.44,,,0.5393881218479151,,,,,,,0.5048753932567996,,0.0,6.616193418373111
603019,中科曙光,2013-12-31,2014-08-27,2014-06-17,2014-08-27,96687835.66,69070077.64,0.43,1999660444.97,,192325525.16,96687835.66,69070077.64,0.43,1999660444.97,,192325525.16,1.9891387975247186,0.7143616067990491,,0.55,116715630.05,178023245.2,0.7143616067990491,0.30717549092359114,0.5194807013618304,,,,,0.7143616067990491,0.30717549092359114,0.49027008515176884,,0.0,6.424796601161491
603019,中科曙光,2014-03-31,2015-04-22,2015-04-22,2015-04-22,-43568895.62,-52107099.22,-0.19,251448335.74,,-231073303.98,,,,,,,,,,0.55,97733289.525,151561401.42000002,,,0.43323551662879545,,,,,,,0.39872278803768,,0.0,5.225105285787755
603019,中科曙光,2014-06-30,2014-08-27,2014-10-16,2014-10-16,23460616.44,5993486.26,0.1,1044653532.04,,-159678790.61,,,,,,,,,,,,,,,,,,,,,,,,0.0,
603019,中科曙光,2014-09-30,2014-11-05,2014-11-05,2014-11-05,29426383.91,7644574.36,0.13,1546742043.47,,-256814392.54,106938840.58999999,75542497.81,0.4700000000000001,2408713290.58,,197686066.09,1.8485899510349275,0.7064084236673882,,0.45000000000000007,72306287.725,195005795.625,0.7064084236673882,0.33201195912367254,0.3195937250236318,,,,,0.7064084236673882,0.33201195912367254,0.3195937250236318,,0.0,4.188150043151703
603019,中科曙光,2014-12-31,2015-04-10,2015-04-10,2015-04-10,115844322.88,73483764.86,0.49,2796751085.79,,30752260.2,115844322.88,73483764.86,0.49,2796751085.79,,30752260.2,0.2654619530372277,0.6343320331382993,,0.48000000000000004,74513131.33500001,114219163.145,0.6343320331382993,0.31082269623776665,0.3214173276807196,,,,,0.2654619530372277,0.13007635698824158,0.23104415805595707,,0.0,3.0277428020855366
603019,中科曙光,2015-03-31,2015-04-22,2015-04-22,2015-04-22,-32768602.81,-39910222.15,-0.11,353860417.51,,-330267639.95,126644615.69,85680641.93,0.5700000000000001,2899163167.5600004,,-68442075.77000001,-0.540426258132696,0.6765438977660813,,0.49,75542497.81,30752260.2,0.6765438977660813,0.3856300217266664,0.33201195912367254,,,,,,,0.23104415805595707,,0.0,3.0277428020855366
603019,中科曙光,2015-06-30,2015-07-31,2015-07-31,2015-07-31,36046057.94,21432915.82,0.06,1271230901.25,,-364606729.68,128429764.38,88923194.42,0.45000000000000007,3023328455.0,,-174175678.87,-1.3561940233312761,0.6923877408736239,,0.48000000000000004,80611569.87,-18844907.785000004,0.6923877408736239,0.31157448339313076,0.32179322125840165,,,,,,,0.23104415805595707,,0.0,3.0277428020855366
