date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code
2018-01-02,16.04,40.73153641,6.66677021,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6412951253491125,2.979604033266849,0.08129505996477909,SOLVED,0.11262414787649216,0.0,002179
2018-01-03,15.7,39.86175354,6.52440773,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6277015877793682,2.9164453442823897,0.07598203828753014,SOLVED,0.11793716955374112,-0.021197007481296715,002179
2018-01-04,15.73,39.93094082,6.53573202,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6289010175649339,2.9220181697810186,0.07645501864432458,SOLVED,0.11746418919694668,0.0019108280254778176,002179
2018-01-05,15.38,39.04139016,6.39013403,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6149076700666678,2.8570018722970163,0.07088514086359249,SOLVED,0.12303406697767877,-0.022250476795931284,002179
2018-01-08,15.33,38.9227834,6.37072097,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6129086204240582,2.847713829799302,0.07008005572933712,SOLVED,0.12383915211193414,-0.0032509752925877766,002179
2018-01-09,15.01,38.10242001,6.23644726,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.6001147027113578,2.788270357813928,0.0648702290767974,SOLVED,0.12904897876447385,-0.020874103065883887,002179
2018-01-10,14.83,37.65764468,6.16364827,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5929181239979637,2.7548334048221554,0.06189512690123805,SOLVED,0.1320240809400332,-0.011992005329780175,002179
2018-01-11,14.79,37.54892182,6.14585296,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5913188842838761,2.7474029708239835,0.06122953262204034,SOLVED,0.13268967521923092,-0.0026972353337829658,002179
2018-01-12,14.79,37.55880572,6.14747071,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5913188842838761,2.7474029708239835,0.06122953262204034,SOLVED,0.13268967521923092,0.0,002179
2018-01-15,14.1,35.79947219,5.85951024,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5637319992158657,2.619227984355522,0.04948225205329117,SOLVED,0.1444369557879801,-0.04665314401622711,002179
2018-01-16,14.2,36.04656959,5.89995413,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5677300985010846,2.6378040693509512,0.05121677244255103,SOLVED,0.14270243539872024,0.007092198581560183,002179
2018-01-17,14.48,36.77797792,6.01966803,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5789247764996975,2.689817107338153,0.05601489349922523,SOLVED,0.13790431434204603,0.019718309859154903,002179
2018-01-18,14.2,36.05645349,5.90157189,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5677300985010846,2.6378040693509512,0.05121677244255103,SOLVED,0.14270243539872024,-0.019337016574585753,002179
2018-01-19,14.34,36.42215765,5.96142884,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5733274375003911,2.6638105883445524,0.05362649937149576,SOLVED,0.14029270846977548,0.009859154929577452,002179
2018-01-22,14.4,36.5605322,5.98407741,,,,,2017-09-30,2017-10-27,0.8984169597199474,0.19391920784127126,0.21826861655908814,0.19391920784127126,25.011885114935247,0.9316195470306634,0.4098606764007983,0.35685692407127345,0.03484046807728547,5.383265635606515,0.4098606764007983,0.5757262970715225,2.67495623934181,0.054652685614507035,SOLVED,0.13926652222676422,0.004184100418409997,002179
