date,TRUE_BUYHOLD_single_603019
2018-01-02,0.999
2018-01-03,1.0418498753117205
2018-01-04,1.040853366583541
2018-01-05,1.0413516209476308
2018-01-08,1.0114563591022443
2018-01-09,1.0214214463840399
2018-01-10,0.9710977556109724
2018-01-11,1.000993017456359
2018-01-12,0.9661152119700748
2018-01-15,0.8953630922693265
2018-01-16,0.8963596009975061
2018-01-17,0.8968578553615959
2018-01-18,0.8873910224438902
2018-01-19,0.8863945137157107
2018-01-22,0.9088159600997505
2018-01-23,0.9202758104738153
2018-01-24,1.0044807980049877
2018-01-25,0.9980034912718204
2018-01-26,1.009961596009975
2018-01-29,0.965616957605985
2018-01-30,0.9765785536159601
2018-01-31,0.930240897755611
2018-02-01,0.9242618453865337
2018-02-02,0.963125685785536
2018-02-05,0.9177845386533666
2018-02-06,0.832583042394015
2018-02-07,0.8515167082294265
2018-02-08,0.8769276807980051
2018-02-09,0.8634748129675809
2018-02-12,0.9053281795511222
2018-02-13,0.9003456359102244
2018-02-14,0.9217705735660847
2018-02-22,0.963125685785536
2018-02-23,0.9571466334164589
2018-02-26,1.0179336658354114
2018-02-27,1.0159406483790523
2018-02-28,1.0538079800498752
2018-03-01,1.1116054862842892
2018-03-02,1.1200758104738153
2018-03-05,1.2092633416458853
2018-03-06,1.1848488778054864
2018-03-07,1.1708977556109725
2018-03-08,1.1614309226932669
2018-03-09,1.2107581047381546
2018-03-12,1.2222179551122196
2018-03-13,1.2690538653366583
2018-03-14,1.1928209476309226
2018-03-15,1.2082668329177058
2018-03-16,1.1718942643391521
2018-03-19,1.2152423940149626
2018-03-20,1.2242109725685784
2018-03-21,1.1853471321695759
2018-03-22,1.1928209476309226
2018-03-23,1.1335286783042395
2018-03-26,1.236169077306733
2018-03-27,1.3178827930174561
2018-03-28,1.3203740648379052
2018-03-29,1.2959596009975063
2018-03-30,1.3378129675810473
2018-04-02,1.304928179551122
2018-04-03,1.2725416458852867
2018-04-04,1.2650678304239402
2018-04-09,1.26456957605985
2018-04-10,1.236169077306733
2018-04-11,1.2267022443890274
2018-04-12,1.1938174563591022
2018-04-13,1.2222179551122196
2018-04-16,1.3148932668329176
2018-04-17,1.2889840399002495
2018-04-18,1.4175336658354114
2018-04-19,1.3891331670822942
2018-04-20,1.4015895261845384
2018-04-23,1.307419451371571
2018-04-24,1.3677082294264338
2018-04-25,1.3109072319201995
2018-04-26,1.2595870324189526
2018-04-27,1.222716209476309
2018-05-02,1.2640713216957606
2018-05-03,1.2780224438902743
2018-05-04,1.276527680798005
2018-05-07,1.2830049875311722
2018-05-08,1.2506184538653367
2018-05-09,1.267559102244389
2018-05-10,1.231684788029925
2018-05-11,1.2267022443890274
2018-05-14,1.2022877805486283
2018-05-15,1.2331795511221946
2018-05-16,1.2147441396508727
2018-05-17,1.2197266832917706
2018-05-18,1.1868418952618454
2018-05-21,1.2267022443890274
2018-05-22,1.2291935162094763
2018-05-23,1.231684788029925
2018-05-24,1.2132493765586034
2018-05-25,1.1684064837905235
2018-05-28,1.1350234413965088
2018-05-29,1.1275496259351618
2018-05-30,1.116588029925187
2018-05-31,1.1036334164588528
2018-06-01,1.0767276807980048
2018-06-04,1.0846997506234413
2018-06-05,1.1310374064837905
2018-06-06,1.1335286783042395
2018-06-07,1.1210723192019951
2018-06-08,1.1499710723192018
2018-06-11,1.1454867830423938
2018-06-12,1.1569466334164589
2018-06-13,1.1484763092269328
2018-06-14,1.1400059850374062
2018-06-15,1.1061246882793017
2018-06-19,1.027898753117207
2018-06-20,1.0398568578553617
2018-06-21,0.9686064837905237
2018-06-22,0.9800663341645885
2018-06-25,0.9805645885286782
2018-06-26,1.0438428927680796
2018-06-27,1.0513167082294264
2018-06-28,1.0353725685785538
2018-06-29,1.123563591022444
2018-07-02,1.1285461346633416
2018-07-03,1.1758802992518702
2018-07-04,1.145985037406484
2018-07-05,1.1285461346633416
2018-07-06,1.1439920199501248
2018-07-09,1.1594379052369077
2018-07-10,1.1579431421446382
2018-07-11,1.1091142144638404
2018-07-12,1.2197266832917706
2018-07-13,1.2401551122194514
2018-07-16,1.2396568578553615
2018-07-17,1.2830049875311722
2018-07-18,1.2376638403990026
2018-07-19,1.2366673316708228
2018-07-20,1.2909770573566084
2018-07-23,1.320872319201995
2018-07-24,1.3183810473815463
2018-07-25,1.3198758104738153
2018-07-26,1.254106234413965
2018-07-27,1.2466324189526183
2018-07-30,1.218231920199501
2018-07-31,1.222716209476309
2018-08-01,1.2401551122194514
2018-08-02,1.2516149625935162
2018-08-03,1.17637855361596
2018-08-06,1.1494728179551121
2018-08-07,1.2032842892768079
2018-08-08,1.1773750623441395
2018-08-09,1.2730399002493766
