date,nav,cash_weight,turnover,w_002179,w_002138,w_002241,w_002815,w_603019,w_600570
2018-01-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.9998333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.9911858734611189,0.8406036312190521,0.0,0.15939636878094787,0.0,0.0,0.0,0.0,0.0
2018-02-02,0.9899004402368708,0.8416951953724472,0.0,0.1583048046275528,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.9895498675393486,0.8419933868682097,0.0,0.15800661313179026,0.0,0.0,0.0,0.0,0.0
2018-02-06,0.9877970040517375,0.8434875192239442,0.0,0.1565124807760558,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.9874464313542154,0.8437869822485208,0.0,0.15621301775147925,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.9913027310269598,0.8405045384887423,0.0,0.15949546151125774,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.9858104254324452,0.8451872925557137,0.0,0.15481270744428632,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.9891992948418266,0.8422917897223864,0.0,0.15770821027761361,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.9893161524076673,0.8421922986061896,0.0,0.15780770139381042,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.9896667251051896,0.8418939662297793,0.0,0.15810603377022067,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.9936398823437746,0.8385275785017055,0.0,0.16147242149829458,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.9920038764220044,0.8399104723760162,0.0,0.16008952762398382,0.0,0.0,0.0,0.0,0.0
2018-02-26,1.0017030543867855,0.8317778814745685,0.0,0.16822211852543148,0.0,0.0,0.0,0.0,0.0
2018-02-27,1.0060267843228927,0.8282030433267512,0.0,0.1717969566732488,0.0,0.0,0.0,0.0,0.0
2018-02-28,1.0032222027427151,0.8305183459522424,0.0,0.16948165404775759,0.0,0.0,0.0,0.0,0.0
2018-03-01,1.0034559178743967,0.8303249097472926,0.0,0.16967509025270744,0.0,0.0,0.0,0.0,0.0
2018-03-02,1.0013524816892634,0.8320690862411018,0.0,0.1679309137588982,0.0,0.0,0.0,0.0,0.0
2018-03-05,1.00555935405953,0.8285880302149915,0.0,0.17141196978500856,0.0,0.0,0.0,0.0,0.0
2018-03-06,1.0126876655758148,0.8227555965843528,0.0,0.1772444034156472,0.0,0.0,0.0,0.0,0.0
2018-03-07,1.0111685172198852,0.8239916791864095,0.0,0.17600832081359052,0.0,0.0,0.0,0.0,0.0
2018-03-08,1.0128045231416554,0.8226606668974272,0.0,0.17733933310257283,0.0,0.0,0.0,0.0,0.0
2018-03-09,1.0145573866292665,0.8212393457728635,0.0,0.17876065422713644,0.0,0.0,0.0,0.0,0.0
2018-03-12,1.013973098800063,0.8217125734700935,0.0,0.17828742652990648,0.0,0.0,0.0,0.0,0.0
2018-03-13,1.0098830839956372,0.8250404998842862,0.0,0.17495950011571376,0.0,0.0,0.0,0.0,0.0
2018-03-14,1.0075459326788225,0.8269543029459524,0.0,0.1730456970540476,0.0,0.0,0.0,0.0,0.0
2018-03-15,1.0083639356397076,0.826283462741917,0.0,0.17371653725808303,0.0,0.0,0.0,0.0,0.0
2018-03-16,1.006026784322893,0.8282030433267513,0.0,0.17179695667324874,0.0,0.0,0.0,0.0,0.0
2018-03-19,1.0101167991273188,0.8248496066635819,0.0,0.17515039333641816,0.0,0.0,0.0,0.0,0.0
2018-03-20,1.0114022323515668,0.8238012709416525,0.0,0.1761987290583476,0.0,0.0,0.0,0.0,0.0
2018-03-21,1.0138562412342222,0.8218072844628863,0.0,0.17819271553711372,0.0,0.0,0.0,0.0,0.0
2018-03-22,1.0115190899174076,0.8237060998151573,0.0,0.1762939001848427,0.0,0.0,0.0,0.0,0.0
2018-03-23,1.0078965053763447,0.8266666666666669,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0
2018-03-26,1.019231689262896,0.8174730566383859,0.0,0.1825269433616141,0.0,0.0,0.0,0.0,0.0
2018-03-27,1.0237891343306846,0.8138340372103643,0.0,0.18616596278963568,0.0,0.0,0.0,0.0,0.0
2018-03-28,1.0237891343306846,0.8138340372103643,0.0,0.18616596278963568,0.0,0.0,0.0,0.0,0.0
2018-03-29,1.0189979741312145,0.8176605504587158,0.0,0.1823394495412842,0.0,0.0,0.0,0.0,0.0
2018-03-30,1.030216300451925,0.8087568058076227,0.0,0.19124319419237729,0.0,0.0,0.0,0.0,0.0
2018-04-02,1.0333714547296247,0.8062874590071245,0.0,0.19371254099287552,0.0,0.0,0.0,0.0,0.0
2018-04-03,1.034423172822191,0.805467690917307,0.0,0.194532309082693,0.0,0.0,0.0,0.0,0.0
2018-04-04,1.0261262856474989,0.8119804122537297,0.0,0.18801958774627023,0.0,0.0,0.0,0.0,0.0
2018-04-09,1.027294861305906,0.8110567625981118,0.0,0.18894323740188818,0.0,0.0,0.0,0.0,0.0
2018-04-10,1.0222699859747544,0.8150434385002288,0.0,0.18495656149977127,0.0,0.0,0.0,0.0,0.0
2018-04-11,1.0230879889356395,0.814391776127927,0.0,0.185608223872073,0.0,0.0,0.0,0.0,0.0
2018-04-12,1.021919413277232,0.8153230417381362,0.0,0.18467695826186384,0.0,0.0,0.0,0.0,0.0
