date,nav,cash_weight,turnover,w_002179
2018-01-02,1.0,1.0,0.0,0.0
2018-01-03,1.0,1.0,0.0,0.0
2018-01-04,1.0,1.0,0.0,0.0
2018-01-05,1.0,1.0,0.0,0.0
2018-01-08,1.0,1.0,0.0,0.0
2018-01-09,1.0,1.0,0.0,0.0
2018-01-10,1.0,1.0,0.0,0.0
2018-01-11,1.0,1.0,0.0,0.0
2018-01-12,1.0,1.0,0.0,0.0
2018-01-15,1.0,1.0,0.0,0.0
2018-01-16,1.0,1.0,0.0,0.0
2018-01-17,1.0,1.0,0.0,0.0
2018-01-18,1.0,1.0,0.0,0.0
2018-01-19,1.0,1.0,0.0,0.0
2018-01-22,1.0,1.0,0.0,0.0
2018-01-23,1.0,1.0,0.0,0.0
2018-01-24,1.0,1.0,0.0,0.0
2018-01-25,1.0,1.0,0.0,0.0
2018-01-26,1.0,1.0,0.0,0.0
2018-01-29,1.0,1.0,0.0,0.0
2018-01-30,1.0,1.0,0.0,0.0
2018-01-31,0.999,0.0,1.0,1.0
2018-02-01,0.9471584852734922,0.0,0.0,1.0
2018-02-02,0.9394523141654979,0.0,0.0,1.0
2018-02-05,0.937350631136045,0.0,0.0,1.0
2018-02-06,0.9268422159887799,0.0,0.0,1.0
2018-02-07,0.9247405329593269,0.0,0.0,1.0
2018-02-08,0.94785904628331,0.0,0.0,1.0
2018-02-09,0.9149326788218795,0.0,0.0,1.0
2018-02-12,0.9352489481065918,0.0,0.0,1.0
2018-02-13,0.9359495091164094,0.0,0.0,1.0
2018-02-14,0.9380511921458624,0.0,0.0,1.0
2018-02-22,0.9618702664796631,0.0,0.0,1.0
2018-02-23,0.9520624123422157,0.0,0.0,1.0
2018-02-26,1.0102089761570823,0.0,0.0,1.0
2018-02-27,1.036129733520336,0.0,0.0,1.0
2018-02-28,1.0193162692847122,0.0,0.0,1.0
2018-03-01,1.0207173913043475,0.0,0.0,1.0
2018-03-02,1.0081072931276294,0.0,0.0,1.0
2018-03-05,1.0333274894810656,0.0,0.0,1.0
2018-03-06,1.0760617110799435,0.0,0.0,1.0
2018-03-07,1.0669544179523138,0.0,0.0,1.0
2018-03-08,1.0767622720897612,0.0,0.0,1.0
2018-03-09,1.0872706872370261,0.0,0.0,1.0
2018-03-12,1.083767882187938,0.0,0.0,1.0
2018-03-13,1.0592482468443194,0.0,0.0,1.0
2018-03-14,1.045237026647966,0.0,0.0,1.0
2018-03-15,1.0501409537166897,0.0,0.0,1.0
2018-03-16,1.036129733520336,0.0,0.0,1.0
2018-03-19,1.0606493688639547,0.0,0.0,1.0
2018-03-20,1.068355539971949,0.0,0.0,1.0
2018-03-21,1.0830673211781203,0.0,0.0,1.0
2018-03-22,1.0690561009817667,0.0,0.0,1.0
2018-03-23,1.047338709677419,0.0,0.0,1.0
2018-03-26,1.115293127629733,0.0,0.0,1.0
2018-03-27,1.1426150070126222,0.0,0.0,1.0
2018-03-28,1.1426150070126222,0.0,0.0,1.0
2018-03-29,1.1138920056100978,0.0,0.0,1.0
2018-03-30,1.1811458625525943,0.0,0.0,1.0
2018-04-02,1.2000610098176714,0.0,0.0,1.0
2018-04-03,1.2063660589060305,0.0,0.0,1.0
2018-04-04,1.156626227208976,0.0,0.0,1.0
2018-04-09,1.1636318373071526,0.0,0.0,1.0
2018-04-10,1.1335077138849927,0.0,0.0,1.0
2018-04-11,1.1384116409537164,0.0,0.0,1.0
2018-04-12,1.1314060308555396,0.0,0.0,1.0
2018-04-13,1.1131914446002802,0.0,0.0,1.0
2018-04-16,1.141213884992987,0.0,0.0,1.0
2018-04-17,1.0935757363253853,0.0,0.0,1.0
2018-04-18,1.1096886395511918,0.0,0.0,1.0
