strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
EXPECTATION_GAP_10Y_growth6,2018-01-31,002179,中航光电,BUY_FULL_MARGIN,0.570128958072216,25.011885114935247,14.26,0.0,0.16666666666666666,0.16666666666666666,0.00016666666666666666
EXPECTATION_GAP_10Y_growth6,2018-08-31,002815,崇达技术,BUY_STAGED,0.8345293238924651,19.28032909011752,16.09,0.0,0.08333333333333333,0.08333333333333333,8.333333333333333e-05
EXPECTATION_GAP_10Y_growth6,2018-09-28,002815,崇达技术,BUY_STAGED,0.7795510092047079,19.28032909011752,15.03,0.0773302622582572,0.08333333333333333,0.006003071075076125,6.003071075076125e-06
EXPECTATION_GAP_10Y_growth6,2018-10-31,002815,崇达技术,BUY_FULL_MARGIN,0.579989686815112,21.690040850692277,12.58,0.07257433390923057,0.16666666666666666,0.09409233275743609,9.409233275743609e-05
EXPECTATION_GAP_10Y_growth6,2018-11-30,002815,崇达技术,BUY_FULL_MARGIN,0.5804507279016106,21.690040850692277,12.59,0.16610936615348118,0.16666666666666666,0.0005573005131854769,5.573005131854769e-07
EXPECTATION_GAP_10Y_growth6,2018-12-28,002241,歌尔股份,BUY_STAGED,0.8141641864964007,6.743111636517889,5.49,0.0,0.08333333333333333,0.08333333333333333,8.333333333333333e-05
EXPECTATION_GAP_10Y_growth6,2019-01-31,002241,歌尔股份,BUY_STAGED,0.7770893146158724,6.743111636517889,5.24,0.08093716819476894,0.08333333333333333,0.002396165138564388,2.3961651385643878e-06
EXPECTATION_GAP_10Y_growth6,2019-01-31,002815,崇达技术,BUY_FULL_MARGIN,0.5145218525323252,21.690040850692277,11.16,0.15405285073583125,0.16666666666666666,0.01261381593083541,1.261381593083541e-05
EXPECTATION_GAP_10Y_growth6,2019-03-29,002241,歌尔股份,REDUCE_25,1.3510083313264498,6.743111636517889,9.11,0.12649679395213126,0.125,-0.001496793952131259,1.496793952131259e-06
EXPECTATION_GAP_10Y_growth6,2019-04-30,002179,中航光电,REDUCE_50,1.424641947980545,11.399355482281344,16.24,0.1744822884831811,0.08333333333333333,-0.09114895514984776,9.114895514984777e-05
EXPECTATION_GAP_10Y_growth6,2019-04-30,002241,歌尔股份,CORE_ONLY,2.140154488967166,4.331463007828786,9.27,0.1274736957914742,0.041666666666666664,-0.08580702912480753,8.580702912480753e-05
EXPECTATION_GAP_10Y_growth6,2019-05-31,002179,中航光电,REDUCE_50,1.4737675323936674,11.399355482281344,16.8,0.08826697036581513,0.08333333333333333,-0.0049336370324818,4.9336370324818e-06
EXPECTATION_GAP_10Y_growth6,2019-07-31,002179,中航光电,REDUCE_50,1.6483388055760124,11.399355482281344,18.79,0.0902513410617526,0.08333333333333333,-0.006918007728419273,6.9180077284192734e-06
EXPECTATION_GAP_10Y_growth6,2019-07-31,002241,歌尔股份,CORE_ONLY,2.3964189423386393,4.331463007828786,10.38,0.04625727007036174,0.041666666666666664,-0.004590603403695076,4.590603403695076e-06
EXPECTATION_GAP_10Y_growth6,2019-08-30,002179,中航光电,CORE_ONLY,1.943522842262862,11.355667924285207,22.07,0.09159692489578004,0.041666666666666664,-0.04993025822911338,4.993025822911338e-05
EXPECTATION_GAP_10Y_growth6,2019-08-30,002241,歌尔股份,CORE_ONLY,3.7328986240100326,3.179834545640235,11.87,0.044589100403641224,0.041666666666666664,-0.00292243373697456,2.92243373697456e-06
EXPECTATION_GAP_10Y_growth6,2019-08-30,002815,崇达技术,CORE_ONLY,2.096448886568974,8.299749214719304,17.4,0.21096814916666623,0.041666666666666664,-0.16930148249999957,0.00016930148249999957
EXPECTATION_GAP_10Y_growth6,2019-09-30,002241,歌尔股份,CORE_ONLY,5.1229080526641475,3.179834545640235,16.29,0.0565035409932217,0.041666666666666664,-0.014836874326555033,1.4836874326555034e-05
EXPECTATION_GAP_10Y_growth6,2019-10-31,002241,歌尔股份,CORE_ONLY,5.437389823852861,3.179834545640235,17.29,0.0443085873297238,0.041666666666666664,-0.002641920663057136,2.641920663057136e-06
EXPECTATION_GAP_10Y_growth6,2019-11-29,002241,歌尔股份,CORE_ONLY,5.69212005851572,3.179834545640235,18.1,0.04376888346786978,0.041666666666666664,-0.0021022168012031148,2.102216801203115e-06
EXPECTATION_GAP_10Y_growth6,2019-12-31,002241,歌尔股份,CORE_ONLY,5.858795397245737,3.179834545640235,18.63,0.04261346539651904,0.041666666666666664,-0.0009467987298523786,9.467987298523786e-07
EXPECTATION_GAP_10Y_growth6,2020-01-23,002241,歌尔股份,CORE_ONLY,7.019233132932092,3.179834545640235,22.32,0.04946310751500015,0.041666666666666664,-0.0077964408483334885,7.796440848333488e-06
EXPECTATION_GAP_10Y_growth6,2020-06-30,002241,歌尔股份,CORE_ONLY,6.110967632579046,4.60974459262702,28.17,0.051578642307916485,0.041666666666666664,-0.00991197564124982,9.91197564124982e-06
EXPECTATION_GAP_10Y_growth6,2020-06-30,002815,崇达技术,CORE_ONLY,2.4998751788490914,7.5723780771786835,18.93,0.043485917743406544,0.041666666666666664,-0.0018192510767398792,1.8192510767398793e-06
EXPECTATION_GAP_10Y_growth6,2020-07-31,002241,歌尔股份,CORE_ONLY,9.004837288901532,4.60974459262702,41.51,0.060142569084730445,0.041666666666666664,-0.01847590241806378,1.847590241806378e-05
EXPECTATION_GAP_10Y_growth6,2020-10-30,002179,中航光电,CORE_ONLY,1.7719494180588315,15.982397528606954,28.32,0.049888335657471215,0.041666666666666664,-0.008221668990804551,8.22166899080455e-06
EXPECTATION_GAP_10Y_growth6,2020-10-30,002241,歌尔股份,CORE_ONLY,7.498859295208125,5.890229201690081,44.17,0.044024752026664775,0.041666666666666664,-0.0023580853599981105,2.3580853599981104e-06
EXPECTATION_GAP_10Y_growth6,2020-11-30,002179,中航光电,CORE_ONLY,1.887076075164349,15.982397528606954,30.16,0.04460796283647178,0.041666666666666664,-0.0029412961698051174,2.9412961698051176e-06
EXPECTATION_GAP_10Y_growth6,2020-12-31,002179,中航光电,CORE_ONLY,2.5046304803988355,15.982397528606954,40.03,0.054806952003619715,0.041666666666666664,-0.01314028533695305,1.3140285336953051e-05
EXPECTATION_GAP_10Y_growth6,2021-06-30,002179,中航光电,CORE_ONLY,1.7491804213136857,23.222304288938467,40.62,0.042187910897187576,0.041666666666666664,-0.000521244230520912,5.212442305209119e-07
EXPECTATION_GAP_10Y_growth6,2021-07-30,002179,中航光电,CORE_ONLY,1.8353045188672892,23.222304288938467,42.62,0.04358149440957855,0.041666666666666664,-0.0019148277429118857,1.9148277429118855e-06
EXPECTATION_GAP_10Y_growth6,2021-08-31,002179,中航光电,CORE_ONLY,1.8043559462468963,28.564208801043073,51.54,0.04984833184737166,0.041666666666666664,-0.008181665180704997,8.181665180704997e-06
EXPECTATION_GAP_10Y_growth6,2021-08-31,002241,歌尔股份,CORE_ONLY,1.9914320036558126,22.84788027734436,45.5,0.042079115958075036,0.041666666666666664,-0.0004124492914083719,4.124492914083719e-07
EXPECTATION_GAP_10Y_growth6,2022-03-31,002138,顺络电子,BUY_A_LEVEL,0.6973968164409763,33.98352192220802,23.7,0.0,0.125,0.125,0.000125
EXPECTATION_GAP_10Y_growth6,2022-03-31,002241,歌尔股份,BUY_A_LEVEL,0.7306577092954847,45.65749402981925,33.36,0.03120805689798348,0.125,0.09379194310201652,9.379194310201652e-05
EXPECTATION_GAP_10Y_growth6,2022-06-30,002241,歌尔股份,BUY_A_LEVEL,0.6836851622736867,47.91679241809523,32.76,0.12093901106970269,0.125,0.004060988930297313,4.060988930297313e-06
EXPECTATION_GAP_10Y_growth6,2022-07-29,002241,歌尔股份,BUY_FULL_MARGIN,0.6461200434674402,47.91679241809523,30.96,0.12071497715542494,0.16666666666666666,0.04595168951124172,4.5951689511241723e-05
EXPECTATION_GAP_10Y_growth6,2022-09-30,002138,顺络电子,BUY_A_LEVEL,0.6918190139303212,26.900099050868768,18.61,0.10511709935211903,0.125,0.019882900647880966,1.9882900647880965e-05
EXPECTATION_GAP_10Y_growth6,2022-09-30,002241,歌尔股份,BUY_FULL_MARGIN,0.5150229595074474,49.823021530031326,25.66,0.14693902178576104,0.16666666666666666,0.019727644880905615,1.9727644880905616e-05
EXPECTATION_GAP_10Y_growth6,2022-10-31,002179,中航光电,CORE_ONLY,1.9263275563002262,24.736187697754943,47.65,0.04278349246775269,0.041666666666666664,-0.0011168258010860257,1.1168258010860259e-06
EXPECTATION_GAP_10Y_growth6,2022-10-31,002241,歌尔股份,BUY_FULL_MARGIN,0.3955124228371202,52.691138878796544,20.84,0.13741373467642928,0.16666666666666666,0.029252931990237374,2.9252931990237376e-05
EXPECTATION_GAP_10Y_growth6,2022-11-30,002241,歌尔股份,BUY_FULL_MARGIN,0.3283284508196823,52.691138878796544,17.3,0.13942389181297862,0.16666666666666666,0.027242774853688034,2.7242774853688036e-05
