date,TRUE_BUYHOLD_single_002241
2018-01-02,0.999
2018-01-03,1.0229810486418194
2018-01-04,1.0154080859128238
2018-01-05,0.9977378395451675
2018-01-08,0.9680770688566014
2018-01-09,0.9750189513581806
2018-01-10,0.9598730259001895
2018-01-11,0.980067593177511
2018-01-12,0.9586108654453569
2018-01-15,0.9371541377132028
2018-01-16,0.9018136449778901
2018-01-17,0.9276879343019582
2018-01-18,0.9156974099810486
2018-01-19,0.928950094756791
2018-01-22,0.928950094756791
2018-01-23,0.9074933670246368
2018-01-24,0.9201149715729627
2018-01-25,0.9257946936197095
2018-01-26,0.9005514845230576
2018-01-29,0.8462785849652559
2018-01-30,0.8374434617814276
2018-01-31,0.789481364497789
2018-02-01,0.7901124447252053
2018-02-02,0.8210353758686039
2018-02-05,0.7793840808591282
2018-02-06,0.7459368288060644
2018-02-07,0.7314219835754896
2018-02-08,0.7516165508528111
2018-02-09,0.7276355022109917
2018-02-12,0.7516165508528111
2018-02-13,0.7528787113076436
2018-02-14,0.7358395451674036
2018-02-22,0.7812773215413771
2018-02-23,0.7705489576753002
2018-02-26,0.8481718256475047
2018-02-27,0.8683663929248263
2018-02-28,0.8879298799747315
2018-03-01,0.8929785217940619
2018-03-02,0.8620555906506633
2018-03-05,0.8702596336070751
2018-03-06,0.8828812381554011
2018-03-07,0.8614245104232471
2018-03-08,0.8456475047378396
2018-03-09,0.891085281111813
2018-03-12,0.9188528111181302
2018-03-13,0.8980271636133923
2018-03-14,0.8715217940619078
2018-03-15,0.8784636765634871
2018-03-16,0.8576380290587492
2018-03-19,0.8563758686039167
2018-03-20,0.8488029058749209
2018-03-21,0.8323948199620972
2018-03-22,0.8235596967782691
2018-03-23,0.7516165508528111
2018-03-26,0.7572962728995578
2018-03-27,0.789481364497789
2018-03-28,0.7516165508528111
2018-03-29,0.7680246367656348
2018-03-30,0.7528787113076436
2018-04-02,0.7964232469993682
2018-04-03,0.7938989260897031
2018-04-04,0.7711800379027164
2018-04-09,0.755403032217309
