code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
002444,巨星科技,2007-12-31,2010-06-22,2010-06-22,2010-06-22,65340910.37,52715088.78,0.68,1453446711.98,,-48326662.25,65340910.37,52715088.78,0.68,1453446711.98,,-48326662.25,-0.7396080338695165,0.8067700385791243,,,,,0.8067700385791243,0.5486036262338045,,,,,,,,,,0.0,
002444,巨星科技,2008-12-31,2010-06-22,2010-06-22,2010-06-22,166022563.63,165663132.54,0.87,1927579304.86,,240707641.27,166022563.63,165663132.54,0.87,1927579304.86,,240707641.27,1.449848960328333,0.9978350467421944,,0.775,109189110.66,96190489.51,0.9978350467421944,0.8681164906657091,0.7083600584497568,,,,,0.9978350467421944,0.8681164906657091,,,0.0,
002444,巨星科技,2009-03-31,2010-07-12,2010-07-12,2010-07-12,50021578.61,48894567.2,0.26,351502710.65,,106420727.76,,,,,,,,,,0.775,109189110.66,96190489.51,,,0.7083600584497568,,,,,,,,,0.0,
002444,巨星科技,2009-06-30,2010-08-19,2010-08-19,2010-08-19,105262584.91,103932362.41,0.55,715647141.9,,145272302.81,,,,,,,,,,0.775,109189110.66,96190489.51,,,0.7083600584497568,,,,,,,,,0.0,
002444,巨星科技,2009-09-30,2010-10-25,2010-10-25,2010-10-25,173754805.69,,0.91,1254916779.96,,170091946.28,,,,,,,,,,,,,,,,,,,,,,,,0.0,
002444,巨星科技,2009-12-31,2011-03-29,2011-03-29,2011-03-29,215254209.57,211532773.38,1.13,1564286442.09,,138429437.69,215254209.57,211532773.38,1.13,1564286442.09,,138429437.69,0.6430974705049063,0.9827114359462048,,,,,0.9827114359462048,1.1104639226192112,,,,,,0.6430974705049063,0.7267001416705441,,,0.0,
002444,巨星科技,2010-03-31,2011-04-25,2011-04-25,2011-04-25,56462694.49,54634785.6,0.3,354648980.39,,122164303.34,221695325.45,217272991.77999997,1.17,1567432711.83,,154173013.26999998,0.6954274428522913,0.9800522015472203,,1.15,214402882.57999998,146301225.48,0.9800522015472203,1.1466610758102476,1.1285624992147294,,,,,0.6954274428522913,0.8136501081371807,0.7701751249038624,,0.0,10.092842036751403
002444,巨星科技,2010-06-30,2010-08-19,2010-08-19,2010-08-19,133697058.76,130642061.21,0.35,816212745.27,,80768192.51,243688683.42,238242472.17999998,0.9299999999999999,1664852045.4599996,,73925327.38999999,0.30335970613206076,0.9776509472513608,,1.13,217272991.77999997,138429437.69,0.9776509472513608,0.9092153809437655,1.1104639226192112,,,,,0.30335970613206076,0.2821245267028165,0.7267001416705441,,0.0,9.523119483872186
002444,巨星科技,2010-09-30,2010-10-25,2010-10-25,2010-10-25,227350349.09,223722775.45,0.56,1486216708.49,,97914160.28,268849752.96999997,,0.7799999999999999,1795586370.62,,66251651.69,0.24642630673122767,,,1.0299999999999998,217272991.77999997,106177382.53999999,,,1.1104639226192112,,,,,,,0.7267001416705441,,0.0,9.523119483872186
002444,巨星科技,2010-12-31,2011-03-29,2011-03-29,2011-03-29,267991057.94,260610902.9,0.62,1882482545.0,,149762874.03,267991057.94,260610902.9,0.62,1882482545.0,,149762874.03,0.5588353401833658,0.9724611892026176,,0.855,238242472.17999998,111844100.71,0.9724611892026176,0.6029259373056229,0.9092153809437655,,,,,0.5588353401833658,0.3464779109136868,0.3464779109136868,,0.0,4.540456723413358
002444,巨星科技,2011-03-31,2011-04-25,2011-04-25,2011-04-25,72626595.76,70728311.68,0.14,499929399.6,,27313942.55,284154959.21,276704428.98,0.46,2027762964.21,,54912513.24000001,0.19324847749504817,0.9737800450475553,,0.7,260610902.9,70088489.53999999,0.9737800450475553,0.44793882072187546,0.6029259373056229,,,,,0.19324847749504817,0.08889429964772216,0.2821245267028165,,0.0,3.6971309389669185
002444,巨星科技,2011-06-30,2011-08-22,2011-08-22,2011-08-22,147344484.97,137883626.41,0.29,964622780.4,,30105469.35,281638484.15,267852468.10000002,0.5599999999999999,2030892580.13,,99100150.86999999,0.3518700619664587,0.9510506666317038,,0.59,267852468.10000002,82675901.28,0.9510506666317038,0.5325883733137541,0.5325883733137541,,,,,0.3518700619664587,0.19704723470121685,0.19704723470121685,,0.0,2.582226495391305
002444,巨星科技,2011-09-30,2011-10-27,2011-10-27,2011-10-27,235425971.9,225053078.96,0.46,1677841477.55,,74055608.76,276066680.75,261941206.41000003,0.52,2074107314.0600002,,125904322.51000002,0.4560648976832385,0.9488331069087192,,0.54,264896837.25500003,112502236.69,0.9488331069087192,0.493393215592534,0.512990794453144,,,,,0.4560648976832385,0.23715374679528403,0.21710049074825044,,0.0,2.845016527243481
002444,巨星科技,2011-12-31,2012-04-17,2012-04-17,2012-04-17,274914394.26,251039239.15,0.54,2160316556.78,,44483753.78,274914394.26,251039239.15,0.54,2160316556.78,,44483753.78,0.16180947490850384,0.9131542196098321,,0.53,264896837.25500003,77006332.055,0.9131542196098321,0.49310327858930936,0.4932482470909217,-0.11372613920175312,0.03875473295658027,0.0,6.31596788847259,0.16180947490850384,0.08737711645059208,0.1429707671744695,,0.0,1.8735756613084646
