strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
current_v31_baseline,2019-08-30,000895,双汇发展,BUY_FULL_MARGIN,HIGH,0,0.5466562672279132,21.640655580498102,11.83,0.11100617160347286,0.125,0.013993828396527144,1.3993828396527144e-05
current_v31_baseline,2019-08-30,600580,卧龙电驱,BUY_FULL_MARGIN,MEDIUM,0,0.6370131333950315,10.09398340930682,6.43,0.0,0.125,0.125,0.000125
current_v31_baseline,2019-09-30,600580,卧龙电驱,BUY_FULL_MARGIN,MEDIUM,0,0.5983762559418336,10.09398340930682,6.04,0.09831238467235216,0.125,0.026687615327647837,2.6687615327647837e-05
current_v31_baseline,2019-10-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.47437320150908413,17.64433566941221,8.37,0.10312325877577477,0.125,0.021876741224225227,2.1876741224225226e-05
current_v31_baseline,2019-10-31,600580,卧龙电驱,BUY_FULL_MARGIN,MEDIUM,0,0.5345636973851939,11.167986208569937,5.97,0.1090875186551432,0.125,0.015912481344856802,1.59124813448568e-05
current_v31_baseline,2019-11-29,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.45737057779908113,17.64433566941221,8.07,0.11548566255184396,0.125,0.009514337448156038,9.514337448156038e-06
current_v31_baseline,2019-12-31,002444,巨星科技,BUY_FULL_MARGIN,MEDIUM,0,0.518580023155092,17.64433566941221,9.15,0.12197742538034945,0.125,0.003022574619650553,3.022574619650553e-06
current_v31_baseline,2020-03-31,000895,双汇发展,REDUCE_25,HIGH,0,1.2157737845504861,23.66394173455325,28.77,0.21904345151935897,0.09375,-0.12529345151935897,0.00012529345151935896
current_v31_baseline,2020-04-30,002444,巨星科技,BUY_FULL_MARGIN,HIGH,0,0.48052870078818466,17.106158251353538,8.22,0.11579386931698314,0.125,0.009206130683016858,9.206130683016859e-06
current_v31_baseline,2020-05-29,002444,巨星科技,BUY_FULL_MARGIN,HIGH,0,0.5313875778789049,17.106158251353538,9.09,0.11343168152392866,0.125,0.011568318476071343,1.1568318476071343e-05
current_v31_baseline,2020-05-29,002415,海康威视,BUY_STAGED,MEDIUM,0,0.7607870104247623,30.70504580113382,23.36,0.0,0.0625,0.0625,6.25e-05
current_v31_baseline,2020-06-30,002444,巨星科技,BUY_FULL_MARGIN,HIGH,0,0.6015377531764501,17.106158251353538,10.29,0.11929511471279229,0.125,0.005704885287207709,5.704885287207709e-06
current_v31_baseline,2020-06-30,002415,海康威视,BUY_STAGED,MEDIUM,0,0.8402527769246091,30.70504580113382,25.8,0.05819531716495909,0.0625,0.004304682835040909,4.3046828350409085e-06
current_v31_baseline,2020-06-30,000895,双汇发展,REDUCE_50,HIGH,0,1.4182749689802883,25.777794010061335,36.56,0.07190887819960537,0.0625,-0.00940887819960537,9.40887819960537e-06
current_v31_baseline,2020-07-31,000895,双汇发展,CORE_ONLY,HIGH,0,1.7495678638132113,25.777794010061335,45.1,0.05537437025273005,0.03125,-0.02412437025273005,2.412437025273005e-05
current_v31_baseline,2020-08-31,002444,巨星科技,REDUCE_25,MEDIUM,0,1.264978433700289,15.913314775743755,20.13,0.15739806789136995,0.09375,-0.06364806789136995,6.364806789136996e-05
current_v31_baseline,2020-08-31,000895,双汇发展,CORE_ONLY,MEDIUM,0,1.8223430612441989,29.615718987155006,53.97,0.03351416886913283,0.03125,-0.002264168869132832,2.264168869132832e-06
current_v31_baseline,2020-08-31,600809,山西汾酒,REDUCE_25,MEDIUM,0,1.2897291192146492,91.97280129042207,118.62,0.6291662422139184,0.09375,-0.5354162422139184,0.0005354162422139183
