code,name,ready_days,median_realistic_growth,median_implied_growth,median_expectation_gap,positive_gap_fraction,min_price_to_neutral,days_buy_staged_or_better,latest_price,latest_neutral_round6,latest_ratio_round6,latest_realistic_growth,latest_implied_growth,latest_expectation_gap,latest_implied_status,latest_cash_conversion,latest_deduct_factor
601766,中国中车,2097,0.0021050841322462627,0.10934622331549979,-0.09355634217572673,0.1821649976156414,0.563053818238362,232,6.08,8.480597944574841,0.7169305796284638,0.12217054459552501,0.039578060196955034,0.08259248439856998,SOLVED,1.2238916298252365,0.84175849916465
002444,巨星科技,2097,0.13185167108245843,0.06833669655518249,0.0583716424774266,0.7825464949928469,0.3241530622876379,1259,28.59,40.129969513213474,0.712435128827752,0.11347728498486527,0.029611614107823266,0.083865670877042,SOLVED,0.7166251711169827,0.9236977814182472
002415,海康威视,2095,0.03620641627603405,0.14023788898190326,-0.10140970980934355,0.15560859188544152,0.6500894780048266,216,34.15,25.117265286467422,1.3596225389393486,0.06018704998814295,0.1369340737768574,-0.07674702378871445,SOLVED,1.4134226519810904,0.9691110167365414
600536,中国软件,923,0.02729588173988895,0.7836678127430814,-0.615915788254171,0.0,2.5748788796748365,0,33.2,,,,,,INPUT_INCOMPLETE,-13.118505758908043,
000895,双汇发展,2082,0.0,0.04389084688907439,-0.03419729127500734,0.2862632084534102,0.4737045064820878,542,25.38,18.27763054436912,1.3885826140532718,0.0,0.08027767708171857,-0.08027767708171857,SOLVED,1.4298734607137045,0.9800204070371591
600188,兖矿能源,1391,0.017709133839406047,0.0,0.017709133839406047,0.507548526240115,-0.055003612113628,1900,21.83,9.47222997879297,2.304631543878726,0.0,0.20905662688117815,-0.20905662688117815,SOLVED,2.313415392899057,0.5998543159044158
600580,卧龙电驱,2097,0.05431249844569708,0.14362809097716173,-0.1116439065629472,0.340963280877444,0.5345636973851939,379,29.52,6.795836511169565,4.343836104868214,0.009315789738094882,0.39049384256014497,-0.3811780528220501,SOLVED,1.5311202970019637,0.7103140807478102
600809,山西汾酒,2081,0.3,0.14571887281342627,0.12306920223954193,0.6852474771744353,-0.01617116797538248,1396,117.1,230.37468048157373,0.5083023870297505,0.14376255177456726,0.0,0.14376255177456726,BELOW_ZERO_GROWTH_VALUE,0.932547734817277,0.999554842560008
