label,start,end,final_multiple,final_capital_rmb,total_return,cagr,max_drawdown,sharpe,worst_calendar_year,best_calendar_year,trades,avg_cash_weight,total_turnover,low_invalid_decisions,mechanical_low_invalid_actions,variant
current_v31_baseline,2018-01-01,2026-08-24,17.487802617797048,17487802.617797047,16.487802617797048,0.39244677063274636,-0.9153048706290404,0.8404184332181567,-0.8630056491720408,6.715274555955227,101.0,0.38442942689735676,3.7345020301658325,175.0,138.0,current_v31_baseline
v31_1_confidence_gate_only,2018-01-01,2026-08-24,15.993096089622481,15993096.08962248,14.993096089622481,0.3781272286582227,-0.2688841695346108,1.2430576497776014,-0.13645262522144053,3.3664637418629093,108.0,0.3996332924183365,3.7405019655565837,175.0,0.0,v31_1_confidence_gate_only
v32_candidate,2018-01-01,2026-08-24,16.320989324865426,16320989.324865427,15.320989324865426,0.3813668959502574,-0.2750807062586278,1.2393749015140128,-0.13645262522144053,3.3664637418629093,96.0,0.3810695476047929,3.598077265452396,175.0,0.0,v32_candidate
universal_geomean,2018-01-01,2026-08-24,2.173888846665846,2173888.846665846,1.1738888466658461,0.09399860430608453,-0.7681796269027108,0.4509394292408658,-0.18438971949230898,0.8897584562933898,121.0,0.5328679028460268,4.007106885431754,,,universal_geomean
true_buyhold,2018-01-01,2026-08-24,6.57663712878243,6576637.12878243,5.57663712878243,0.24348109858401834,-0.9311158036653744,0.6712986201216896,-0.8669738026267266,8.771556657182282,,,,,,true_buyhold
csi300,2018-01-01,2026-08-24,1.1163883846972686,1116388.3846972687,0.11638838469726864,0.012819386441887293,-0.45602619548225387,0.16530441175039035,-0.26343072284808855,0.360695051639943,,,,,,csi300
