code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
600809,山西汾酒,1990-12-31,1993-11-04,,1993-11-04,,,,253915556.0,,,,,,253915556.0,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1991-12-31,1993-11-04,,1993-11-04,,,,324220066.0,,,,,,324220066.0,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1992-12-31,1993-11-04,,1993-11-04,,,,422028078.0,,,,,,422028078.0,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1993-12-31,1994-04-26,,1994-04-26,,,,598906019.61,,,,,,598906019.61,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1994-06-30,1994-08-23,,1994-08-23,55655417.12,,,228144417.53,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1994-12-31,1995-04-13,,1995-04-13,96382000.0,,,465913000.0,,,96382000.0,,,465913000.0,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1995-06-30,1995-08-24,,1995-08-24,30828700.0,,,172632200.0,,,71555282.88,,,410400782.47,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1995-12-31,1996-04-29,,1996-04-29,46684906.84,,,327994553.58,,,46684906.84,,,327994553.58,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1996-06-30,1996-08-22,,1996-08-22,41100223.43,,,232217039.37,,,56956430.27000001,,,387579392.95000005,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1996-12-31,1997-04-25,,1997-04-25,50965598.31,,,441190898.82,,,50965598.31,,,441190898.82,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1997-06-30,1997-08-28,,1997-08-28,24800933.61,,,230022149.78,,,34666308.49,,,438996009.23,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1997-12-31,1998-04-25,,1998-04-25,51697830.53,,,450632802.57,,,51697830.53,,,450632802.57,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1998-06-30,1998-08-11,,1998-08-11,240706.41,,,115624482.97,,,27137603.33,,,336235135.76,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1998-12-31,2000-04-04,1999-04-21,2000-04-04,5055784.74,,,250016078.34,,11201127.8,5055784.74,,,250016078.34,,11201127.8,2.2155072606987614,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1999-06-30,2000-08-17,,2000-08-17,2838973.27,,,140358796.63,,,7654051.6,,,274750392.0,,,,,,,,,,,,,,,,,,,,0.0,
600809,山西汾酒,1999-12-31,2001-04-10,2000-04-04,2001-04-10,4647301.42,772738.65,,303288197.33,,15175333.98,4647301.42,772738.65,,303288197.33,,15175333.98,3.2654077298906943,0.16627685191118935,,,,13188230.89,,,,,,,,,,,,0.0,
600809,山西汾酒,2000-06-30,2001-08-08,2000-08-17,2001-08-08,2364924.23,5240000.0,,174388823.54,,18043075.11,4173252.3800000004,,,337318224.24,,,,,,,,13188230.89,,,,,,,,,,,,0.0,
600809,山西汾酒,2000-12-31,2002-04-09,2001-04-10,2002-04-09,10853776.11,9498368.49,0.0294,372471598.72,,-5155505.12,10853776.11,9498368.49,0.0294,372471598.72,,-5155505.12,-0.47499644987609757,0.8751211001347992,,,5135553.57,5009914.43,0.8751211001347992,0.025728560343963095,,,,,,,,,,0.0,
600809,山西汾酒,2001-06-30,2002-08-09,2001-08-08,2002-08-09,14413805.81,14413805.81,0.033,207038134.51,,30240517.94,22902657.69,18672174.3,,405120909.69000006,,7041937.710000001,0.3074725128112414,0.8152841715026306,,,9498368.49,7041937.710000001,,,,,,,,,,,,0.0,
600809,山西汾酒,2001-09-30,2002-10-24,,2002-10-24,28345000.0,,,324196400.0,,,,,,,,,,,,,14085271.395,943216.2950000004,,,,,,,,,,,,0.0,
600809,山西汾酒,2001-12-31,2003-04-09,2002-04-09,2003-04-09,26393506.98,25127039.93,0.07,433472307.87,,90033363.64,26393506.98,25127039.93,0.07,433472307.87,,90033363.64,3.411193658660968,0.9520159616924087,,0.0497,18672174.3,7041937.710000001,0.9520159616924087,0.06664111731846861,0.04618483883121585,,,,,0.9520159616924087,0.06664111731846861,,,0.0,
600809,山西汾酒,2002-03-31,2002-04-20,,2002-04-20,7377849.89,,,154548858.99,,,,,,,,,,,,,21899607.115000002,48537650.675,,,,,,,,,,,,0.0,
600809,山西汾酒,2002-06-30,2003-08-12,2002-08-09,2003-08-12,13123643.86,12239982.96,,242420621.15,,46361497.08,25103345.03,22953217.08,,468854794.51,,106154342.78,4.228693134446393,0.9143489464280369,,,24040128.505,98093853.21000001,,,,,,,,,,,,0.0,
600809,山西汾酒,2002-09-30,2003-10-29,,2003-10-29,18174821.57,17583391.89,,375573668.22,,,16223328.549999997,,,484849576.09000003,,,,,,,24040128.505,98093853.21000001,,,,,,,,,,,,0.0,
600809,山西汾酒,2002-12-31,2004-04-08,2004-04-08,2004-04-08,15837173.68,17996662.44,0.037,515236392.4,,133239353.64,15837173.68,17996662.44,0.037,515236392.4,,133239353.64,8.413076495351032,1.1363556909606363,,,20474939.759999998,119696848.21000001,1.0,0.037,,,,,,1.0,0.037,,,0.0,
600809,山西汾酒,2003-03-31,2004-04-23,2003-04-25,2004-04-23,18228184.42,19582006.99,,198146267.56,,14917725.37,26687508.21,,,558833800.97,,,,,,,20474939.759999998,119696848.21000001,,,,,,,,,,,,0.0,
