code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
600536,中国软件,1999-12-31,2002-04-22,,2002-04-22,12548111.23,,41.83,98516109.24,,,12548111.23,,41.83,98516109.24,,,,,,,,,,,,,,,,,,,,0.0,
600536,中国软件,2000-12-31,2002-04-22,2002-04-22,2002-04-22,20222846.54,,0.37,170257302.09,,18737.4,20222846.54,,0.37,170257302.09,,18737.4,0.0009265461201487218,,,21.099999999999998,,,,,,,,,,,,,,0.0,
600536,中国软件,2001-06-30,2002-08-09,,2002-08-09,13593681.33,13629570.09,,104098007.04,,,,,,,,,,,,21.099999999999998,,,,,,,,,,,,,,0.0,
600536,中国软件,2001-12-31,2003-04-10,2002-04-22,2003-04-10,30106690.62,,0.56,325209334.57,,15576616.35,30106690.62,,0.56,325209334.57,,15576616.35,0.5173805565880558,,,0.56,,7797676.875,,,,,,,,,,,,0.0,
600536,中国软件,2002-06-30,2003-08-18,2002-08-09,2003-08-18,18908243.18,18911176.13,,169219648.42,,-38221415.95,35421252.47,,,390330975.95,,,,,,0.465,,7797676.875,,,,,,,,,,,,0.0,
600536,中国软件,2002-09-30,2003-10-31,,2003-10-31,27491455.62,27502081.99,,285818663.03,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600536,中国软件,2002-12-31,2004-03-18,2003-04-10,2004-03-18,39578494.75,38775937.25,0.53,464821776.86,,16866421.25,39578494.75,38775937.25,0.53,464821776.86,,16866421.25,0.4261511549779189,0.9797223844648615,,0.545,,16221518.8,0.9797223844648615,0.5192528637663766,,,,,,0.4261511549779189,0.22586011213829701,,,0.0,
600536,中国软件,2003-03-31,2004-04-29,2003-04-25,2004-04-29,5514652.04,5501152.03,,94897542.49,,-32764256.12,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600536,中国软件,2003-06-30,2004-08-20,2003-08-18,2004-08-20,19201618.84,19154941.09,0.19,232997453.92,,-87177546.22,39871870.410000004,39019702.21000001,,528599582.36,,-32089709.019999996,-0.8048207593479684,0.9786273332242205,,,38897819.730000004,-7611643.884999998,,,,,,,,,,,,0.0,
600536,中国软件,2003-09-30,2003-10-31,2003-10-31,2003-10-31,28035271.08,28011063.88,,358745124.59,,-88145741.52,40122310.20999999,39284919.14,,537748238.4200001,,,,0.9791290415328258,,,39019702.21000001,-7611643.884999998,,,,,,,,,,,,0.0,
