strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
UNIVERSAL_GEOMEAN,2019-01-31,002444,巨星科技,BUY_A_LEVEL,0.71746287990415,9.659036298750143,6.93,0.0,0.09375,0.09375,9.375e-05
UNIVERSAL_GEOMEAN,2019-01-31,002415,海康威视,BUY_A_LEVEL,0.7484098489735309,32.45547881727445,24.29,0.0,0.09375,0.09375,9.375e-05
UNIVERSAL_GEOMEAN,2019-01-31,600188,兖矿能源,BUY_A_LEVEL,0.7115594675397899,-3.8085362132413176,-2.71,0.0,0.09375,0.09375,9.375e-05
UNIVERSAL_GEOMEAN,2019-01-31,600809,山西汾酒,BUY_FULL_MARGIN,0.6371309562872466,8.004633819268854,5.1,0.0,0.125,0.125,0.000125
UNIVERSAL_GEOMEAN,2019-05-31,002415,海康威视,BUY_A_LEVEL,0.6883628081831842,29.92607932199326,20.6,0.06340718681425876,0.09375,0.030342813185741238,3.034281318574124e-05
UNIVERSAL_GEOMEAN,2019-08-30,601766,中国中车,BUY_STAGED,0.8004038888127851,7.371278528832852,5.9,0.0,0.0625,0.0625,6.25e-05
UNIVERSAL_GEOMEAN,2019-08-30,600188,兖矿能源,BUY_STAGED,0.816005133053685,-2.5244939235749544,-2.06,0.042519910941587094,0.0625,0.019980089058412906,1.9980089058412905e-05
UNIVERSAL_GEOMEAN,2019-09-30,600580,卧龙电驱,BUY_STAGED,0.8459076134955553,7.140259649680687,6.04,0.0,0.0625,0.0625,6.25e-05
UNIVERSAL_GEOMEAN,2019-10-31,601766,中国中车,BUY_STAGED,0.7836279772307578,7.439754793597955,5.83,0.05569312962752196,0.0625,0.006806870372478041,6.806870372478041e-06
UNIVERSAL_GEOMEAN,2019-10-31,002444,巨星科技,BUY_STAGED,0.798462525303118,10.482646003733889,8.37,0.060924462032856896,0.0625,0.0015755379671431036,1.5755379671431036e-06
UNIVERSAL_GEOMEAN,2019-10-31,600188,兖矿能源,BUY_STAGED,0.8282188272512503,-1.9801530055081515,-1.64,0.04487058254724499,0.0625,0.01762941745275501,1.7629417452755008e-05
UNIVERSAL_GEOMEAN,2019-10-31,600580,卧龙电驱,BUY_STAGED,0.827911165210636,7.210918575401892,5.97,0.05548012687156679,0.0625,0.007019873128433211,7.019873128433212e-06
UNIVERSAL_GEOMEAN,2019-10-31,600809,山西汾酒,REDUCE_25,1.2239614867424087,33.23633990173205,40.68,0.5364743773792673,0.09375,-0.4427243773792673,0.0004427243773792673
UNIVERSAL_GEOMEAN,2019-11-29,601766,中国中车,BUY_STAGED,0.7632535689822284,7.40252024963876,5.65,0.0598511723353285,0.0625,0.002648827664671498,2.648827664671498e-06
UNIVERSAL_GEOMEAN,2019-11-29,002444,巨星科技,BUY_STAGED,0.7982490306231118,10.109627059240614,8.07,0.05954438927796848,0.0625,0.0029556107220315223,2.955610722031522e-06
UNIVERSAL_GEOMEAN,2019-11-29,600188,兖矿能源,BUY_STAGED,0.756186614659455,-2.168776818059079,-1.64,0.06175793534778141,0.0625,0.0007420646522185922,7.420646522185923e-07
UNIVERSAL_GEOMEAN,2020-01-23,601766,中国中车,BUY_A_LEVEL,0.7395755079804,7.409655864570937,5.48,0.05850912119559417,0.09375,0.03524087880440583,3.524087880440583e-05
UNIVERSAL_GEOMEAN,2020-01-23,600188,兖矿能源,BUY_STAGED,0.8147911305069845,-1.8286895183467238,-1.49,0.05480672921322656,0.0625,0.00769327078677344,7.69327078677344e-06
UNIVERSAL_GEOMEAN,2020-02-28,601766,中国中车,BUY_A_LEVEL,0.7061668111604941,7.33537730481462,5.18,0.08775794747628146,0.09375,0.0059920525237185385,5.9920525237185385e-06
UNIVERSAL_GEOMEAN,2020-02-28,600580,卧龙电驱,REDUCE_25,1.2866635254833638,7.834216017130993,10.08,0.09966814976261547,0.09375,-0.005918149762615468,5.9181497626154686e-06
UNIVERSAL_GEOMEAN,2020-03-31,002444,巨星科技,BUY_A_LEVEL,0.7384684316275376,10.508235244257431,7.76,0.05977174921772842,0.09375,0.03397825078227158,3.397825078227158e-05
UNIVERSAL_GEOMEAN,2020-03-31,002415,海康威视,BUY_A_LEVEL,0.7452970906911613,31.048021371639607,23.14,0.06616939922976674,0.09375,0.027580600770233263,2.7580600770233264e-05
UNIVERSAL_GEOMEAN,2020-04-30,601766,中国中车,BUY_A_LEVEL,0.73733269682025,6.794761742705353,5.01,0.08962803157806178,0.09375,0.004121968421938224,4.121968421938224e-06
UNIVERSAL_GEOMEAN,2020-05-29,601766,中国中车,BUY_A_LEVEL,0.7025125387174582,6.7329759104874105,4.73,0.08611972726648166,0.09375,0.007630272733518337,7.630272733518337e-06
UNIVERSAL_GEOMEAN,2020-05-29,002415,海康威视,BUY_A_LEVEL,0.7488113647679147,31.196107723659026,23.36,0.08747883598480301,0.09375,0.006271164015196992,6.2711640151969925e-06
UNIVERSAL_GEOMEAN,2020-05-29,600809,山西汾酒,REDUCE_25,1.3522409770768635,50.73799800706683,68.61,0.14362845860909873,0.09375,-0.04987845860909873,4.987845860909873e-05
UNIVERSAL_GEOMEAN,2020-06-30,601766,中国中车,BUY_A_LEVEL,0.6912516917424454,6.524396328971862,4.51,0.08697597244742944,0.09375,0.006774027552570561,6.77402755257056e-06
