strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2020-03-31,000895,双汇发展,REDUCE_25,HIGH,0,1.2157737845504861,23.66394173455325,28.77,0.18588103617033058,0.09375,-0.09213103617033058,9.213103617033058e-05
v31_1_confidence_gate_only,2020-03-31,600580,卧龙电驱,BUY_A_LEVEL,MEDIUM,0,0.69126159862876,11.167986208569937,7.72,0.03336433811055443,0.08461834170426083,0.0512540035937064,5.12540035937064e-05
v31_1_confidence_gate_only,2020-06-30,002444,巨星科技,BUY_FULL_MARGIN,HIGH,0,0.6015377531764501,17.106158251353538,10.29,0.08928613863671131,0.09074699045390928,0.001460851817197975,1.4608518171979752e-06
v31_1_confidence_gate_only,2020-06-30,002415,海康威视,BUY_STAGED,MEDIUM,0,0.8402527769246091,30.70504580113382,25.8,0.0,0.0025565210562397012,0.0025565210562397012,2.556521056239701e-06
v31_1_confidence_gate_only,2020-06-30,000895,双汇发展,REDUCE_50,HIGH,0,1.4182749689802883,25.777794010061335,36.56,0.06814409706463173,0.0625,-0.005644097064631731,5.644097064631731e-06
v31_1_confidence_gate_only,2020-06-30,600580,卧龙电驱,BUY_A_LEVEL,MEDIUM,0,0.7113266495547856,12.104143722703117,8.61,0.053981009362718484,0.05560773355391224,0.0016267241911937583,1.6267241911937584e-06
v31_1_confidence_gate_only,2020-07-31,000895,双汇发展,CORE_ONLY,HIGH,0,1.7495678638132113,25.777794010061335,45.1,0.05830335029909778,0.03125,-0.027053350299097778,2.705335029909778e-05
v31_1_confidence_gate_only,2020-07-31,600580,卧龙电驱,BUY_STAGED,MEDIUM,0,0.7691580844779391,12.104143722703117,9.31,0.04546999049085242,0.0625,0.017030009509147577,1.7030009509147577e-05
v31_1_confidence_gate_only,2020-08-31,002444,巨星科技,REDUCE_25,MEDIUM,0,1.264978433700289,15.913314775743755,20.13,0.11980803282118219,0.09375,-0.026058032821182187,2.6058032821182187e-05
v31_1_confidence_gate_only,2020-08-31,000895,双汇发展,CORE_ONLY,MEDIUM,0,1.8223430612441989,29.615718987155006,53.97,0.033373984881822964,0.03125,-0.0021239848818229642,2.123984881822964e-06
v31_1_confidence_gate_only,2020-08-31,600809,山西汾酒,REDUCE_25,MEDIUM,0,1.2897291192146492,91.97280129042207,118.62,0.7763122439444295,0.09375,-0.6825622439444295,0.0006825622439444296
v31_1_confidence_gate_only,2020-09-30,600580,卧龙电驱,BUY_STAGED,HIGH,0,0.8373397529150162,11.19020083231494,9.37,0.05715858949781517,0.0625,0.005341410502184833,5.341410502184833e-06
v31_1_confidence_gate_only,2020-09-30,600809,山西汾酒,REDUCE_25,MEDIUM,0,1.2972313371564643,91.97280129042207,119.31,0.09601069452528267,0.09375,-0.002260694525282672,2.260694525282672e-06
v31_1_confidence_gate_only,2020-10-30,600580,卧龙电驱,BUY_STAGED,HIGH,0,0.8427015869785062,11.19020083231494,9.43,0.060295144988614977,0.0625,0.0022048550113850235,2.2048550113850237e-06
v31_1_confidence_gate_only,2020-10-30,600809,山西汾酒,REDUCE_50,MEDIUM,0,1.470956179673815,94.19043334841118,138.55,0.1043593067463969,0.0625,-0.0418593067463969,4.18593067463969e-05
v31_1_confidence_gate_only,2020-11-30,002444,巨星科技,REDUCE_25,MEDIUM,0,1.2349538953094041,21.369218802608234,26.39,0.11782316836278127,0.09375,-0.02407316836278127,2.407316836278127e-05
v31_1_confidence_gate_only,2020-11-30,600809,山西汾酒,REDUCE_50,MEDIUM,0,1.5889087105736783,94.19043334841118,149.66,0.06631066754387031,0.0625,-0.0038106675438703136,3.8106675438703135e-06
v31_1_confidence_gate_only,2020-12-31,002444,巨星科技,REDUCE_25,MEDIUM,0,1.3814262595503453,21.369218802608234,29.52,0.0984778399033073,0.09375,-0.0047278399033073015,4.727839903307301e-06
v31_1_confidence_gate_only,2020-12-31,600809,山西汾酒,CORE_ONLY,MEDIUM,0,2.609713017146304,94.19043334841118,245.81,0.09639712862023805,0.03125,-0.06514712862023805,6.514712862023805e-05
v31_1_confidence_gate_only,2021-01-29,002444,巨星科技,REDUCE_50,MEDIUM,0,1.516199553165013,21.369218802608234,32.4,0.10361916862731635,0.0625,-0.04111916862731635,4.111916862731635e-05
v31_1_confidence_gate_only,2021-01-29,600809,山西汾酒,CORE_ONLY,MEDIUM,0,2.603130607681145,94.19043334841118,245.19,0.031390150543403716,0.03125,-0.00014015054340371647,1.4015054340371647e-07
