date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code,confidence_report_date,normalized_earnings_observation_count,realistic_growth_four_report_range,valuation_confidence
2018-01-02,5.73,13.4112075,1.86514145,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.464246632471736,7.293506178182305,0.535060097422152,SOLVED,-0.535060097422152,0.0,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-03,5.89,13.72233441,1.90841091,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.672672367409863,7.4971642913601695,0.5432166623346697,SOLVED,-0.5432166623346697,0.027923211169284423,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-04,5.9,13.73870951,1.91068825,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.685698975843497,7.509892923433787,0.5437198991811323,SOLVED,-0.5437198991811323,0.0016977928692700761,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-05,5.99,13.91883562,1.93573899,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.802938451746194,7.624450612096337,0.5482153193329677,SOLVED,-0.5482153193329677,0.015254237288135464,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-08,6.09,14.11533683,1.96306707,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.933204536082524,7.751736932832502,0.5531405486936452,SOLVED,-0.5531405486936452,0.016694490818029983,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-09,6.08,14.09896173,1.96078973,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.920177927648892,7.7390083007588855,0.5526512645405743,SOLVED,-0.5526512645405743,-0.0016420361247947435,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-10,5.98,13.90246052,1.93346165,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.789911843312562,7.61172198002272,0.5477187962341612,SOLVED,-0.5477187962341612,-0.016447368421052544,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-11,6.22,14.36096334,1.99722716,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,8.102550445719753,7.917209149789517,0.559437287634047,SOLVED,-0.559437287634047,0.04013377926421402,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-12,6.07,14.06621153,1.95623505,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.9071513192152585,7.726279668685269,0.552161266650939,SOLVED,-0.552161266650939,-0.024115755627009516,600580,2017-09-30,4.0,0.2088211339427159,LOW
2018-01-15,6.06,14.04983643,1.95395771,,,,,2017-09-30,2017-10-30,0.05995070274974458,-0.40655713968498053,0.14104660506923028,0.0,0.7676595217356248,0.1576876184546069,0.3709960445362813,0.05995070274974458,0.0,0.7856303758459332,0.1576876184546069,7.894124710781625,7.713551036611651,0.551670552796194,SOLVED,-0.551670552796194,-0.0016474464579901982,600580,2017-09-30,4.0,0.2088211339427159,LOW
