date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,deduct_factor_round6,cash_conversion,normalized_owner_eps_round5,assumed_growth_round5,neutral_value_round5,quality_factor_round5,ratio_expectation,ratio_round5,market_implied_growth_round6,implied_growth_status,expectation_gap_round6,ret,code,confidence_report_date,normalized_earnings_observation_count,realistic_growth_four_report_range,valuation_confidence
2018-01-02,9.84,227.13864325,3.92727345,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.453901696963058,,0.6909551908551355,SOLVED,-0.6909551908551355,0.0,600536,2017-09-30,2.0,0.0,LOW
2018-01-03,9.95,229.58245412,3.96952743,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.593122142762441,,0.6944439262286306,SOLVED,-0.6944439262286306,0.011178861788617933,600536,2017-09-30,2.0,0.0,LOW
2018-01-04,9.88,228.08901414,3.94370555,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.50452731361738,,0.6922277910082626,SOLVED,-0.6922277910082626,-0.007035175879396838,600536,2017-09-30,2.0,0.0,LOW
2018-01-05,9.89,228.22478141,3.946053,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.517183717780961,,0.6925452295697179,SOLVED,-0.6925452295697179,0.0010121457489877805,600536,2017-09-30,2.0,0.0,LOW
2018-01-08,9.82,226.73134144,3.92023112,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.428588888635899,,0.6903171755806945,SOLVED,-0.6903171755806945,-0.007077856420626971,600536,2017-09-30,2.0,0.0,LOW
2018-01-09,9.86,227.54594506,3.93431578,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.47921450529022,,0.6915920612033073,SOLVED,-0.6915920612033073,0.004073319755600657,600536,2017-09-30,2.0,0.0,LOW
2018-01-10,10.06,232.16203225,4.01412887,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.732342588561828,,0.6978987454718812,SOLVED,-0.6978987454718812,0.020283975659229236,600536,2017-09-30,2.0,0.0,LOW
2018-01-11,10.3,237.72849034,4.11037406,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,13.036096288487755,,0.7053221495509809,SOLVED,-0.7053221495509809,0.02385685884691857,600536,2017-09-30,2.0,0.0,LOW
2018-01-12,10.02,231.21166136,3.99769676,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,12.681716971907505,,0.6966463272727477,SOLVED,-0.6966463272727477,-0.027184466019417597,600536,2017-09-30,2.0,0.0,LOW
2018-01-15,9.43,217.63493433,3.76295238,,,,,2017-09-30,2017-10-30,0.061704281875676774,-0.05595773316228969,0.1426270771973419,0.0,0.7901138325509289,,7.297399785238999,,0.0,,,11.934989126256264,,0.6776405424824821,SOLVED,-0.6776405424824821,-0.05888223552894212,600536,2017-09-30,2.0,0.0,LOW
