code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
000895,双汇发展,1995-12-31,1998-09-14,,1998-09-14,38357641.33,,,1537854438.51,,,38357641.33,,,1537854438.51,,,,,,,,,,,,,,,,,,,,0.0,
000895,双汇发展,1996-12-31,1998-12-09,,1998-12-09,42182175.46,,,2042969955.98,,,42182175.46,,,2042969955.98,,,,,,,,,,,,,,,,,,,,0.0,
000895,双汇发展,1997-12-31,1998-12-09,,1998-12-09,50288533.81,,,2164011538.36,,,50288533.81,,,2164011538.36,,,,,,,,,,,,,,,,,,,,0.0,
000895,双汇发展,1998-12-31,2000-03-04,1999-04-01,2000-03-04,56349702.86,,0.5,2015620423.67,,164067941.54,56349702.86,,0.5,2015620423.67,,164067941.54,2.9116026032581637,,,,,,,,,,,,,,,,,0.0,
000895,双汇发展,1999-06-30,2000-08-18,,2000-08-18,47809972.83,,,1192441720.49,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
000895,双汇发展,1999-12-31,2001-02-06,2000-03-04,2001-02-06,116318585.41,101134669.4,,2400830372.72,,152837375.63,116318585.41,101134669.4,,2400830372.72,,152837375.63,1.3139549031762936,0.8694626834011118,,,,158452658.58499998,,,,,,,,,,,,0.0,
000895,双汇发展,2000-06-30,2001-08-18,2000-08-18,2001-08-18,73576412.74,74890000.0,,1475731418.17,,156344215.63,142085025.32,,,2684120070.3999996,,,,,,,,158452658.58499998,,,,,,,,,,,,0.0,
000895,双汇发展,2000-12-31,2002-02-08,2001-02-06,2002-02-08,150652029.45,142293802.19,,3107212246.58,,248899238.61,150652029.45,142293802.19,,3107212246.58,,248899238.61,1.6521466024631772,0.9445196504121838,,,121714235.795,200868307.12,,,,,,,,,,,,0.0,
000895,双汇发展,2001-06-30,2002-08-10,2001-08-18,2002-08-10,83292231.42,83971924.73,,1599292417.61,,32964753.3,160367848.13,151375726.92000002,,3230773246.0199995,,125519776.28000003,0.78269913666391,0.9439281544595483,,,142293802.19,152837375.63,,,,,,,,,,,,0.0,
000895,双汇发展,2001-12-31,2003-02-14,2002-02-08,2003-02-14,170501788.08,167956818.93,0.58,3367966075.45,,211153569.41,170501788.08,167956818.93,0.58,3367966075.45,,211153569.41,1.238424369549286,0.9850736512580976,,,151375726.92000002,211153569.41,0.9850736512580976,0.5713427177296966,,,,,,0.9850736512580976,0.5713427177296966,,,0.0,
000895,双汇发展,2002-03-31,2002-04-27,,2002-04-27,48348797.93,,,932867015.82,,,,,,,,,,,,,151375726.92000002,211153569.41,,,,,,,,,,,,0.0,
000895,双汇发展,2002-06-30,2003-08-27,2002-08-10,2003-08-27,96179300.01,90782025.88,0.3112,1837958623.73,,178935084.53,183388856.67000002,174766920.07999998,,3606632281.5700006,,357123900.64,1.9473587824511516,0.9529854935214803,,,167956818.93,211153569.41,,,,,,,,,,,,0.0,
000895,双汇发展,2002-09-30,2003-10-22,,2003-10-22,156325524.44,151481035.63,,3236685644.22,,,,,,,,,,,,,171361869.505,284138735.025,,,,,,,,,,,,0.0,
000895,双汇发展,2002-12-31,2004-02-27,2003-02-14,2004-02-27,200616278.78,207684676.02,0.62,4759703846.08,,180519905.66,200616278.78,207684676.02,0.62,4759703846.08,,180519905.66,0.8998268074644227,1.035233418160205,,,191225798.05,268821903.15,1.0,0.62,,,,,,0.8998268074644227,0.5578926206279421,,,0.0,
000895,双汇发展,2003-03-31,2004-04-26,2003-04-18,2004-04-26,68683169.61,70741005.3,,1523877513.04,,137196458.47,220950650.45999998,,,5350714343.3,,,,,,,191225798.05,268821903.15,,,,,,,,,,,,0.0,
000895,双汇发展,2003-06-30,2004-08-18,2003-08-27,2004-08-18,121577180.39,130668779.25,0.3551,2997158538.57,,382069776.05,226014159.16000003,247571429.39,0.6639000000000002,5918903760.92,,383654597.18000007,1.6974803640881773,1.0953801757824346,,0.64195,227628052.70499998,282087251.42,1.0,0.6639000000000002,0.64195,,,,,1.0,0.6639000000000002,0.6108963103139711,,0.0,8.005555829400244
