code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
600580,卧龙电驱,1999-12-31,2002-05-18,2002-05-18,2002-05-18,23357297.06,,0.32,132883259.15,,12200480.55,23357297.06,,0.32,132883259.15,,12200480.55,0.5223412845527257,,,,,,,,,,,,,,,,,0.0,
600580,卧龙电驱,2000-12-31,2002-05-18,2002-05-18,2002-05-18,26651719.26,,0.36,168093310.95,,56337713.54,26651719.26,,0.36,168093310.95,,56337713.54,2.1138491288460313,,,0.33999999999999997,,34269097.045,,,,,,,,,,,,0.0,
600580,卧龙电驱,2001-06-30,2002-08-26,,2002-08-26,16142643.23,14341402.32,,98498627.95,,,,,,,,,,,,0.33999999999999997,,34269097.045,,,,,,,,,,,,0.0,
600580,卧龙电驱,2001-12-31,2003-02-19,2002-05-18,2003-02-19,30664988.16,,0.41,203084498.1,,40071111.99,30664988.16,,0.41,203084498.1,,40071111.99,1.3067382182220937,,,0.36,,40071111.99,,,,,,,,,,,,0.0,
600580,卧龙电驱,2002-06-30,2003-08-08,2002-08-26,2003-08-08,15628704.68,15406615.71,0.18,104590511.69,,27790694.43,30151049.610000003,,,209176381.83999997,,,,,,0.385,,48204412.765,,,,,,,,,,,,0.0,
600580,卧龙电驱,2002-09-30,2003-10-24,,2003-10-24,21242545.25,20664024.85,,153715635.52,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600580,卧龙电驱,2002-12-31,2004-02-18,2003-02-19,2004-02-18,29779753.58,22269664.61,0.32,208026519.84,,29810426.51,29779753.58,22269664.61,0.32,208026519.84,,29810426.51,1.0010299927404571,0.747812252716431,,0.365,,34940769.25,0.747812252716431,0.23929992086925794,,,,,,0.747812252716431,0.23929992086925794,,,0.0,
600580,卧龙电驱,2003-03-31,2004-04-23,2003-04-19,2004-04-23,7139310.75,3843449.2,,71828215.34,,-17067897.93,,,,,,,,,,,,,,,,,,,,,,,,0.0,
600580,卧龙电驱,2003-06-30,2004-07-31,2003-08-08,2004-07-31,15732775.37,12127605.94,0.09,164864427.28,,4922429.1,29883824.269999996,18990654.839999996,0.23000000000000004,268300435.43,,6942161.18,0.23230497935196165,0.6354827504143933,,0.275,20630159.724999998,18376293.845,0.6354827504143933,0.1461610325953105,0.19273047673228422,,,,,0.23230497935196165,0.05343014525095119,0.14636503306010457,,0.0,1.9180561804874303
600580,卧龙电驱,2003-09-30,2004-10-20,2003-10-24,2004-10-20,23971537.58,19724351.59,,241642343.82,,16260740.34,32508745.909999996,21329991.35,,295953228.14,,,,0.6561308581097463,,0.275,21329991.35,18376293.845,,,0.19273047673228422,,,,,,,0.14636503306010457,,0.0,1.9180561804874303
600580,卧龙电驱,2003-12-31,2005-01-22,2004-02-18,2005-01-22,35949419.74,27420591.89,0.21,324201764.53,,27671047.2,35949419.74,27420591.89,0.21,324201764.53,,27671047.2,0.7697216644977202,0.7627547840359106,,0.22000000000000003,21329991.35,17306604.189999998,0.7627547840359106,0.16017850464754121,0.15316976862142584,,,,,0.7627547840359106,0.16017850464754121,0.1068043249492462,,0.0,1.399628663272091
600580,卧龙电驱,2004-03-31,2005-04-26,2004-04-23,2005-04-26,8523234.18,7164328.88,,103599447.05,,-29349050.6,37333343.17,30741471.570000004,,355972996.24,,15389894.529999997,0.4122292091528217,0.8234320572367857,,0.22000000000000003,24375291.62,15389894.529999997,,,0.15316976862142584,,,,,,,0.1068043249492462,,0.0,1.399628663272091
600580,卧龙电驱,2004-06-30,2005-08-12,2004-07-31,2005-08-12,21054981.22,19348733.79,0.12,260651120.27,,19686863.9,41271625.59,34641719.74,0.23999999999999996,419988457.52,,42435481.99999999,1.0281999168523661,0.8393592267030449,,0.22499999999999998,29081031.730000004,27671047.2,0.8393592267030449,0.20144621440873073,0.18081235952813596,,,,,0.8393592267030449,0.20144621440873073,0.18081235952813596,,0.0,2.369474842799648
