strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
V31_combined,2019-01-31,601899,紫金矿业,BUY_STAGED,0.7544840602815425,3.340030800729759,2.52,0.0,0.05,0.05,5e-05
V31_combined,2019-01-31,603993,洛阳钼业,BUY_FULL_MARGIN,0.5228409001747881,6.407302869534651,3.35,0.0,0.1,0.1,0.0001
V31_combined,2019-01-31,600549,厦门钨业,BUY_STAGED,0.792944377603297,13.267008755137503,10.52,0.0,0.05,0.05,5e-05
V31_combined,2019-01-31,000657,中钨高新,BUY_STAGED,0.832129534897463,4.530544635054383,3.77,0.0,0.05,0.05,5e-05
V31_combined,2019-01-31,600460,士兰微,BUY_STAGED,0.7609551884709765,12.799702462862557,9.74,0.0,0.05,0.05,5e-05
V31_combined,2019-03-29,600460,士兰微,REDUCE_25,1.275056494255431,12.713162179896843,16.21,0.07616733608825871,0.07500000000000001,-0.001167336088258697,1.167336088258697e-06
V31_combined,2019-04-30,600312,平高电气,BUY_STAGED,0.8383503378644972,9.077350668677141,7.61,0.0,0.05,0.05,5e-05
V31_combined,2019-05-31,603986,兆易创新,BUY_STAGED,0.8126338825905248,47.14300107432746,38.31,0.0,0.05,0.05,5e-05
V31_combined,2019-05-31,600460,士兰微,REDUCE_25,1.3584349381056517,12.470232857543376,16.94,0.07929375556973685,0.07500000000000001,-0.004293755569736837,4.293755569736838e-06
V31_combined,2019-08-30,600312,平高电气,BUY_STAGED,0.7735552472941,8.519107100691064,6.59,0.04206086310805563,0.05,0.007939136891944372,7.939136891944372e-06
V31_combined,2019-08-30,603986,兆易创新,REDUCE_25,1.2052668410308778,54.49415661665693,65.68,0.0849981030872607,0.07500000000000001,-0.009998103087260693,9.998103087260694e-06
V31_combined,2019-09-30,600312,平高电气,BUY_STAGED,0.7787911439688339,8.423310987550883,6.56,0.04929173915315098,0.05,0.0007082608468490237,7.082608468490237e-07
V31_combined,2019-10-31,600549,厦门钨业,REDUCE_50,1.517174576172887,7.560105593736865,11.47,0.05014997360845222,0.05,-0.00014997360845221686,1.4997360845221686e-07
V31_combined,2019-10-31,600460,士兰微,REDUCE_50,1.581957283763368,9.178503205508758,14.52,0.06386243337872351,0.05,-0.013862433378723504,1.3862433378723504e-05
V31_combined,2019-11-29,603993,洛阳钼业,REDUCE_25,1.201619071702815,2.6547514725107093,3.19,0.08746215970347287,0.07500000000000001,-0.012462159703472864,1.2462159703472864e-05
V31_combined,2019-11-29,600312,平高电气,BUY_STAGED,0.7932847783829495,7.626517191382978,6.05,0.04657682424539644,0.05,0.0034231757546035607,3.423175754603561e-06
V31_combined,2019-12-31,603993,洛阳钼业,REDUCE_50,1.4374656668876893,2.7200649657711042,3.91,0.08619320143755559,0.05,-0.03619320143755558,3.6193201437555584e-05
V31_combined,2019-12-31,600312,平高电气,BUY_STAGED,0.8158777291552587,7.439840288672594,6.07,0.047035849799435474,0.05,0.002964150200564529,2.964150200564529e-06
V31_combined,2019-12-31,603986,兆易创新,REDUCE_25,1.3625396272072543,75.08038515524163,102.3,0.10956288854158311,0.07500000000000001,-0.0345628885415831,3.4562888541583096e-05
V31_combined,2020-01-23,603986,兆易创新,CORE_ONLY,1.8479772139912645,76.4619817442554,141.3,0.1012522352739575,0.025,-0.0762522352739575,7.62522352739575e-05
V31_combined,2020-01-23,600460,士兰微,CORE_ONLY,1.778961019505298,9.43809325550542,16.79,0.05290270527725166,0.025,-0.02790270527725166,2.790270527725166e-05
V31_combined,2020-02-28,603986,兆易创新,CORE_ONLY,2.3070609959688575,78.57182810369308,181.27,0.03215561763617611,0.025,-0.007155617636176108,7.155617636176108e-06
V31_combined,2020-02-28,600460,士兰微,CORE_ONLY,1.7885801575136975,9.51592799936877,17.02,0.025408670569171753,0.025,-0.00040867056917175126,4.0867056917175125e-07
V31_combined,2020-03-31,000657,中钨高新,BUY_STAGED,0.7738176790289122,5.130407468826606,3.97,0.04532688473582881,0.05,0.00467311526417119,4.67311526417119e-06
V31_combined,2020-04-30,600312,平高电气,REDUCE_50,1.4240114492129368,5.554730619878039,7.91,0.06452577951337186,0.05,-0.014525779513371861,1.4525779513371861e-05
V31_combined,2020-07-31,601899,紫金矿业,REDUCE_50,1.4592132216910103,3.5567111939854583,5.19,0.07656390138452328,0.05,-0.026563901384523275,2.6563901384523276e-05
V31_combined,2020-08-31,601899,紫金矿业,CORE_ONLY,1.7088465510531134,3.72766062352079,6.37,0.06147108281959973,0.025,-0.03647108281959973,3.647108281959973e-05
V31_combined,2020-08-31,603501,韦尔股份,BUY_STAGED,0.7786988781409531,157.22380426730092,122.43,0.0,0.05,0.05,5e-05
V31_combined,2020-09-30,603986,兆易创新,BUY_STAGED,0.8252094916365509,146.8233233232887,121.16,0.01611577556469407,0.05,0.033884224435305935,3.3884224435305934e-05
V31_combined,2020-11-30,601899,紫金矿业,CORE_ONLY,1.918936189252371,4.294045860488125,8.24,0.03146139997136908,0.025,-0.006461399971369082,6.461399971369082e-06
V31_combined,2020-12-31,603993,洛阳钼业,REDUCE_50,1.5558111345818333,3.6444012219542103,5.67,0.06280582461550133,0.05,-0.012805824615501324,1.2805824615501324e-05
V31_combined,2020-12-31,600460,士兰微,CORE_ONLY,7.2055300049383755,3.4376374788563306,24.77,0.02634590522468732,0.025,-0.0013459052246873188,1.3459052246873187e-06
V31_combined,2021-01-29,603986,兆易创新,BUY_STAGED,0.8044587217627592,158.34249359728526,127.38,0.048052868124855014,0.05,0.001947131875144989,1.947131875144989e-06
V31_combined,2021-02-26,601899,紫金矿业,CORE_ONLY,2.4032680535803044,4.498041732754547,10.81,0.03059529270423953,0.025,-0.0055952927042395295,5.595292704239529e-06
V31_combined,2021-02-26,603993,洛阳钼业,REDUCE_50,1.6390352899864833,3.7094991408331057,6.08,0.051910939638670495,0.05,-0.0019109396386704919,1.910939638670492e-06
V31_combined,2021-02-26,600460,士兰微,CORE_ONLY,7.722622296662341,3.4638493211769723,26.75,0.02614003434341421,0.025,-0.0011400343434142084,1.1400343434142085e-06
V31_combined,2021-03-31,603986,兆易创新,BUY_STAGED,0.7633161858067011,156.68474247483988,119.6,0.047020011954773955,0.05,0.002979988045226048,2.979988045226048e-06
V31_combined,2021-04-30,600460,士兰微,CORE_ONLY,1.8129965258870082,19.67461023266355,35.67,0.03296245458863789,0.025,-0.00796245458863789,7.962454588637889e-06
V31_combined,2021-05-31,600460,士兰微,CORE_ONLY,1.9676170991580078,19.932739970994973,39.22,0.027412422869505834,0.025,-0.002412422869505833,2.4124228695058326e-06
V31_combined,2021-06-30,000400,许继电气,BUY_STAGED,0.8320736994837447,14.385744925511668,11.97,0.0,0.05,0.05,5e-05
V31_combined,2021-06-30,600460,士兰微,CORE_ONLY,2.7179369314942066,20.544994754275457,55.84,0.03337196123113841,0.025,-0.008371961231138411,8.371961231138412e-06
V31_combined,2021-07-30,600549,厦门钨业,REDUCE_25,1.3094525435291808,20.99350613036355,27.49,0.08100657392680076,0.07500000000000001,-0.006006573926800748,6.006573926800748e-06
