date,BUYHOLD_grid_equipment
2018-06-14,0.730557549807644
2018-06-15,0.7156923195682101
2018-06-19,0.675214751156794
2018-06-20,0.668460677071771
2018-06-21,0.653142214266357
2018-06-22,0.6608452214511541
2018-06-25,0.6536153956219037
2018-06-26,0.6550381635432655
2018-06-27,0.6540777390650312
2018-06-28,0.6484019136886765
2018-06-29,0.6683260767122484
2018-07-02,0.6603831615317413
2018-07-03,0.6621718204504458
2018-07-04,0.6450084804160309
2018-07-05,0.6357959679291347
2018-07-06,0.6373716418051719
2018-07-09,0.6473744833925119
2018-07-10,0.6523214083197268
2018-07-11,0.6351283922413615
2018-07-12,0.6533281799534538
2018-07-13,0.6590543145951828
2018-07-16,0.6541763201374506
2018-07-17,0.6719779183971863
2018-07-18,0.6635441687359337
2018-07-19,0.6577842367156564
2018-07-20,0.6672679026970875
2018-07-23,0.6740081534177995
2018-07-24,0.6951027167779046
2018-07-25,0.6916327148887463
2018-07-26,0.6950055889786633
2018-07-27,0.6872875900530832
2018-07-30,0.670105760190478
2018-07-31,0.6781429050063916
2018-08-01,0.6639406753736853
2018-08-02,0.6428225680134732
2018-08-03,0.6364929891334525
2018-08-06,0.6325886897695931
2018-08-07,0.643421372643912
2018-08-08,0.644606930319659
2018-08-09,0.6564510117160193
2018-08-10,0.6566425102218274
2018-08-13,0.6503154284126131
2018-08-14,0.6508127573605789
2018-08-15,0.6409205521910888
2018-08-16,0.6329072421201289
2018-08-17,0.6268505452432576
2018-08-20,0.6327940658604553
2018-08-21,0.6351353272647318
2018-08-22,0.6298499543346802
2018-08-23,0.630795068866658
2018-08-24,0.6239604139321897
2018-08-27,0.6351636685547912
2018-08-28,0.6490614199109455
2018-08-29,0.6502866122676052
2018-08-30,0.6442632650736895
2018-08-31,0.6396584793813112
2018-09-03,0.6395797608866696
2018-09-04,0.6478797762196999
2018-09-05,0.6404725816925078
2018-09-06,0.6330012506403636
2018-09-07,0.6378970119470592
2018-09-10,0.6883755292906362
2018-09-11,0.7095264238112808
2018-09-12,0.7095592995235931
2018-09-13,0.7424758968577063
2018-09-14,0.7396868950475723
2018-09-17,0.7609604174011946
2018-09-18,0.7956522108968592
2018-09-19,0.786514754473748
2018-09-20,0.7733524087439148
2018-09-21,0.774267311102851
2018-09-25,0.771127267441802
2018-09-26,0.7934627141449045
2018-09-27,0.7753116535956093
2018-09-28,0.8053326109550476
2018-10-08,0.7932854943993097
2018-10-09,0.7910177269516009
2018-10-10,0.8106949352868353
2018-10-11,0.7695734385687801
2018-10-12,0.7821731619905129
2018-10-15,0.7542356801136112
2018-10-16,0.7633084113422826
2018-10-17,0.7626976048859208
2018-10-18,0.7504583506939608
2018-10-19,0.7836291242536069
2018-10-22,0.8117810366054119
2018-10-23,0.8152115065189959
2018-10-24,0.8068714302684943
2018-10-25,0.7987274884793883
2018-10-26,0.7893669181320024
2018-10-29,0.7934039275698651
2018-10-30,0.8054680032410909
2018-10-31,0.8151971293333282
2018-11-01,0.8228766940445794
2018-11-02,0.8668492160276896
2018-11-05,0.8712520485259954
2018-11-06,0.8555769508574089
2018-11-07,0.8469199204282254
2018-11-08,0.8348217538759856
2018-11-09,0.8352039326020008
2018-11-12,0.8567727620076462
2018-11-13,0.8507099379934394
2018-11-14,0.8475624665535225
2018-11-15,0.8501736438494703
2018-11-16,0.852190163501672
2018-11-19,0.850904515422589
2018-11-20,0.8234761980583091
2018-11-21,0.8191499589103428
2018-11-22,0.8176653489748797
2018-11-23,0.7867001394487945
2018-11-26,0.8119951306187728
2018-11-27,0.8090169041271345
2018-11-28,0.8161296660246479
2018-11-29,0.8202912000745062
2018-11-30,0.8330919192886774
2018-12-03,0.8458831129072886
2018-12-04,0.8446345803149735
2018-12-05,0.8449864826786512
2018-12-06,0.8215315300527897
2018-12-07,0.8431471752539962
2018-12-10,0.8564237774393214
2018-12-11,0.8751957523158838
2018-12-12,0.8662054607393277
2018-12-13,0.8803560251919161
2018-12-14,0.8619518391999056
2018-12-17,0.8550353448257052
2018-12-18,0.8487336730099763
2018-12-19,0.8348021678021982
2018-12-20,0.8447954052207481
2018-12-21,0.8373945946304814
2018-12-24,0.8384145871160136
2018-12-25,0.8302243762055355
2018-12-26,0.8557441929652211
2018-12-27,0.8339265238886557
2018-12-28,0.8450491161833248
2019-01-02,0.8219589854416527
2019-01-03,0.8168177029987437
2019-01-04,0.8660725663748482
2019-01-07,0.9321568645377454
2019-01-08,0.924568075031513
2019-01-09,0.9183844930542036
2019-01-10,0.9178511000494036
2019-01-11,0.9160469590919162
2019-01-14,0.9088418713214965
2019-01-15,0.9464799496451534
2019-01-16,0.9297427349275931
2019-01-17,0.920112949494639
2019-01-18,0.9234687052790547
2019-01-21,0.9281936490899758
2019-01-22,0.9192574847237172
2019-01-23,0.9224824862153053
2019-01-24,0.927262684406949
2019-01-25,0.9131538688810497
2019-01-28,0.9222581567871191
2019-01-29,0.9196102303510088
2019-01-30,0.9075655462432001
2019-01-31,0.8921421161983203
2019-02-01,0.9129435962637341
2019-02-11,0.9369487616086845
2019-02-12,0.939880089420574
2019-02-13,0.9501247706411757
2019-02-14,0.9532437666499763
2019-02-15,0.9408573297186347
2019-02-18,0.972119706589126
2019-02-19,0.9581121574438243
2019-02-20,0.9398988616054198
2019-02-21,0.940388193693928
2019-02-22,0.9573303090620259
2019-02-25,0.9948008358462199
2019-02-26,0.9814567263901144
2019-02-27,0.9432571418353399
2019-02-28,0.9506658561283883
2019-03-01,0.9456898834371159
2019-03-04,0.9601708577322391
2019-03-05,0.9730584755297202
2019-03-06,0.9736670174156049
2019-03-07,0.9562961287093525
2019-03-08,0.9254406572242294
2019-03-11,1.0182264845367675
2019-03-12,1.0794625922351266
2019-03-13,1.0496194660612228
2019-03-14,0.9877081196490267
2019-03-15,0.993315378889144
2019-03-18,1.0084009717175964
2019-03-19,1.0104761226163859
2019-03-20,1.000353943354479
2019-03-21,1.0046193275366213
2019-03-22,0.9963104745862461
2019-03-25,0.9695960285148196
2019-03-26,0.9402764393413462
2019-03-27,0.9441905553686963
2019-03-28,0.9316612920953581
2019-03-29,0.951631060447565
2019-04-01,0.9846291109820247
2019-04-02,0.9856011978492952
2019-04-03,0.9905169650439446
2019-04-04,0.999075168637939
2019-04-08,0.9742266980496143
2019-04-09,0.9857819590323172
2019-04-10,0.9751714487836196
2019-04-11,1.010543685676035
2019-04-12,1.0019550049886599
2019-04-15,0.9789946741364649
2019-04-16,0.9814888430769013
2019-04-17,0.9902492705032151
2019-04-18,0.9721608284908212
2019-04-19,0.9786457844320086
2019-04-22,0.9616395662337847
2019-04-23,0.942261001009028
2019-04-24,0.9503453800778742
2019-04-25,0.923612060735573
2019-04-26,0.9231597169110886
2019-04-29,0.9137860039089666
2019-04-30,0.9048781400818227
2019-05-06,0.829037420158779
2019-05-07,0.8368438471927728
2019-05-08,0.8318929576156506
2019-05-09,0.8302214140534764
2019-05-10,0.8509562014782714
2019-05-13,0.8428183926902552
2019-05-14,0.838971323119015
2019-05-15,0.8520004191435778
2019-05-16,0.8671964872757575
2019-05-17,0.8397229119964906
2019-05-20,0.8450823960362673
2019-05-21,0.8535387185689587
2019-05-22,0.8548561886315804
2019-05-23,0.8488063735192398
2019-05-24,0.8391576717372171
2019-05-27,0.8510254980470815
2019-05-28,0.8676383134981688
2019-05-29,0.8577687531414316
2019-05-30,0.8376238935071962
2019-05-31,0.8347910204907352
2019-06-03,0.8139290234611135
2019-06-04,0.8031879809373966
2019-06-05,0.8071165300790787
2019-06-06,0.7992444111288007
2019-06-10,0.8195497683500838
2019-06-11,0.8397789826887612
2019-06-12,0.8315485139230532
2019-06-13,0.8291454249848215
2019-06-14,0.8159327990202221
2019-06-17,0.8251591036237923
2019-06-18,0.821369006071393
2019-06-19,0.8351544482116758
2019-06-20,0.851320874049971
2019-06-21,0.8612612784030207
2019-06-24,0.8594399487103894
2019-06-25,0.8458617478825466
2019-06-26,0.8498812457627799
2019-06-27,0.8545562152949633
2019-06-28,0.8474618069852627
2019-07-01,0.8621894278046318
2019-07-02,0.8622535999922883
2019-07-03,0.8607889186787747
2019-07-04,0.8617505274386243
2019-07-05,0.8677817036115978
2019-07-08,0.8416895542339041
2019-07-09,0.8451685889351954
2019-07-10,0.8447980533927973
2019-07-11,0.8408279231004906
2019-07-12,0.8408980994602576
2019-07-15,0.8464246825243077
2019-07-16,0.856539294603739
2019-07-17,0.8468994054979807
2019-07-18,0.83116750403575
2019-07-19,0.8311709553277588
2019-07-22,0.8198661339515031
2019-07-23,0.8263620090354564
2019-07-24,0.8496259869590792
2019-07-25,0.8538428407478479
2019-07-26,0.8554829614533813
2019-07-29,0.8570869566410538
2019-07-30,0.8566651812283599
2019-07-31,0.8554379509394046
2019-08-01,0.8493812992350837
2019-08-02,0.8301536367319472
2019-08-05,0.8117400432801277
2019-08-06,0.7806553730335647
2019-08-07,0.778868361938355
2019-08-08,0.7788838283393563
2019-08-09,0.7737834484353767
2019-08-12,0.784725327089961
2019-08-13,0.7853677270494656
2019-08-14,0.7873954811661837
2019-08-15,0.7882534383357713
2019-08-16,0.7865932224928309
2019-08-19,0.8091912444537654
2019-08-20,0.8067997492545788
2019-08-21,0.7979660871254841
2019-08-22,0.7946532960561977
2019-08-23,0.7835974216496356
2019-08-26,0.7869907936317564
2019-08-27,0.8088958769145175
2019-08-28,0.8001992265204891
2019-08-29,0.7997606636042692
2019-08-30,0.7931698216085483
2019-09-02,0.8186941946817959
2019-09-03,0.8287264987250081
2019-09-04,0.8459940762849837
2019-09-05,0.8492914426206192
2019-09-06,0.8582340517403045
2019-09-09,0.8660642932335711
2019-09-10,0.8684316133641289
2019-09-11,0.8603889975363828
2019-09-12,0.8602335051321799
2019-09-16,0.8684020961187303
2019-09-17,0.8428030733748727
2019-09-18,0.8521645336212131
2019-09-19,0.8521444959467095
2019-09-20,0.8692279273188741
2019-09-23,0.8594139999209305
2019-09-24,0.8804223101378544
2019-09-25,0.8707141515472637
2019-09-26,0.84788769558737
2019-09-27,0.8434450702266632
2019-09-30,0.8378287873915062
2019-10-08,0.851563741012452
2019-10-09,0.8995626132931313
2019-10-10,0.9200569360223539
2019-10-11,0.9093659431580391
2019-10-14,0.9272659517182803
2019-10-15,0.9374291506151795
2019-10-16,0.9258167968782832
2019-10-17,0.9178289866129192
2019-10-18,0.9029911692652476
2019-10-21,0.8890644803690072
2019-10-22,0.8946292927251598
2019-10-23,0.8819136556217936
2019-10-24,0.8801374209733195
2019-10-25,0.8928018198510849
2019-10-28,0.9077974709735057
2019-10-29,0.887763193800672
2019-10-30,0.8746862214733482
2019-10-31,0.8768957008073028
2019-11-01,0.8809567031959626
2019-11-04,0.8811120584099928
2019-11-05,0.8813712450361071
2019-11-06,0.8820637085579269
2019-11-07,0.8852184337983263
2019-11-08,0.8839434637577545
2019-11-11,0.8637842301801788
2019-11-12,0.8862314660191319
2019-11-13,0.8803198759441212
2019-11-14,0.8903110570220458
2019-11-15,0.8804104165632096
2019-11-18,0.8929087541169838
2019-11-19,0.9053596077207193
2019-11-20,0.895125540460577
2019-11-21,0.8969499575960843
2019-11-22,0.8852202901243844
2019-11-25,0.8908761157343936
2019-11-26,0.8800247792093511
2019-11-27,0.8786353179465092
2019-11-28,0.886464402200726
2019-11-29,0.889972215510099
2019-12-02,0.8903176459382459
2019-12-03,0.8841241757007516
2019-12-04,0.8563202277601257
2019-12-05,0.8601857834223283
2019-12-06,0.8595899503690988
2019-12-09,0.868767086806838
2019-12-10,0.8653334749709616
2019-12-11,0.8656851256828172
2019-12-12,0.8583299861430815
2019-12-13,0.8651882340021742
2019-12-16,0.8862533803152699
2019-12-17,0.908896611477818
2019-12-18,0.9115383139225918
2019-12-19,0.9184190666077915
2019-12-20,0.9014778062874287
2019-12-23,0.8917341214149033
2019-12-24,0.9020847605091299
2019-12-25,0.9060305144970922
2019-12-26,0.9052466006718416
2019-12-27,0.8937958684127847
2019-12-30,0.9051250137392746
2019-12-31,0.8999329142914945
2020-01-02,0.9351611585976308
2020-01-03,0.9309008924122372
2020-01-06,0.9335492661211355
2020-01-07,0.9454578393754972
2020-01-08,0.936762164732016
2020-01-09,0.9402576254172035
2020-01-10,0.9278641289811489
2020-01-13,0.9417582847659479
2020-01-14,0.9371081094183856
2020-01-15,0.9339743498566
2020-01-16,0.9103778308258629
2020-01-17,0.8713364068822663
2020-01-20,0.9063177623155261
2020-01-21,0.8955109698283393
2020-01-22,0.9025367796847528
2020-01-23,0.8720667728647965
2020-02-03,0.7863519706534334
2020-02-04,0.7752208769059498
2020-02-05,0.7887320604976603
2020-02-06,0.7978102504242218
2020-02-07,0.8061853367143595
2020-02-10,0.8386185647769884
2020-02-11,0.8363672276346145
2020-02-12,0.8496005154617963
2020-02-13,0.8357661235842551
2020-02-14,0.8415587260027825
2020-02-17,0.8686396863889568
2020-02-18,0.8738627242002526
2020-02-19,0.8749039164567637
2020-02-20,0.8954636861817621
2020-02-21,0.9128988515320061
2020-02-24,0.913639013483671
2020-02-25,0.8832192598396384
2020-02-26,0.8818840694849217
2020-02-27,0.9519921892440195
2020-02-28,0.9005072473571625
2020-03-02,0.9805917417558686
2020-03-03,0.960714346520046
2020-03-04,0.9623091924787789
2020-03-05,1.037372477519403
2020-03-06,1.0915379916408654
2020-03-09,1.1353191475538833
2020-03-10,1.1646494746412732
2020-03-11,1.1139602439594025
2020-03-12,1.0902995165971805
2020-03-13,1.174744856901017
2020-03-16,1.1192948470587627
2020-03-17,1.1754236112066418
2020-03-18,1.1237634308490752
2020-03-19,1.113149864618747
2020-03-20,1.0844343227276352
2020-03-23,1.049829723397699
2020-03-24,1.0527739172183785
2020-03-25,1.062792767684628
2020-03-26,1.02525598445831
2020-03-27,1.029693591213562
2020-03-30,1.051838645177903
2020-03-31,1.0229533897812448
2020-04-01,1.0216747919011455
2020-04-02,1.0503276944979485
2020-04-03,1.024520289608003
2020-04-07,1.065582062499736
2020-04-08,1.052491035214304
2020-04-09,1.091969459334256
2020-04-10,1.1076675064352333
2020-04-13,1.0998167812353625
2020-04-14,1.1233627105692376
2020-04-15,1.1275240206011379
2020-04-16,1.1992876113697057
2020-04-17,1.1654832608560843
2020-04-20,1.1836507538118721
2020-04-21,1.144330930996552
2020-04-22,1.1548465414837241
2020-04-23,1.1122138023418122
2020-04-24,1.0817355329961496
2020-04-27,1.0941612544839683
2020-04-28,1.0497815389112608
2020-04-29,1.042258753265136
2020-04-30,1.069511574229916
2020-05-06,1.0810177143004245
2020-05-07,1.073511806207728
2020-05-08,1.0801677456016932
2020-05-11,1.1010961342451067
2020-05-12,1.0928149718764957
2020-05-13,1.1179415778115538
2020-05-14,1.1050220613983521
2020-05-15,1.0900006539214575
2020-05-18,1.0718193824471092
2020-05-19,1.073723193298841
2020-05-20,1.0805782140682418
2020-05-21,1.0437492727307387
2020-05-22,1.002337387063321
2020-05-25,0.9837698262914318
2020-05-26,1.0031951050420325
2020-05-27,0.984383627329193
2020-05-28,0.9770683146489575
2020-05-29,0.9724754058148023
2020-06-01,1.006042563865017
2020-06-02,1.0103488318518308
2020-06-03,1.0117087856217102
2020-06-04,0.9965374938348723
2020-06-05,0.9886638868141228
2020-06-08,0.9960819480076385
2020-06-09,0.9989142993478761
2020-06-10,0.9934433254115418
2020-06-11,0.9974121749176159
2020-06-12,1.0197431602591425
2020-06-15,1.0174523837250853
2020-06-16,1.0327351337610748
2020-06-17,1.0207207444813737
2020-06-18,1.0340870036891974
2020-06-19,1.0302749533907565
2020-06-22,1.023164279383834
2020-06-23,1.0219071112700107
2020-06-24,1.0191619327393564
2020-06-29,1.0055537084888675
2020-06-30,1.0091334758108346
2020-07-01,1.0155230637547579
2020-07-02,1.0444138227773876
2020-07-03,1.0524271047135936
2020-07-06,1.0917719492984743
2020-07-07,1.1085163245574152
2020-07-08,1.1358415912513122
2020-07-09,1.150113400036179
2020-07-10,1.138285399624159
2020-07-13,1.1643059293043123
2020-07-14,1.1742558190581087
2020-07-15,1.1446054557739174
2020-07-16,1.099973177958153
2020-07-17,1.087210457376949
2020-07-20,1.158885570856589
2020-07-21,1.1774856816402735
2020-07-22,1.1745465106937263
2020-07-23,1.1503237641961983
2020-07-24,1.09888552021096
2020-07-27,1.0924315340118227
2020-07-28,1.08763912470789
2020-07-29,1.12783370481893
2020-07-30,1.1426677404865735
2020-07-31,1.1454468998909138
2020-08-03,1.162933184143719
2020-08-04,1.1413736549442535
2020-08-05,1.1542826970402211
2020-08-06,1.1417774784342933
2020-08-07,1.1218923871469604
2020-08-10,1.1467148834598564
2020-08-11,1.1163004871089055
2020-08-12,1.0982394295299898
2020-08-13,1.1464725903967137
2020-08-14,1.1489053340691897
2020-08-17,1.1800740641571537
2020-08-18,1.1821049713053606
2020-08-19,1.1798009594238292
2020-08-20,1.161383727405145
2020-08-21,1.157902903216541
2020-08-24,1.166295804137073
2020-08-25,1.161326714659394
2020-08-26,1.1436365305644804
2020-08-27,1.142520413766754
2020-08-28,1.1533657799671455
2020-08-31,1.1330726343759192
2020-09-01,1.1394961666135937
2020-09-02,1.1331542481063717
2020-09-03,1.1183978666287955
2020-09-04,1.0999948751532154
2020-09-07,1.0747560291317901
2020-09-08,1.0802835273396136
2020-09-09,1.0484102985897956
2020-09-10,1.0318589721853928
2020-09-11,1.0351542068574775
2020-09-14,1.0416010605243646
2020-09-15,1.048475209889341
2020-09-16,1.0538982390751865
2020-09-17,1.052562096721146
2020-09-18,1.0620853638073322
2020-09-21,1.0549469879905677
2020-09-22,1.0292780038950369
2020-09-23,1.0290495373147426
2020-09-24,0.999527552869901
2020-09-25,1.011913192686694
2020-09-28,1.008935670722014
2020-09-29,1.0152407189063002
2020-09-30,1.0110691758357113
2020-10-09,1.0428720698945408
2020-10-12,1.0915852417121172
2020-10-13,1.0806714008358822
2020-10-14,1.0858169835934757
2020-10-15,1.0734431055754594
2020-10-16,1.0620961597755547
2020-10-19,1.0613150149689488
2020-10-20,1.064310643773806
2020-10-21,1.0335570078755163
2020-10-22,1.0421856072759599
2020-10-23,1.0307585143889222
2020-10-26,1.0456138776124508
2020-10-27,1.0378411060970534
2020-10-28,1.049339868601785
2020-10-29,1.0441865096118097
2020-10-30,1.0150906600445122
2020-11-02,1.04714360215464
2020-11-03,1.0520110301882946
2020-11-04,1.0462834407344768
2020-11-05,1.0689016480870925
2020-11-06,1.0693273673140469
2020-11-09,1.0936742272708193
2020-11-10,1.0715505119661612
2020-11-11,1.0564320513556542
2020-11-12,1.0645375454542818
2020-11-13,1.0646163301594966
2020-11-16,1.1006877637995671
2020-11-17,1.1035583699308409
2020-11-18,1.107075294781318
2020-11-19,1.1032387857962234
2020-11-20,1.1201617097661924
2020-11-23,1.1536802073324173
2020-11-24,1.1939691201533988
2020-11-25,1.1698789617599967
2020-11-26,1.1482811753251478
2020-11-27,1.1722415775175583
2020-11-30,1.140755708169716
2020-12-01,1.1385667580718024
2020-12-02,1.1190505026447704
2020-12-03,1.1068257965342951
2020-12-04,1.1056941545788128
2020-12-07,1.0894017251390835
2020-12-08,1.0904618768096224
2020-12-09,1.07298693177076
2020-12-10,1.1103699074344566
2020-12-11,1.0834938568816708
2020-12-14,1.0814972234175044
2020-12-15,1.0909003123824523
2020-12-16,1.102566850753706
2020-12-17,1.1075447543628594
2020-12-18,1.1284223299934957
2020-12-21,1.1567721350063278
2020-12-22,1.1506782284001549
2020-12-23,1.1789510069975737
2020-12-24,1.2007199246144025
2020-12-25,1.2081704215931874
2020-12-28,1.1948516461403627
2020-12-29,1.1427440356275018
2020-12-30,1.1377470179748004
2020-12-31,1.1453334987924821
2021-01-04,1.1557445515761364
2021-01-05,1.1644526136154505
2021-01-06,1.1451584463907893
2021-01-07,1.1465266289369485
2021-01-08,1.1534553231207034
2021-01-11,1.1071176655695207
2021-01-12,1.1240724241427067
2021-01-13,1.1488604156954823
2021-01-14,1.1407717985688266
2021-01-15,1.1372863745067974
2021-01-18,1.1871241585127574
2021-01-19,1.1865104246496752
2021-01-20,1.1764676700401648
2021-01-21,1.180517431619939
2021-01-22,1.1991416434576612
2021-01-25,1.1756331987424287
2021-01-26,1.1689731025532728
2021-01-27,1.1800971657765804
2021-01-28,1.1402352220440939
2021-01-29,1.1073975465417145
2021-02-01,1.1106921090310493
2021-02-02,1.1220745900486278
2021-02-03,1.1081828674143643
2021-02-04,1.119842541078357
2021-02-05,1.109989545725829
2021-02-08,1.137931618075153
2021-02-09,1.1725993652116196
2021-02-10,1.1754236910561715
2021-02-18,1.1745026141198531
2021-02-19,1.1933296330093746
2021-02-22,1.1686522159925772
2021-02-23,1.1466663137729598
2021-02-24,1.1354227121386167
2021-02-25,1.110307038460358
2021-02-26,1.1058361059878181
2021-03-01,1.1292404642969631
2021-03-02,1.219191913645415
2021-03-03,1.2064054950497927
2021-03-04,1.1724209841136193
2021-03-05,1.177227700464541
2021-03-08,1.1545556866194955
2021-03-09,1.1167797577364371
2021-03-10,1.108839452181175
2021-03-11,1.127653769255044
2021-03-12,1.1696404828875167
2021-03-15,1.1693076133515217
2021-03-16,1.2223598524867858
2021-03-17,1.2183834451674924
2021-03-18,1.2229391352598658
2021-03-19,1.2191966457319123
2021-03-22,1.2765723533275477
2021-03-23,1.2530269698322642
2021-03-24,1.2356730401334208
2021-03-25,1.2248531713419528
2021-03-26,1.2564808070703755
2021-03-29,1.2645924301652876
2021-03-30,1.2321729927111336
2021-03-31,1.2258490100970325
2021-04-01,1.2273509677356191
2021-04-02,1.2135881711714922
2021-04-06,1.2229926688806843
2021-04-07,1.2106812747760713
2021-04-08,1.2024185740307445
2021-04-09,1.2062689386061705
2021-04-12,1.1915084326780263
2021-04-13,1.1905644251968381
2021-04-14,1.198098713066848
2021-04-15,1.1578537402157691
2021-04-16,1.1660247769027245
2021-04-19,1.1808069430121633
2021-04-20,1.1809095459520484
2021-04-21,1.1785638531349267
2021-04-22,1.1659256858732732
2021-04-23,1.1626954132910223
2021-04-26,1.1453866435815638
2021-04-27,1.1270805896448384
2021-04-28,1.1442853938863473
2021-04-29,1.145359411683348
2021-04-30,1.1315789373915175
2021-05-06,1.1201084147851623
2021-05-07,1.1047673057204592
2021-05-10,1.0992407030729485
2021-05-11,1.1044434669238448
2021-05-12,1.1015832764390008
2021-05-13,1.0904586410739092
2021-05-14,1.1076290946829974
2021-05-17,1.0986803713097772
2021-05-18,1.0990741028657853
2021-05-19,1.0952779229558087
2021-05-20,1.1222104897586
2021-05-21,1.1099466649415495
2021-05-24,1.090450510080454
2021-05-25,1.104254887230119
2021-05-26,1.1180683342499576
2021-05-27,1.1245534235347918
2021-05-28,1.116346891184014
2021-05-31,1.1254395377216673
2021-06-01,1.1095609470981984
2021-06-02,1.105275688297925
2021-06-03,1.090885609059229
2021-06-04,1.1117732176219628
2021-06-07,1.0992595823654974
2021-06-08,1.1249229860329901
2021-06-09,1.1149160810781087
2021-06-10,1.105545645359525
2021-06-11,1.0814726076068428
2021-06-15,1.0631530178108377
2021-06-16,1.0495570214574126
2021-06-17,1.046085551222451
2021-06-18,1.0551486422271532
2021-06-21,1.0564710454551443
2021-06-22,1.0579568155822694
2021-06-23,1.0605082820769847
2021-06-24,1.0881088774322722
2021-06-25,1.0853121953060962
2021-06-28,1.075178467813007
2021-06-29,1.0659257346522557
2021-06-30,1.064453035958528
2021-07-01,1.0548903972438448
2021-07-02,1.0640448944170182
2021-07-05,1.0761188030644493
2021-07-06,1.062891869058786
2021-07-07,1.0791452352201414
2021-07-08,1.0764951871544595
2021-07-09,1.0861643881436394
2021-07-12,1.101937955894539
2021-07-13,1.1127967027550496
2021-07-14,1.1059829231084595
2021-07-15,1.1079418345242185
2021-07-16,1.1032187123022406
2021-07-19,1.105681925125809
2021-07-20,1.1016445278454705
2021-07-21,1.1052596527690475
2021-07-22,1.1026424059598579
2021-07-23,1.1421328456681248
2021-07-26,1.234228824551838
2021-07-27,1.1970984500326152
2021-07-28,1.2140800352415795
2021-07-29,1.2369514955196468
2021-07-30,1.2732426596508803
2021-08-02,1.2742555931991422
2021-08-03,1.325432854013775
2021-08-04,1.3222901269709977
2021-08-05,1.3066721850967287
2021-08-06,1.2901606914193702
2021-08-09,1.3062289069931827
2021-08-10,1.3471331201020569
2021-08-11,1.42017349717493
2021-08-12,1.379331815685469
2021-08-13,1.4202708771106567
2021-08-16,1.3773160231230277
