date,BUYHOLD_strategic_resources
2018-11-05,0.6910790881361603
2018-11-06,0.6986881277065802
2018-11-07,0.7097277219807573
2018-11-08,0.6933922579687386
2018-11-09,0.6830201160622387
2018-11-12,0.6955179246604123
2018-11-13,0.7056262877561948
2018-11-14,0.6979692022122587
2018-11-15,0.7090848474063176
2018-11-16,0.7202836891697597
2018-11-19,0.7235493109817038
2018-11-20,0.7079119353076326
2018-11-21,0.7096789763965389
2018-11-22,0.7036142012957083
2018-11-23,0.6674479100910017
2018-11-26,0.6587498323186863
2018-11-27,0.663739961014547
2018-11-28,0.6726837576208141
2018-11-29,0.6655786943840223
2018-11-30,0.672693326874958
2018-12-03,0.6909674172261113
2018-12-04,0.6910447710493488
2018-12-05,0.6954888069583812
2018-12-06,0.6842417390269181
2018-12-07,0.6833844098857964
2018-12-10,0.677509055013851
2018-12-11,0.6834585198211782
2018-12-12,0.6865437039372042
2018-12-13,0.6905091932324421
2018-12-14,0.6745424838722109
2018-12-17,0.6788266194151613
2018-12-18,0.6739664653617279
2018-12-19,0.667518914089621
2018-12-20,0.6634887591178357
2018-12-21,0.6586362400478133
2018-12-24,0.658756808759124
2018-12-25,0.6491749580886869
2018-12-26,0.6446747616618751
2018-12-27,0.6347940180205663
2018-12-28,0.6381932303571997
2019-01-02,0.6147478514461856
2019-01-03,0.6207846422271872
2019-01-04,0.6358962632935997
2019-01-07,0.6472412094379304
2019-01-08,0.637508843859828
2019-01-09,0.639078582003113
2019-01-10,0.6361183878870545
2019-01-11,0.639994488669749
2019-01-14,0.6403514702564076
2019-01-15,0.6454116007730036
2019-01-16,0.6357951886740002
2019-01-17,0.6357494579470356
2019-01-18,0.6464601675695105
2019-01-21,0.6453408480238403
2019-01-22,0.6361202712113501
2019-01-23,0.6389992466688227
2019-01-24,0.6366459645728453
2019-01-25,0.6334554823389524
2019-01-28,0.6308001279172858
2019-01-29,0.6208063537002384
2019-01-30,0.6188302612454141
2019-01-31,0.615231417229788
2019-02-01,0.6280551782538664
2019-02-11,0.6461634840622561
2019-02-12,0.6497779986686026
2019-02-13,0.6677031756613684
2019-02-14,0.6648922041254038
2019-02-15,0.6686485585474913
2019-02-18,0.6921754853409684
2019-02-19,0.6896668720782833
2019-02-20,0.7050504724748281
2019-02-21,0.7021805716326858
2019-02-22,0.7068120612521621
2019-02-25,0.7641393041193896
2019-02-26,0.7704158089027048
2019-02-27,0.7583923867647434
2019-02-28,0.7520086278550498
2019-03-01,0.7555927032099528
2019-03-04,0.7598351985376401
2019-03-05,0.7696871216992744
2019-03-06,0.7931164579863578
2019-03-07,0.8140477245864653
2019-03-08,0.7564273985465749
2019-03-11,0.7764082344537692
2019-03-12,0.7844294404199831
2019-03-13,0.7752907157965715
2019-03-14,0.7591358913239016
2019-03-15,0.7741330899303107
2019-03-18,0.7949540222512123
2019-03-19,0.8069475065125898
2019-03-20,0.7955929719780785
2019-03-21,0.8027844287136253
2019-03-22,0.7930059160376306
2019-03-25,0.7715217207790596
2019-03-26,0.75507802552154
2019-03-27,0.7517434832783509
2019-03-28,0.7455910294833816
2019-03-29,0.7652407821803182
2019-04-01,0.799186685166294
2019-04-02,0.8087640305135358
2019-04-03,0.8084444395848636
2019-04-04,0.8123862539483184
2019-04-08,0.8188023215413197
2019-04-09,0.8029347278328002
2019-04-10,0.7999920631150758
2019-04-11,0.7853696614577791
2019-04-12,0.7825613979594199
2019-04-15,0.7780758296374378
2019-04-16,0.8001033541145683
2019-04-17,0.7947805459916162
2019-04-18,0.7896996551271027
2019-04-19,0.8027613968342883
2019-04-22,0.7752606725999744
2019-04-23,0.7656104381651484
2019-04-24,0.7674643976670278
2019-04-25,0.7394624524952464
2019-04-26,0.7255760349083271
2019-04-29,0.7017926250817137
2019-04-30,0.7059707194396264
2019-05-06,0.6583308601323438
2019-05-07,0.6662606757163224
2019-05-08,0.6690842629824714
2019-05-09,0.6637133650592301
2019-05-10,0.6779230845480843
2019-05-13,0.6705957156704899
2019-05-14,0.6731140504929003
2019-05-15,0.6796616817585431
2019-05-16,0.712783480765795
2019-05-17,0.683372043646825
2019-05-20,0.6923288993943693
2019-05-21,0.725952008941112
2019-05-22,0.7214536263462732
2019-05-23,0.7068444007479672
2019-05-24,0.6946180077416084
2019-05-27,0.7084550784945673
2019-05-28,0.7074649559130275
2019-05-29,0.7231802544164214
2019-05-30,0.7514573454796883
2019-05-31,0.7487362662945588
2019-06-03,0.7322397228585421
2019-06-04,0.7142801801163472
2019-06-05,0.7189860508200902
2019-06-06,0.7114475344096061
2019-06-10,0.7386388445097185
2019-06-11,0.7724869582661161
2019-06-12,0.7779634887744195
2019-06-13,0.7706107229044126
2019-06-14,0.7836658344244789
2019-06-17,0.7768213853466734
2019-06-18,0.7641010199133155
2019-06-19,0.7608220010779181
2019-06-20,0.7724057676955421
2019-06-21,0.7770016694227303
2019-06-24,0.7808911996971097
2019-06-25,0.774386390036823
2019-06-26,0.7542844375792741
2019-06-27,0.7587832616399186
2019-06-28,0.7574097816593692
2019-07-01,0.757127221283532
2019-07-02,0.7645315091019974
2019-07-03,0.7556561586268601
2019-07-04,0.7440776376907832
2019-07-05,0.7476577773986285
2019-07-08,0.7231026266311887
2019-07-09,0.724588535014927
2019-07-10,0.7140025182235225
2019-07-11,0.7232550574382027
2019-07-12,0.7199372589303797
2019-07-15,0.7292992252660578
2019-07-16,0.7295909113478357
2019-07-17,0.723430015570909
2019-07-18,0.7244835270411079
2019-07-19,0.7384639136343131
2019-07-22,0.7058794269772307
2019-07-23,0.7118357688400535
2019-07-24,0.7148026472231981
2019-07-25,0.7073977187287391
2019-07-26,0.7040684407156439
2019-07-29,0.6981198667575568
2019-07-30,0.7023525333782711
2019-07-31,0.7040029853134441
2019-08-01,0.7089454090203943
2019-08-02,0.720449662637146
2019-08-05,0.7190199687495082
2019-08-06,0.7053280723089266
2019-08-07,0.7444462938349374
2019-08-08,0.7369573767003544
2019-08-09,0.73281141366095
2019-08-12,0.7200078210158427
2019-08-13,0.732383445719966
2019-08-14,0.7299411626041232
2019-08-15,0.7224047947014897
2019-08-16,0.7293533248170538
2019-08-19,0.7362380945203297
2019-08-20,0.7392504970652386
2019-08-21,0.7258793158598683
2019-08-22,0.7270865836002331
2019-08-23,0.7230216284641761
2019-08-26,0.7234350375757648
2019-08-27,0.7287530061455507
2019-08-28,0.7194163407054558
2019-08-29,0.7162302862089228
2019-08-30,0.7164119982921288
2019-09-02,0.7209938000949034
2019-09-03,0.7212252175311972
2019-09-04,0.7286790925191167
2019-09-05,0.7326704944462145
2019-09-06,0.7285565833378143
2019-09-09,0.7397536578742788
2019-09-10,0.7444793435347408
2019-09-11,0.7541620169736736
2019-09-12,0.7525114722327947
2019-09-16,0.756067155662794
2019-09-17,0.7476159061929957
2019-09-18,0.745212257970793
2019-09-19,0.7518527806106192
2019-09-20,0.7456312836927818
2019-09-23,0.743801650221735
2019-09-24,0.7483755256607514
2019-09-25,0.7500661045879652
2019-09-26,0.719077294751361
2019-09-27,0.732325541613398
2019-09-30,0.7232396224096639
2019-10-08,0.7149639284947118
2019-10-09,0.7243938086857462
2019-10-10,0.721125052470705
2019-10-11,0.7218594234563284
2019-10-14,0.7238474559302522
2019-10-15,0.7194112720010079
2019-10-16,0.707769507943881
2019-10-17,0.7046911061201071
2019-10-18,0.6923317567636093
2019-10-21,0.6853928087721342
2019-10-22,0.6891208443522081
2019-10-23,0.687315736711309
2019-10-24,0.6858358428217208
2019-10-25,0.6898278380276526
2019-10-28,0.7022984493653706
2019-10-29,0.6957700080415017
2019-10-30,0.6882611263817536
2019-10-31,0.6879043520099527
2019-11-01,0.694301513512299
2019-11-04,0.6988901649858659
2019-11-05,0.703142495659845
2019-11-06,0.7087996167536298
2019-11-07,0.705771637253455
2019-11-08,0.7037339249616423
2019-11-11,0.6919913319800195
2019-11-12,0.6828649678771479
2019-11-13,0.6823770941323192
2019-11-14,0.6780299122498651
2019-11-15,0.6786402087907346
2019-11-18,0.6785288634501815
2019-11-19,0.687168385854221
2019-11-20,0.6891391041645507
2019-11-21,0.686893221311392
2019-11-22,0.6920337593435306
2019-11-25,0.7101131241734393
2019-11-26,0.7000352794727718
2019-11-27,0.7049842656037654
2019-11-28,0.6957244313139657
2019-11-29,0.6904210635085629
2019-12-02,0.6937309105715728
2019-12-03,0.6949851757958293
2019-12-04,0.7073128408332768
2019-12-05,0.7059229304800706
2019-12-06,0.7115459737272958
2019-12-09,0.7201000061182598
2019-12-10,0.7287245213318087
2019-12-11,0.7244990965612772
2019-12-12,0.7192646031108018
2019-12-13,0.7268458001329873
2019-12-16,0.7299433601273031
2019-12-17,0.7414472690863564
2019-12-18,0.7411929544158645
2019-12-19,0.7458925317307417
2019-12-20,0.7371489088752313
2019-12-23,0.7291319430756379
2019-12-24,0.7705932716385213
2019-12-25,0.7705932315809996
2019-12-26,0.7748590528226736
2019-12-27,0.7978629938294264
2019-12-30,0.8060224043662483
2019-12-31,0.8074908292654993
2020-01-02,0.8183556275025549
2020-01-03,0.8257077486468446
2020-01-06,0.8362614437519652
2020-01-07,0.8223759935064521
2020-01-08,0.8203200909453142
2020-01-09,0.8114673147630072
2020-01-10,0.807598167589902
2020-01-13,0.8167255113940778
2020-01-14,0.8392182878210226
2020-01-15,0.8198136293917168
2020-01-16,0.8131067605835332
2020-01-17,0.8124492472750696
2020-01-20,0.8096847088958552
2020-01-21,0.7882196363203887
2020-01-22,0.7967059727363484
2020-01-23,0.7742879684268726
2020-02-03,0.6977807999092328
2020-02-04,0.6915225926210927
2020-02-05,0.7088664178644191
2020-02-06,0.716442800326709
2020-02-07,0.7103684790472299
2020-02-10,0.7374107063717948
2020-02-11,0.7492029501154045
2020-02-12,0.7924165109235615
2020-02-13,0.8111957854316307
2020-02-14,0.834954490855422
2020-02-17,0.8445902034429175
2020-02-18,0.8475493591526267
2020-02-19,0.81199483855875
2020-02-20,0.8180406873338211
2020-02-21,0.8155711331336113
2020-02-24,0.8090583290173504
2020-02-25,0.8101257787858036
2020-02-26,0.7925067309731242
2020-02-27,0.7921501850153703
2020-02-28,0.7445348823216551
2020-03-02,0.7672959689184661
2020-03-03,0.7671482029143413
2020-03-04,0.7695496767872397
2020-03-05,0.779300102597842
2020-03-06,0.7777572602964311
2020-03-09,0.7472811201434733
2020-03-10,0.749832548771655
2020-03-11,0.748216704498665
2020-03-12,0.725338052067736
2020-03-13,0.7177314812190645
2020-03-16,0.6936875327947376
2020-03-17,0.6816117897035645
2020-03-18,0.6631540289451895
2020-03-19,0.6537266377532417
2020-03-20,0.6638313471486085
2020-03-23,0.6419280619287153
2020-03-24,0.6675717462147406
2020-03-25,0.6800722740750831
2020-03-26,0.6726648683267593
2020-03-27,0.6693286123805282
2020-03-30,0.6549601587878578
2020-03-31,0.6634206741134682
2020-04-01,0.6669944085155055
2020-04-02,0.6711768905924768
2020-04-03,0.665315707438432
2020-04-07,0.6898412044473305
2020-04-08,0.692661814277537
2020-04-09,0.694985930363092
2020-04-10,0.6909997251897307
2020-04-13,0.685803636587968
2020-04-14,0.7094423516681536
2020-04-15,0.702687263935262
2020-04-16,0.6956009512603006
2020-04-17,0.6930661111433952
2020-04-20,0.6943305324801616
2020-04-21,0.6858815791710722
2020-04-22,0.6898276543971172
2020-04-23,0.6985471509954821
2020-04-24,0.6924304247082557
2020-04-27,0.6718819752351484
2020-04-28,0.6666506620437944
2020-04-29,0.6649204217391969
2020-04-30,0.6815237403447134
2020-05-06,0.7021998656316906
2020-05-07,0.6966753295674707
2020-05-08,0.7047302397991339
2020-05-11,0.6968157517534426
2020-05-12,0.6892771708653548
2020-05-13,0.6912299909066276
2020-05-14,0.6865329381418085
2020-05-15,0.6921604444501062
2020-05-18,0.7138235056225751
2020-05-19,0.7111184462482939
2020-05-20,0.7116692568290118
2020-05-21,0.707675401083138
2020-05-22,0.7051838430098296
2020-05-25,0.6889929416095961
2020-05-26,0.6990056439587974
2020-05-27,0.6982035425954475
2020-05-28,0.7057623513046261
2020-05-29,0.7098078529583566
2020-06-01,0.7207345882486023
2020-06-02,0.7194914235261473
2020-06-03,0.7122218195808406
2020-06-04,0.7185054668345497
2020-06-05,0.7092798057243862
2020-06-08,0.7335039336785769
2020-06-09,0.7361353048868694
2020-06-10,0.727706932666744
2020-06-11,0.7304423572362653
2020-06-12,0.7214364124425405
2020-06-15,0.7109237438524851
2020-06-16,0.7317448838453213
2020-06-17,0.7303397761068371
2020-06-18,0.7362713641716122
2020-06-19,0.7383318910328687
2020-06-22,0.7412134839455853
2020-06-23,0.7343698049942102
2020-06-24,0.7344326110361696
2020-06-29,0.7271015506169178
2020-06-30,0.7356537513791396
2020-07-01,0.7506768158399407
2020-07-02,0.7701784677464438
2020-07-03,0.7941934915934781
2020-07-06,0.8447893557675076
2020-07-07,0.8386903675668899
2020-07-08,0.9003510605977222
2020-07-09,0.9446444119011995
2020-07-10,0.9098745762179106
2020-07-13,0.9592953904279052
2020-07-14,0.9446841385949823
2020-07-15,0.912287950778741
2020-07-16,0.8685259440134983
2020-07-17,0.8671517453094422
2020-07-20,0.9247809467508897
2020-07-21,0.9188644900090688
2020-07-22,0.936744062754144
2020-07-23,0.9343336945910867
2020-07-24,0.8980704657386261
2020-07-27,0.9258821314792391
2020-07-28,0.9339240035163312
2020-07-29,0.9394492758641294
2020-07-30,0.9265632077124186
2020-07-31,0.925959226390766
2020-08-03,0.9585218587021017
2020-08-04,0.9642791086500316
2020-08-05,0.9950132824174881
2020-08-06,1.0308403278213332
2020-08-07,1.0185334744395957
2020-08-10,0.9773143075444036
2020-08-11,0.9445282940706747
2020-08-12,0.9146276748761916
2020-08-13,0.9131024801960792
2020-08-14,0.9210180234115878
2020-08-17,0.9489361470227264
2020-08-18,0.9512226396257143
2020-08-19,0.95040117066587
2020-08-20,0.9336134617915938
2020-08-21,0.9429450746919487
2020-08-24,0.9606616974446102
2020-08-25,0.9440820064230998
2020-08-26,0.9240664878230145
2020-08-27,0.9305617349485215
2020-08-28,0.9433676132846707
2020-08-31,0.9633222911575152
2020-09-01,0.977994515326383
2020-09-02,0.957170317234145
2020-09-03,0.9453129326252365
2020-09-04,0.9377986525518883
2020-09-07,0.9336889736536507
2020-09-08,0.9347198749713762
2020-09-09,0.9077116543796415
2020-09-10,0.9238524180785996
2020-09-11,0.9227365270869428
2020-09-14,0.9475763947711134
2020-09-15,0.9407816354726787
2020-09-16,0.9378909910925831
2020-09-17,0.924916085080213
2020-09-18,0.9471495067537393
2020-09-21,0.934510643483909
2020-09-22,0.9058545417938749
2020-09-23,0.8986453229794583
2020-09-24,0.8641386899290703
2020-09-25,0.8672446165518255
2020-09-28,0.8633357716266029
2020-09-29,0.8657878812421038
2020-09-30,0.8589264087338337
2020-10-09,0.8814899591411212
2020-10-12,0.9125038840523945
2020-10-13,0.9116166206204872
2020-10-14,0.9035830345478262
2020-10-15,0.9008086268560888
2020-10-16,0.9016947200886102
2020-10-19,0.9050325205859475
2020-10-20,0.9162860960378767
2020-10-21,0.9165053157381841
2020-10-22,0.9127791348475439
2020-10-23,0.9036933312437793
2020-10-26,0.9012527896717597
2020-10-27,0.9068282724762865
2020-10-28,0.909352835692126
2020-10-29,0.910223661989528
2020-10-30,0.8910800733395112
2020-11-02,0.9011943857159384
2020-11-03,0.9489771576549063
2020-11-04,0.9481702665914664
2020-11-05,0.9541576912616927
2020-11-06,0.9651150229226275
2020-11-09,0.9891893680358179
2020-11-10,0.9616401258046356
2020-11-11,0.9609674717905702
2020-11-12,0.9623585951642442
2020-11-13,0.9742472231723365
2020-11-16,1.025717459890554
2020-11-17,1.0095231080333877
2020-11-18,1.0319015205732827
2020-11-19,1.020723633805086
2020-11-20,1.0639233797604566
2020-11-23,1.0824820095423957
2020-11-24,1.0982741162345857
2020-11-25,1.051107419087718
2020-11-26,1.0538304484337242
2020-11-27,1.0489520675542738
2020-11-30,1.055979561917154
2020-12-01,1.0607655714547877
2020-12-02,1.0684031211397162
2020-12-03,1.0330897495924005
2020-12-04,1.0662104228171243
2020-12-07,1.0442018294299242
2020-12-08,1.0333756524306457
2020-12-09,1.0209640944625777
2020-12-10,1.006021359107677
2020-12-11,0.9919159098258198
2020-12-14,1.0145238359248723
2020-12-15,1.0102068021828412
2020-12-16,1.0114084541270632
2020-12-17,1.073129173404821
2020-12-18,1.107084689632807
2020-12-21,1.1403779810084478
2020-12-22,1.0901272561635666
2020-12-23,1.1052044270667267
2020-12-24,1.1121810073631215
2020-12-25,1.1678729607108713
2020-12-28,1.1857438644135532
2020-12-29,1.135620240298283
2020-12-30,1.1670738988683564
2020-12-31,1.1864856312164678
2021-01-04,1.2410262973802146
2021-01-05,1.2402389050787375
2021-01-06,1.2515927314618454
2021-01-07,1.3159627400497145
2021-01-08,1.3034024014813774
2021-01-11,1.222137908583583
2021-01-12,1.2348378067529548
2021-01-13,1.206040744631294
2021-01-14,1.1693087262615265
2021-01-15,1.1764351212311512
2021-01-18,1.1846115529893038
2021-01-19,1.1374809921489117
2021-01-20,1.181350453762784
2021-01-21,1.2555414616562453
2021-01-22,1.2390448445218902
2021-01-25,1.2811617903015624
2021-01-26,1.2700554015250596
2021-01-27,1.2499541785411457
2021-01-28,1.1900429600468958
2021-01-29,1.1803894455614252
2021-02-01,1.1966870664193985
2021-02-02,1.2378462511412291
2021-02-03,1.2612826579305467
2021-02-04,1.1979693017684476
2021-02-05,1.1348570056376301
2021-02-08,1.1950194544395896
2021-02-09,1.2911534298810534
2021-02-10,1.3609057052822544
2021-02-18,1.465632099847516
2021-02-19,1.4780359206974896
2021-02-22,1.531965931624969
2021-02-23,1.5058843949613114
2021-02-24,1.4729782999307333
2021-02-25,1.4405124683868853
2021-02-26,1.3664018382653096
2021-03-01,1.4294434799756328
2021-03-02,1.3950891996439778
2021-03-03,1.461019540186831
2021-03-04,1.3962818227556917
2021-03-05,1.3298510903143834
2021-03-08,1.3240529755250694
2021-03-09,1.287309746485345
2021-03-10,1.2791887571519494
2021-03-11,1.3760754992752082
2021-03-12,1.3645648573358438
2021-03-15,1.3527353481500533
2021-03-16,1.3188433608667618
2021-03-17,1.3208760423913604
2021-03-18,1.3085667953824738
2021-03-19,1.2800209583069921
2021-03-22,1.293096533729915
2021-03-23,1.2284783364855631
2021-03-24,1.1688679654717904
2021-03-25,1.1905906768047498
2021-03-26,1.2268431280777856
2021-03-29,1.2219413382085014
2021-03-30,1.2460521441786792
2021-03-31,1.2089351971642035
2021-04-01,1.2120198851406316
2021-04-02,1.2166647795401606
2021-04-06,1.2325196009395942
2021-04-07,1.2830259942546753
2021-04-08,1.2967434244711264
2021-04-09,1.2858368257680348
2021-04-12,1.252237410146417
2021-04-13,1.2344839674185697
2021-04-14,1.2469612779933947
2021-04-15,1.2550020260699466
2021-04-16,1.247993563250447
2021-04-19,1.2883526353688013
2021-04-20,1.290081681933348
2021-04-21,1.2706978937412299
2021-04-22,1.2762006288795682
2021-04-23,1.2886260817314694
2021-04-26,1.3094453744017833
2021-04-27,1.3191233402499203
2021-04-28,1.3126702108485067
2021-04-29,1.3322665660198816
2021-04-30,1.3393153423844244
2021-05-06,1.3819587248216718
2021-05-07,1.3988024935591121
2021-05-10,1.4666844279546034
2021-05-11,1.3867575553486244
2021-05-12,1.415227684422781
2021-05-13,1.342554320902242
2021-05-14,1.3348085598454194
2021-05-17,1.3635704759004845
2021-05-18,1.3745938056381664
2021-05-19,1.3658439553017043
2021-05-20,1.2951601404465567
2021-05-21,1.2968956529151159
2021-05-24,1.2701243988163056
2021-05-25,1.2870348182051827
2021-05-26,1.3024188821378566
2021-05-27,1.302473841948322
2021-05-28,1.3224152440254522
2021-05-31,1.3540591946011624
2021-06-01,1.3498401873803936
2021-06-02,1.3351263916904594
2021-06-03,1.3472764012054936
2021-06-04,1.3482641387065564
2021-06-07,1.3591164195222487
2021-06-08,1.3314496435441985
2021-06-09,1.3309963183531361
2021-06-10,1.3329898242985916
2021-06-11,1.3162197881359121
2021-06-15,1.2837050739364144
2021-06-16,1.2377828107143332
2021-06-17,1.227199452687625
2021-06-18,1.2549546471434836
2021-06-21,1.254944654431254
2021-06-22,1.2751019403004784
2021-06-23,1.2882162516443838
2021-06-24,1.293043115619776
2021-06-25,1.3198818302054047
2021-06-28,1.3064207340415404
2021-06-29,1.2868929631049546
2021-06-30,1.3426997287921356
2021-07-01,1.3644457768302838
2021-07-02,1.3869369236399782
2021-07-05,1.4279614612712601
2021-07-06,1.455543178922758
2021-07-07,1.533426034863708
2021-07-08,1.5271543121953872
2021-07-09,1.618008907127974
2021-07-12,1.6343694638248274
2021-07-13,1.5837298296635578
2021-07-14,1.6049547924534553
2021-07-15,1.6250364172772813
2021-07-16,1.6187196605946368
2021-07-19,1.6483307064006298
2021-07-20,1.6997882386868899
2021-07-21,1.7717705169056415
2021-07-22,1.768015280357243
2021-07-23,1.7982277042086896
2021-07-26,1.820031626087335
2021-07-27,1.7764835474980163
2021-07-28,1.7122766162930143
2021-07-29,1.784564703610698
2021-07-30,1.7750767847236895
2021-08-02,1.7728819593429617
2021-08-03,1.6660932790129352
2021-08-04,1.7459505756545413
2021-08-05,1.6852336215359143
2021-08-06,1.7652950768251097
2021-08-09,1.7394716522359719
2021-08-10,1.7274755420826993
2021-08-11,1.7464828264024375
2021-08-12,1.7877614386793865
2021-08-13,1.8014275530014197
