date,close,pe_ttm,pb,pe_anchor,pb_anchor,price_to_neutral,neutral_value,ret,code
2018-01-02,8.94,50.06412007,3.97870872,,,,,0.0,600406
2018-01-03,9.06,50.74619255,4.03291456,,,,,0.013422818791946511,600406
2018-01-04,9.0,50.39151486,4.00472753,,,,,-0.0066225165562914245,600406
2018-01-05,8.84,49.49117919,3.93317582,,,,,-0.01777777777777778,600406
2018-01-08,8.75,49.0273699,3.89631584,,,,,-0.010180995475113086,600406
2018-01-09,8.77,49.1365015,3.90498878,,,,,0.0022857142857142243,600406
2018-01-10,8.67,48.56356062,3.85945587,,,,,-0.011402508551881407,600406
2018-01-11,8.82,49.40933049,3.92667112,,,,,0.01730103806228378,600406
2018-01-12,8.54,47.79963944,3.79874533,,,,,-0.031746031746031855,600406
2018-01-15,8.15,45.6442904,3.62745487,,,,,-0.0456674473067914,600406
2018-01-16,8.14,45.5624417,3.62095017,,,,,-0.0012269938650306678,600406
2018-01-17,8.16,45.6988562,3.63179134,,,,,0.002457002457002311,600406
2018-01-18,8.34,46.68104057,3.70984775,,,,,0.022058823529411686,600406
2018-01-19,8.58,48.04518553,3.81825943,,,,,0.02877697841726623,600406
2018-01-22,8.61,48.20888293,3.83126884,,,,,0.0034965034965033226,600406
2018-01-23,8.68,48.59084352,3.86162411,,,,,0.008130081300812941,600406
2018-01-24,8.71,48.75454091,3.87463351,,,,,0.003456221198156806,600406
2018-01-25,8.75,49.0273699,3.89631584,,,,,0.004592422502870175,600406
2018-01-26,8.61,48.20888293,3.83126884,,,,,-0.016000000000000014,600406
2018-01-29,8.66,48.50899482,3.85511941,,,,,0.005807200929152323,600406
2018-01-30,8.8,49.272916,3.91582995,,,,,0.01616628175519641,600406
2018-01-31,8.25,46.18994838,3.67081955,,,,,-0.06250000000000011,600406
2018-02-01,8.35,46.76288927,3.71635245,,,,,0.012121212121211977,600406
2018-02-02,8.27,46.29907998,3.67949248,,,,,-0.009580838323353325,600406
2018-02-05,7.98,44.68938893,3.5515667,,,,,-0.035066505441354145,600406
2018-02-06,7.98,44.68938893,3.5515667,,,,,0.0,600406
2018-02-07,7.93,44.41655993,3.52988436,,,,,-0.006265664160401085,600406
2018-02-08,7.92,44.36199414,3.52554789,,,,,-0.0012610340479192184,600406
2018-02-09,7.52,42.1247964,3.34775273,,,,,-0.0505050505050505,600406
2018-02-12,7.6,42.58860569,3.38461271,,,,,0.010638297872340496,600406
2018-02-13,7.58,42.42490829,3.3716033,,,,,-0.002631578947368318,600406
2018-02-14,7.7,43.10698077,3.42580915,,,,,0.0158311345646438,600406
2018-02-22,7.89,44.19829674,3.51253849,,,,,0.024675324675324628,600406
2018-02-23,7.9,44.22557964,3.51470672,,,,,0.0012674271229404788,600406
2018-02-26,8.04,45.01678372,3.5775855,,,,,0.017721518987341645,600406
2018-02-27,8.04,45.01678372,3.5775855,,,,,0.0,600406
2018-02-28,7.91,44.28014544,3.51904319,,,,,-0.016169154228855565,600406
2018-03-01,8.03,44.98950082,3.57541727,,,,,0.015170670037926604,600406
2018-03-02,7.97,44.63482313,3.54723023,,,,,-0.00747198007471972,600406
2018-03-05,8.04,45.04406662,3.57975373,,,,,0.008782936010037545,600406
2018-03-06,8.06,45.15319821,3.58842667,,,,,0.0024875621890549926,600406
2018-03-07,8.07,45.20776401,3.59276314,,,,,0.001240694789081953,600406
2018-03-08,8.08,45.26232981,3.5970996,,,,,0.0012391573729864103,600406
2018-03-09,8.21,45.97168519,3.65347368,,,,,0.016089108910891214,600406
2018-03-12,8.37,46.87202086,3.72502539,,,,,0.019488428745432218,600406
2018-03-13,8.33,46.62647477,3.70551128,,,,,-0.004778972520907865,600406
2018-03-14,8.25,46.21723128,3.67298778,,,,,-0.009603841536614643,600406
2018-03-15,8.1,45.34417851,3.6036043,,,,,-0.018181818181818188,600406
2018-03-16,8.14,45.5624417,3.62095017,,,,,0.004938271604938427,600406
2018-03-19,8.09,45.28961271,3.59926784,,,,,-0.006142506142506221,600406
2018-03-20,8.16,45.6988562,3.63179134,,,,,0.008652657601977864,600406
2018-03-21,8.24,46.16266548,3.66865131,,,,,0.009803921568627416,600406
2018-03-22,8.25,46.18994838,3.67081955,,,,,0.0012135922330096527,600406
2018-03-23,8.25,46.18994838,3.67081955,,,,,0.0,600406
2018-03-26,8.18,45.83527069,3.64263251,,,,,-0.00848484848484854,600406
2018-03-27,8.21,45.97168519,3.65347368,,,,,0.0036674816625918982,600406
2018-03-28,8.13,45.5351588,3.61878194,,,,,-0.00974421437271622,600406
2018-03-29,8.16,45.6715733,3.62962311,,,,,0.0036900369003689537,600406
2018-03-30,8.19,45.86255359,3.64480074,,,,,0.003676470588235281,600406
2018-04-02,8.12,45.4533101,3.59461905,,,,,-0.008547008547008628,600406
2018-04-03,8.26,46.27179708,3.65934809,,,,,0.017241379310344973,600406
2018-04-04,8.18,45.80798779,3.6226683,,,,,-0.009685230024213065,600406
2018-04-09,8.04,45.01678372,3.5600969,,,,,-0.017114914425427896,600406
2018-04-10,8.04,45.01678372,3.5600969,,,,,0.0,600406
2018-04-11,8.19,50.05832237,3.95880078,,,,,0.018656716417910557,600406
2018-04-12,8.28,50.5940238,4.00116606,,,,,0.01098901098901095,600406
2018-04-13,8.41,51.39757594,4.064714,,,,,0.01570048309178751,600406
