label,start,end,final_multiple,final_capital_rmb,total_return,cagr,max_drawdown,sharpe,worst_calendar_year,best_calendar_year,trades,avg_cash_weight,total_turnover
V31_strategic_resources,2018-01-02,2026-08-24,5.532913185034357,5532913.185034357,4.532913185034357,0.2189432603593866,-0.2325569904846826,1.0600593598445958,0.05117783087214978,1.0941739787781684,72.0,0.41705521977061843,3.299382084844249
BUYHOLD_strategic_resources,2018-01-02,2026-08-24,7.292804694978739,7292804.694978738,6.292804694978739,0.2585325819039561,-0.4304866726606308,0.842613597203146,-0.033589467089885416,1.7238851950505514,,,
V31_grid_equipment,2018-01-02,2026-08-24,1.6439165049491136,1643916.5049491136,0.6439165049491136,0.059215147299911175,-0.24029455791468146,0.4709745984913689,-0.054352532876407955,0.26574544356253504,16.0,0.6580525718530684,1.254583864567912
BUYHOLD_grid_equipment,2018-01-02,2026-08-24,2.550076948516512,2550076.948516512,1.5500769485165118,0.1144259083992929,-0.4684963184179173,0.4986637699058285,-0.19385234885363856,0.6849063971139593,,,
V31_semiconductor,2018-01-02,2026-08-24,1.726609308520307,1726609.3085203068,0.7266093085203069,0.06524849820133038,-0.5848193790471202,0.3997517061159011,-0.49154806334315504,0.39882871624232674,96.0,0.5228653990514791,4.9012843205347005
BUYHOLD_semiconductor,2018-01-02,2026-08-24,4.9327971740065255,4932797.174006525,3.9327971740065255,0.20285430490893486,-0.7073572182574042,0.6618661574272621,-0.498299628172323,2.297819847940784,,,
V31_combined,2018-01-02,2026-08-24,2.962941836959556,2962941.836959556,1.9629418369595562,0.1339487644830557,-0.25298405683393055,0.9465343605817483,-0.1703750052114834,0.4202982589516411,165.0,0.5137188281551412,3.4976314055205764
BUYHOLD_combined,2018-01-02,2026-08-24,6.07227387096933,6072273.87096933,5.07227387096933,0.2321363520737436,-0.37847019978460594,0.9030876928950262,-0.22770200083827763,0.6619522732438896,,,
CSI300,2018-01-02,2026-08-24,1.1163883846972686,1116388.3846972687,0.11638838469726864,0.012823474284703762,-0.45602619548225387,0.1653438258133533,-0.21632759307849825,0.360695051639943,,,
