date,close,pe_ttm,pb,pe_anchor,pb_anchor,price_to_neutral,neutral_value,ret,code
2018-01-02,15.68,116.6596005,7.56680504,,,,,0.0,600460
2018-01-03,15.45,114.90201706,7.45280421,,,,,-0.014668367346938771,600460
2018-01-04,16.56,123.17730573,7.98955812,,,,,0.07184466019417468,600460
2018-01-05,16.39,121.9323508,7.90880753,,,,,-0.010265700483091722,600460
2018-01-08,16.77,124.71519124,8.08930884,,,,,0.023184868822452742,600460
2018-01-09,16.22,120.61416323,7.82330691,,,,,-0.032796660703637515,600460
2018-01-10,16.41,122.07881609,7.9183076,,,,,0.011713933415536504,600460
2018-01-11,16.11,119.80860415,7.77105653,,,,,-0.018281535648994596,600460
2018-01-12,15.64,122.34450773,7.93554096,,,,,-0.02917442582247043,600460
2018-01-15,15.02,117.49078985,7.62071786,,,,,-0.03964194373401542,600460
2018-01-16,15.11,118.26122126,7.67068978,,,,,0.005992010652463353,600460
2018-01-17,16.02,125.34919022,8.13043145,,,,,0.06022501654533419,600460
2018-01-18,15.66,122.49859401,7.94553534,,,,,-0.022471910112359494,600460
2018-01-19,15.05,117.79896242,7.64070663,,,,,-0.03895274584929753,600460
2018-01-22,14.98,117.18261729,7.60072909,,,,,-0.0046511627906976605,600460
2018-01-23,14.81,115.8728839,7.51577683,,,,,-0.011348464619492682,600460
2018-01-24,15.16,118.64643697,7.69567574,,,,,0.02363268062120194,600460
2018-01-25,14.69,114.9483662,7.45581052,,,,,-0.03100263852242746,600460
2018-01-26,14.01,109.63238948,7.11100427,,,,,-0.04628999319264804,600460
2018-01-29,13.72,107.32109526,6.96108851,,,,,-0.020699500356887834,600460
2018-01-30,13.61,106.47362071,6.9061194,,,,,-0.008017492711370311,600460
2018-01-31,12.65,99.00043604,6.42139177,,,,,-0.07053637031594406,600460
2018-02-01,12.74,99.69382431,6.4663665,,,,,0.007114624505928813,600460
2018-02-02,12.52,97.99887521,6.35642827,,,,,-0.017268445839874413,600460
2018-02-05,12.56,98.30704777,6.37641704,,,,,0.0031948881789138905,600460
2018-02-06,12.63,98.84634976,6.41139739,,,,,0.005573248407643394,600460
2018-02-07,13.11,102.62146366,6.6562598,,,,,0.03800475059382413,600460
2018-02-08,13.49,105.54910302,6.84615309,,,,,0.02898550724637694,600460
2018-02-09,12.32,96.38096925,6.25148724,,,,,-0.08673091178650849,600460
2018-02-12,13.55,106.01136186,6.87613625,,,,,0.09983766233766245,600460
2018-02-13,13.69,107.08996583,6.94609693,,,,,0.01033210332103307,600460
2018-02-14,13.49,105.54910302,6.84615309,,,,,-0.014609203798392922,600460
2018-02-22,14.2,111.09620916,7.20595092,,,,,0.05263157894736836,600460
2018-02-23,14.29,111.78959743,7.25092565,,,,,0.006338028169013965,600460
2018-02-26,15.61,122.11337831,7.92054938,,,,,0.09237228831350608,600460
2018-02-27,15.62,122.19042145,7.92554657,,,,,0.0006406149903908087,600460
2018-02-28,15.83,123.88537055,8.0354848,,,,,0.013444302176696565,600460
2018-03-01,16.21,126.8130099,8.2253781,,,,,0.024005053695514977,600460
2018-03-02,15.34,120.0332135,7.7856252,,,,,-0.05367057371992601,600460
2018-03-05,15.93,124.65580196,8.08545672,,,,,0.03846153846153855,600460
2018-03-06,15.68,122.72972343,7.96052692,,,,,-0.015693659761456424,600460
2018-03-07,16.66,130.35699438,8.45524893,,,,,0.0625,600460
2018-03-08,16.49,129.04726099,8.37029667,,,,,-0.010204081632653184,600460
2018-03-09,16.57,129.66360611,8.4102742,,,,,0.004851425106125129,600460
2018-03-12,16.97,132.82237489,8.61515908,,,,,0.024140012070005934,600460
2018-03-13,16.44,128.66204528,8.34531071,,,,,-0.03123158515026503,600460
2018-03-14,15.78,123.50015484,8.01049884,,,,,-0.04014598540145997,600460
2018-03-15,16.04,125.50327651,8.14042583,,,,,0.016476552598225558,600460
2018-03-16,15.76,123.34606856,8.00050446,,,,,-0.0174563591022443,600460
2018-03-19,15.66,122.49859401,7.94553534,,,,,-0.006345177664974555,600460
2018-03-20,15.49,121.18886062,7.86058308,,,,,-0.01085568326947639,600460
2018-03-21,15.45,120.88068805,7.84059431,,,,,-0.002582311168495832,600460
2018-03-22,15.35,120.11025664,7.79062239,,,,,-0.006472491909385036,600460
2018-03-23,13.81,108.09152667,7.01106043,,,,,-0.1003257328990228,600460
2018-03-26,14.79,115.71879761,7.50578244,,,,,0.0709630702389572,600460
2018-03-27,15.35,120.6882484,7.79062239,,,,,0.0378634212305613,600460
2018-03-28,14.85,116.74014021,7.5357656,,,,,-0.032573289902280145,600460
2018-03-29,14.65,115.19186249,7.43582175,,,,,-0.013468013468013407,600460
2018-03-30,15.79,124.17187328,8.01549603,,,,,0.07781569965870294,600460
2018-04-02,15.84,124.55894271,6.2817853,,,,,0.0031665611146296513,600460
2018-04-03,15.58,122.46876778,6.17637311,,,,,-0.016414141414141437,600460
2018-04-04,15.45,121.46238727,6.1256191,,,,,-0.008344030808729141,600460
2018-04-09,15.1,118.75290125,5.98897368,,,,,-0.02265372168284785,600460
2018-04-10,15.26,119.99152343,6.05144016,,,,,0.01059602649006619,600460
2018-04-11,15.02,118.05617628,5.95383628,,,,,-0.01572739187418093,600460
2018-04-12,14.73,115.81117358,5.84061579,,,,,-0.01930758988015968,600460
2018-04-13,14.76,116.04341524,5.85232825,,,,,0.0020366598778003286,600460
2018-04-16,15.05,118.36583182,5.9694529,,,,,0.019647696476964738,600460
2018-04-17,15.22,119.68186789,6.03582354,,,,,0.011295681063122842,600460
2018-04-18,16.5,129.74567308,6.54336368,,,,,0.08409986859395535,600460
2018-04-19,16.03,126.02980654,6.35596424,,,,,-0.028484848484848446,600460
2018-04-20,16.08,126.41687598,6.37548502,,,,,0.003119151590767144,600460
2018-04-23,15.59,122.54618167,6.18027727,,,,,-0.030472636815920273,600460
2018-04-24,15.84,124.55894271,6.2817853,,,,,0.016035920461834552,600460
2018-04-25,15.63,122.85583722,6.19589389,,,,,-0.01325757575757569,600460
2018-04-26,16.2,127.34584261,6.42233487,,,,,0.03646833013435691,600460
2018-04-27,15.66,123.08807887,6.20760635,,,,,-0.033333333333333326,600460
2018-05-02,15.26,121.18718153,6.05144016,,,,,-0.025542784163473886,600460
2018-05-03,15.27,121.2653668,6.05534431,,,,,0.000655307994757548,600460
2018-05-04,15.29,121.42173736,6.06315262,,,,,0.0013097576948264411,600460
2018-05-07,15.51,123.14181349,6.14904403,,,,,0.014388489208633226,600460
2018-05-08,15.37,122.04721959,6.09438586,,,,,-0.009026434558349505,600460
2018-05-09,15.41,122.3599607,6.11000248,,,,,0.002602472348731455,600460
