date,nav,cash_weight,turnover,w_601100,w_002747,w_002050,w_600845,w_002027,w_600489,w_600089,w_600887
2023-08-23,2.3249044291856915,0.4807130913292691,0.0,0.08609541453303578,0.0,0.023631627916606685,0.02961493020460899,0.031028428331846332,0.1751152542559547,0.1153899018532,0.05841135157547847
2023-08-24,2.3491928966017657,0.4757429655162202,0.0,0.0840715942453136,0.0,0.02382286621541672,0.029889715974740848,0.031763040764600424,0.18190850626360539,0.1146926673260252,0.05810864369407759
2023-08-25,2.3385130431064636,0.4779156560590896,0.0,0.0838861187020831,0.0,0.023779858533837035,0.029150775780524302,0.0318071257280359,0.17956426521173927,0.11496743515317974,0.058928764831511146
2023-08-28,2.342965328217746,0.4770074835247827,0.0,0.08458615814806449,0.0,0.02417139525724354,0.028965080500920216,0.031998641155991873,0.1778146106566514,0.1164888410878121,0.05896778966853369
2023-08-29,2.3481958546362303,0.47594496557532584,0.0,0.08176982473793053,0.0,0.025842777575531214,0.02912999200270735,0.03212848253244308,0.17899949189732134,0.11780003326556651,0.05838443241317415
2023-08-30,2.3589608039572263,0.47377302468279103,0.0,0.0839988342241087,0.0,0.025636322690194505,0.029316795905825768,0.03318306335837059,0.1799312434362044,0.11619269841449277,0.05796801728801231
2023-08-31,2.352960830073243,0.4669096917319475,0.011598746962477424,0.08296978252013659,0.0,0.025426277836477218,0.029215673611552116,0.03125,0.18231631562478576,0.125,0.05691225867510085
2023-09-01,2.3625013506557635,0.4650241641224455,0.0,0.08519171319378649,0.0,0.025394310180003002,0.029067286457414,0.03060349597771199,0.18210385387560743,0.12583291009665487,0.05678226609637668
2023-09-04,2.3787331134765326,0.46185097840640255,0.0,0.0888293045354046,0.0,0.024123697256284653,0.02851411777162074,0.030864445348684235,0.18207506544940014,0.1264799780033061,0.057262413228896976
2023-09-05,2.3735176609636572,0.46286582733106807,0.0,0.08879187517150178,0.0,0.02432627026982861,0.028213605420555014,0.03069686001472014,0.18247514836146259,0.12613653671859826,0.05649387671226556
2023-09-06,2.3579809132053984,0.4659156525289254,0.0,0.08783428146897589,0.0,0.024389141312602475,0.02790447474834369,0.030662165320010308,0.1800039284454821,0.1260741418199923,0.05721621435566779
2023-09-07,2.3456395501943725,0.46836702413881404,0.0,0.0877287242919419,0.0,0.02417916780800992,0.027959420489067785,0.030632928890131885,0.18007174570116036,0.1242224803639123,0.05683850831696176
2023-09-08,2.348639367106286,0.46776879891119005,0.0,0.08912396652455312,0.0,0.024486147388154272,0.027709617148808853,0.030070425104193124,0.18230052163394334,0.12200057133056622,0.056539951958591114
2023-09-11,2.3631324600334276,0.46489997256070215,0.0,0.08703808828754128,0.0,0.02445084952362576,0.028337595068284933,0.0302170190251745,0.18537166252885498,0.12276799601841949,0.056916816987396875
2023-09-12,2.3565186552882227,0.466204760722539,0.0,0.0863038365667698,0.0,0.02490051315357659,0.028569538873501166,0.029922460519166933,0.1834413738919127,0.12338077572700056,0.057276740545533264
2023-09-13,2.3489778608081657,0.46770139223400986,0.0,0.08604166357637745,0.0,0.024349271274511336,0.027927330275588202,0.03001851894903865,0.18403026564893515,0.12252115099027107,0.0574104070512683
2023-09-14,2.3655762510684766,0.4644197012591007,0.0,0.08435331931078527,0.0,0.023737048120426638,0.027966707648073037,0.029666172508488728,0.19023687053634256,0.12246304079469625,0.05715713982208684
2023-09-15,2.3591419549577073,0.4656863541077334,0.0,0.08447324895094831,0.0,0.023615905949001908,0.02758625759945107,0.029368139938458354,0.18988149614724606,0.12235051034717931,0.05703808695998158
2023-09-18,2.3611141965451736,0.46529736572435476,0.0,0.08580573172747087,0.0,0.024056075107287613,0.027464340097956407,0.030053534711925248,0.18675300843968126,0.12322986659593008,0.05734007759539385
2023-09-19,2.362622582389408,0.4650003026364753,0.0,0.08672695489029701,0.0,0.023793238849892154,0.027416402293874934,0.029230278277654183,0.18768130194146673,0.12297284133184225,0.05717867977849746
2023-09-20,2.3604543242742606,0.4654274410349476,0.0,0.08687541610516858,0.0,0.02348776990869531,0.027038369260298137,0.029304470159305738,0.18855269211184414,0.1222824857071797,0.05703135571256082
2023-09-21,2.3487985833494944,0.4677370906193935,0.0,0.08732035644566398,0.0,0.023524311581189828,0.027134317070771848,0.029069278955557176,0.18615168980299904,0.1223511022559664,0.0567118532684582
2023-09-22,2.3554671290834115,0.4664128835686001,0.0,0.08625963444462854,0.0,0.02345771207500223,0.02760642370796047,0.02974605101522239,0.1847490890180606,0.12361474784185648,0.058153458328669236
2023-09-25,2.361301796489952,0.46526039892907045,0.0,0.08713307540549897,0.0,0.0243283106289887,0.02715795254671594,0.02938860205452285,0.18481663731049255,0.12375542779532066,0.05815959532938991
2023-09-26,2.3603504898309,0.46544791570575306,0.0,0.08733331052304766,0.0,0.02473623112634393,0.027458009954423705,0.029589821582736382,0.18366783788597582,0.12335899963411262,0.05840787358760683
2023-09-27,2.356919402888091,0.4661254918096194,0.0,0.08701949216669363,0.0,0.024931718856557858,0.027200830045282298,0.029775134890140158,0.1811350569892228,0.1255945761985366,0.05821769904394729
2023-09-28,2.347313536752494,0.46803300821363036,0.0,0.08550771342070804,0.0,0.025487449745022553,0.027534006830422158,0.029087669866321463,0.1797676016368615,0.12637781538570164,0.058204734901332315
2023-10-09,2.3452701037809978,0.46844080520008,0.0,0.08239711759630758,0.0,0.025874716613697786,0.027075598249645512,0.02968479163018742,0.18168302323868604,0.12648792832937006,0.05835601914202555
2023-10-10,2.3393107691276414,0.46963414623040245,0.0,0.07962206253239104,0.0,0.02515509304906737,0.0270754829543405,0.02961710431219147,0.18373279968423048,0.12617970490354094,0.05898360633383575
2023-10-11,2.3247990955262745,0.4725656586588384,0.0,0.07993746041035851,0.0,0.025186361980160464,0.02753029973926698,0.02985004552058456,0.1790245670812314,0.12597044527514567,0.059935161334413976
2023-10-12,2.3380027391053892,0.4698968899613951,0.0,0.07973606476885364,0.0,0.02469579318495858,0.02749003895326409,0.029872655279071722,0.18118920602446775,0.12742178541438018,0.05969756641360887
2023-10-13,2.325453547038761,0.47243266468419964,0.0,0.07945407692314158,0.0,0.02408374190787866,0.02715187779779203,0.02964942811965627,0.18092533989128567,0.12684100060755832,0.05946187006848781
2023-10-16,2.326819019529814,0.47215542188960036,0.0,0.08039847286636737,0.0,0.02401576158482482,0.027267147335856536,0.029055716883706787,0.18383281826640546,0.12468397155486832,0.05859068961837034
2023-10-17,2.329512907241283,0.4716094134579758,0.0,0.07941321540764995,0.0,0.023844563410884017,0.027505427358178,0.029118057246991094,0.18379729960824093,0.1253537704458911,0.05935825306418908
2023-10-18,2.3206685107238307,0.4734067837565388,0.0,0.07931001363977543,0.0,0.024052416127223905,0.027045358538372175,0.028891957452051198,0.1832535724969583,0.1250144236903067,0.05902547429877347
2023-10-19,2.3006048215613384,0.47753538788171856,0.0,0.07707943779453919,0.0,0.023490653878386315,0.027093883589727138,0.028463900719241896,0.1839552678572887,0.12381519848151763,0.05856626979758057
2023-10-20,2.290941910620371,0.47954957335838644,0.0,0.07666736318938788,0.0,0.023143097395397553,0.026455646099460595,0.028096177095922947,0.1836508692991923,0.12406153906886361,0.05837573449338857
2023-10-23,2.2661526319722727,0.48479533122651897,0.0,0.075556905958165,0.0,0.022990808917593246,0.02661825117344544,0.028551454127038,0.1827475019984641,0.12058411790816857,0.058155628690606594
2023-10-24,2.270893446355368,0.4837832517373538,0.0,0.07525615197370124,0.0,0.02348534776223314,0.02622264148800452,0.028442640169004326,0.18309254822029808,0.12163126595071212,0.05808615269869277
2023-10-25,2.283671554231532,0.4810762799016154,0.0,0.07712477026726076,0.0,0.02381114046998695,0.02623318803155801,0.02813669144252106,0.1815261987519589,0.12334940450874363,0.05874232662635521
2023-10-26,2.2977292274047607,0.47813302051596185,0.0,0.0766811849201859,0.0,0.024128956270081967,0.026080507049702835,0.028110451129957206,0.186698739012394,0.1218611927555112,0.05830594834620502
2023-10-27,2.3133835617853897,0.4748975630219179,0.0,0.07881569041390533,0.0,0.02372196031732929,0.025966125349561386,0.028741415030155548,0.18597028519071554,0.12203838318551803,0.05984857749089702
2023-10-30,2.306242454032686,0.4763680479065865,0.0,0.08041166727872151,0.0,0.023768249884046546,0.026700610722375766,0.028781956206450836,0.18225359994867918,0.12214219967005437,0.05957366838308536
2023-10-31,2.299686413623083,0.488870024883566,0.017641689768962188,0.0625,0.0,0.023372497437734053,0.026463906905099248,0.02871772452714825,0.18366676192459103,0.125,0.06140908432186139
2023-11-01,2.2929772050037482,0.49030044947632945,0.0,0.061658305283528614,0.0,0.023550166444996683,0.02609493780679738,0.028899219912602695,0.18258518551063843,0.12555440944546362,0.06135732611964313
