code,name,ready_days,median_realistic_growth,median_implied_growth,median_expectation_gap,positive_gap_fraction,min_price_to_neutral,days_buy_staged_or_better,latest_price,latest_neutral_round6,latest_ratio_round6,latest_realistic_growth,latest_implied_growth,latest_expectation_gap,latest_implied_status,latest_cash_conversion,latest_deduct_factor
601100,恒立液压,2097,0.2662304427217767,0.2592469050129438,-0.06470144062202848,0.3447782546494993,0.47307137084346385,575,105.11,26.234412638761473,4.006569594193981,0.023028454779021823,0.38371860121082924,-0.3606901464318074,SOLVED,0.8230393282280287,0.8561293755244674
002747,埃斯顿,1525,0.0,0.7149116498340664,-0.6813248544054578,0.0,2.2208767027937384,0,30.82,0.3275822280310815,94.08324799926494,0.0,,,IMPLIED_ABOVE_SEARCH_RANGE,3.3591582356258116,0.47619083530716844
002050,三花智控,2097,0.15338742000784245,0.28177675525450563,-0.1273146730295413,0.3195040534096328,0.3182995638195629,497,35.71,25.41624278018186,1.405007038563726,0.16870857178604742,0.2574349345020164,-0.08872636271596895,SOLVED,1.4017271077299103,1.0
600845,宝信软件,2096,0.038528668586545356,0.22677827368003226,-0.09862332599778015,0.18368320610687022,0.6131342660660303,181,17.15,5.438835444858022,3.1532485536428454,0.0,0.292057137702766,-0.292057137702766,SOLVED,1.7306554043160511,0.936095156109975
002027,分众传媒,2097,0.0,0.11169898755587643,-0.09611863752272595,0.1235097758702909,0.4996578385489562,160,4.88,2.4454460669274987,1.9955459521261565,0.0,0.17180784872233235,-0.17180784872233235,SOLVED,2.4226392609141203,0.746525042905878
600489,中金黄金,2086,0.10581905996728809,0.18895612011028579,-0.03789909963053154,0.32550335570469796,0.4973339333365261,408,27.26,27.645167509370868,0.9860674561208462,0.2013391556548056,0.197697212346008,0.0036419433087975794,SOLVED,1.3013442520160883,1.0
600089,特变电工,2097,0.02303608416036873,0.0,0.0016545388234254776,0.5431568907963757,0.07142104009634472,1218,19.0,11.14698532555267,1.7044967267020221,0.0,0.13162870272664418,-0.13162870272664418,SOLVED,2.0503626603225267,0.8341951134412695
600887,伊利股份,2097,0.10188418798739551,0.13803574506266497,-0.02404486030949793,0.3180734382451121,0.6565970843107838,109,25.84,21.448317346515108,1.2047565122491275,0.028780693892532863,0.07452140309011862,-0.04574070919758576,SOLVED,1.417416435287635,0.9736986534414144
