strategy,date,code,name,action,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
ROUND5_5Y_15X_single_600845,2018-11-30,600845,宝信软件,BUY_STAGED,0.8376770578721794,6.971660433000807,5.84,0.0,0.5,0.5,0.0005
ROUND5_5Y_15X_single_600845,2018-12-28,600845,宝信软件,BUY_STAGED,0.8362426793484257,6.971660433000807,5.83,0.4995715509854329,0.5,0.0004284490145671227,4.2844901456712273e-07
ROUND5_5Y_15X_single_600845,2019-04-30,600845,宝信软件,REDUCE_50,1.5762957723199815,6.102915562503443,9.62,0.6226537216828479,0.5,-0.12265372168284794,0.00012265372168284794
ROUND5_5Y_15X_single_600845,2019-06-28,600845,宝信软件,CORE_ONLY,1.7122963431126619,6.102915562503443,10.45,0.5206776283009465,0.25,-0.27067762830094655,0.00027067762830094657
ROUND5_5Y_15X_single_600845,2019-07-31,600845,宝信软件,CORE_ONLY,1.8335498640603527,6.102915562503443,11.19,0.26304654442877284,0.25,-0.013046544428772844,1.3046544428772845e-05
ROUND5_5Y_15X_single_600845,2019-08-30,600845,宝信软件,CORE_ONLY,1.799501385965028,6.762984510552922,12.17,0.26606908613904684,0.25,-0.01606908613904684,1.606908613904684e-05
ROUND5_5Y_15X_single_600845,2019-09-30,600845,宝信软件,CORE_ONLY,1.9414505503468216,6.762984510552922,13.13,0.2645044319097502,0.25,-0.014504431909750204,1.4504431909750204e-05
ROUND5_5Y_15X_single_600845,2020-01-23,600845,宝信软件,CORE_ONLY,2.0171445433400184,6.846311557392507,13.81,0.25958646616541353,0.25,-0.009586466165413532,9.586466165413533e-06
ROUND5_5Y_15X_single_600845,2020-02-28,600845,宝信软件,CORE_ONLY,2.4334270884898412,6.846311557392507,16.66,0.28679635049061825,0.25,-0.036796350490618246,3.679635049061825e-05
ROUND5_5Y_15X_single_600845,2020-04-30,600845,宝信软件,CORE_ONLY,1.836929175117545,10.131038393904952,18.61,0.27132235019682144,0.25,-0.021322350196821438,2.132235019682144e-05
ROUND5_5Y_15X_single_600845,2020-05-29,600845,宝信软件,CORE_ONLY,2.050135355571811,10.131038393904952,20.77,0.27114882506527427,0.25,-0.021148825065274268,2.1148825065274268e-05
ROUND5_5Y_15X_single_600845,2020-06-30,600845,宝信软件,CORE_ONLY,2.1567384457989447,10.131038393904952,21.85,0.25962452471482894,0.25,-0.009624524714828941,9.624524714828942e-06
ROUND5_5Y_15X_single_600845,2020-07-31,600845,宝信软件,CORE_ONLY,2.6009179884119997,10.131038393904952,26.35,0.28672470076169776,0.25,-0.03672470076169776,3.6724700761697763e-05
ROUND5_5Y_15X_single_600845,2020-09-30,600845,宝信软件,CORE_ONLY,1.9820367235042446,13.496218149129927,26.75,0.25283553875236314,0.25,-0.0028355387523631426,2.8355387523631427e-06
ROUND5_5Y_15X_single_600845,2021-07-30,600845,宝信软件,CORE_ONLY,2.175603510040189,14.970558674727616,32.57,0.28868994859067576,0.25,-0.03868994859067576,3.868994859067576e-05
ROUND5_5Y_15X_single_600845,2021-08-31,600845,宝信软件,CORE_ONLY,2.2796377115028092,15.037477151315215,34.28,0.2597166452003939,0.25,-0.009716645200393892,9.716645200393891e-06
ROUND5_5Y_15X_single_600845,2023-03-31,600845,宝信软件,CORE_ONLY,2.4456209274179512,15.370329709963247,37.59,0.267677846613971,0.25,-0.017677846613970982,1.7677846613970983e-05
ROUND5_5Y_15X_single_600845,2023-06-30,600845,宝信软件,CORE_ONLY,3.039427573718662,13.15050253067808,39.97,0.26168652612282256,0.25,-0.01168652612282256,1.168652612282256e-05
