code,name,report_date,profit_notice_date,cash_notice_date,available_date,p_PARENT_NETPROFIT,p_DEDUCT_PARENT_NETPROFIT,p_BASIC_EPS,p_TOTAL_OPERATE_INCOME,p_RESEARCH_EXPENSE,c_NETCASH_OPERATE,ttm_parent_netprofit,ttm_deduct_netprofit,ttm_basic_eps_approx,ttm_revenue,ttm_research_expense,ttm_operating_cashflow,cash_conversion,deduct_quality,rd_intensity,normalized_eps_4q_median,normalized_deduct_np_4q_median,normalized_cfo_4q_median,deduct_factor_round6,clean_eps_round6,normalized_eps_round6,eps_growth_3y_round6,revenue_growth_3y_round6,realistic_growth_round6,neutral_value_round6,quality_factor_round5,quality_adjusted_eps_round5,normalized_owner_eps_round5,historical_growth_round5,assumed_growth_round5,neutral_value_round5
002050,三花智控,2002-12-31,2005-04-29,,2005-04-29,16463468.92,16983790.32,0.2,133520315.9,,,16463468.92,16983790.32,0.2,133520315.9,,,,1.0316046030474118,,,,,1.0,0.2,,,,,,,,,,0.0,
002050,三花智控,2003-12-31,2005-04-29,,2005-04-29,27713568.03,27417897.08,0.33,213139378.83,,,27713568.03,27417897.08,0.33,213139378.83,,,,0.9893311842892284,,0.265,22200843.7,,0.9893311842892284,0.3264792908154454,0.2632396454077227,,,,,,,,,0.0,
002050,三花智控,2004-06-30,2005-08-12,,2005-08-12,23080237.92,,,209754962.43,,,,,,,,,,,,0.265,22200843.7,,,,0.2632396454077227,,,,,,,,,0.0,
002050,三花智控,2004-09-30,2005-10-27,,2005-10-27,34322991.42,,,286713080.85,,,,,,,,,,,,0.265,22200843.7,,,,0.2632396454077227,,,,,,,,,0.0,
002050,三花智控,2004-12-31,2006-03-29,2005-04-29,2006-03-29,42072363.87,42332757.35,0.51,364129027.76,,67227366.72,42072363.87,42332757.35,0.51,364129027.76,,67227366.72,1.597898490508563,1.0061891811167207,,0.42000000000000004,34875327.215,,1.0,0.51,0.41823964540772274,,,,,1.0,0.51,,,0.0,
002050,三花智控,2005-03-31,2006-04-25,,2006-04-25,10267586.25,,,135871694.66,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
002050,三花智控,2005-06-30,2006-08-10,2005-08-12,2006-08-10,28199757.17,28387704.23,0.2496,301660130.24,,51394256.61,47191883.11999999,,,456034195.57,,,,,,,,,,,,,,,,,,,,0.0,
002050,三花智控,2005-09-30,2006-10-25,2005-10-27,2006-10-25,34422635.23,34674415.12,,388615938.91,,60935768.21,42172007.67999999,,,466031885.82000005,,,,,,,,,,,,,,,,,,,,0.0,
002050,三花智控,2005-12-31,2007-04-11,2006-03-29,2007-04-11,44764159.73,45627331.26,0.46,493710342.69,,59405705.86,44764159.73,45627331.26,0.46,493710342.69,,59405705.86,1.3270818936022057,1.019282647886307,,,,,1.0,0.46,,,,,,1.0,0.46,,,0.0,
002050,三花智控,2006-03-31,2007-04-24,2007-04-24,2007-04-24,12071451.93,12131376.41,0.11,175146243.77,,-13449630.75,46568025.41,,,532984891.8000001,,,,,,,,,,,,,,,,,,,,0.0,
002050,三花智控,2006-06-30,2007-08-01,2007-08-01,2007-08-01,27086479.04,27822870.86,0.24,366530323.34,,46573222.46,43650881.599999994,45062497.89,0.45039999999999997,558580535.79,,54584671.70999999,1.250482686929283,1.0323387807590123,,0.4552,45344914.575,56995188.785,1.0,0.45039999999999997,0.4552,,,,,1.0,0.45039999999999997,0.4552,,0.0,5.965216931282636
